id,url,place_type,name,full_name,country_code,country,bounding_box.coordinates,tweet_id,Club_Name,Centroids,Longitude,Latitude,bounding_box.type,contained_within,full_text,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,Latitude-Longitude
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.635000169073873e+18,Brentford,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],@AdamFFC I know 😂😂😂but ha asked who Larry was so thought I wld find one that played for Fulham 😂😂,i know but ha asked who larry was so thought i wld find one that played fulham,0.0,0.0,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.635000169073873e+18,Brentford,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],[Southampton FC] Southampton head coach already able to look ahead to next season https://t.co/uUvstO2Nrs https://t.co/tjgmwflEoR,southampton head coach already able look ahead next season,0.25,0.3125,neutral,0.0,1.0,0.0,0.0,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.635000169073873e+18,Brentford,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],[Southampton FC] Bazunu heroics as Southampton take vital point at 10-man Man United https://t.co/LVwCOISBrg https://t.co/gq1qC59Wjn,bazunu heroics as southampton take vital point at 10 man man united,0.1,0.4,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.635000169073873e+18,Brentford,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],"On this day in 1993 West Ham beat Wolverhampton Wanderers 3-1 at Upton Park in front of 24,697.

The goals came from Trevor Morley, Julian Dicks (pen) and Matt Holmes.

Before the kick off there were tributes paid to the recently departed Bobby Moore.

 https://t.co/0UqLMYMvA0",this day 1993 west ham beat wolverhampton wanderers 3 1 at upton park front 24 697 goals came trevor morley julian dicks pen matt holmes before kick off there were tributes paid recently departed bobby moore,0.0,0.25,neutral,0.0,1.0,0.0,0.0,"51.38544574389945, -0.25275396881444"
4efd6fc8c50fae33,https://api.twitter.com/1.1/geo/id/4efd6fc8c50fae33.json,admin,Yorkshire and The Humber,"Yorkshire and The Humber, England",GB,United Kingdom,"[[-2.56475248726412, 53.3015341502953], [0.149787002205902, 53.3015341502953], [0.149787002205902, 54.5621550270294], [-2.56475248726412, 54.5621550270294]]",1.6368829315105423e+18,Brentford,"[-1.207482742529109, 53.93184458866235]",-1.207482742529109,53.93184458866235,Polygon,[],@hanson1_harry @lewis_bews Villa my next one! Sick of going to West Ham and away for Brentford👍🏼,villa my next one sick going west ham away brentford,-0.35714285714285715,0.42857142857142855,negative,,,,,"53.93184458866235, -1.207482742529109"
18810aa5b43e76c7,https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json,city,Dallas,"Dallas, TX",US,United States,"[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]",1.644410281945178e+18,Brentford,"[-96.7617535, 32.819858499999995]",-96.7617535,32.819858499999995,Polygon,[],"@Jai_Mcintosh Good point. I live in Dallas and I’m over the moon about Super Frank’s return. 

I’m so excited he will be managing the club when I’m at the Bridge for the Brentford game.",good point i live dallas i m over moon about super frank s return i m so excited he will be managing club when i m at bridge brentford game,0.22893939393939391,0.5833333333333333,positive,,,,,"32.819858499999995, -96.7617535"
7bd044eea5eed645,https://api.twitter.com/1.1/geo/id/7bd044eea5eed645.json,city,Workington,"Workington, England",GB,United Kingdom,"[[-3.5727814, 54.6064633], [-3.5315061, 54.6064633], [-3.5315061, 54.6538795], [-3.5727814, 54.6538795]]",1.6444078844348744e+18,Brentford,"[-3.55214375, 54.6301714]",-3.55214375,54.6301714,Polygon,[],"@usalcfcfan @nhoblcfc @Ashleypp1986 @nevsayagoal He was clueless at Leeds. The closer we got to playing his style, the worse we got. 8 league wins over a year, 3 of them against 10 men. Only stayed up cause Brentford had 2 sent off and Newcastle beat Burnley. His “success” was at a club who win the league and cup every season",he was clueless at leeds closer we got playing his style worse we got 8 league wins over year 3 them against 10 men only stayed up cause brentford had 2 sent off newcastle beat burnley his success was at club who win league cup every season,0.2,0.44000000000000006,positive,,,,,"54.6301714, -3.55214375"
100b272c02934631,https://api.twitter.com/1.1/geo/id/100b272c02934631.json,city,Gateshead,"Gateshead, England",GB,United Kingdom,"[[-1.619675, 54.9131098], [-1.517516, 54.9131098], [-1.517516, 54.9699803], [-1.619675, 54.9699803]]",1.644400847827157e+18,Brentford,"[-1.5685955, 54.94154505]",-1.5685955,54.94154505,Polygon,[],Going to brentford tomorrow if anyone wants belted all owa @Sm0keyRobinson,going brentford tomorrow if anyone wants belted all owa,0.2,0.1,neutral,0.0,1.0,0.0,0.0,"54.94154505, -1.5685955"
315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,"[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]",1.6443957998900756e+18,Brentford,"[-2.23348, 53.4569527]",-2.23348,53.4569527,Polygon,[],Cancelo to Arsenal ? Who says no ? I love Ben White btw but I do think he’s an upgrade. He can also play LB if KT goes Newcastle. And again I love KT but cancelo over him all day. https://t.co/yEkf3I7qwB,cancelo arsenal who says no i love ben white btw but i do think he s upgrade he can also play lb if kt goes newcastle again i love kt but cancelo over him all day,0.08333333333333333,0.39999999999999997,positive,,,,,"53.4569527, -2.23348"
315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,"[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]",1.6443957998900756e+18,Brentford,"[-2.23348, 53.4569527]",-2.23348,53.4569527,Polygon,[],Benrahma penalty scant relief for West Ham as Watkins earns Aston Villa point https://t.co/rOYwjnX9G9 #Manchester #strong #instagood #england https://t.co/lYu1MYOl2j,benrahma penalty scant relief west ham as watkins earns aston villa point,0.0,0.0,positive,,,,,"53.4569527, -2.23348"
315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,"[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]",1.6443957998900756e+18,Brentford,"[-2.23348, 53.4569527]",-2.23348,53.4569527,Polygon,[],"Watching Rashy do what Rashy does against Brentford 👉🏼🙂

@ManUtd @MarcusRashford 

#Rashford https://t.co/yjfBSPIryx",watching rashy do what rashy does against brentford,0.0,0.0,neutral,0.0,1.0,0.0,0.0,"53.4569527, -2.23348"
315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,"[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]",1.6443957998900756e+18,Brentford,"[-2.23348, 53.4569527]",-2.23348,53.4569527,Polygon,[],"Manchester City.

@NikonEurope 
@ManCity 

#Manchester #NikonZ6 #City #skyscrapers #streetphotography https://t.co/I5qBxh5hEt",manchester city,0.0,0.0,neutral,0.0,1.0,0.0,0.0,"53.4569527, -2.23348"
315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,"[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]",1.6443957998900756e+18,Brentford,"[-2.23348, 53.4569527]",-2.23348,53.4569527,Polygon,[],Eddie Howe issues Newcastle United update on Alexander Isak ahead of Wolverhampton Wanderers game https://t.co/AN0nJYmSlP #Manchester #uk #fun #health https://t.co/ojkQgHy3bG,eddie howe issues newcastle united update alexander isak ahead wolverhampton wanderers game,-0.4,0.4,positive,,,,,"53.4569527, -2.23348"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],I love this! So many of our football clubs would be so much less than they are without immigrants and my club #Arsenal #Gooners led the way in welcoming black players when it wasn't the norm. #immigrationmakesbritainGREAT https://t.co/flgIxVAlJT,i love this so many our football clubs would be so much less than they are without immigrants my club led way welcoming black players when it wasnt norm,0.16666666666666669,0.4,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],@martinkelner @GedMills why do teams sack their manager just before they are due to play Arsenal..we had the same with Everton and we got beaten..and I’m now fearing another new manager bounce…,why do teams sack their manager just before they are due play arsenal we had same with everton we got beaten i m now fearing another new manager bounce,0.0037878787878787845,0.3181818181818182,negative,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],"This was a huge weekend for @NUFC with Brentford, Fulham, Brighton, Liverpool, and Man Utd all dropping points around us. A good weekend to get back to winning ways. #NUFCFans #NUFC #nufc",this was huge weekend with brentford fulham brighton liverpool man utd all dropping points around us good weekend get back winning ways,0.4,0.5625,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],"@TalkReading @lukesouthwood1 @ReadingFC Not really. I was there when he played well at Fulham. He made a brilliant last minute save, however coming for high balls was a weakness &amp; staying on his line at corners meant we conceded a few. Maybe he has matured, but I’d keep Lumley",not really i was there when he played well at fulham he made brilliant last minute save however coming high balls was weakness amp staying his line at corners meant we conceded few maybe he has matured but i d keep lumley,0.152,0.38133333333333336,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],@AdamFFC I know 😂😂😂but ha asked who Larry was so thought I wld find one that played for Fulham 😂😂,i know but ha asked who larry was so thought i wld find one that played fulham,0.0,0.0,positive,,,,,"51.38544574389945, -0.25275396881444"
06168d1feda43857,https://api.twitter.com/1.1/geo/id/06168d1feda43857.json,admin,South East,"South East, England",GB,United Kingdom,"[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]",1.6330760414543217e+18,Brighton&HoveAlbion,"[-0.25275396881444, 51.38544574389945]",-0.25275396881444,51.38544574389945,Polygon,[],[Southampton FC] Southampton head coach already able to look ahead to next season https://t.co/uUvstO2Nrs https://t.co/tjgmwflEoR,southampton head coach already able look ahead next season,0.25,0.3125,neutral,0.0,1.0,0.0,0.0,"51.38544574389945, -0.25275396881444"
