created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sun Mar 05 19:40:48 +0000 2023,1632466207411433473,1632466207411433473,"@JuventinaHannah @TvPrometheus The Cagliari story is a good one to revisit. I do hope they get back to the A again, even the sicilian teams - they fell off hard.",False,"[31, 161]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6324583732487168e+18,1632458373248716800,8.574810740242391e+17,857481074024239104,JuventinaHannah,,,,,False,0,1,False,False,en,en,recent,351105736,351105736,Georg Zammit,GeorgZammit,Malta,"Juventino from birth 🖤
You'll probably see me tweet about football (& Juve), Ferrari & stuff.
Maltese 🇲🇹
Seperate opinions from facts.",https://t.co/ikxrrCrD7v,[],False,878,1201,0,Mon Aug 08 20:05:21 +0000 2011,3370,,,False,False,8549,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1537132327914065922/-NmEKQTN_normal.jpg,https://pbs.twimg.com/profile_images/1537132327914065922/-NmEKQTN_normal.jpg,https://pbs.twimg.com/profile_banners/351105736/1652772071,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/ikxrrCrD7v', 'expanded_url': 'https://www.instagram.com/georgzammit/', 'display_url': 'instagram.com/georgzammit/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:09:40 +0000 2023,1632458373248716800,1632458373248716800,"@GeorgZammit @TvPrometheus Yes and even Cagliari won it before any of the southern teams, their star player kept on refusing to sign for Juventus years leading up to that",False,"[27, 170]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6322414254914068e+18,1632241425491406848,351105736.0,351105736,GeorgZammit,,,,,False,0,1,False,False,en,en,recent,857481074024239104,857481074024239104,Hannah,JuventinaHannah,🇦🇺,"24, Sports science & sports journalism student. History nerd.

#Juventus #Watford #Knicks #Jags

🇮🇹🇨🇭🏴󠁧󠁢󠁥󠁮󠁧󠁿",,[],False,1588,918,7,Thu Apr 27 06:26:34 +0000 2017,11754,,,False,False,15131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628159425474363393/iUDov-Ry_normal.jpg,https://pbs.twimg.com/profile_images/1628159425474363393/iUDov-Ry_normal.jpg,https://pbs.twimg.com/profile_banners/857481074024239104/1561208069,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:54:02 +0000 2023,1632424238404583424,1632424238404583424,"@Johnss_sir @JFC_Sammy And still you missed the point. I'll try to make it even clearer:

Napoli fans don't see Cagliari as a rival. They therefore never talk about Caglari. If a Caglari fan tried to banter us I wouldn't even reply.

THAT is what not seeing someone as a rival looks like.",False,"[23, 288]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6324224215790592e+18,1632422421579059200,1.0691040375789937e+18,1069104037578993665,Johnss_sir,,,,,False,0,2,False,False,en,en,recent,1265927664998760448,1265927664998760448,SSC Napoli International,SSCNapoli_int,,"Sharing news, good takes, interesting analysis and translating/paraphrasing tweets into English. #FNS",https://t.co/G2Bs252Q2b,[],False,182,276,0,Thu May 28 08:47:41 +0000 2020,3528,,,False,False,1386,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615085881643204619/OnvDEJCm_normal.jpg,https://pbs.twimg.com/profile_images/1615085881643204619/OnvDEJCm_normal.jpg,https://pbs.twimg.com/profile_banners/1265927664998760448/1602443213,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/G2Bs252Q2b', 'expanded_url': 'https://discord.com/invite/Uk339NkaBu', 'display_url': 'discord.com/invite/Uk339Nk…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:25:29 +0000 2023,1632417055889846272,1632417055889846272,"@81fabino Acting like conte didn't coach bastoni who came from the academy at inter, barella who was a cam at cagliari and he made into one of the best number 8s in world football, lukaku who was being shit on by united into a 30+ goal a season striker, but conte can't coach",False,"[10, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6323700740392223e+18,1632370074039222272,1.2331425649472102e+18,1233142564947210245,81fabino,,,,,False,0,0,False,False,en,en,recent,807352647627915264,807352647627915264,Sgt. Sonny,THFCapm,"Tottenham, London",,,[],False,67,100,0,Fri Dec 09 22:34:05 +0000 2016,1694,,,False,False,2225,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1424763273010827264/WoY1Y33X_normal.jpg,https://pbs.twimg.com/profile_images/1424763273010827264/WoY1Y33X_normal.jpg,https://pbs.twimg.com/profile_banners/807352647627915264/1628741298,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:23:53 +0000 2023,1632416651646758912,1632416651646758912,The Archaeological Museum in Cagliari has a lot of beautiful examples of these boat models https://t.co/N5d4mM8kVc https://t.co/XsIK51GvAB,False,"[0, 114]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1,35,False,False,en,en,recent,1552779868231946241,1552779868231946241,BdU,ugroyp,John 10:34,"PhD in Anthropology, tweets are Scientific Research",,[],False,6593,53,16,Thu Jul 28 22:15:58 +0000 2022,12906,,,False,False,4591,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598424893023977474/07GnYLXS_normal.jpg,https://pbs.twimg.com/profile_images/1598424893023977474/07GnYLXS_normal.jpg,https://pbs.twimg.com/profile_banners/1552779868231946241/1677011647,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.5926584263873987e+18,1592658426387398656,Tue Nov 15 23:18:53 +0000 2022,1.5926584263873987e+18,1592658426387398656,"Minoans utilized peculiarly designed ritual boats. We don't know their purpose, but in my opinion they look very similar to some Nuraghic boat models. I haven't seen this mentioned anywhere. I am a pioneer of Nuragho-Minoan studies https://t.co/1x2ZwiEKpk",False,"[0, 231]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.5527798682319462e+18,1552779868231946241,BdU,ugroyp,John 10:34,"PhD in Anthropology, tweets are Scientific Research",,,[],False,6593.0,53.0,16.0,Thu Jul 28 22:15:58 +0000 2022,12906.0,,,False,False,4591.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598424893023977474/07GnYLXS_normal.jpg,https://pbs.twimg.com/profile_images/1598424893023977474/07GnYLXS_normal.jpg,https://pbs.twimg.com/profile_banners/1552779868231946241/1677011647,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,4.0,49.0,False,False,False,en,,,,,,,,,,,
Sun Mar 05 16:15:07 +0000 2023,1632414447158394881,1632414447158394881,"✔ Our 90 minute correct score prediction of 1-1 for Brescia vs Cagliari came in!

💵10 staked returned:

    ✅ Draw: 31.4
    ✅ Correct Score: 60
    ✅ BTTS Yes: 20.2
    ✅ Under 2.5 goals: 15.65
    ✅ BTTS &amp; Win: 45

Here it is on https://t.co/aM0f9uDDG3 https://t.co/L2xdkAnHRp",False,"[0, 258]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,215274828,215274828,Football Predictions ⚽️ Free Tips,FootyPredictNet,UK ,Free football tips and news from the top source of football predictions: https://t.co/bai19aVSZg 18+ Please gamble responsibly,https://t.co/0S5ezbngSq,"[{'url': 'https://t.co/bai19aVSZg', 'expanded_url': 'http://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [73, 96]}]",False,29749,4050,161,Sat Nov 13 13:44:20 +0000 2010,527,,,True,False,231416,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_banners/215274828/1541099785,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/0S5ezbngSq', 'expanded_url': 'https://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 16:13:18 +0000 2023,1632413988129579008,1632413988129579008,"Sunday, 05032023 15:00CET #Brescia 1-1 #Cagliari #SerieB https://t.co/Lz88u7Up1C",False,"[0, 80]","<a href=""http://www.footballresults247.com/"" rel=""nofollow"">Football Results</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,467837216,467837216,Footballresults,Footballresult3,Web,"Football results today, football results yesterday, league standings, league statistics. Be informed.",http://t.co/09OuqQumwd,[],False,1280,31,179,Wed Jan 18 22:13:42 +0000 2012,0,,,False,False,469419,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1764967682/twitter_football_results_normal.jpg,https://pbs.twimg.com/profile_images/1764967682/twitter_football_results_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'http://t.co/09OuqQumwd', 'expanded_url': 'http://www.footballresults247.com/', 'display_url': 'footballresults247.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:36:30 +0000 2023,1632404730067427328,1632404730067427328,"⚽️ BACK OF THE NET! YES!💰

1-1 in Brescia v Cagliari  &amp;amp; our in-play single wins! ✅
💣🔥💪 

Get ready for the next one...
Get the latest Hills offer here: https://t.co/91joYTs9VK https://t.co/N0aKDBmAFD",False,"[0, 183]","<a href=""https://footballpredictionspro.com"" rel=""nofollow"">Football Predictions Pro</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,831170699872043014,831170699872043014,In-Play ⚽️ Tips,betnavtips,TURN NOTIFICATIONS *ON*,🤖 Software scans live match data & bet prices. Finds & Tweets value betting opportunities. Data driven inplay football tips #inplay 18+ https://t.co/0qoaZQQF93,https://t.co/wx1TRmUu96,"[{'url': 'https://t.co/0qoaZQQF93', 'expanded_url': 'http://gambleaware.org', 'display_url': 'gambleaware.org', 'indices': [136, 159]}]",False,6504,0,48,Mon Feb 13 15:58:32 +0000 2017,237,,,True,False,23393,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_banners/831170699872043014/1504185644,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/wx1TRmUu96', 'expanded_url': 'http://betnav.com', 'display_url': 'betnav.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:30:46 +0000 2023,1632403285196808194,1632403285196808194,"🔥 New in-play🔥
Brescia v Cagliari (0-1 after 73 minutes)

👉 The bet is: Over 1.5 goals

Add to BET SLIP ➡️ https://t.co/YeNCubckDJ https://t.co/Q5Q8pZqHFF",False,"[0, 130]","<a href=""https://footballpredictionspro.com"" rel=""nofollow"">Football Predictions Pro</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,831170699872043014,831170699872043014,In-Play ⚽️ Tips,betnavtips,TURN NOTIFICATIONS *ON*,🤖 Software scans live match data & bet prices. Finds & Tweets value betting opportunities. Data driven inplay football tips #inplay 18+ https://t.co/0qoaZQQF93,https://t.co/wx1TRmUu96,"[{'url': 'https://t.co/0qoaZQQF93', 'expanded_url': 'http://gambleaware.org', 'display_url': 'gambleaware.org', 'indices': [136, 159]}]",False,6504,0,48,Mon Feb 13 15:58:32 +0000 2017,237,,,True,False,23393,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_banners/831170699872043014/1504185644,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/wx1TRmUu96', 'expanded_url': 'http://betnav.com', 'display_url': 'betnav.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:30:27 +0000 2023,1632403205605793794,1632403205605793794,Penalty #Cagliari 😁 #BresciaCagliari,False,"[0, 36]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1163661960,1163661960,patrick Dijkhuizen,FCGGroundhopper,,marathon amsterdam 19-10-2011 5.34.14/⚽️ FC Groningen 💚🤍/Dutch Hammer.COYI ⚒️/Cagliari Calcio/PAOK/Groundhopper /Amateurvoetbal/🎯/Vrouwen/ 💉❌️,,[],False,687,999,9,Sat Feb 09 18:18:40 +0000 2013,14484,,,False,False,12743,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1587423874089717760/GezA3HQa_normal.jpg,https://pbs.twimg.com/profile_images/1587423874089717760/GezA3HQa_normal.jpg,https://pbs.twimg.com/profile_banners/1163661960/1610274333,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 15:07:50 +0000 2023,1632397516195897344,1632397516195897344,@bikediablo @LucaGuala @Comune_Cagliari Bello old style,False,"[40, 55]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632315249196925e+18,1632315249196924929,97502899.0,97502899,bikediablo,,,,,False,0,0,False,False,en,en,recent,1615405483476586523,1615405483476586523,Bike2worker,Bike2workerrr,,Vado a lavoro in bici e mi diverto,,[],False,14,29,0,Tue Jan 17 17:47:47 +0000 2023,348,,,False,False,194,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620886598584877056/D3nGsrbm_normal.jpg,https://pbs.twimg.com/profile_images/1620886598584877056/D3nGsrbm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:53:39 +0000 2023,1632393946172207104,1632393946172207104,"Intervalo nas Partidas de Hoje:
Ternana 2️⃣X2️⃣ Benevento
Südtirol 1️⃣X1️⃣ Perugia
Frosinone 1️⃣X0️⃣ Venezia
Ascoli 0️⃣X1️⃣ Bari
SPAL 1️⃣X0️⃣ Cittadella
Como 0️⃣X0️⃣ Modena
Brescia 0️⃣X0️⃣ Cagliari",False,"[0, 197]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,1531313981658480640,1531313981658480640,Lega B Brasil,SerieBItaliaBR,"Itaboraí, Brasil","1⁰ página brasileira sobre a Série B Italiana, temos a função de disseminar e difundir sobre tudo da Lega B em português.",,[],False,1339,2331,9,Mon May 30 16:38:16 +0000 2022,25759,,,True,False,7883,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631816376384978944/r15Z2zxC_normal.jpg,https://pbs.twimg.com/profile_images/1631816376384978944/r15Z2zxC_normal.jpg,https://pbs.twimg.com/profile_banners/1531313981658480640/1656696606,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:52:35 +0000 2023,1632393676952403972,1632393676952403972,"⏳HALFTIME⏳

Ascoli 🆚 Bari 0️⃣-1️⃣
Brescia 🆚 Cagliari 0️⃣-0️⃣
Como 🆚 Modena 0️⃣-0️⃣
Frosinone 🆚 Venezia 1️⃣-0️⃣
Spal 🆚 Cittadella 1️⃣-0️⃣
Südtirol 🆚 Perugia 1️⃣-1️⃣
Ternana 🆚 Benevento 2️⃣-2️⃣

Segui il secondo tempo in diretta su 
@SkySport - @DAZN_IT - @HelbizLive",False,"[0, 265]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,7,False,False,en,en,recent,1659778322,1659778322,Lega B,Lega_B,,"L'account Twitter ufficiale della Lega Nazionale Professionisti B, il Campionato degli Italiani. #SerieBKT",https://t.co/4lfcznWAQK,[],False,60424,246,450,Sat Aug 10 10:14:46 +0000 2013,5413,,,True,True,65434,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1624823380682702850/rExTx_4y_normal.jpg,https://pbs.twimg.com/profile_images/1624823380682702850/rExTx_4y_normal.jpg,https://pbs.twimg.com/profile_banners/1659778322/1678212657,41B566,000000,000000,000000,False,False,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/4lfcznWAQK', 'expanded_url': 'http://www.legab.it', 'display_url': 'legab.it', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:40:00 +0000 2023,1632390508805865472,1632390508805865472,"📺 Watch: Highlights as Zeroli strike wins it for #ACMilan Primavera against Cagliari

https://t.co/jtuCQta4nn #SempreMilan",False,"[0, 122]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,4,False,False,en,en,recent,4827305451,4827305451,SempreMilan 🏆,SempreMilanCom,Milan,"#ACMilan news, views and features • @ACMilanData for stats • @SempreMilanTV for videos • @SempreMilanIT 🇮🇹 • Part of RocketSports, @onefootball • #SempreMilan",https://t.co/q5DXkOmYG6,[],False,106303,330,607,Tue Jan 19 19:28:51 +0000 2016,4600,,,True,False,68371,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1528730855539150849/oK_479_L_normal.jpg,https://pbs.twimg.com/profile_images/1528730855539150849/oK_479_L_normal.jpg,https://pbs.twimg.com/profile_banners/4827305451/1660498553,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/q5DXkOmYG6', 'expanded_url': 'http://www.sempremilan.com', 'display_url': 'sempremilan.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:31:01 +0000 2023,1632388250663878658,1632388250663878658,Watch: Highlights as Zeroli strike wins it for Milan Primavera against Cagliari #ACMilan #Milan #Rossoneri https://t.co/gglzrZkiDQ,False,"[0, 130]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,356754590,356754590,AC Milan Fans,ACMilanNewsOnly,,Latest AC Milan News & Rossoneri Supporter Blogs. Mostly English but also Italian Tweets. #WeLoveACM #ACMilan #Milan #Rossoneri #WeAreACMilan #ForzaMilan,,[],False,54792,6996,303,Wed Aug 17 09:40:02 +0000 2011,12,,,False,False,103291,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919095335095377920/_et4ptFb_normal.jpg,https://pbs.twimg.com/profile_images/919095335095377920/_et4ptFb_normal.jpg,https://pbs.twimg.com/profile_banners/356754590/1418717180,FB0909,FB0909,000000,FB0909,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:04:46 +0000 2023,1632381643003506688,1632381643003506688,"New post: ""Cappers Picks • PITBULL BARKING SOCCER"" Italy - Serie B- Brescia vs. Cagliari UNDER 2.5 -170 (9:00 AM)

England - Premier League- Nottingham Forest vs. Everton UNDER 2.5 -180 (9:00 PM)

England - Premier League- Liverpool vs. Manchester Un… https://t.co/nAmLaX5X6S",False,"[0, 275]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2956469108,2956469108,The Cappers Forum,thecappersforum,,"Join the Forum and Talk to other sports handicappers NFL, NBA, NCAA Football and Basketball, MLB, and NHL. #FreeSportsPicks #NCAAPicks  #SportsBetting #NFLPicks",https://t.co/k6tUzHN32I,[],False,4275,4015,27,Fri Jan 02 19:57:10 +0000 2015,63,,,False,False,30240,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/551105215512842240/M8-5oU___normal.jpeg,https://pbs.twimg.com/profile_images/551105215512842240/M8-5oU___normal.jpeg,https://pbs.twimg.com/profile_banners/2956469108/1420228846,009999,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/k6tUzHN32I', 'expanded_url': 'http://www.thecappersforum.com', 'display_url': 'thecappersforum.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 13:40:10 +0000 2023,1632375450948313091,1632375450948313091,"📖 Team sheets for the Brescia vs Cagliari match have been announced 👇

https://t.co/nn5PpUcgAj

⚽🔜 https://t.co/MQ2a5OxIDX",False,"[0, 98]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,215274828,215274828,Football Predictions ⚽️ Free Tips,FootyPredictNet,UK ,Free football tips and news from the top source of football predictions: https://t.co/bai19aVSZg 18+ Please gamble responsibly,https://t.co/0S5ezbngSq,"[{'url': 'https://t.co/bai19aVSZg', 'expanded_url': 'http://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [73, 96]}]",False,29749,4050,161,Sat Nov 13 13:44:20 +0000 2010,527,,,True,False,231416,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_banners/215274828/1541099785,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/0S5ezbngSq', 'expanded_url': 'https://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
