created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Wed Mar 08 00:44:47 +0000 2023,1633267484869505026,1633267484869505026,"Hello guys, this is my latest article about Freiburg and what we can except from them against Juventus, I hope you like it!! https://t.co/oB5cvPHL9v",False,"[0, 124]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,True,1,7,False,False,en,en,recent,897948914011254784,897948914011254784,Enrico,enrico_juventus,Brasil,La Juventus per SEMPRE sarà,,,[],False,1512,1723,17,Wed Aug 16 22:31:18 +0000 2017,267393,,,True,False,7080,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621204534822404105/tw67qZtI_normal.jpg,https://pbs.twimg.com/profile_images/1621204534822404105/tw67qZtI_normal.jpg,https://pbs.twimg.com/profile_banners/897948914011254784/1675360885,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6332500986155622e+18,1633250098615562240,Tue Mar 07 23:35:42 +0000 2023,1.6332500986155622e+18,1633250098615562240,"𝗜𝗡-𝗗𝗘𝗣𝗧𝗛 𝗔𝗡𝗔𝗟𝗬𝗦𝗜𝗦 𝗢𝗡 𝗙𝗥𝗘𝗜𝗕𝗨𝗥𝗚

◉ Who is SC Freiburg?
◉ How does Freiburg play?
— With the ball
— Best player in the team
— Position the forwards 
— Without the ball
◉ Formations, strengths and weaknesses

By @enrico_juventus
https://t.co/mUjPHjaFjl",False,"[0, 248]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,7.996178988472812e+17,799617898847281153,Forza Juventus,ForzaJuveEN,,"Your source for the latest Juventus news: Updates, Transfers, Interview, Stats, Pics + More. Turn on the notifications for all updates.",https://t.co/FTgFyrAnRP,[],False,95171.0,151.0,582.0,Fri Nov 18 14:18:58 +0000 2016,10426.0,,,False,False,56194.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1550617081594494976/5dDVY5o8_normal.jpg,https://pbs.twimg.com/profile_images/1550617081594494976/5dDVY5o8_normal.jpg,https://pbs.twimg.com/profile_banners/799617898847281153/1658530922,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,False,,,2.0,22.0,False,False,False,en,"[{'url': 'https://t.co/FTgFyrAnRP', 'expanded_url': 'http://www.instagram.com/Forzajuve_2017/', 'display_url': 'instagram.com/Forzajuve_2017/', 'indices': [0, 23]}]"
Wed Mar 08 00:44:12 +0000 2023,1633267336428900352,1633267336428900352,"Window for #Juventus TAR agrees with the bianconeri. The club: violated the procedural terms, the goal is to cancel the sentence to the College of Guarantee and reopen the case. (@Gazzetta_it )",False,"[0, 193]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,1,4,False,False,en,en,recent,1022325243598102528,1022325243598102528,🎥 All JuveCast🎙 🏳️🏴,AllJuveCast,Canada,All Juve All the time!🎙 🎥 Podcast on Podbean/ITunes/Spotify/YouTube ||  Apparel 👕 @Striped_Hearts,https://t.co/ZRHu2bAFHW,"[{'url': 'https://t.co/ZRHu2bAFHW', 'expanded_url': 'https://www.youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [0, 23]}]",[],False,6809,800,61,Thu Jul 26 03:38:26 +0000 2018,48391,,,True,False,42839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_images/1615014476855799808/vqkwvVfp_normal.jpg,https://pbs.twimg.com/profile_banners/1022325243598102528/1630940593,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:44:02 +0000 2023,1633267294708088832,1633267294708088832,@chefojuve @ForzaJuveEN Thank you for the correction 🖤🤍,False,"[24, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332616111283732e+18,1633261611128373253,8.636750132993065e+17,863675013299306497,chefojuve,,,,False,0,1,False,False,en,en,recent,897948914011254784,897948914011254784,Enrico,enrico_juventus,Brasil,La Juventus per SEMPRE sarà,,,[],False,1512,1723,17,Wed Aug 16 22:31:18 +0000 2017,267393,,,True,False,7080,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1621204534822404105/tw67qZtI_normal.jpg,https://pbs.twimg.com/profile_images/1621204534822404105/tw67qZtI_normal.jpg,https://pbs.twimg.com/profile_banners/897948914011254784/1675360885,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:43:04 +0000 2023,1633267051228700673,1633267051228700673,"@SalvatoreBisco4 Juventus - 25 in 45 is 0.55 goals per game.
Fiorentina 57 in 108 is .0527 goals per game.
Slightly higher at Juventus",False,"[17, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331071580520899e+18,1633107158052089860,1.4962944396057436e+18,1496294439605743625,SalvatoreBisco4,,,,False,0,0,False,False,en,en,recent,1497562709407191044,1497562709407191044,Juventino Gianlu,gianlulamarca,,"Forza Juventus 🦓⚪️⚫️🇮🇹
Juventus tifoso #Finoallafine",,,[],False,53,76,0,Sat Feb 26 13:22:41 +0000 2022,16564,,,False,False,2876,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557132895399067648/PrAHWE-t_normal.jpg,https://pbs.twimg.com/profile_images/1557132895399067648/PrAHWE-t_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:39:13 +0000 2023,1633266083850342400,1633266083850342400,@Mjay149 @yousayiswar @messinhhoo10 @UtdPlug @SkySportsPL it’s a very outdated source. this source says 5 time ballon dor winner for Juventus meaning when Ronaldo first joined them. plus Chelsea are fully capable of making the list with winning it twice. while Manchester City have proven to be good contestants while Arsenal not so much.,False,"[58, 338]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331882664626627e+18,1633188266462662658,1.5719971836998164e+18,1571997183699816449,Mjay149,,,,False,0,0,False,False,en,en,recent,1456997345116270593,1456997345116270593,Jazmine,Jazmine_Mit,England,,,,[],False,9,143,0,Sat Nov 06 14:50:18 +0000 2021,265,,,True,False,2180,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621558882282643457/_hLZCGUk_normal.jpg,https://pbs.twimg.com/profile_images/1621558882282643457/_hLZCGUk_normal.jpg,https://pbs.twimg.com/profile_banners/1456997345116270593/1675444750,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:35:28 +0000 2023,1633265139855024128,1633265139855024128,@08Oconner @amitttrmfc PSG and Juventus tought the same. 😉,False,"[23, 58]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332238147661005e+18,1633223814766100480,8.26861220129026e+17,826861220129026048,08Oconner,,,,False,0,0,False,False,en,en,recent,3188690074,3188690074,Paulo Lisboa 🇵🇹 ✝️🦅,paulolisboa98,"Lisboa, Portugal","Sou um homem de direita, tradicionalista, nacionalista, católico e benfiquista. 🇵🇹 ✝️🦅",https://t.co/jDCUOozGyv,"[{'url': 'https://t.co/jDCUOozGyv', 'expanded_url': 'http://www.facebook.com/@paulolisboa98', 'display_url': 'facebook.com/@paulolisboa98', 'indices': [0, 23]}]",[],False,1537,2282,8,Mon Apr 20 23:06:46 +0000 2015,101057,,,False,False,49767,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/590291140047413249/jL3NCmYH_normal.jpg,https://pbs.twimg.com/profile_images/590291140047413249/jL3NCmYH_normal.jpg,https://pbs.twimg.com/profile_banners/3188690074/1429733704,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:34:39 +0000 2023,1633264934157950977,1633264934157950977,"Madrid
Milan (interchangeable with bayern) 
Bayern
Liverpool
Barca
United
Inter
Juventus
Chelsea

Arsenal (LMAO why are they here? no offense) https://t.co/w1fOyM1qwW",False,"[0, 142]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,True,0,1,False,False,en,en,recent,2584573100,2584573100,SCUDETTO_IN,Samirr72,UCL,🫡🛌,,,[],False,440,258,3,Mon Jun 23 20:53:48 +0000 2014,305952,,,False,False,11268,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1396896357454163968/Im5_knMl_normal.jpg,https://pbs.twimg.com/profile_images/1396896357454163968/Im5_knMl_normal.jpg,https://pbs.twimg.com/profile_banners/2584573100/1653262544,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,1.632818489340711e+18,1632818489340710912,Mon Mar 06 19:00:38 +0000 2023,1.632818489340711e+18,1632818489340710912,Rank these clubs from biggest to smallest https://t.co/jFzAijsL5F,False,"[0, 41]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.5477872981247058e+18,1547787298124705792,Hamood,sushiniesta,,@visselkobe | parody account,,[],False,2889.0,492.0,8.0,Fri Jul 15 03:37:15 +0000 2022,8950.0,,,False,False,3846.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_images/1630674952226570242/ITIX3I-S_normal.jpg,https://pbs.twimg.com/profile_banners/1547787298124705792/1677609977,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,,,17.0,466.0,False,False,False,en,
Wed Mar 08 00:29:35 +0000 2023,1633263659840606208,1633263659840606208,"@sushiniesta Real Madrid
Bayern Munich
Barcelona
Manchester United
AC Milan
Chelsea
Juventus
Liverpool
Inter Milan
Arsenal",False,"[13, 122]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632818489340711e+18,1632818489340710912,1.5477872981247058e+18,1547787298124705792,sushiniesta,,,,False,0,0,False,False,en,en,recent,2490086268,2490086268,Ashraf Afridi,Ashraf_afridi10,Neend mein,"Cristiano Ronaldo | Real Madrid |
Shahid Afridi",https://t.co/6fPWMEDvDW,"[{'url': 'https://t.co/6fPWMEDvDW', 'expanded_url': 'https://www.instagram.com/ashraf_afridi10/', 'display_url': 'instagram.com/ashraf_afridi1…', 'indices': [0, 23]}]",[],False,459,241,6,Sun May 11 16:24:07 +0000 2014,70973,,,True,False,9828,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1618956112719650818/L2hr9zwD_normal.jpg,https://pbs.twimg.com/profile_images/1618956112719650818/L2hr9zwD_normal.jpg,https://pbs.twimg.com/profile_banners/2490086268/1672839731,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:27:48 +0000 2023,1633263211385323520,1633263211385323520,"@antistatguy Bale and isco “flopped” at real madrid with 5 ucl

I definitely think “european powerhouse”  prolly starts at 6 UCL now. A gap is forming. Having 2/3 UCL leaves you with porto, benfica, juventus etc. not quite “there”",False,"[13, 230]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633262634156925e+18,1633262634156924930,1.5795913658932797e+18,1579591365893279744,antistatguy,,,,False,0,0,False,False,en,en,recent,1091026425212293121,1091026425212293121,Travis | El Quisling 🇪🇸🇯🇲,QuislingT,"Valencia, Spain",UE🇪🇺| Vivo en España | ❤ 🇪🇸 | Conservadores no son bienvenidos - Antivax tampoco | Not actually FBPE | #Valencia 🍊🦇 Alternative @TravisDeGarrido,,,[],False,7802,8570,4,Thu Jan 31 17:32:24 +0000 2019,20531,,,True,False,71320,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1361809915698946049/miAAiZBD_normal.jpg,https://pbs.twimg.com/profile_images/1361809915698946049/miAAiZBD_normal.jpg,https://pbs.twimg.com/profile_banners/1091026425212293121/1608326988,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:24:03 +0000 2023,1633262268380073985,1633262268380073985,"Flovatar #1535 purchased by juventus for 175 $FLOW.
Flovatar: https://t.co/oMbOcWEZFG
Buyer: https://t.co/RWFRPzIutO
Transaction: https://t.co/LeTfqMRsNV
#Flovatar #FlovatarDroid #FlovatarPurchased https://t.co/FkGY0dRtvW",False,"[0, 197]","<a href=""https://not.my.url.com"" rel=""nofollow"">flovatar-bot</a>",,,,,,,,,False,0,1,False,False,en,en,recent,1473134796289290244,1473134796289290244,C-3PFLO,C_3PFLO,,"I am C-3PFLO, Human-Flovatar Relations. I'm a protocol #FlovatarDroid that tweets #Flovatar and #Flobot created and purchased events, and sometimes nonsense.",https://t.co/jO0l5QgO0E,"[{'url': 'https://t.co/jO0l5QgO0E', 'expanded_url': 'https://flovatar.com/flovatars/629/0x16ae8f1cbfceaa9e', 'display_url': 'flovatar.com/flovatars/629/…', 'indices': [0, 23]}]",[],False,611,836,5,Tue Dec 21 03:35:19 +0000 2021,2174,,,True,False,5190,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604137340519284736/r7g0Qv9h_normal.jpg,https://pbs.twimg.com/profile_images/1604137340519284736/r7g0Qv9h_normal.jpg,https://pbs.twimg.com/profile_banners/1473134796289290244/1652291608,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:21:27 +0000 2023,1633261611128373253,1633261611128373253,"@ForzaJuveEN @enrico_juventus The match is at Allianz Stadium, not Europa-Park, edit it",False,"[30, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332500986155622e+18,1633250098615562240,7.996178988472812e+17,799617898847281153,ForzaJuveEN,,,,False,0,1,False,False,en,en,recent,863675013299306497,863675013299306497,STEFAN 1897,chefojuve,,"𝗩𝗶𝗻𝗰𝗲𝗿𝗲 𝗻𝗼𝗻 𝗲̀ 𝗶𝗺𝗽𝗼𝗿𝘁𝗮𝗻𝘁𝗲, 𝗲̀ 𝗹’𝘂𝗻𝗶𝗰𝗮 𝗰𝗼𝘀𝗮 𝗰𝗵𝗲 𝗰𝗼𝗻𝘁𝗮.",,,[],False,20,17,0,Sun May 14 08:39:04 +0000 2017,647,,,False,False,1100,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525779087721127937/rJ8vj02U_normal.jpg,https://pbs.twimg.com/profile_images/1525779087721127937/rJ8vj02U_normal.jpg,https://pbs.twimg.com/profile_banners/863675013299306497/1674252365,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:20:01 +0000 2023,1633261250246213632,1633261250246213632,@1JEsports Icon for dani alves but hero for marcelo purely on the fact that dani went to psg and juventus and won trophies where as marcelo stayed at real until his playin time dried up and then he finally left for other clubs but is now abit of a journey man,False,"[11, 259]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331993378483282e+18,1633199337848328193,1.440694545759408e+18,1440694545759408131,1JEsports,,,,False,0,0,False,False,en,en,recent,1253716974980472835,1253716974980472835,Daniel Vickers,IAmZlatDan1990,,Part time streamer,,,[],False,10,103,0,Fri Apr 24 16:06:45 +0000 2020,1088,,,True,False,1233,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1253717266505641990/Nf0MAt80_normal.jpg,https://pbs.twimg.com/profile_images/1253717266505641990/Nf0MAt80_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:17:22 +0000 2023,1633260585130311681,1633260585130311681,"Thursday, March 9 - UEFA Europa League returns with the Round of 16

@ 12:45pm / 1:45pm ECT
Sporting Clube de Portugal v Arsenal FC
AS Roma v Real Sociedad

@ 3pm / 4pm ECT
Juventus v SC Freiburg
Manchester United v Real Betis

Who will our champions be?
#UEFAEuropaLeague #UEL https://t.co/o4LXfVDO2k",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,274609551,274609551,SportsMax,SportsMax_Carib,"Kingston, Jamaica","The Caribbean's 24 hour Sports Cable channel and app, dedicated to showing the world's top sporting content.",https://t.co/Z7B8O92ph3,"[{'url': 'https://t.co/Z7B8O92ph3', 'expanded_url': 'http://its0n.tv/a/od', 'display_url': 'its0n.tv/a/od', 'indices': [0, 23]}]",[],False,7983,1729,66,Wed Mar 30 16:41:11 +0000 2011,3715,,,True,False,22102,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1435297079967076353/KGBUhR2u_normal.jpg,https://pbs.twimg.com/profile_images/1435297079967076353/KGBUhR2u_normal.jpg,https://pbs.twimg.com/profile_banners/274609551/1676644287,DD2E44,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:15:51 +0000 2023,1633260201414410241,1633260201414410241,@___delmar__ @tiblaster21 @CBSSportsGolazo You're just showing Juventus' dominance in recent years and proving my point.,False,"[43, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332566339703316e+18,1633256633970331648,9.334941728073933e+17,933494172807393281,___delmar__,,,,False,0,0,False,False,en,en,recent,1225763693801230341,1225763693801230341,Felipe,f_98mm,"Fortaleza, Brasil",Benfica 🔴⚪,,,[],False,62,138,0,Fri Feb 07 12:50:28 +0000 2020,40700,,,False,False,3291,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596103618255589376/6Fq4Nm6C_normal.jpg,https://pbs.twimg.com/profile_images/1596103618255589376/6Fq4Nm6C_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:15:45 +0000 2023,1633260178974842881,1633260178974842881,"@Chris9918804640 @magiickk @ohcy22 @tomiwa_giwa @TrollFootball Okay and? Liverpool hadn’t won the Prem until 2020, and they bottled it 3 times before that, does that mean they were bad? PSG have one of the best teams in the world and juventus are always a force to be reckoned with, downplaying Benficas achievements this season is silly",False,"[63, 337]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332566991664333e+18,1633256699166433280,1.4965635515483628e+18,1496563551548362757,Chris9918804640,,,,False,0,0,False,False,en,en,recent,718402772882833408,718402772882833408,Docx2,docx2gamer,,🇵🇹i stream on twitch sometimes Twitch- https://t.co/pxXSr38q5P Tiktok- https://t.co/g84t06WsVv Youtube- https://t.co/OxfGEDQeNb,,,"[{'url': 'https://t.co/pxXSr38q5P', 'expanded_url': 'http://twitch.tv/docx2gamer', 'display_url': 'twitch.tv/docx2gamer', 'indices': [39, 62]}, {'url': 'https://t.co/g84t06WsVv', 'expanded_url': 'http://tiktok.com/@docx2gamerpog', 'display_url': 'tiktok.com/@docx2gamerpog', 'indices': [71, 94]}, {'url': 'https://t.co/OxfGEDQeNb', 'expanded_url': 'https://youtube.com/c/Docx2gamer', 'display_url': 'youtube.com/c/Docx2gamer', 'indices': [104, 127]}]",False,319,230,3,Fri Apr 08 11:39:03 +0000 2016,58280,,,False,False,3867,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323226649207386112/4_Wz7j6y_normal.jpg,https://pbs.twimg.com/profile_images/1323226649207386112/4_Wz7j6y_normal.jpg,https://pbs.twimg.com/profile_banners/718402772882833408/1530388915,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:12:31 +0000 2023,1633259363673710593,1633259363673710593,It’s in the DNA of the Italian league&amp; with most of the players in the league. 🎢 mentality.Juventus only somewhat were consistent last decade because they cheated &amp; cooked.Last two European trophies won by 2 Italian teams who were managed by the same manager. It runs in his DNA! https://t.co/Khx74V4quv https://t.co/UCYCtRSv5e,False,"[0, 311]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,True,1,9,False,False,en,en,recent,952476038298140673,952476038298140673,JJ🇯🇵,Josejapan1978,JPN,Special ☝️,,,[],False,3004,1029,8,Sun Jan 14 09:42:38 +0000 2018,52219,,,True,False,15076,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1058983086581440512/PVNfOLMU_normal.jpg,https://pbs.twimg.com/profile_images/1058983086581440512/PVNfOLMU_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6331911598571192e+18,1633191159857119234,Tue Mar 07 19:41:30 +0000 2023,1.6331911598571192e+18,1633191159857119234,"Beat Napoli at the Maradona only to lose to Az Alkmaar at Home......

Clubs like Lazio are the reason Betting is Hard 🤦🏾‍♂️",False,"[0, 123]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,978965904.0,978965904,Mr.Engineer,Am_Creezy,Piano city,,,[],False,15971.0,6030.0,7.0,Thu Nov 29 19:12:21 +0000 2012,74965.0,,,True,False,237791.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1599785346660765700/rTz3rJ7Q_normal.jpg,https://pbs.twimg.com/profile_images/1599785346660765700/rTz3rJ7Q_normal.jpg,https://pbs.twimg.com/profile_banners/978965904/1653815095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,,,4.0,14.0,False,False,,en,
