created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sun Mar 05 14:53:39 +0000 2023,1632393946172207104,1632393946172207104,"Intervalo nas Partidas de Hoje:
Ternana 2️⃣X2️⃣ Benevento
Südtirol 1️⃣X1️⃣ Perugia
Frosinone 1️⃣X0️⃣ Venezia
Ascoli 0️⃣X1️⃣ Bari
SPAL 1️⃣X0️⃣ Cittadella
Como 0️⃣X0️⃣ Modena
Brescia 0️⃣X0️⃣ Cagliari",False,"[0, 197]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,1531313981658480640,1531313981658480640,Lega B Brasil,SerieBItaliaBR,"Itaboraí, Brasil","1⁰ página brasileira sobre a Série B Italiana, temos a função de disseminar e difundir sobre tudo da Lega B em português.",,[],False,1339,2331,9,Mon May 30 16:38:16 +0000 2022,25759,,,True,False,7883,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631816376384978944/r15Z2zxC_normal.jpg,https://pbs.twimg.com/profile_images/1631816376384978944/r15Z2zxC_normal.jpg,https://pbs.twimg.com/profile_banners/1531313981658480640/1656696606,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:52:35 +0000 2023,1632393676952403972,1632393676952403972,"⏳HALFTIME⏳

Ascoli 🆚 Bari 0️⃣-1️⃣
Brescia 🆚 Cagliari 0️⃣-0️⃣
Como 🆚 Modena 0️⃣-0️⃣
Frosinone 🆚 Venezia 1️⃣-0️⃣
Spal 🆚 Cittadella 1️⃣-0️⃣
Südtirol 🆚 Perugia 1️⃣-1️⃣
Ternana 🆚 Benevento 2️⃣-2️⃣

Segui il secondo tempo in diretta su 
@SkySport - @DAZN_IT - @HelbizLive",False,"[0, 265]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,7,False,False,en,en,recent,1659778322,1659778322,Lega B,Lega_B,,"L'account Twitter ufficiale della Lega Nazionale Professionisti B, il Campionato degli Italiani. #SerieBKT",https://t.co/4lfcznWAQK,[],False,60424,246,450,Sat Aug 10 10:14:46 +0000 2013,5413,,,True,True,65434,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1624823380682702850/rExTx_4y_normal.jpg,https://pbs.twimg.com/profile_images/1624823380682702850/rExTx_4y_normal.jpg,https://pbs.twimg.com/profile_banners/1659778322/1678212657,41B566,000000,000000,000000,False,False,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/4lfcznWAQK', 'expanded_url': 'http://www.legab.it', 'display_url': 'legab.it', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:34:32 +0000 2023,1632389134437236737,1632389134437236737,"💣💣⚽️ GOOOOOOOAL! ⚽️ 💣💣 2-1 in Ternana v Benevento #TRABEO 

✅ The in-play single WINS! https://t.co/Q4uZyaJ6fy",False,"[0, 86]","<a href=""https://footballpredictionspro.com"" rel=""nofollow"">Football Predictions Pro</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,831170699872043014,831170699872043014,In-Play ⚽️ Tips,betnavtips,TURN NOTIFICATIONS *ON*,🤖 Software scans live match data & bet prices. Finds & Tweets value betting opportunities. Data driven inplay football tips #inplay 18+ https://t.co/0qoaZQQF93,https://t.co/wx1TRmUu96,"[{'url': 'https://t.co/0qoaZQQF93', 'expanded_url': 'http://gambleaware.org', 'display_url': 'gambleaware.org', 'indices': [136, 159]}]",False,6504,0,48,Mon Feb 13 15:58:32 +0000 2017,237,,,True,False,23393,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_banners/831170699872043014/1504185644,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/wx1TRmUu96', 'expanded_url': 'http://betnav.com', 'display_url': 'betnav.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 14:31:33 +0000 2023,1632388382843084806,1632388382843084806,"🆕 in-play tip on the Ternana v Benevento match (1-1 after 29 minutes)

👉 The bet is: Over 2.5 goals

Add to BET SLIP ➡️ https://t.co/RjClyMdKP3 https://t.co/7QozPsnxul",False,"[0, 143]","<a href=""https://footballpredictionspro.com"" rel=""nofollow"">Football Predictions Pro</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,831170699872043014,831170699872043014,In-Play ⚽️ Tips,betnavtips,TURN NOTIFICATIONS *ON*,🤖 Software scans live match data & bet prices. Finds & Tweets value betting opportunities. Data driven inplay football tips #inplay 18+ https://t.co/0qoaZQQF93,https://t.co/wx1TRmUu96,"[{'url': 'https://t.co/0qoaZQQF93', 'expanded_url': 'http://gambleaware.org', 'display_url': 'gambleaware.org', 'indices': [136, 159]}]",False,6504,0,48,Mon Feb 13 15:58:32 +0000 2017,237,,,True,False,23393,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_images/862327881376182272/OKxWvNjt_normal.jpg,https://pbs.twimg.com/profile_banners/831170699872043014/1504185644,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/wx1TRmUu96', 'expanded_url': 'http://betnav.com', 'display_url': 'betnav.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 13:44:26 +0000 2023,1632376524102852608,1632376524102852608,Ternana Calcio v Benevento. What a ground 😍 https://t.co/YSevFCdkKn,False,"[0, 43]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,15,False,False,en,en,recent,111293702,111293702,Stuart Barkley,ihatemornings01,"Witney, England","AGL Engineer. Tottenham/Leyton Orient fan. Love Jiu-Jitsu,UFC and spending time with my daughter.",,[],False,373,848,2,Thu Feb 04 12:30:38 +0000 2010,7878,,,True,False,7311,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1068872325821579270/18pmzW5z_normal.jpg,https://pbs.twimg.com/profile_images/1068872325821579270/18pmzW5z_normal.jpg,https://pbs.twimg.com/profile_banners/111293702/1408446231,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 13:40:10 +0000 2023,1632375450415538178,1632375450415538178,"👓 Starting XIs for the Ternana vs Benevento match have been announced 👇

https://t.co/52sDef1cgo

⚽🔜 https://t.co/wjk0e7np4d",False,"[0, 100]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,215274828,215274828,Football Predictions ⚽️ Free Tips,FootyPredictNet,UK ,Free football tips and news from the top source of football predictions: https://t.co/bai19aVSZg 18+ Please gamble responsibly,https://t.co/0S5ezbngSq,"[{'url': 'https://t.co/bai19aVSZg', 'expanded_url': 'http://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [73, 96]}]",False,29749,4050,161,Sat Nov 13 13:44:20 +0000 2010,527,,,True,False,231416,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_images/1058080140687822849/sf3lQK21_normal.jpg,https://pbs.twimg.com/profile_banners/215274828/1541099785,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/0S5ezbngSq', 'expanded_url': 'https://FootballPredictions.NET', 'display_url': 'FootballPredictions.NET', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 12:00:34 +0000 2023,1632350388836872192,1632350388836872192,"Serie B, Ternana vs Benevento, PREDICTION: 1 - 1",False,"[0, 48]","<a href=""https://jackpotpredictions.com.ng"" rel=""nofollow"">FootballTips NG</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1111262231193403394,1111262231193403394,FootballtipsNG,FootballtipsNG,,,,[],False,226,29,1,Thu Mar 28 13:42:16 +0000 2019,0,,,False,False,48269,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 12:00:34 +0000 2023,1632350387272335360,1632350387272335360,"Serie B, Ternana vs Benevento, PREDICTION: 1 - 1",False,"[0, 48]","<a href=""https://jackpotsghana.com"" rel=""nofollow"">Ghanabettips</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1181511007275012097,1181511007275012097,Ghana Football Tips,Ghanabettips,,"https://t.co/SBanXQ83g1 provides football tips for all leagues and fixtures. Enter the Ghana tipsters leaderboard to see how you perform, plus track your tips.",https://t.co/m2HbLswOOP,"[{'url': 'https://t.co/SBanXQ83g1', 'expanded_url': 'http://JackpotsGhana.com', 'display_url': 'JackpotsGhana.com', 'indices': [0, 23]}]",False,325,22,1,Tue Oct 08 10:05:58 +0000 2019,0,,,False,False,44680,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1400464014560268290/KYk7Wd_b_normal.jpg,https://pbs.twimg.com/profile_images/1400464014560268290/KYk7Wd_b_normal.jpg,https://pbs.twimg.com/profile_banners/1181511007275012097/1622731540,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/m2HbLswOOP', 'expanded_url': 'https://jackpotsghana.com/', 'display_url': 'jackpotsghana.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 12:00:33 +0000 2023,1632350384789368834,1632350384789368834,"Serie B, Ternana vs Benevento, PREDICTION: 1 - 1",False,"[0, 48]","<a href=""https://jackpotprediction.co.ke"" rel=""nofollow"">Jackpots Kenya</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1009723282340372480,1009723282340372480,Jackpot Tips Kenya,jackpotKE,,"Jackpot Tips, jackpot Results, Multibet Tips & tips for popular matches. Always Free",https://t.co/zabiXmpBlw,[],False,2187,21,3,Thu Jun 21 09:02:45 +0000 2018,1,,,False,False,49559,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1009726246962507776/-hT1fkzg_normal.jpg,https://pbs.twimg.com/profile_images/1009726246962507776/-hT1fkzg_normal.jpg,https://pbs.twimg.com/profile_banners/1009723282340372480/1529572538,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zabiXmpBlw', 'expanded_url': 'http://www.jackpotpredictions.co.ke', 'display_url': 'jackpotpredictions.co.ke', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 12:00:33 +0000 2023,1632350383199735811,1632350383199735811,"Serie B, Ternana vs Benevento, PREDICTION: 1 - 1",False,"[0, 48]","<a href=""https://soccertips.co.za"" rel=""nofollow"">SA Soccer Tips</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1009715031569784832,1009715031569784832,SoccerTips,MySASoccerTips,,,https://t.co/1nNXbuTtz6,[],False,2631,8,2,Thu Jun 21 08:29:57 +0000 2018,0,,,False,False,73966,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1009717935454244864/xBzumXAr_normal.jpg,https://pbs.twimg.com/profile_images/1009717935454244864/xBzumXAr_normal.jpg,https://pbs.twimg.com/profile_banners/1009715031569784832/1529570609,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/1nNXbuTtz6', 'expanded_url': 'http://www.soccertips.co.za', 'display_url': 'soccertips.co.za', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 07:41:01 +0000 2023,1632285069976162304,1632285069976162304,"The Samnites, did not come down from the Molinara Highlands into Benevento until Emperor Trajan https://t.co/9b1Vv1mqP7",False,"[0, 95]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,93557485,93557485,Elsa Maria Rose,BarbiVonGrief,,"Barbi Von Grief, Rocket Queen (Guns n' Roses - From AFD to Chinese D) ..... turns out @axlrose wrote some other songs 'bout lil' ol' me.......",,[],False,15,219,0,Mon Nov 30 04:09:36 +0000 2009,14478,,,False,False,109069,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_banners/93557485/1546900275,1B95E0,FFFFFF,F6FFD1,333333,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 07:34:29 +0000 2023,1632283423976071169,1632283423976071169,"Wikipaedia: If you go to Witches of Benevento &amp; click on Samnites, the entry says: ""Afterward, they were assimilated by the Romans and ceased to exist as a distinct people"".

What was edited out? The fact that after fighting the Romans they had to go into hiding, up the mountains",False,"[0, 284]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,93557485,93557485,Elsa Maria Rose,BarbiVonGrief,,"Barbi Von Grief, Rocket Queen (Guns n' Roses - From AFD to Chinese D) ..... turns out @axlrose wrote some other songs 'bout lil' ol' me.......",,[],False,15,219,0,Mon Nov 30 04:09:36 +0000 2009,14478,,,False,False,109069,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_banners/93557485/1546900275,1B95E0,FFFFFF,F6FFD1,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 07:31:02 +0000 2023,1632282556333969413,1632282556333969413,"Risen (2016) - Roman Justice Scene (1/10) | Movieclips https://t.co/T7jKkfCi55 via @YouTube 

The Samnites, from Benevento who fought the Romans ...",False,"[0, 148]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,93557485,93557485,Elsa Maria Rose,BarbiVonGrief,,"Barbi Von Grief, Rocket Queen (Guns n' Roses - From AFD to Chinese D) ..... turns out @axlrose wrote some other songs 'bout lil' ol' me.......",,[],False,15,219,0,Mon Nov 30 04:09:36 +0000 2009,14478,,,False,False,109069,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_images/1478583165673373699/oCA5ww_M_normal.jpg,https://pbs.twimg.com/profile_banners/93557485/1546900275,1B95E0,FFFFFF,F6FFD1,333333,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 06:50:15 +0000 2023,1632272294474051584,1632272294474051584,"Rennes-Marseille DRAW

SALERNITANA to beat Sampdoria
Ascoli-Bari DRAW
Ternana-Benevento DRAW

GUIMARAES to beat Santa Clara

Valladolid-Espanyol DRAW
MALAGA to beat Santander

4-fold: Union St G, Reims, Inter Milan, Celtic
Treble: Montpellier, Ajax, , Frosinone

Good luck!",False,"[0, 273]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1618114041670504449,1618114041670504449,Solid Soccer Tips,solidsoccertips,England,"Posting free soccer tips, achieving solid, steady profit (Jan: +40 pts, Feb: +33.4 pts, Mar: +2.2 pts). Please gamble responsibly. 18+. https://t.co/nkrJw6zxVw",,"[{'url': 'https://t.co/nkrJw6zxVw', 'expanded_url': 'http://begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [136, 159]}]",False,22,5,0,Wed Jan 25 05:10:40 +0000 2023,0,,,False,False,131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618118035243401217/H8ct3myM_normal.jpg,https://pbs.twimg.com/profile_images/1618118035243401217/H8ct3myM_normal.jpg,https://pbs.twimg.com/profile_banners/1618114041670504449/1674624379,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 04:56:26 +0000 2023,1632243651530063872,1632243651530063872,"Moreau - blight 
They both got the same build all you gotta do is give him voice lines 

Benevento and angie - twins 
I don't what to say here but I'm pretty sure it could work",False,"[0, 176]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6322436502173532e+18,1632243650217353216,1.4601337375014502e+18,1460133737501450241,LandenBlake3,,,,,False,0,0,False,False,en,en,recent,1460133737501450241,1460133737501450241,Landen Blake,LandenBlake3,,,,[],False,2,12,0,Mon Nov 15 06:33:38 +0000 2021,2018,,,False,False,894,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1460133874630078466/HrlwXC4H_normal.png,https://pbs.twimg.com/profile_images/1460133874630078466/HrlwXC4H_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 03:02:09 +0000 2023,1632214891665735680,1632214891665735680,"- humiliated in ucl
- smoked by Benevento
- qualified for top 4 on the last day because of another team   
- preferred Danilo as a box to box instead of Fagioli 

👍🏻 https://t.co/j5c7bqFamP",False,"[0, 165]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1349192270843666433,1349192270843666433,JuveAzzurriFan,JuveAzzurriFan,Somewhere backing Allegri,,,[],False,103,60,0,Wed Jan 13 03:11:40 +0000 2021,6889,,,False,False,3891,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1513652156590612487/UCjB1pRX_normal.jpg,https://pbs.twimg.com/profile_images/1513652156590612487/UCjB1pRX_normal.jpg,https://pbs.twimg.com/profile_banners/1349192270843666433/1637215481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6320060603565588e+18,1632006060356558850,Sat Mar 04 13:12:20 +0000 2023,1.6320060603565588e+18,1632006060356558850,"- 47 goals in 22 games
- 2nd best attack in the league
- 2 of his forwards in the top 3 league goalscorers
- unbeaten in the last 8 games
- giving his club their best ever season 
- 8th place with a club that got promoted in 2020
- won big games 

Show some respect 👍 https://t.co/tAZUDVk6Vf",False,"[0, 267]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.3718507958602465e+18,1371850795860246537,Aziz #LefOut,aziz_zgh,"Paris, France","Pirlo enjoyer
@juve_canal CEO 😹",,,[],False,1632.0,515.0,17.0,Tue Mar 16 15:48:22 +0000 2021,10308.0,,,False,False,18232.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583940947884351489/neb-fG4w_normal.jpg,https://pbs.twimg.com/profile_images/1583940947884351489/neb-fG4w_normal.jpg,https://pbs.twimg.com/profile_banners/1371850795860246537/1619883031,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,21.0,266.0,False,False,False,en,,,,,,,,,,,,,,,
Sat Mar 04 23:57:57 +0000 2023,1632168533210570752,1632168533210570752,Quintana quitte le club et rejoint Benevento contre 900k,False,"[0, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6321685313902428e+18,1632168531390242818,1.0756658956855337e+18,1075665895685533697,milannhof,,,,,False,0,0,False,False,en,en,recent,1075665895685533697,1075665895685533697,🫡 AzrogLOSC | DN27 | 7-0,milannhof,🇵🇱,@losclive | @lfc • @AstonMartinF1 • Greek Scouser Fan Account • À la guerre avec Iga,https://t.co/LPriOv3TOA,[],False,509,1306,0,Thu Dec 20 08:15:09 +0000 2018,23127,,,True,False,23627,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628148286338084867/qXV0M1iC_normal.jpg,https://pbs.twimg.com/profile_images/1628148286338084867/qXV0M1iC_normal.jpg,https://pbs.twimg.com/profile_banners/1075665895685533697/1678095437,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/LPriOv3TOA', 'expanded_url': 'https://youtu.be/ju3fV1ShmsY', 'display_url': 'youtu.be/ju3fV1ShmsY', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 23:46:01 +0000 2023,1632165532110561280,1632165532110561280,♬ Marco Benevento - Say It's All the Same #radioeksen,False,"[0, 53]","<a href=""http://ukkke727b7fa.keune.koding.io/twitter/"" rel=""nofollow"">eksen</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,3438807447,3438807447,Eksen'de Ne Çalıyor?,eksennowplaying,İstanbul,,,[],False,370,1,27,Tue Aug 25 06:16:23 +0000 2015,1,,,False,False,756563,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/636060033327964160/K8gENKdz_normal.png,https://pbs.twimg.com/profile_images/636060033327964160/K8gENKdz_normal.png,https://pbs.twimg.com/profile_banners/3438807447/1440848570,DD2E44,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
