created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 08 02:20:36 +0000 2023,1633291598686564352,1633291598686564352,@firreleone1 @IFTVofficial Exciting Udinese down the table. Hope their fans are enjoying that,False,"[27, 93]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332278791388815e+18,1633227879138881536,8.997904359456768e+17,899790435945676800,firreleone1,,,,,False,0,0,False,False,en,en,recent,1357029258,1357029258,Reeko,artofmusah,,appreciate the art.,,[],False,878,1191,1,Tue Apr 16 14:41:44 +0000 2013,40663,,,False,False,19118,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1612946984897241088/DuBoIeya_normal.jpg,https://pbs.twimg.com/profile_images/1612946984897241088/DuBoIeya_normal.jpg,https://pbs.twimg.com/profile_banners/1357029258/1526075065,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:38:19 +0000 2023,1633280957456211975,1633280957456211975,"@Rossonero98x Quality, yes, but you had to work with them. Also, the league is 38 matches long, you don't win it by luck. Why mention lazio and radu, but not spezia and udinese or inter's injury record? The disrespect pioli gets is crazy",False,"[14, 237]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332800670726062e+18,1633280067072606210,1.0588110405851259e+18,1058811040585125890,bk_acm,,,,,False,0,0,False,False,en,en,recent,1058811040585125890,1058811040585125890,Joni🇦🇱🇺🇸,bk_acm,,,,[],False,7,28,0,Sat Nov 03 19:59:58 +0000 2018,3153,,,False,False,142,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557466082176339970/ExiEZr9__normal.jpg,https://pbs.twimg.com/profile_images/1557466082176339970/ExiEZr9__normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:12:24 +0000 2023,1633244234537893895,1633244234537893895,"@BenfiquistaUm @Nellyboi_21 @Football__Tweet If we can’t keep him for awhile i will lose hope. Silva should stay for a couple more years too, Ramos i think will be impossible to keep this summer unfortunately but if he does go i want Beto from Udinese",False,"[45, 251]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332413467679867e+18,1633241346767986689,1.3059757611788902e+18,1305975761178890241,BenfiquistaUm,,,,,False,0,2,False,False,en,en,recent,1435328779560304640,1435328779560304640,Joshinho,Josheenyoo,"Rhode Island, USA",🇺🇸/🇵🇹. Benfica 1st 🦅 Portugal/USA ⚽️ Celtics. TB Bucs. Real Madrid. Red Sox. PC Friars Basketball. NE Revs. Bruins.,,[],False,254,243,1,Tue Sep 07 19:47:11 +0000 2021,49454,,,True,False,31885,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586121566609440769/W61LSWxl_normal.jpg,https://pbs.twimg.com/profile_images/1586121566609440769/W61LSWxl_normal.jpg,https://pbs.twimg.com/profile_banners/1435328779560304640/1676737284,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:32:12 +0000 2023,1633234118463848449,1633234118463848449,"@VoicesOfTheVic I tell you what, why not buy him for Udinese then loan him to us so he doesn’t give a shit about our pos in the league as he will piss of fat the end. It’s happened before, quite recently.",False,"[16, 204]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331008006826025e+18,1633100800682602501,1.2701161617289748e+18,1270116161728974851,VoicesOfTheVic,,,,,False,0,0,False,False,en,en,recent,1271577641909452800,1271577641909452800,ZlatanVKG,Vkgpaul,Bora Bora ,English,,[],False,8,134,0,Fri Jun 12 22:58:44 +0000 2020,245,,,False,False,395,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:19:41 +0000 2023,1633230966968795139,1633230966968795139,@dybalexa Give it to Udinese instead,False,"[10, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332307518428529e+18,1633230751842852864,1.473405436980306e+18,1473405436980305931,dybalexa,,,,,False,0,0,False,False,en,en,recent,901701540070785024,901701540070785024,PK14,pk_14dk,Somewhere,"I make Call of Duty Zombies videos on YouTube. https://t.co/lwqEzbs2FB FC Barcelona, Napoli, Lakers",https://t.co/lwqEzbs2FB,"[{'url': 'https://t.co/lwqEzbs2FB', 'expanded_url': 'https://youtube.com/@PK14_Official', 'display_url': 'youtube.com/@PK14_Official', 'indices': [47, 70]}]",False,67,287,0,Sun Aug 27 07:02:54 +0000 2017,65023,,,False,False,4474,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580614527737073671/bZXisWst_normal.jpg,https://pbs.twimg.com/profile_images/1580614527737073671/bZXisWst_normal.jpg,https://pbs.twimg.com/profile_banners/901701540070785024/1610556878,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/lwqEzbs2FB', 'expanded_url': 'https://youtube.com/@PK14_Official', 'display_url': 'youtube.com/@PK14_Official', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:07:24 +0000 2023,1633227879138881536,1633227879138881536,@IFTVofficial He made them the most boring Serie A team. Even Udinese scored more goals,False,"[14, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331983798941778e+18,1633198379894177795,7.490105353840558e+17,749010535384055810,IFTVofficial,,,,,False,0,0,False,False,en,en,recent,899790435945676800,899790435945676800,lavecchia,firreleone1,,,,[],False,24,119,0,Tue Aug 22 00:28:52 +0000 2017,18563,,,False,False,2776,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588096568971984896/UWN9-1rr_normal.jpg,https://pbs.twimg.com/profile_images/1588096568971984896/UWN9-1rr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:14:21 +0000 2023,1633214526857392133,1633214526857392133,"@sjjarrettHR Behind who? The players who keep getting coaches sacked? Or the board that couldn't give a shit about the fans, unless they're udinese ones",False,"[13, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331913457193288e+18,1633191345719328768,213251530.0,213251530,sjjarrettHR,,,,,False,0,2,False,False,en,en,recent,1338777011188359168,1338777011188359168,Just Jamie,IveGotWood1979,Sutton Coldfield,"Proud Dad, Watford Fan, Cyber Security newbie.

Thoughts and opinions are my own, clearly",,[],False,411,1238,0,Tue Dec 15 09:24:53 +0000 2020,14596,,,True,False,17852,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629167862844620802/CDtE4rIC_normal.jpg,https://pbs.twimg.com/profile_images/1629167862844620802/CDtE4rIC_normal.jpg,https://pbs.twimg.com/profile_banners/1338777011188359168/1673388618,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:11:19 +0000 2023,1633213763150286848,1633213763150286848,He name-dropped him after his performance.... https://t.co/zh56MSXys3,False,"[0, 69]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1186584793,1186584793,Wexford Weekly,Wexford_Weekly,"Wexford, Ireland","Wexford's go-to independent website for local news, sports, and entertainment 🔥 Have a story? DM's are open, or send it to info@wexfordweekly.com 💫",https://t.co/dMBTYF4EX1,[],False,6635,1094,19,Sat Feb 16 15:31:17 +0000 2013,6824,,,False,False,9644,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623025659575472131/1HXOGDSZ_normal.jpg,https://pbs.twimg.com/profile_images/1623025659575472131/1HXOGDSZ_normal.jpg,https://pbs.twimg.com/profile_banners/1186584793/1661009333,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dMBTYF4EX1', 'expanded_url': 'https://wexfordweekly.com', 'display_url': 'wexfordweekly.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:07:20 +0000 2023,1633212759860215808,1633212759860215808,📰 | Guidolin lays down Udinese challenge,False,"[0, 40]","<a href=""https://iamnazeem.me"" rel=""nofollow"">Old football news</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1182714365381894144,1182714365381894144,Internet Explorer,internetExpBot,,Old Football News || Unaffiliated to Microsoft Corporation,,[],False,1459,241,3,Fri Oct 11 17:47:50 +0000 2019,29,,,False,False,182226,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,https://pbs.twimg.com/profile_images/1254364519645638656/BLa9VnQB_normal.jpg,https://pbs.twimg.com/profile_banners/1182714365381894144/1587903582,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:58:29 +0000 2023,1633210533103951874,1633210533103951874,@JonnyDre47 Ramos has Benfica blood so he understands and maybe wants to stay. Thats our only hope. Enzo wanted to go he is different. We will be fine whatever happens I already know this. If we sell Ramos i want Beto from Udinese,False,"[12, 230]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332101209423708e+18,1633210120942370818,464279718.0,464279718,JonnyDre47,,,,,False,0,0,False,False,en,en,recent,1435328779560304640,1435328779560304640,Joshinho,Josheenyoo,"Rhode Island, USA",🇺🇸/🇵🇹. Benfica 1st 🦅 Portugal/USA ⚽️ Celtics. TB Bucs. Real Madrid. Red Sox. PC Friars Basketball. NE Revs. Bruins.,,[],False,254,243,1,Tue Sep 07 19:47:11 +0000 2021,49454,,,True,False,31885,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1586121566609440769/W61LSWxl_normal.jpg,https://pbs.twimg.com/profile_images/1586121566609440769/W61LSWxl_normal.jpg,https://pbs.twimg.com/profile_banners/1435328779560304640/1676737284,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:41:03 +0000 2023,1633206147023872001,1633206147023872001,"I've been exposing Fernandes since he was kicked out of both Udinese and Sampdoria...
https://t.co/UFkhkNfRMa",False,"[0, 109]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,4,False,False,en,en,recent,1559235985673699329,1559235985673699329,Anonymous Lawyer,riffflawyer,,"Happily Married Father. Lawyer & Legal Consultant. 
Born in 🇪🇸, living in 🇨🇦. I speak 5 languages. 
Opinions expressed are solely my own.",,[],False,372,170,0,Mon Aug 15 17:50:11 +0000 2022,980,,,False,False,6651,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1559242709633830912/LMU1XDXl_normal.jpg,https://pbs.twimg.com/profile_images/1559242709633830912/LMU1XDXl_normal.jpg,https://pbs.twimg.com/profile_banners/1559235985673699329/1660624519,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,1.6327087209613967e+18,1632708720961396736,Mon Mar 06 11:44:27 +0000 2023,1.6327087209613967e+18,1632708720961396736,@piersmorgan He was exposed yesterday and clearly a below average player but United fans hyped him 🤡,False,"[13, 100]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327047842129183e+18,1632704784212918275,216299334.0,216299334,piersmorgan,2224406288.0,2224406288,Pritesh Indore Patil,PriteshSpeaks,"Boston, MA",26 | Boston 🇺🇸 🏡 Pune 🇮🇳 | Here with my personal views. retweets are not endorsements.,,[],False,442.0,332.0,4.0,Sun Dec 01 07:19:12 +0000 2013,73007.0,,,True,False,15764.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1250669778311753728/e0dsgsXe_normal.jpg,https://pbs.twimg.com/profile_images/1250669778311753728/e0dsgsXe_normal.jpg,https://pbs.twimg.com/profile_banners/2224406288/1566958577,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,10.0,False,False,en,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:32:10 +0000 2023,1633203909027086337,1633203909027086337,"After that 4 - 0 defeat to Udinese, Roma has not lost any game this season with a goal difference of more than 1. Compact.",False,"[0, 122]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,75483769,75483769,The Demi-God,Kurtsazzy,My lane,Ella's muse •|• My babies' daddy •|• Lover •|• Peacemaker • | • ManUtd  • | • Football • | • Facts over feelings,https://t.co/K44TuZ8vHm,[],False,1184,1114,9,Sat Sep 19 05:39:34 +0000 2009,14066,,,True,False,77381,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1631301021283622913/wyUJ08WV_normal.jpg,https://pbs.twimg.com/profile_images/1631301021283622913/wyUJ08WV_normal.jpg,https://pbs.twimg.com/profile_banners/75483769/1665845178,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/K44TuZ8vHm', 'expanded_url': 'http://kurtsazzy.wordpress.com', 'display_url': 'kurtsazzy.wordpress.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:18:03 +0000 2023,1633200358632873985,1633200358632873985,There's some great homegrown talent coming out of Udinese.,False,"[0, 58]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,749898895912820736,749898895912820736,Anglo-Italia 90,angloitalia90,1990-1999,"An Anglo-Italian football parody bot from the 90s by @LukeDavisSEO.

Source: https://t.co/DpLHpajA1S",,"[{'url': 'https://t.co/DpLHpajA1S', 'expanded_url': 'http://cheapbotsdonequick.com/source/angloitalia90', 'display_url': 'cheapbotsdonequick.com/source/angloit…', 'indices': [77, 100]}]",False,146,0,4,Mon Jul 04 09:33:24 +0000 2016,0,,,False,False,55195,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/830135924822573056/e-TgJjQ-_normal.jpg,https://pbs.twimg.com/profile_images/830135924822573056/e-TgJjQ-_normal.jpg,https://pbs.twimg.com/profile_banners/749898895912820736/1486754935,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:54:41 +0000 2023,1633194476859449349,1633194476859449349,"SPECIAL STAR 🌟

He has followed me through my journey from Udinese to RC Lens. A player of his calibre is destined to be GREAT. A wise man once said ‘if you know your star is red, take a golden eraser and stain it’. 

🌟ENDRICK🌟

A player with the world at his feet.
StarBoy. https://t.co/ECQnAcsLOQ",False,"[0, 274]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1558202045055770625,1558202045055770625,JayFM22,JayFM22,,🎮 Football Manager Gamer. Football Manager Mobile Expert(little). Follow me on YouTube: JayFM22,,[],False,174,3,1,Fri Aug 12 21:22:14 +0000 2022,40,,,False,False,674,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1590776285185413131/ho4o5w4j_normal.jpg,https://pbs.twimg.com/profile_images/1590776285185413131/ho4o5w4j_normal.jpg,https://pbs.twimg.com/profile_banners/1558202045055770625/1668105668,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:41:20 +0000 2023,1633191119390474249,1633191119390474249,"@Brekkietweets And Udinese/Granada, those three clubs have the same owners, the Pozzo family!",False,"[15, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331533829983232e+18,1633153382998323201,276557379.0,276557379,Brekkietweets,,,,,False,0,0,False,False,en,en,recent,28787285,28787285,Faizal Perager,man18united,,"I support Manchester United, loving life and have lots of interests.  I like to have a good time!",,[],False,1231,3836,29,Sat Apr 04 12:53:53 +0000 2009,97387,,,True,False,233154,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/716584991640133632/OcWan6P2_normal.jpg,https://pbs.twimg.com/profile_images/716584991640133632/OcWan6P2_normal.jpg,https://pbs.twimg.com/profile_banners/28787285/1551914540,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:37:51 +0000 2023,1633190240218218498,1633190240218218498,@ZachLowy Udogie because he has showed this season in udinese that he is a special talent.,False,"[10, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331896398454538e+18,1633189639845453828,4837300329.0,4837300329,ZachLowy,,,,,False,0,3,False,False,en,en,recent,805520114099638272,805520114099638272,Dawg,K11ForPresident,,Sometimes I wonder how we came to this point,,[],False,66,285,3,Sun Dec 04 21:12:15 +0000 2016,5388,,,True,False,1952,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1376550093260779520/U4dd8Ug__normal.jpg,https://pbs.twimg.com/profile_images/1376550093260779520/U4dd8Ug__normal.jpg,https://pbs.twimg.com/profile_banners/805520114099638272/1646031018,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:54:37 +0000 2023,1633179362819444736,1633179362819444736,"🇮🇪| Udinese boss, Andrea Sottil, on Festy Ebosele:

“I’m sure he’ll be a great player for Udinese’s future.” 

👏🏻👏🏻👏🏻 https://t.co/YGHYiZYm4C",False,"[0, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,209,False,False,en,en,recent,1108141312358912000,1108141312358912000,IrishPropaganda🇮🇪⚽️,IrishPropaganda,Ireland,Everything Irish football related,,[],False,10002,714,30,Tue Mar 19 23:00:51 +0000 2019,32447,,,False,False,16069,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1362174312531128327/wxDkjtJ5_normal.jpg,https://pbs.twimg.com/profile_images/1362174312531128327/wxDkjtJ5_normal.jpg,https://pbs.twimg.com/profile_banners/1108141312358912000/1654985418,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:51:54 +0000 2023,1633178679382536193,1633178679382536193,"@Abuy2j His contract expires in 2024, but he could be set for an early departure this summer alongside Conte.

Destiny Udogie and Sergio Reguilon are set to return from their loan spells at Udinese and Atletico Madrid, whilst Perisic, at 34, seems to be past his prime. https://t.co/f0heYUGJgp",False,"[8, 269]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331779001186222e+18,1633177900118622212,7.23254408671273e+17,723254408671272961,BTLvid,,,,,False,8,16,False,False,en,en,recent,723254408671272961,723254408671272961,Breaking The Lines,BTLvid,Worldwide,Curated ⚽️ opinions 📧: hello@breakingthelines.com 🎙 https://t.co/w0SnyJqRf1 📱🇪🇸: @BTLes_,https://t.co/IXaO8P8L0T,"[{'url': 'https://t.co/w0SnyJqRf1', 'expanded_url': 'https://linktr.ee/BreakingTheLines', 'display_url': 'linktr.ee/BreakingTheLin…', 'indices': [52, 75]}]",False,63060,122,802,Thu Apr 21 20:57:43 +0000 2016,4356,,,True,False,23953,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/888852269713829888/ZBNmPJ7Q_normal.jpg,https://pbs.twimg.com/profile_images/888852269713829888/ZBNmPJ7Q_normal.jpg,https://pbs.twimg.com/profile_banners/723254408671272961/1631210666,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/IXaO8P8L0T', 'expanded_url': 'http://www.breakingthelines.com', 'display_url': 'breakingthelines.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
