created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.profile_banner_url,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 01:23:10 +0000 2023,1633277144708136966,1633277144708136966,"If Napoli doesn't want opposing fans in their stadium, then they should forfeit the tie, that could remedy the situation https://t.co/DQHnnZkICT",False,"[0, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,2,False,False,False,en,en,recent,1291474911626764296,1291474911626764296,Waluigi Wright (Ghost Trick)👻✝️,WaluigiWright,Discord: Waluigi Wright#3383,Lutheran ✝ | Game Designer 🎮 |  Bayern Fan ⚽ | Bundesliga Fanatic 🇩🇪 | Viola Player 🎻| Political Junkie 💬 | Self Depreciating Leftist 🌹🏴,,,[],False,1010,999,3,Thu Aug 06 20:43:17 +0000 2020,133615,,,True,False,25230,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623495644621971457/u-GMMzpD_normal.jpg,https://pbs.twimg.com/profile_images/1623495644621971457/u-GMMzpD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1291474911626764296/1678181209,1.6330662293583135e+18,1633066229358313476,Tue Mar 07 11:25:04 +0000 2023,1.6330662293583135e+18,1633066229358313476,"Eintracht Frankfurt have been informed that the Italian interior ministry had prohibited Napoli from selling any away tickets when the two sides face each other in the #UCL.

Reports say the authorities are even considering banning German nationals from Naples altogether. 1/3 https://t.co/guN1Tc4PZJ",False,"[0, 276]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,55873712.0,55873712,Felix Tamsut,ftamsut,"Köln, Deutschland","Journalist. Fan culture and politics in German football. ✎: DW, Tortoise, Der Spiegel, Die Zeit, OZY, others. Kölner. Mizrahi Jew. EN/DE. Threema: M5XDKBNP",https://t.co/AHBwnM80wq,"[{'url': 'https://t.co/AHBwnM80wq', 'expanded_url': 'https://www.dw.com/search/en?searchNavigationId=9097&languageCode=en&origin=gN&item=Felix+Tamsut', 'display_url': 'dw.com/search/en?sear…', 'indices': [0, 23]}]",[],False,14091.0,1255.0,203.0,Sat Jul 11 16:58:38 +0000 2009,44017.0,,,True,False,16748.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,https://pbs.twimg.com/profile_images/1377555998118977536/DvPbsyGp_normal.jpg,https://pbs.twimg.com/profile_banners/55873712/1639606436,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,True,37.0,275.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,1.633044343178113e+18,1633044343178113025
Wed Mar 08 01:22:35 +0000 2023,1633276996871417856,1633276996871417856,Napoli is winning the UCL. Remember this tweet.,False,"[0, 47]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1598437749366849539,1598437749366849539,KOLAWOLE!!!!,cartiergucci75,,,,,[],False,12,103,0,Thu Dec 01 22:04:18 +0000 2022,100,,,False,False,855,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618345374233534490/Dj7Jb-j1_normal.jpg,https://pbs.twimg.com/profile_images/1618345374233534490/Dj7Jb-j1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1598437749366849539/1677414002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:17:56 +0000 2023,1633275827059056645,1633275827059056645,@MSNBC @MaddowBlog MSDNC is a propaganda network ZERO CREDIBILITY.,False,"[19, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633135483235586e+18,1633135483235586048,2836421.0,2836421,MSNBC,,,,,False,0,0,False,False,,en,en,recent,2322658810,2322658810,Paul Napoli,napoli_paul,,"There is a time and place to kneel for the National Anthem. The time is never and the place is nowhere.
#UNMASKED #UNVAXXED #UNAFRAID",,,[],False,216,588,1,Mon Feb 03 21:23:50 +0000 2014,1280,,,False,False,1685,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604847544026206208/I5Hd4v5z_normal.jpg,https://pbs.twimg.com/profile_images/1604847544026206208/I5Hd4v5z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2322658810/1671460630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:15:05 +0000 2023,1633275110072238081,1633275110072238081,@Cynthia6163 Napoli will ask that type of money alone for kvara,False,"[13, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332538275361997e+18,1633253827536199685,1.474703168743383e+18,1474703168743383040,Cynthia6163,,,,,False,0,0,False,False,,en,en,recent,1578488173654687744,1578488173654687744,Rus,_ras_10,,Physical Trainer,,,[],False,113,355,0,Fri Oct 07 20:51:47 +0000 2022,13681,,,False,False,5221,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633117001877970953/cFsKKj4T_normal.jpg,https://pbs.twimg.com/profile_images/1633117001877970953/cFsKKj4T_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1578488173654687744/1674210231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:14:40 +0000 2023,1633275004174344192,1633275004174344192,"@bernardo_boto @ohcy22 @tomiwa_giwa @TrollFootball Literally, I'd prefer Bayern/psg and Madrid right now over Napoli. They're unreal this season, while the others look fragile at times.",False,"[51, 185]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633251226786644e+18,1633251226786643969,1.5210287533375939e+18,1521028753337593857,bernardo_boto,,,,,False,0,0,False,False,,en,en,recent,26612987,26612987,Ben,BenTN,"Lisbon, Portugal","I have takes on music, football, politics, the environment and lots of other life stuff. I’m Portuguese. I care about people, which informs most of my takes.",,,[],False,218,854,1,Wed Mar 25 22:38:21 +0000 2009,91459,,,True,False,7347,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/737758873927319552/FdsdnFYH_normal.jpg,https://pbs.twimg.com/profile_images/737758873927319552/FdsdnFYH_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/26612987/1640723424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:14:30 +0000 2023,1633274964211126273,1633274964211126273,"@ErlingRoIe Kim Min Jae is worth a shout, brilliant for Fenerbache last season, and has continued in the same vein for Napoli this season.",False,"[12, 138]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633103562241712e+18,1633103562241712129,1.1779098333721969e+18,1177909833372196869,ErlingRoIe,,,,,False,0,0,False,False,,en,en,recent,1241101672769863680,1241101672769863680,Ignorantsheep,Ignorantsheep1,,I do polls and sports,,,[],False,36,33,0,Fri Mar 20 20:38:03 +0000 2020,1114,,,False,False,3229,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1482729038716321797/QNM-yebm_normal.jpg,https://pbs.twimg.com/profile_images/1482729038716321797/QNM-yebm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:10:20 +0000 2023,1633273912883572738,1633273912883572738,Napoli Striker Osimhen Ready To Become 'An Icon' With Title Win | Sports | China Daily https://t.co/gHtH1dzJS9,False,"[0, 110]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,627448121,627448121,Team Albert,AlbertMylesAM,"Cleveland,OH",All American Asian Reader 3 Time NBA Champion Miami Heat. 7 Time College Football National Champion University Of Miami Hurricanes.,https://t.co/HVyv9xNgp8,"[{'url': 'https://t.co/HVyv9xNgp8', 'expanded_url': 'https://mobile.twitter.com/AlbertMylesAM', 'display_url': 'mobile.twitter.com/AlbertMylesAM', 'indices': [0, 23]}]",[],False,2956,4840,73,Thu Jul 05 14:52:48 +0000 2012,2037,,,True,False,368000,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/420989483685670912/Fz94KTxn_normal.jpeg,https://pbs.twimg.com/profile_images/420989483685670912/Fz94KTxn_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/627448121/1394372705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:09:50 +0000 2023,1633273789545848835,1633273789545848835,"@attiL_2022 @rajsinghchohan no one's denying that,in fact he's the most talented midfielder at Napoli and he'd be starting all their games if he had the right attitude and work ethic, and no one will fix them for him,attitude,work ethic and desire to succeed can't be taught,it has to come from within",False,"[28, 301]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332692691095388e+18,1633269269109538818,1.561111762774147e+18,1561111762774147074,attiL_2022,,,,,False,0,0,False,False,,en,en,recent,557087418,557087418,Churned butter enthusiast,________78____,,"Winning trophies only builds egos ~  🤡| Tottenham till they kill me 

                                     #Gopats #COYS",,,[],False,144,575,2,Wed Apr 18 16:19:03 +0000 2012,29211,,,False,False,16519,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1292540349794193409/nLeFozR0_normal.jpg,https://pbs.twimg.com/profile_images/1292540349794193409/nLeFozR0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/557087418/1609468705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:00:40 +0000 2023,1633271479214170113,1633271479214170113,benfica napoli ucl final we will be there,False,"[0, 41]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1551682758321360897,1551682758321360897,leo 🇺🇸🇵🇹 #mlscupcharge,joaozinhoov2,10th (mudryk's fault),"retired chelsea fan
new england revolution (2023 mls cup winners)
mason mount out
bagged at 800k
#KM7 #JF11 #NJ10 #CR7 #AG49 #CP10",,,[],False,179,343,0,Mon Jul 25 21:40:58 +0000 2022,2678,,,False,False,2155,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628205125889060865/795zoQ_0_normal.jpg,https://pbs.twimg.com/profile_images/1628205125889060865/795zoQ_0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1551682758321360897/1673467189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:59:39 +0000 2023,1633271226306011138,1633271226306011138,i need a benfica vs napoli final so bad https://t.co/2YWD8LzZcS,False,"[0, 39]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,3394427909,3394427909,ken,ives__z,in thA freezer,,https://t.co/NMMsiGBPT5,"[{'url': 'https://t.co/NMMsiGBPT5', 'expanded_url': 'https://pin.it/78gDLY0', 'display_url': 'pin.it/78gDLY0', 'indices': [0, 23]}]",[],False,1634,628,1,Wed Jul 29 20:02:34 +0000 2015,27924,,,False,False,66586,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1629669255837777920/MTgTwlXR_normal.jpg,https://pbs.twimg.com/profile_images/1629669255837777920/MTgTwlXR_normal.jpg,9266CC,000000,000000,000000,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3394427909/1656520655,1.6332089713255875e+18,1633208971325587456,Tue Mar 07 20:52:16 +0000 2023,1.6332089713255875e+18,1633208971325587456,Unpopular opinion Benfica will win the UCL,False,"[0, 42]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.5058537034751468e+18,1505853703475146760,Amit Zohar,amitttrmfc,,Rashford fan,,,[],False,70551.0,420.0,141.0,Mon Mar 21 10:28:02 +0000 2022,2530.0,,,False,False,37328.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623369795121909762/dJDCe9___normal.jpg,https://pbs.twimg.com/profile_images/1623369795121909762/dJDCe9___normal.jpg,https://pbs.twimg.com/profile_banners/1505853703475146760/1665871941,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,251.0,2645.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:58:02 +0000 2023,1633270819349491715,1633270819349491715,@davestyless @CFCKaz6 U can outplayed Madrid they will find a way to punish give them team like Napoli 😂,False,"[22, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332697555400172e+18,1633269755540017152,9.691916472201503e+17,969191647220150272,davestyless,,,,,False,0,0,False,False,,en,en,recent,1364595057165221889,1364595057165221889,RAFA⭐️⭐️🇵🇹 🕺,rafaelinho999,"Coimbra, Portugal",a seleção 🇵🇹🇵🇹🐉 @fcporto campeão do Portugal 🥳 30 | @chelseafc | « Que deus nos abençoe e nos proteja » |,https://t.co/HZUbTyyPsR,"[{'url': 'https://t.co/HZUbTyyPsR', 'expanded_url': 'http://chelseafc.com', 'display_url': 'chelseafc.com', 'indices': [0, 23]}]",[],False,184,191,1,Wed Feb 24 15:16:40 +0000 2021,17368,,,True,False,19847,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620744554826633217/hfdloRBU_normal.jpg,https://pbs.twimg.com/profile_images/1620744554826633217/hfdloRBU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1364595057165221889/1676306985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:57:55 +0000 2023,1633270788043206656,1633270788043206656,"@FrankKhalidUK I hope we don't get Madrid, Man City or Napoli in our next draw(fixture)",False,"[15, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332282975333745e+18,1633228297533374470,4381616655.0,4381616655,FrankKhalidUK,,,,,False,0,0,False,False,,en,en,recent,1565205706239778819,1565205706239778819,Dike Gift,DesonMoney001,"Rivers, Nigeria",,,,[],False,15,39,4,Thu Sep 01 05:11:54 +0000 2022,414,,,False,False,534,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565207638102740993/3uVKDcIp_normal.jpg,https://pbs.twimg.com/profile_images/1565207638102740993/3uVKDcIp_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1565205706239778819/1666313365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:55:59 +0000 2023,1633270300568608773,1633270300568608773,@Paul3499 I don’t understand why teams like Liverpool/Napoli/Milan don’t just lose in group stages so they can compete in a competition that they can possibly win.,False,"[10, 163]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332281919081021e+18,1633228191908102148,741196020.0,741196020,Paul3499,,,,,False,0,1,False,False,,en,en,recent,1087029625,1087029625,T Carv,TylerCarvalho7,203,,,,[],False,359,377,0,Sun Jan 13 19:34:48 +0000 2013,18603,,,True,False,6924,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1574521997010378752/g1KoeMFD_normal.jpg,https://pbs.twimg.com/profile_images/1574521997010378752/g1KoeMFD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1087029625/1652545102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:54:42 +0000 2023,1633269977737224194,1633269977737224194,"Hoping Chelsea gets one of Benefica, AC Milan, Inter or Napoli in the QF.",False,"[0, 73]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,931406955024867328,931406955024867328,Neil,garud_10,,"Chelsea, Cricket, Food, Crypto, Startups",,,[],False,71,294,5,Fri Nov 17 06:21:37 +0000 2017,3467,,,False,False,3275,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1586880216399597569/xVPV9cmO_normal.jpg,https://pbs.twimg.com/profile_images/1586880216399597569/xVPV9cmO_normal.jpg,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:54:34 +0000 2023,1633269946183725056,1633269946183725056,@buckeyedinapoli We win either way! Rather Napoli get it though.,False,"[17, 64]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332287117376717e+18,1633228711737671680,1423653836.0,1423653836,buckeyedinapoli,,,,,False,0,1,False,False,,en,en,recent,794913073723244545,794913073723244545,Deej,DJIrv89,"Colorado Springs, CO",#Crew96 #CBJ #ForzaNapoliSempre #WxmAFC Bandwagonist,,,[],False,135,678,1,Sat Nov 05 14:43:40 +0000 2016,9010,,,True,False,3526,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625002365588762624/d9miAAv1_normal.jpg,https://pbs.twimg.com/profile_images/1625002365588762624/d9miAAv1_normal.jpg,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/794913073723244545/1633292077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:53:40 +0000 2023,1633269718395002880,1633269718395002880,Can Napoli’s Victor Osimhen beat Manchester City’s Erling Haaland to become Europe highest goal scorer before this season ends? https://t.co/sMgxkugy96,False,"[0, 127]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,16,False,False,False,en,en,recent,1427723802,1427723802,Olawale Ayeni 🇳🇬🇬🇧,VjWale,"London, England",Communications Consultant | Digital Journalist | UK Sports Correspondent @LeadershipNGA | Editor @sports_waka | Arsenal,https://t.co/STvMgjnFN5,"[{'url': 'https://t.co/STvMgjnFN5', 'expanded_url': 'https://vjwaleshow.com', 'display_url': 'vjwaleshow.com', 'indices': [0, 23]}]",[],False,4208,1012,4,Tue May 14 12:42:59 +0000 2013,7212,,,True,True,6415,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632785907840344065/q_5JYOxN_normal.jpg,https://pbs.twimg.com/profile_images/1632785907840344065/q_5JYOxN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1427723802/1668563276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:53:20 +0000 2023,1633269633670172672,1633269633670172672,That's not where I am livid... Coz he was the guy who caused us that game v Napoli which is why we are even facing Madrid to begin with https://t.co/ovM5zL4YAq,False,"[0, 135]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1173397174337470464,1173397174337470464,Enoch,agyeitah,"New York, NY",Christian | Product | Design | Dreams | POJOBA| @ghanablackstars | @lfc | Ghana | Innovation | Future @ghanafaofficial President,https://t.co/0RHxSA8Vd8,"[{'url': 'https://t.co/0RHxSA8Vd8', 'expanded_url': 'https://pic4us.xyz/', 'display_url': 'pic4us.xyz', 'indices': [0, 23]}]",[],False,747,747,3,Mon Sep 16 00:44:32 +0000 2019,16034,,,True,False,91272,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616637553863532544/oREESDGa_normal.jpg,https://pbs.twimg.com/profile_images/1616637553863532544/oREESDGa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1173397174337470464/1652747969,1.6332370241896858e+18,1633237024189685762,Tue Mar 07 22:43:45 +0000 2023,1.6332370241896858e+18,1633237024189685762,Joe Gomez would pay man. We could have gotten at least a draw if Konate played against Madrid instead we’re 3-0 down ffs,False,"[0, 120]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,766571070.0,766571070,Gbemiga,Gbemiga__A,New Jersey,I hate it here,,,[],False,1352.0,956.0,16.0,Sat Aug 18 23:44:14 +0000 2012,70227.0,,,True,False,105105.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1608040179582832640/76zXLymJ_normal.jpg,https://pbs.twimg.com/profile_images/1608040179582832640/76zXLymJ_normal.jpg,https://pbs.twimg.com/profile_banners/766571070/1647589459,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,4.0,5.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,,,
