created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive
Tue Mar 07 20:04:40 +0000 2023,1633196991001014274,1633196991001014274,"@FaysPoole @BreitbartNews Had you actually cared, you'd know he isn't. The article says he is in Genoa, OH. A look at Google Maps shows E.P., OH are fairly far. https://t.co/InMYuNjWhO",False,"[26, 160]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331124704610058e+18,1633112470461005824,1.59435835743087e+18,1594358357430870016,FaysPoole,,,,False,0,0,False,False,False,en,en,recent,2386168434,2386168434,Autumn Berend,TheAngryTranny,"Las Vegas, NV","Award-winning columnist, journalist and photographer. RT ≠ Endorsement. Press Secretary for @AtheistsLiberty",https://t.co/VNvh6w3xm9,"[{'url': 'https://t.co/VNvh6w3xm9', 'expanded_url': 'http://theinquirermagazine.org', 'display_url': 'theinquirermagazine.org', 'indices': [0, 23]}]",[],False,376,840,7,Thu Mar 13 02:37:05 +0000 2014,3272,,,True,False,4965,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1568908244218945537/2H3362v4_normal.jpg,https://pbs.twimg.com/profile_images/1568908244218945537/2H3362v4_normal.jpg,https://pbs.twimg.com/profile_banners/2386168434/1669419258,E81C4F,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:41:27 +0000 2023,1633191146179686401,1633191146179686401,"Toasted ciabatta, muenster, genoa salami, butter lettuce, mayo, dijon. Plus one slice of leftover turkey. Incredible https://t.co/VXgGtYhgW2",False,"[0, 116]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,False,10,96,False,False,False,en,en,recent,792687820951261184,792687820951261184,Sandwich Recipes,sandwichrecipez,United States,A tasty twitter blog all about healthy Sandwich Recipes #sandwichrecipes,https://t.co/iTqg9MJ8br,"[{'url': 'https://t.co/iTqg9MJ8br', 'expanded_url': 'http://www.sandwichrecipes.org', 'display_url': 'sandwichrecipes.org', 'indices': [0, 23]}]",[],False,81360,18,244,Sun Oct 30 11:21:18 +0000 2016,7,,,False,False,24180,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/792691259064352768/PpOnmORc_normal.jpg,https://pbs.twimg.com/profile_images/792691259064352768/PpOnmORc_normal.jpg,https://pbs.twimg.com/profile_banners/792687820951261184/1477827260,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:28:48 +0000 2023,1633187965349548033,1633187965349548033,"Thank you Edward Jones-Josh Kubiak Investments for raising your support to the Executive level at the Genoa Area Chamber of Commerce! We appreciate your continued support!

Check out the rates Edward Jones is offering!
https://t.co/MPXCXKUuJO https://t.co/Zdqp1GNzYd",False,"[0, 242]","<a href=""https://www.constantcontact.com/"" rel=""nofollow"">Constant Contact - Social Posts</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,498201025,498201025,Genoa Area Chamber,genoachamber,,"The Genoa Chamber provides support to enhance the growth, image and development of the business community and the greater Genoa area.",http://t.co/HNIzIvXYNA,"[{'url': 'http://t.co/HNIzIvXYNA', 'expanded_url': 'http://www.genoacc.com', 'display_url': 'genoacc.com', 'indices': [0, 22]}]",[],False,499,223,9,Mon Feb 20 20:02:39 +0000 2012,167,,,True,False,4679,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/378800000182056633/49ddd15a06c3deb3c25eae8cb234e32f_normal.jpeg,https://pbs.twimg.com/profile_images/378800000182056633/49ddd15a06c3deb3c25eae8cb234e32f_normal.jpeg,https://pbs.twimg.com/profile_banners/498201025/1374688199,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:18:50 +0000 2023,1633185455859544064,1633185455859544064,"“You took a chance, you did something great."" 

Ladies and Gentlemen, Dr. Gudmundsson - Cold as Ice 🥶🇮🇸
.
#GG11 #GG11Family #DrHouse #Iceland #Genoa https://t.co/JaJizTTiMi",False,"[0, 148]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,14,False,False,False,en,en,recent,1580933525825622016,1580933525825622016,GG11,GG11_official,,International Football Company based in Italy,https://t.co/6MXShOdxxT,"[{'url': 'https://t.co/6MXShOdxxT', 'expanded_url': 'http://www.gg11.it', 'display_url': 'gg11.it', 'indices': [0, 23]}]",[],False,12,41,0,Fri Oct 14 14:48:29 +0000 2022,7,,,False,False,56,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580966080259956736/lLzPws3T_normal.jpg,https://pbs.twimg.com/profile_images/1580966080259956736/lLzPws3T_normal.jpg,https://pbs.twimg.com/profile_banners/1580933525825622016/1665766676,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:09:45 +0000 2023,1633183169649295361,1633183169649295361,@BJH251 @EssexPoliceUK What no genoa cake?,False,"[23, 42]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633100171272749e+18,1633100171272749056,306347239.0,306347239,BJH251,,,,False,0,0,False,False,,en,en,recent,365022265,365022265,Maria O'Brien,PC_HeadofOps,nowhere UK,,,,[],False,2290,1114,64,Tue Aug 30 18:45:05 +0000 2011,17053,,,False,False,12674,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1515791360594432001/QiX38l9k_normal.jpg,https://pbs.twimg.com/profile_images/1515791360594432001/QiX38l9k_normal.jpg,https://pbs.twimg.com/profile_banners/365022265/1580397533,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:05:31 +0000 2023,1633182103188951040,1633182103188951040,"Genoa Township Police Department (Delaware/ Franklin County) [Galena, OH] is hiring for Police Officer
Starting Salary: $30.80 Hourly
Visit https://t.co/dSAYv5qoci for more info!
#lawenforcement #police #hiring #publicsafety #jobsearch #diversity #GenoaTownshipPoliceDepartment https://t.co/1ugEeXetWp",False,"[0, 277]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,90723188,90723188,National Testing Network,NationalTesting,United States,"Career Opportunities in Public Safety.
Check out https://t.co/dlWP2hMra2 to see who's hiring!",http://t.co/qRZ32FA3o4,"[{'url': 'http://t.co/qRZ32FA3o4', 'expanded_url': 'http://www.NationalTestingNetwork.com', 'display_url': 'NationalTestingNetwork.com', 'indices': [0, 22]}]","[{'url': 'https://t.co/dlWP2hMra2', 'expanded_url': 'http://nationaltestingnetwork.com', 'display_url': 'nationaltestingnetwork.com', 'indices': [49, 72]}]",False,463,859,11,Tue Nov 17 21:24:47 +0000 2009,311,,,False,False,4739,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103057438918361088/marqR6xO_normal.png,https://pbs.twimg.com/profile_images/1103057438918361088/marqR6xO_normal.png,https://pbs.twimg.com/profile_banners/90723188/1604600189,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:02:16 +0000 2023,1633181286343778305,1633181286343778305,"🎙COMING SOON 🎙
🇮🇹🇨🇦🇺🇸
Next Episode Matt &amp; Fabry react to exciting win vs Cosenza with plus #SerieB MD28. Also special guest Raffaello president Cosenza ClubNY to talk about the match Cosenza &amp; deep dive of Serie B and MD29

🚨NOW IN POST PRODUCTION🚨
#Genoa #LaLanternaPodcast https://t.co/YP6lwbPKdC",False,"[0, 282]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,2,2,False,False,False,en,en,recent,1519175802398593027,1519175802398593027,La Lanterna Podcast,LaLanternaPod,,A Spotlight in Italian football a podcast that dives into the beautiful game from the eyes of 2 fans of the oldest team in Italy @mattkillen42 @genoaclubtoront,https://t.co/RB5phzznyu,"[{'url': 'https://t.co/RB5phzznyu', 'expanded_url': 'https://linktr.ee/lalanternapodcast', 'display_url': 'linktr.ee/lalanternapodc…', 'indices': [0, 23]}]",[],False,129,89,1,Wed Apr 27 04:45:37 +0000 2022,540,,,False,False,284,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1519748041904906245/pMbjXY8w_normal.jpg,https://pbs.twimg.com/profile_images/1519748041904906245/pMbjXY8w_normal.jpg,https://pbs.twimg.com/profile_banners/1519175802398593027/1651171072,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:00:16 +0000 2023,1633180785036632064,1633180785036632064,"Looking forward to participating in the panel 'Revisiting the Genoa G8 2001: Another World is Possible, and it Needs Another Kind of Computing' 💻✊ https://t.co/JB9C4fnRKG",False,"[0, 146]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,True,0,9,False,False,False,en,en,recent,9888872,9888872,danmcquillan (@danmcquillan@kolektiva.social),danmcquillan,,"Paradigm dissident. My book 'Resisting AI - 
An Anti-fascist Approach to Artificial Intelligence' is available from https://t.co/epnZJq7bHh",https://t.co/ntJwRwRV02,"[{'url': 'https://t.co/ntJwRwRV02', 'expanded_url': 'http://danmcquillan.org', 'display_url': 'danmcquillan.org', 'indices': [0, 23]}]","[{'url': 'https://t.co/epnZJq7bHh', 'expanded_url': 'http://bristoluniversitypress.co.uk/resisting-ai', 'display_url': 'bristoluniversitypress.co.uk/resisting-ai', 'indices': [116, 139]}]",False,6494,2654,323,Fri Nov 02 15:45:35 +0000 2007,6102,,,False,False,49113,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1537785107620274176/_EoeOxbm_normal.jpg,https://pbs.twimg.com/profile_images/1537785107620274176/_EoeOxbm_normal.jpg,,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,1.6331280987690107e+18,1633128098769010693,Tue Mar 07 15:30:55 +0000 2023,1.6331280987690107e+18,1633128098769010693,"The full programme for the #SmartPrisons conference is now available! Check it out and make your plans: https://t.co/3WteN3wvpa

March 24-26 in #Berlin &amp; Streaming

@seanvegezzi @sanjanamv @glocalreporting @kgosztola https://t.co/7xOO5pIYKb",False,"[0, 220]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2435302362.0,2435302362,Disruption Network Lab,disruptberlin,Berlin,"Events on hacktivism, whistleblowing and holding power accountable.
Next conference: SMART PRISONS, March 24-26",https://t.co/eE53dfGtAs,"[{'url': 'https://t.co/eE53dfGtAs', 'expanded_url': 'https://www.disruptionlab.org/', 'display_url': 'disruptionlab.org', 'indices': [0, 23]}]",[],False,5999.0,3625.0,128.0,Wed Apr 09 11:22:43 +0000 2014,5635.0,,,True,False,6926.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1188523894942158848/h4FdIK9P_normal.png,https://pbs.twimg.com/profile_images/1188523894942158848/h4FdIK9P_normal.png,https://pbs.twimg.com/profile_banners/2435302362/1674472024,020708,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,False,8.0,4.0,False,False,en,False
Tue Mar 07 19:00:02 +0000 2023,1633180723094994944,1633180723094994944,"Training Course: ""we get free together"" - National Week of the Method of Liberation and Conscientization by Paulo Freire

21-26 August 2023 | Genoa, Italy

https://t.co/7Jo6tNnwGB

#mladibl #evropa #trainingcourse #liberation #paulofreire https://t.co/NOXvBSBn8X",False,"[0, 238]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1173853113629007872,1173853113629007872,Banjaluka Mladi,mladibl,Banja Luka,Prvi gradski informativni portal za mlade,https://t.co/McHAg7glnU,"[{'url': 'https://t.co/McHAg7glnU', 'expanded_url': 'http://www.mladibl.com', 'display_url': 'mladibl.com', 'indices': [0, 23]}]",[],False,258,382,2,Tue Sep 17 06:56:40 +0000 2019,14,,,False,False,8582,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1301557933004730370/tWkRw16p_normal.jpg,https://pbs.twimg.com/profile_images/1301557933004730370/tWkRw16p_normal.jpg,https://pbs.twimg.com/profile_banners/1173853113629007872/1599150568,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:56:26 +0000 2023,1633179816949325824,1633179816949325824,"Toasted ciabatta, muenster, genoa salami, butter lettuce, mayo, dijon. Plus one slice of leftover turkey. Incredible

https://t.co/J4kfnLdZDc

#homecooking #homecookingvsfastfood https://t.co/eri8ppTwN9",False,"[0, 178]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,False,0,7,False,False,False,en,en,recent,1292598129318035457,1292598129318035457,Home Cooking VS Fast Food,homevsfastfood,,Great food and Recipes #homecookingvsfastfood #food #cooking #foodie #foodblogging,https://t.co/OHyFMaN81x,"[{'url': 'https://t.co/OHyFMaN81x', 'expanded_url': 'http://homecookingvsfastfood.com', 'display_url': 'homecookingvsfastfood.com', 'indices': [0, 23]}]",[],False,8238,559,24,Sun Aug 09 23:07:45 +0000 2020,1305,,,False,False,7436,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_normal.jpg,https://pbs.twimg.com/profile_images/1292598714104713216/SHONrPc-_normal.jpg,https://pbs.twimg.com/profile_banners/1292598129318035457/1597027519,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:51:09 +0000 2023,1633178489959378946,1633178489959378946,"My guess is when Bill inevitably finds out, Shelia is forced to flee to Genoa city…I mean after the ass-pull from last December, anything is fair game, but that’s my guess.

#BoldandBeautiful",False,"[0, 191]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331784875686257e+18,1633178487568625664,1.5551874422563226e+18,1555187442256322560,PalomoTalks777,,,,False,0,0,False,False,,en,en,recent,1555187442256322560,1555187442256322560,James,PalomoTalks777,Florida,"50% 🇪🇨 25% 🇵🇷🇪🇸 | 28 y.o. | casual alt account | Talking about television, movies, fiction and non-fiction, tropes, lifestyle and what have you.",,,[],False,18,54,0,Thu Aug 04 13:42:39 +0000 2022,2466,,,False,False,1823,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611365540106223616/0nRqEfIA_normal.jpg,https://pbs.twimg.com/profile_images/1611365540106223616/0nRqEfIA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:43:44 +0000 2023,1633176622538051584,1633176622538051584,"Sparkle Starts Laying the BlueMed Cable in Genoa 

#BlueMed #Genoa #Sparkle #submarinecable #telecoms

https://t.co/XrBBUXe8sh",False,"[0, 126]","<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,74747632,74747632,SubTel Forum,SubTelForum,"Washington, DC USA","""Voice of the Industry"" and an independent publishing company, providing an open forum for the expression of ideas related to submarine cables since 2001",https://t.co/dpSzoQogFf,"[{'url': 'https://t.co/dpSzoQogFf', 'expanded_url': 'http://www.subtelforum.com', 'display_url': 'subtelforum.com', 'indices': [0, 23]}]",[],False,1202,197,40,Wed Sep 16 14:47:59 +0000 2009,492,,,False,False,5092,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1453334024475262982/VwGoEhAr_normal.jpg,https://pbs.twimg.com/profile_images/1453334024475262982/VwGoEhAr_normal.jpg,https://pbs.twimg.com/profile_banners/74747632/1642772738,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:35:06 +0000 2023,1633174448860966919,1633174448860966919,"@Philfreeze96 @criticalurban Funny, we were traveling from Nice, France to Chamonix, France last September. The trains took 9 hr, renting a Fiat 500 hybrid took 7, and we got to drive through the Riviera, hills above Genoa, Valdosta and the Mt. Blanc Tunnel. It was awesome.",False,"[29, 274]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330953104980378e+18,1633095310498037761,527307998.0,527307998,Philfreeze96,,,,False,0,1,False,False,,en,en,recent,769928202424684544,769928202424684544,sf foghorn,ec0anarch0,SF/CA/USA,Anarcho-cynicist. Walking in power towards universal emancipation against economic crimes in the political hall of mirrors of neoliberalism. 🚴,,,[],False,485,190,12,Sun Aug 28 16:02:42 +0000 2016,20746,,,False,False,50074,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1104199889636929536/hhq6-VaR_normal.png,https://pbs.twimg.com/profile_images/1104199889636929536/hhq6-VaR_normal.png,https://pbs.twimg.com/profile_banners/769928202424684544/1552096484,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:25:39 +0000 2023,1633172070677860357,1633172070677860357,"@theoceanrace , Guyot skips the stage and ticks
@AmbroBeccaria
 Dutreux's team, ""crippled"", will start again from Brazil. In the lead Holcim. Rumors about the presence of the Italian sailor on board an Imoca from Aarhus to Genoa
https://t.co/GSPgRChEwl",False,"[0, 252]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,15597739.0,15597739,theoceanrace,,,,False,0,0,False,False,False,en,en,recent,1131758690,1131758690,Fabio Pozzo,fabiopozzo,Torino/Genova,"giornalista @LaStampa, ho fondato e curo il canale https://t.co/uvzQpEsSQw (vela, nautica, economia, libri blu) Journalist, sea, sailing, economy, books",https://t.co/87yRxyY36k,"[{'url': 'https://t.co/87yRxyY36k', 'expanded_url': 'http://www.lastampa.it/mare', 'display_url': 'lastampa.it/mare', 'indices': [0, 23]}]","[{'url': 'https://t.co/uvzQpEsSQw', 'expanded_url': 'http://lastampa.it/mare', 'display_url': 'lastampa.it/mare', 'indices': [51, 74]}]",False,904,365,15,Tue Jan 29 18:13:15 +0000 2013,60,,,False,False,5530,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1600278068559597574/AlUiEbgP_normal.jpg,https://pbs.twimg.com/profile_images/1600278068559597574/AlUiEbgP_normal.jpg,https://pbs.twimg.com/profile_banners/1131758690/1538082403,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:24:36 +0000 2023,1633171809100070913,1633171809100070913,"Alternatively, for the Bonus Canadian, Genoa City After-dark streaming series, fanfic site of your choice, etc. I present this for your consideration: https://t.co/ktDYeYxrS2 https://t.co/zCoizXxdQD",False,"[0, 174]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,True,0,4,False,False,False,en,en,recent,1420264328125636608,1420264328125636608,The Crimson Lights Puppet,CrimsonPuppet,The Pits of Hell,Mel. Y&R snark and live tweets. Number 1 Taron shipper. Likes: Teriah/Anxious Tessa/Snarky Mariah. Treasurer of Troubletown. Fics:,https://t.co/Yly0lcQb27,"[{'url': 'https://t.co/Yly0lcQb27', 'expanded_url': 'https://tinyurl.com/43w2f34h', 'display_url': 'tinyurl.com/43w2f34h', 'indices': [0, 23]}]",[],False,640,271,0,Wed Jul 28 06:06:39 +0000 2021,9417,,,True,False,9037,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626028283321020416/vfjkU5Un_normal.jpg,https://pbs.twimg.com/profile_images/1626028283321020416/vfjkU5Un_normal.jpg,https://pbs.twimg.com/profile_banners/1420264328125636608/1675748352,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,1.6331688604582216e+18,1633168860458221570,Tue Mar 07 18:12:53 +0000 2023,1.6331688604582216e+18,1633168860458221570,"Apologies for beating a dead horse, but I would’ve loved to see Tessa eating bread with her wife too. https://t.co/OYW7LDu9Bs",False,"[0, 101]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331685295695094e+18,1633168529569509376,1.4202643281256366e+18,1420264328125636608,CrimsonPuppet,1.4202643281256366e+18,1420264328125636608,The Crimson Lights Puppet,CrimsonPuppet,The Pits of Hell,Mel. Y&R snark and live tweets. Number 1 Taron shipper. Likes: Teriah/Anxious Tessa/Snarky Mariah. Treasurer of Troubletown. Fics:,https://t.co/Yly0lcQb27,"[{'url': 'https://t.co/Yly0lcQb27', 'expanded_url': 'https://tinyurl.com/43w2f34h', 'display_url': 'tinyurl.com/43w2f34h', 'indices': [0, 23]}]",[],False,640.0,271.0,0.0,Wed Jul 28 06:06:39 +0000 2021,9417.0,,,True,False,9037.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626028283321020416/vfjkU5Un_normal.jpg,https://pbs.twimg.com/profile_images/1626028283321020416/vfjkU5Un_normal.jpg,https://pbs.twimg.com/profile_banners/1420264328125636608/1675748352,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,11.0,False,False,en,False
