created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Tue Mar 07 20:10:11 +0000 2023,1633198377155321859,1633198377155321859,"@Atalanta_BC It's always a beautiful tHing, knowing &amp; seeing How people are aCHieVing tHeir dreams, espeially for us, guys wHo HaVe failed in tHeir liVes! It brings tears to my eyes, knowing tat eVen a failure like me, Can feel Honest joy for anoHer's Man dream Coming true!",False,"[13, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633181450643157e+18,1633181450643156993,338995273.0,338995273,Atalanta_BC,,,,,False,0,0,False,False,en,en,recent,1480249740080128004,1480249740080128004,DD Gligori,Schteno,,"Destruction Is NOT Negative!
You Must Destroy To Build Again!",,[],False,17,92,0,Sun Jan 09 18:47:36 +0000 2022,2102,,,False,False,1201,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1480249915582390280/ShRLI8Au_normal.png,https://pbs.twimg.com/profile_images/1480249915582390280/ShRLI8Au_normal.png,https://pbs.twimg.com/profile_banners/1480249740080128004/1642858716,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:01:48 +0000 2023,1633196267601039360,1633196267601039360,I got broads in Atalanta,False,"[0, 24]","<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1573469699588775936,1573469699588775936,Cat Valentine,catvaIentinetwt,"Hollywood, Los Angeles","GIVE ME JUUL, i dont know who the fuck ariana grande is,  Fuck robbie (bot)",,[],False,48,11,0,Sat Sep 24 00:29:50 +0000 2022,1,,,False,False,20789,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597478231304593408/Mo2Jsouq_normal.jpg,https://pbs.twimg.com/profile_images/1597478231304593408/Mo2Jsouq_normal.jpg,https://pbs.twimg.com/profile_banners/1573469699588775936/1663980086,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:59:05 +0000 2023,1633195584092774401,1633195584092774401,"If Lamar jackson goes to Atalanta, I’m not a @Ravens no more",False,"[0, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,3938869637,3938869637,Benji,Benji4hunnid,DM(V)📍,🇨🇩,,[],False,184,179,0,Mon Oct 12 17:07:41 +0000 2015,14441,,,True,False,6215,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631318236963717124/dUp_KgvA_normal.jpg,https://pbs.twimg.com/profile_images/1631318236963717124/dUp_KgvA_normal.jpg,https://pbs.twimg.com/profile_banners/3938869637/1675236984,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:57:36 +0000 2023,1633195213316390916,1633195213316390916,"Last minute sale!  interested in sza tickets for State Farm, ATL?.. I have 2 extra and selling them for a fair price. if you are interested please DM!
 #SZA #szasos #szasostour #SZA #szaconcert #Atalanta #szatrain #SZATOUR #szasostour #szatickets #szaconcerts #SZA #szainatlanta",False,"[0, 278]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,232118111,232118111,Paula,yourgirlpaula0,United States,I’m blind to the bullshit👩🏼‍🦯,,[],False,2,55,0,Thu Dec 30 08:31:20 +0000 2010,64,,,True,False,82,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1633173453925670915/bP-dJYaY_normal.jpg,https://pbs.twimg.com/profile_images/1633173453925670915/bP-dJYaY_normal.jpg,https://pbs.twimg.com/profile_banners/232118111/1677613356,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:46:31 +0000 2023,1633192423974137858,1633192423974137858,"@VTottenham Atalanta ultras literally kicked him out the club, Inter fans literally hated him, dropped Juventus when he sniffed there was no money to buy players, he quit Italy before the Euros but still managed them and got heavily criticized for his terrible football. 

What a clown 😂😂",False,"[12, 288]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633071052107522e+18,1633071052107522051,1.2290918973329162e+18,1229091897332916224,VTottenham,,,,,False,0,0,False,False,en,en,recent,1577311891105382405,1577311891105382405,Mix,SpursGolfF1,,Spurs Golf F1                                                               #coys #ConteOut,,[],False,137,354,2,Tue Oct 04 14:57:23 +0000 2022,17040,,,False,False,6177,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1577312062463770625/jOMA5q3A_normal.jpg,https://pbs.twimg.com/profile_images/1577312062463770625/jOMA5q3A_normal.jpg,https://pbs.twimg.com/profile_banners/1577311891105382405/1675665524,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:46:01 +0000 2023,1633192295418802176,1633192295418802176,"beat Feyenoord, lose to Midtjylland 5-1 beat Atalanta in Bergamo, lose to Feyenoord after beating them so convincingly in the first game. Derby della Capitale win, 3-0 loss to Juventus. Really good performance against Napoli at the weekend, lose tonight.",False,"[0, 254]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331915956746813e+18,1633191595674681345,250319151.0,250319151,Assem74_,,,,,False,0,0,False,False,en,en,recent,250319151,250319151,Ahmed Assem,Assem74_,Cairo state of mind.,I run an amateur football team. Wannabe football historian.,,[],False,608,563,10,Thu Feb 10 21:26:35 +0000 2011,11056,,,False,False,13860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1247041641262780423/QoLanBpX_normal.jpg,https://pbs.twimg.com/profile_images/1247041641262780423/QoLanBpX_normal.jpg,https://pbs.twimg.com/profile_banners/250319151/1676595857,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:35:54 +0000 2023,1633189751292592128,1633189751292592128,"@pisslorde Like I do not think it is even possible to get codeine in 2023 unless you’re in like Atalanta, this is so😭😭",False,"[11, 118]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331873118055096e+18,1633187311805509634,1431330361.0,1431330361,pisslorde,,,,,False,0,2,False,False,en,en,recent,1498945384898433027,1498945384898433027,alice alice,elonsgirlcock,,,,[],False,88,991,1,Wed Mar 02 08:57:00 +0000 2022,29582,,,False,False,3429,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1498945457057251330/NNkb3dGx_normal.jpg,https://pbs.twimg.com/profile_images/1498945457057251330/NNkb3dGx_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:35:09 +0000 2023,1633189561697439744,1633189561697439744,"Inter Milan Seeking To Lower Average Age Of Squad This Summer With Targets Including Valencia's Musah &amp; Atalanta's Scalvini, Italian Media Report #InterMilan #IMInter https://t.co/oFDocjWZoI",False,"[0, 194]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,424260170,424260170,Inter Fans,InterWhatsup,,We're proud of the history we have at this club. Part of @SempreInterCom,https://t.co/fvDLwx7vEw,[],False,39966,575,159,Tue Nov 29 15:16:42 +0000 2011,3502,,,True,False,94012,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,https://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,https://pbs.twimg.com/profile_banners/424260170/1590014496,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fvDLwx7vEw', 'expanded_url': 'http://SempreInter.com', 'display_url': 'SempreInter.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:17 +0000 2023,1633188338600665088,1633188338600665088,"Inter Milan Seeking To Lower Average Age Of Squad This Summer With Targets Including Valencia's Musah &amp; Atalanta's Scalvini, Italian Media Report #InterMilan #IMInter https://t.co/YRLSeXVo6e",False,"[0, 194]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,18293201,18293201,Inter Milan,intermilan,"Milan, Italy","Part of @SempreInterCom, the world’s no 1 news-site in English covering #InterMilan. NOT affiliated with @Inter_en.",https://t.co/YVpr8yaVxw,[],False,93794,1606,490,Sun Dec 21 21:24:26 +0000 2008,2548,,,False,False,59456,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1154555076075294722/hbpNcftj_normal.jpg,https://pbs.twimg.com/profile_images/1154555076075294722/hbpNcftj_normal.jpg,https://pbs.twimg.com/profile_banners/18293201/1400100812,0084B4,000000,D3DDF8,050505,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/YVpr8yaVxw', 'expanded_url': 'http://SempreInter.com', 'display_url': 'SempreInter.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:15 +0000 2023,1633188331218432007,1633188331218432007,"Lazio’s losses this season: Napoli (once), Atalanta (once), Juve (twice) and a bunch of lower quality sides. That’s it.",False,"[0, 119]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,170530318,170530318,AzzurriFanPhil,AzzurriFanPhil,"Philadelphia, PA",Lifelong Philadelphian. Political junkie. Soccer fanatic. Forza Napoli. Forza Azzurri.,,[],False,4429,488,52,Sun Jul 25 02:47:20 +0000 2010,50129,,,True,False,144943,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1533582402743848968/ciH5ObBr_normal.jpg,https://pbs.twimg.com/profile_images/1533582402743848968/ciH5ObBr_normal.jpg,https://pbs.twimg.com/profile_banners/170530318/1416612413,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:23:34 +0000 2023,1633186648166133760,1633186648166133760,@Billyerea1 @HoodieRamey With what offense!? Literally be doing the same thing in Atalanta and they barely have a defense,False,"[25, 121]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331857397132616e+18,1633185739713261570,1.3230929475633684e+18,1323092947563368448,Billyerea1,,,,,False,0,10,False,False,en,en,recent,1214726510529003520,1214726510529003520,CrashDabbitCoot_710,crashdabbitcoot,"South Carolina, USA","http://Be fearless,in the pursuit of what sets your soul on🔥 life begins at the end of your comfort zone👊🏻🍻",,[],False,44,56,0,Wed Jan 08 01:52:34 +0000 2020,3935,,,False,False,4273,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614067130978439168/KftRkbjk_normal.jpg,https://pbs.twimg.com/profile_images/1614067130978439168/KftRkbjk_normal.jpg,https://pbs.twimg.com/profile_banners/1214726510529003520/1580681803,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:22:49 +0000 2023,1633186457610498048,1633186457610498048,@HoodieRamey Let him go there. He wount be doing shit in Atalanta I’ll take Stroud and a wideout,False,"[13, 96]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331855280267264e+18,1633185528026726408,7.174700828096676e+17,717470082809667584,HoodieRamey,,,,,False,0,1,False,False,en,en,recent,1214726510529003520,1214726510529003520,CrashDabbitCoot_710,crashdabbitcoot,"South Carolina, USA","http://Be fearless,in the pursuit of what sets your soul on🔥 life begins at the end of your comfort zone👊🏻🍻",,[],False,44,56,0,Wed Jan 08 01:52:34 +0000 2020,3935,,,False,False,4273,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614067130978439168/KftRkbjk_normal.jpg,https://pbs.twimg.com/profile_images/1614067130978439168/KftRkbjk_normal.jpg,https://pbs.twimg.com/profile_banners/1214726510529003520/1580681803,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:21:56 +0000 2023,1633186235631149056,1633186235631149056,"@sumayaaaaaah @vermkk He beat Dortmund, Atalanta and Leipzig on the way to the final 😭😭 easiest final run ever and the only hard opponent he faced vs Bayern, he bottled again 😭😭😭😭😭",False,"[22, 180]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331609035027538e+18,1633160903502753826,1.2313878919616717e+18,1231387891961671682,sumayaaaaaah,,,,,False,0,0,False,False,en,en,recent,1037254973522886656,1037254973522886656,#FraudmarOUT,FCBarcaCulers_,12th league goal,Barca prop. Messi 🐐. troll 70% of the time. priv: @769V2,,[],False,902,496,2,Wed Sep 05 08:23:51 +0000 2018,10219,,,True,False,39933,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633131025814679553/eLd_Gcyq_normal.jpg,https://pbs.twimg.com/profile_images/1633131025814679553/eLd_Gcyq_normal.jpg,https://pbs.twimg.com/profile_banners/1037254973522886656/1649600866,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:21:49 +0000 2023,1633186208665980928,1633186208665980928,"Napoli vs Atalanta prediction 11/03/2023
Serie A

Luciano Spalletti remains unable to call on the services of suspended left-back Mario Rui. Mathias Olivera w...

https://t.co/H18iSxhdY3 https://t.co/8VqMjcaNCc",False,"[0, 186]","<a href=""http://www.mightytips.com/"" rel=""nofollow"">Mighty Tips</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2758195237,2758195237,Mighty Tips,MightyTips,Riga,"The best betting tips and advices
Telegram channel - https://t.co/VCNQLW8r06",https://t.co/G885ptyvKm,"[{'url': 'https://t.co/VCNQLW8r06', 'expanded_url': 'https://t.me/joinchat/ktukFZ0Tuo0xMmUy', 'display_url': 't.me/joinchat/ktukF…', 'indices': [53, 76]}]",False,2041,1026,16,Sat Aug 23 08:27:42 +0000 2014,561,,,True,False,29679,,False,False,False,93A3F5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_banners/2758195237/1590488267,071EB3,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/G885ptyvKm', 'expanded_url': 'https://www.mightytips.com/', 'display_url': 'mightytips.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:17:45 +0000 2023,1633185184060194819,1633185184060194819,@pure_romanista It's the same as the loss vs. Atalanta. Scalvini scored from outside the box yet Roma had more shots and scoring chances and that was deemed a lucky result for them.,False,"[16, 181]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331291788694282e+18,1633129178869428225,8.090861289597133e+17,809086128959713286,pure_romanista,,,,,False,0,0,False,False,en,en,recent,278707182,278707182,poli,chrispollii,"Manhattan, NY",AS Roma,,[],False,152,96,5,Thu Apr 07 20:18:22 +0000 2011,9902,,,True,False,12108,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1546929203383263236/cuF4ewh1_normal.jpg,https://pbs.twimg.com/profile_images/1546929203383263236/cuF4ewh1_normal.jpg,https://pbs.twimg.com/profile_banners/278707182/1610434057,1E0778,000000,EFEFEF,C7C7C7,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:00:08 +0000 2023,1633180751645532160,1633180751645532160,Actually was really impressive that we knocked out Alkmaar in qualifying last year. CCV wasn’t at Celtic and Koopmeiners started the 1st leg before going to Atalanta. https://t.co/3NvzVUNcfT,False,"[0, 166]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,1226202488,1226202488,Karim,AKH_2001,"Glasgow, Scotland",,,[],False,73,695,0,Wed Feb 27 22:43:50 +0000 2013,10410,,,False,False,4760,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1629948330338918401/cYXtZ1CR_normal.jpg,https://pbs.twimg.com/profile_images/1629948330338918401/cYXtZ1CR_normal.jpg,https://pbs.twimg.com/profile_banners/1226202488/1665418160,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,1.6331731698832097e+18,1633173169883209728,Tue Mar 07 18:30:01 +0000 2023,1.6331731698832097e+18,1633173169883209728,"45. 𝗚𝗢𝗢𝗢𝗢𝗢𝗢𝗔𝗔𝗔𝗟𝗟𝗟𝗟𝗟𝗟𝗟𝗟

PAVLIIIIIII

#lazaz 1-1 https://t.co/DxYLV1nURo",False,"[0, 47]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,58893405.0,58893405,AZ,AZAlkmaar,Alkmaar,📲 Official Twitter account #AZ | #coybir♥️ | https://t.co/82F8qxSoUG,https://t.co/xnkynPuAuy,"[{'url': 'https://t.co/xnkynPuAuy', 'expanded_url': 'http://AZ.nl/seizoenkaart', 'display_url': 'AZ.nl/seizoenkaart', 'indices': [0, 23]}]","[{'url': 'https://t.co/82F8qxSoUG', 'expanded_url': 'http://YouTube.com/AZTV', 'display_url': 'YouTube.com/AZTV', 'indices': [45, 68]}]",False,85647.0,167.0,938.0,Tue Jul 21 19:32:30 +0000 2009,9139.0,,,True,True,79686.0,,False,False,False,6A6E6E,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1513515527225978889/gEKxAOtR_normal.jpg,https://pbs.twimg.com/profile_images/1513515527225978889/gEKxAOtR_normal.jpg,https://pbs.twimg.com/profile_banners/58893405/1660653435,C00830,000000,DDFFCC,333333,True,True,False,False,False,False,False,none,[],,,,,False,13.0,131.0,False,False,False,in,,,,,,,,,,,,,,,,,
Tue Mar 07 18:57:15 +0000 2023,1633180023568908295,1633180023568908295,"Selling!!! I’m willing to sell my x3 floor tickets to the Tue,Mar 7th show of sza @ State Farm Arena, Atalanta,GA.We can’t make it to the show anymore😩💔😭.I can send a GENUINE proof and sell separately or together.
#szatickets #szasostour #szasostour #sostour #sza #szainnewyork",False,"[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1632658137869164546,1632658137869164546,christiana jane,christianaja55,United States,Danny ❤️ jerry ❤️ Alex ❤️ blessed Beyond measures💙✨ #hakunamatata~~~ it means no worries,,[],False,0,3,0,Mon Mar 06 08:23:46 +0000 2023,0,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632718371698384896/sJw28Sv5_normal.jpg,https://pbs.twimg.com/profile_images/1632718371698384896/sJw28Sv5_normal.jpg,https://pbs.twimg.com/profile_banners/1632658137869164546/1678092353,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:56:28 +0000 2023,1633179827330072579,1633179827330072579,"@chriso @lukesophinos They were written on Macromedia CF (not Adobe at the time) and they tried to convert to New Atalanta's Blue Dragon, which was a .NET port of ColdFusion.  It was still CFML, just not a .NET runtime instead of the JVM.",False,"[22, 238]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6329589423126405e+18,1632958942312640512,5688032.0,5688032,chriso,,,,,False,0,0,False,False,en,en,recent,230606058,230606058,Brad Wood,bdw429s,Kansas,ColdBox/CommandBox Developer Advocate. Lucee Member. System Architect. CFML dev. DBA. Dad.  Handyman. Ready for a revolution.,http://t.co/vUqsScAsmj,[],False,1782,849,120,Sun Dec 26 03:22:53 +0000 2010,7596,,,False,False,18712,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/803708889266941952/ED_Qqmi0_normal.jpg,https://pbs.twimg.com/profile_images/803708889266941952/ED_Qqmi0_normal.jpg,https://pbs.twimg.com/profile_banners/230606058/1426262063,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/vUqsScAsmj', 'expanded_url': 'http://www.codersrevolution.com', 'display_url': 'codersrevolution.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
