created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.user.entities.url.urls
Wed Mar 08 00:24:33 +0000 2023,1633262390660792322,1633262390660792322,@Martinez050408 @FieldYates Bucs front office are paying players with a bologna sandwich and a BJ. They can’t afford Lamar,False,"[28, 122]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332352946683249e+18,1633235294668324865,1.353139444946264e+18,1353139444946264068,Martinez050408,,,,,False,0,1,False,False,,en,en,recent,890785704648654848,890785704648654848,Nicholas Guillen,NickGuillen19,,Pitt ‘23,,,[],False,11,203,0,Fri Jul 28 04:07:16 +0000 2017,142,,,True,False,473,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625032046404898816/kDBJlR2k_normal.jpg,https://pbs.twimg.com/profile_images/1625032046404898816/kDBJlR2k_normal.jpg,https://pbs.twimg.com/profile_banners/890785704648654848/1506967896,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:21:41 +0000 2023,1633261671908081664,1633261671908081664,The thing about Michelle Yeoh implying that she should be given the Oscar is that she’s right and they should give her the Oscar,False,"[0, 128]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,,en,en,recent,729660427,729660427,Joe-B.Wan Cannoli,J_Bologna,"some island, UK2642","Spider-Man & dinosaur expert, Victor von Doom Apologist, aspiring Jedi, Emmy Nominated. (he/him)",,,[],False,258,682,12,Wed Aug 01 01:17:29 +0000 2012,198804,,,True,False,36937,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/950518946628816896/aYi5SKK8_normal.jpg,https://pbs.twimg.com/profile_images/950518946628816896/aYi5SKK8_normal.jpg,https://pbs.twimg.com/profile_banners/729660427/1654548432,0084B4,FFFFFF,C0DFEC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:19:57 +0000 2023,1633261235914276869,1633261235914276869,@BleacherReport 4 years 160.....how is that a 48 mil avg.....secondly his first year is loaded for Cap relief.  This is just believing random bologna shoved down your throat.,False,"[16, 174]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332552723019694e+18,1633255272301969410,890891.0,890891,BleacherReport,,,,,False,0,0,False,False,,en,en,recent,792530753016004609,792530753016004609,Joseph McNulty,Joey_da_Wizard,"North Carolina, USA",,,,[],False,54,122,0,Sun Oct 30 00:57:10 +0000 2016,1348,,,False,False,1191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1592217809110589440/oAfMP_wF_normal.jpg,https://pbs.twimg.com/profile_images/1592217809110589440/oAfMP_wF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:19:25 +0000 2023,1633261101537271808,1633261101537271808,@MysterySolvent Fried Bologna with creamed peas….. yuck,False,"[16, 55]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332565233830953e+18,1633256523383095296,1.0947138761328722e+18,1094713876132872192,MysterySolvent,,,,,False,0,1,False,False,,en,en,recent,592796295,592796295,Noname Ducklady,PageFord,,Life’s just ducky! #outdoorgirl #countryliving #geek #Livesmart,,,[],False,5,75,0,Mon May 28 13:14:23 +0000 2012,3551,,,False,False,850,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1256724200754200576/sO30yIDa_normal.jpg,https://pbs.twimg.com/profile_images/1256724200754200576/sO30yIDa_normal.jpg,https://pbs.twimg.com/profile_banners/592796295/1668143827,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:18:25 +0000 2023,1633260847781883904,1633260847781883904,@RepJeffries You're full of bologna. Like you didn't lie to get where you are. lol  It's a prerequisite for politicians. Most of them learn it in law school. You're not fooling anyone.  Look who put Biden in office. He's the biggest story teller ever to hold the office. Stop with the MAGA BS.,False,"[13, 293]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331136565808865e+18,1633113656580886529,467823431.0,467823431,RepJeffries,,,,,False,0,0,False,False,,en,en,recent,1531369794389286919,1531369794389286919,WaltZ,WaltZ60316421,South Coast ,"Conservative, US Navy Veteran & Life Member of NRA",,,[],False,683,147,0,Mon May 30 20:20:14 +0000 2022,16107,,,False,False,23697,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1531370266869256199/zovSAljT_normal.jpg,https://pbs.twimg.com/profile_images/1531370266869256199/zovSAljT_normal.jpg,https://pbs.twimg.com/profile_banners/1531369794389286919/1653942454,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:15:35 +0000 2023,1633260135438057479,1633260135438057479,Where was the last time you had a good bologna sandwich?,False,"[0, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,,en,en,recent,1312423253433110528,1312423253433110528,Juicy7meeow,juicy7meeow,,Hello my name is Juicy 💋Enjoy my fun page! Purrincess 🐱 👑Kitten.,https://t.co/kLh8vTFsLa,"[{'url': 'https://t.co/kLh8vTFsLa', 'expanded_url': 'https://linktr.ee/Juicy7meeow', 'display_url': 'linktr.ee/Juicy7meeow', 'indices': [0, 23]}]",[],False,4410,695,3,Sat Oct 03 16:04:33 +0000 2020,17225,,,False,False,5869,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1451225214528991233/NmlHhIM0_normal.jpg,https://pbs.twimg.com/profile_images/1451225214528991233/NmlHhIM0_normal.jpg,https://pbs.twimg.com/profile_banners/1312423253433110528/1634948956,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:15:30 +0000 2023,1633260113342464002,1633260113342464002,I’m cool with a damn bologna sandwich or just some water for dinner fr lol,False,"[0, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,36452147,36452147,Che Butta Babyyyy 🤪,_Buttabby,"Nunya, Peru",👻 che.butta,,,[],False,2310,1353,22,Wed Apr 29 19:29:39 +0000 2009,1370,,,True,False,181366,,False,False,False,198287,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1579583272060948480/R_3ZFRJu_normal.jpg,https://pbs.twimg.com/profile_images/1579583272060948480/R_3ZFRJu_normal.jpg,https://pbs.twimg.com/profile_banners/36452147/1456453775,9C0FFA,140B01,EB8100,3962A8,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:15:14 +0000 2023,1633260045696630792,1633260045696630792,"⚡️ ROUND ROBIN - EuroLeague (7/3) 🏀

✅ Olimpia Milano +3
✅ Baskonia +4 1H
❌ Barcelona TT o77.5
❌ Virtus Bologna TT o82.5

-𝟭.𝟴𝟱𝘂

Virtus miss hurts. They only scored 32 points in the second half at home...

#GamblingTwitter #EuroLeague 🇪🇺",False,"[0, 238]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1596207629822574596,1596207629822574596,AnTips,AnTips99,,"Let's enjoy and make some money from betting on sports. Always long-term attitude, step by step. #AntMentality",,,[],False,56,20,0,Fri Nov 25 18:22:22 +0000 2022,6,,,False,False,694,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596210882555658240/V5HBIRnG_normal.jpg,https://pbs.twimg.com/profile_images/1596210882555658240/V5HBIRnG_normal.jpg,https://pbs.twimg.com/profile_banners/1596207629822574596/1669401306,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:14:57 +0000 2023,1633259975098384384,1633259975098384384,"Cup of noodles
Fried bologna sandwich
Fried smoked sausage links
Popcorn
Rice https://t.co/X96HpwecSl",False,"[0, 77]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1,7,False,False,False,en,en,recent,44528773,44528773,Jess✨️♈️,Jesspolished,"Los Angeles, CA","Wholesome with a heathen side • Forgive me if I don't take y'all serious •
#MambaForever🐍💜💛 • #GoPackGo💚💛 • #FightOn❤️💛 NO DMs...I will block you🚫😘",,,[],False,3343,3105,14,Thu Jun 04 02:53:46 +0000 2009,87643,,,True,False,64861,,False,False,False,F02C4B,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1539167348958982144/-1PLBsJd_normal.jpg,https://pbs.twimg.com/profile_images/1539167348958982144/-1PLBsJd_normal.jpg,https://pbs.twimg.com/profile_banners/44528773/1557901626,54635B,8AB382,B6C75A,FF655A,True,True,False,False,False,False,False,none,[],1.6332530884536156e+18,1633253088453615617,Tue Mar 07 23:47:35 +0000 2023,1.6332530884536156e+18,1633253088453615617,"Black twitter, what’s your favorite poverty meal/snack?",False,"[0, 55]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.4769269204493066e+18,1476926920449306626,NELL!!,Chill_TheChef,"Baton Rouge, LA",necessary evil🥷,https://t.co/2hZUMJ4G1s,[],False,187.0,214.0,0.0,Fri Dec 31 14:43:41 +0000 2021,2979.0,,,True,False,19160.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632245987770085382/j6RCbPmh_normal.jpg,https://pbs.twimg.com/profile_images/1632245987770085382/j6RCbPmh_normal.jpg,https://pbs.twimg.com/profile_banners/1476926920449306626/1672365354,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,1.0,3.0,False,False,en,,"[{'url': 'https://t.co/2hZUMJ4G1s', 'expanded_url': 'https://www.instagram.com/reel/CgNkGqcPn5d/?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/reel/CgNkGqcPn…', 'indices': [0, 23]}]"
Wed Mar 08 00:12:52 +0000 2023,1633259453347942401,1633259453347942401,Great news!  Bologna - Best Children’s Publishers Prizes in 6 world regions— @MagabalaBooks is the winner in the Oceania region of the world 👏 👍https://t.co/TY9tBK4XSh via @pubperspectives https://t.co/pAlammZhWY,False,"[0, 188]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,7,False,False,False,en,en,recent,2477523055,2477523055,National Centre ACL,NatCentAusChLit,"Canberra U, The Hub, Australia","We share our collection through exhibits, events, website, databases & bibliographies, unique authors' & illustrators' creations & indepth research items.",https://t.co/9C83saubAF,"[{'url': 'https://t.co/9C83saubAF', 'expanded_url': 'https://www.ncacl.org.au/', 'display_url': 'ncacl.org.au', 'indices': [0, 23]}]",[],False,5305,3887,108,Sun May 04 23:10:09 +0000 2014,2407,,,True,False,16694,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/658615986795343872/loYFNqWF_normal.png,https://pbs.twimg.com/profile_images/658615986795343872/loYFNqWF_normal.png,https://pbs.twimg.com/profile_banners/2477523055/1399252198,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:10:00 +0000 2023,1633258728861454338,1633258728861454338,@TweetsByBerto Suicide by Hatfield Quality Meats,False,"[15, 48]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633211529146278e+18,1633211529146277890,8.263341914952991e+17,826334191495299072,TweetsByBerto,,,,,False,0,1,False,False,,en,en,recent,30098132,30098132,Old Fashioned Bologna Salad,Bologna_Salad,,i write about ticket stubs and try to be nice on here.,https://t.co/QyVBvoDKVe,"[{'url': 'https://t.co/QyVBvoDKVe', 'expanded_url': 'https://medium.com/@stublove', 'display_url': 'medium.com/@stublove', 'indices': [0, 23]}]",[],False,1614,895,3,Thu Apr 09 23:36:50 +0000 2009,26614,,,False,False,5825,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1589948143986171910/CBuWvSWY_normal.jpg,https://pbs.twimg.com/profile_images/1589948143986171910/CBuWvSWY_normal.jpg,https://pbs.twimg.com/profile_banners/30098132/1674237888,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:58:28 +0000 2023,1633255828730912769,1633255828730912769,"@LisaWal24884807 🎶My bologna has a first name, it’s Oscar…🎶",False,"[17, 59]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332453526767002e+18,1633245352676700161,1.3953986485113528e+18,1395398648511352840,LisaWal24884807,,,,,False,0,0,False,False,,en,en,recent,1253520599495905281,1253520599495905281,Jharv,Jharv41761525,,WWII  veterans daughter Midwestern raised farm girl Razorback fan Deplorable Trump gal,,,[],False,1034,1072,0,Fri Apr 24 03:06:26 +0000 2020,14369,,,False,False,10740,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618270488366563329/YSuWO3KK_normal.jpg,https://pbs.twimg.com/profile_images/1618270488366563329/YSuWO3KK_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:56:49 +0000 2023,1633255412471328770,1633255412471328770,"a lot of people have been critiquing the lack of mention of the KKK in an American context, but also it's just extremely irresponsible to talk abt the Bologna railway bombing and not even mention it was carried out by fascists w/ the aid of government agents to frame the left https://t.co/JUWJgGfu3u",False,"[0, 276]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,5,False,False,False,en,en,recent,920102517337444352,920102517337444352,Film Brocialisme,gnostiquette,i do not want to be molested,"ex-child sex slave; from Circumstances. Third Camp Trotskyist ✡︎
〘all content CC BY-SA 4.0〙",https://t.co/jpOFyKhWFc,"[{'url': 'https://t.co/jpOFyKhWFc', 'expanded_url': 'https://www.angie.moe/me', 'display_url': 'angie.moe/me', 'indices': [0, 23]}]",[],False,5131,1103,25,Tue Oct 17 01:41:49 +0000 2017,204033,,,True,False,67456,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631113514239635465/n-u5VOkn_normal.jpg,https://pbs.twimg.com/profile_images/1631113514239635465/n-u5VOkn_normal.jpg,https://pbs.twimg.com/profile_banners/920102517337444352/1677471349,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],1.632741490626646e+18,1632741490626646016,Mon Mar 06 13:54:40 +0000 2023,1.632741490626646e+18,1632741490626646016,Here’s my cover story for The Atlantic on what I found: https://t.co/MPeMi6sgfl (5/5),False,"[0, 85]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6327413914731807e+18,1632741391473180673,5548952.0,5548952,AdrienneLaF,5548952.0,5548952,Adrienne LaFrance,AdrienneLaF,Pale Blue Dot,"Executive Editor, The Atlantic",,[],False,52200.0,3317.0,1304.0,Fri Apr 27 09:18:00 +0000 2007,29176.0,,,False,True,36125.0,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1542730624213172224/NovPse1B_normal.jpg,https://pbs.twimg.com/profile_images/1542730624213172224/NovPse1B_normal.jpg,https://pbs.twimg.com/profile_banners/5548952/1601902653,FF0000,FFFFFF,7AC3EE,3D1957,True,False,False,False,False,False,False,none,[],,,,,False,48.0,225.0,False,False,en,False,
Tue Mar 07 23:56:16 +0000 2023,1633255273912467457,1633255273912467457,"Thousands of Partizan Belgrade fans singing 'Mitro's on fire' away to Bologna in Euroleague basketball.

#ffc

https://t.co/ukvjQaZRQF",False,"[0, 134]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4,45,False,False,False,en,en,recent,921314112,921314112,Sam Street,samstreetwrites,,"Sports journalist and #WatfordFC fan.

Travel maps✈️

Notoriously hard to please.

Србија, Brasil",,,[],False,14024,709,81,Fri Nov 02 16:17:37 +0000 2012,31256,,,True,True,40770,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/742448321629978624/46gLuAEt_normal.jpg,https://pbs.twimg.com/profile_images/742448321629978624/46gLuAEt_normal.jpg,https://pbs.twimg.com/profile_banners/921314112/1352460546,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:55:22 +0000 2023,1633255047206141952,1633255047206141952,i hate how bologna is spelt just spell it balownee,False,"[0, 50]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,,en,en,recent,1443255827662573574,1443255827662573574,eoin,eoii_n,14,#BleedGreen | white | back 2 normal | road to 300 | @w110o✨ | @d7tto💕 | @isf5O🖤 |,,,[],False,261,582,1,Wed Sep 29 16:46:27 +0000 2021,3693,,,False,False,1666,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631796712909033472/CZ_Oc1gx_normal.jpg,https://pbs.twimg.com/profile_images/1631796712909033472/CZ_Oc1gx_normal.jpg,https://pbs.twimg.com/profile_banners/1443255827662573574/1676681328,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:54:12 +0000 2023,1633254752510267394,1633254752510267394,"I seem to be a fervent collector of Cathedral Dome photographs.
So here’s a selection of some of my favourites:

1. The Theatine Church, Munich, Germany.
2. Salzburg Cathedral, Salzburg, Austria.
3. Basilica of San Vitae, Ravenna, Italy.
4. Madonna di San Luca, Bologna, Italy. https://t.co/DjdO7ubuD7",False,"[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1410748964614332418,1410748964614332418,Claire,Clairefrances96,London,"Graphic Designer, Londoner, Polo Player -  she/her",,,[],False,15,126,0,Thu Jul 01 23:55:49 +0000 2021,546,,,True,False,5,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1494360235472994308/HsTWZrkG_normal.jpg,https://pbs.twimg.com/profile_images/1494360235472994308/HsTWZrkG_normal.jpg,https://pbs.twimg.com/profile_banners/1410748964614332418/1625184290,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:53:13 +0000 2023,1633254505633697792,1633254505633697792,@DUSKdev Filling server racks with slices of bologna,False,"[9, 52]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332539508234732e+18,1633253950823473152,7.269211040366428e+17,726921104036642817,DUSKdev,,,,,False,0,7,False,False,,en,en,recent,703003303798419456,703003303798419456,"Mayor of Lucky Boy, NV",MayorOfLuckyBoy,United States,Local bear that steals scraps from the RV Park dumpster,https://t.co/ucO4FLJrQU,"[{'url': 'https://t.co/ucO4FLJrQU', 'expanded_url': 'https://www.etsy.com/shop/PurpleMtnTrading', 'display_url': 'etsy.com/shop/PurpleMtn…', 'indices': [0, 23]}]",[],False,229,1022,0,Thu Feb 25 23:47:03 +0000 2016,81301,,,False,False,28234,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1100265417212227584/m-fWFBdC_normal.png,https://pbs.twimg.com/profile_images/1100265417212227584/m-fWFBdC_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:52:59 +0000 2023,1633254447177400321,1633254447177400321,@elonmusk @danielhoughton @anothercohen @iamharaldur lmfao did you guys chat about how he dunked on you for having no relationship with your kids and no bitches,False,"[53, 160]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332539501986243e+18,1633253950198624257,44196397.0,44196397,elonmusk,,,,,False,2,136,False,False,,en,en,recent,30098132,30098132,Old Fashioned Bologna Salad,Bologna_Salad,,i write about ticket stubs and try to be nice on here.,https://t.co/QyVBvoDKVe,"[{'url': 'https://t.co/QyVBvoDKVe', 'expanded_url': 'https://medium.com/@stublove', 'display_url': 'medium.com/@stublove', 'indices': [0, 23]}]",[],False,1614,895,3,Thu Apr 09 23:36:50 +0000 2009,26614,,,False,False,5825,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1589948143986171910/CBuWvSWY_normal.jpg,https://pbs.twimg.com/profile_images/1589948143986171910/CBuWvSWY_normal.jpg,https://pbs.twimg.com/profile_banners/30098132/1674237888,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:52:36 +0000 2023,1633254352532938754,1633254352532938754,"@RealChrisSays Ha, I thought that was bologna pie.",False,"[15, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633235714509865e+18,1633235714509864960,1.3941262405509857e+18,1394126240550985728,RealChrisSays,,,,,False,0,0,False,False,,en,en,recent,1631784396,1631784396,TJ,FknUra10,"Michigan, USA",:),,,[],False,252,1027,1,Tue Jul 30 02:34:24 +0000 2013,2392,,,False,False,3177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1291909979637723138/dK4BStRP_normal.jpg,https://pbs.twimg.com/profile_images/1291909979637723138/dK4BStRP_normal.jpg,https://pbs.twimg.com/profile_banners/1631784396/1535464122,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
