created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Tue Mar 07 23:14:31 +0000 2023,1633244766979895296,1633244766979895296,Disciplinary record https://t.co/EEhSFPAX7G #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 259]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:07:28 +0000 2023,1633227895337529344,1633227895337529344,"@Theleaguemag ""The U21 team came into existence in 1976, following the realignment of UEFA's youth competitions. A goalless draw in a friendly against Wales at Wolverhampton Wanderers' Molineux Stadium was England U21s' first result.""",False,"[14, 234]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332274450370396e+18,1633227445037039617,3000663326.0,3000663326,KevinWessy,,,,,False,0,0,False,False,,en,en,recent,3000663326,3000663326,Kevin Wesson,KevinWessy,Sydney,Leicestershire - Twickenham - Sydney,,,[],False,197,1328,0,Thu Jan 29 06:18:08 +0000 2015,18291,,,True,False,10732,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1245580188034846725/ZIhR8GUc_normal.jpg,https://pbs.twimg.com/profile_images/1245580188034846725/ZIhR8GUc_normal.jpg,https://pbs.twimg.com/profile_banners/3000663326/1568590764,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:03:02 +0000 2023,1633211677989797888,1633211677989797888,"🟢 Manchester United vs Wolverhampton Wanderers at Old Trafford
Sat, 13 May. £320 - £420. Available 1 min ago. – #MUFC #Pyngo #ManUtdTickets  #MUNWOL",False,"[0, 148]","<a href=""https://www.pyngo.co"" rel=""nofollow"">Pyngo Football</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1620555943330152449,1620555943330152449,Pyngo_Football,pyngo_football,,"Get real-time alerts when football tickets become available. Subscribe now to get instant notifs. #MUFC #LFC #AFC #CFC and more
Build by : @Pyngo_co",https://t.co/uP5CAueMEc,"[{'url': 'https://t.co/uP5CAueMEc', 'expanded_url': 'https://discord.gg/D94byXUhPK', 'display_url': 'discord.gg/D94byXUhPK', 'indices': [0, 23]}]",[],False,8,18,0,Tue Jan 31 22:53:54 +0000 2023,6,,,False,False,112,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620556204010348552/nO_n3rgi_normal.jpg,https://pbs.twimg.com/profile_images/1620556204010348552/nO_n3rgi_normal.jpg,https://pbs.twimg.com/profile_banners/1620555943330152449/1675808845,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:44:06 +0000 2023,1633191816307814402,1633191816307814402,Order your Official #Wolves Home Shirt today at https://t.co/FbJBaG49Kf https://t.co/m63YMtgBjX,False,"[0, 71]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 18:24:13 +0000 2023,1633171709691047945,1633171709691047945,Watford’s Revolving Door https://t.co/FGsWLn6klt #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 264]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:53:50 +0000 2023,1633148967419539463,1633148967419539463,"Look who is wearing our new Dementia Carers Count running vest. Thank you to former Wolverhampton Wanderers &amp; Stoke City footballer, Benik Afobe for supporting us. #inthistogether https://t.co/RKZC3aYtYa",False,"[0, 183]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,10,False,False,False,en,en,recent,3576761417,3576761417,Dementia Carers Count,DemCarersCount,"England, United Kingdom",Charity supporting family & friends caring for someone with dementia through our Virtual Carers Centre & by providing free online and in-person courses.,https://t.co/jjmjdQ5Rtj,"[{'url': 'https://t.co/jjmjdQ5Rtj', 'expanded_url': 'http://dementiacarers.org.uk', 'display_url': 'dementiacarers.org.uk', 'indices': [0, 23]}]",[],False,3881,2937,21,Mon Sep 07 12:18:28 +0000 2015,2142,,,True,False,2288,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572594125228199936/uHAh2RN7_normal.jpg,https://pbs.twimg.com/profile_images/1572594125228199936/uHAh2RN7_normal.jpg,https://pbs.twimg.com/profile_banners/3576761417/1664789511,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:29:27 +0000 2023,1633142831064793113,1633142831064793113,Are we changing kit suppliers? https://t.co/jLkXlwvwFH #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 270]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:14:24 +0000 2023,1633123943640096769,1633123943640096769,Shop Official Retro #Wolves Shirts at https://t.co/zrE3VTsHtX https://t.co/BMV1G3I2oG,False,"[0, 61]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:58:10 +0000 2023,1633104755709935619,1633104755709935619,Check out Wolverhampton Wanderers Arsenal teamsheet programme 2010 media Wolves team sheet https://t.co/M3FBhFvGvu #eBay via @eBay_UK,False,"[0, 133]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,905736263101243392,905736263101243392,Football Programmes for sale,ProgrammesForSa,,Lots of programmes for sale on Ebay,,,[],False,2124,2249,4,Thu Sep 07 10:15:27 +0000 2017,8185,,,False,False,5930,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905739413463990273/DoBhSwgI_normal.jpg,https://pbs.twimg.com/profile_images/905739413463990273/DoBhSwgI_normal.jpg,https://pbs.twimg.com/profile_banners/905736263101243392/1504780018,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:53:55 +0000 2023,1633103689060605959,1633103689060605959,"@mcooperwrites from @TalkingWolves was delighted to see Lopetegui’s chances transform the #Wolves performance on Saturday to see off #Spurs.
He also felt a bit nostalgic as some previous stalwarts rediscovered their old form.
👉 https://t.co/zHk9rzPMQv🐺",False,"[0, 252]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,2742861473.0,2742861473,mcooperwrites,,,,,False,0,0,False,False,False,en,en,recent,79757307,79757307,Joe Bradshaw,joebradshaw004,Manchester,"Christian, family man, @BBCSport journalist, long-suffering Blackburn Rovers fan",,,[],False,491,478,17,Sun Oct 04 15:37:11 +0000 2009,436,,,False,False,2054,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1242817686100488193/8N1yrt7s_normal.jpg,https://pbs.twimg.com/profile_images/1242817686100488193/8N1yrt7s_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:39:14 +0000 2023,1633099991009878018,1633099991009878018,@jorjwwfc We couldn’t care less about Wolverhampton Wanderers,False,"[10, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326932497552835e+18,1632693249755283458,1.429481792550146e+18,1429481792550146048,jorjwwfc,,,,,False,0,0,False,False,,en,en,recent,1147245043356459009,1147245043356459009,Sean Quigley,Sean_Quigley17,,"Father of three beautiful children. A man of God, passionate musician and bookworm. Craig David enthusiast.",,,[],False,976,468,2,Fri Jul 05 20:45:07 +0000 2019,28715,,,False,False,2538,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1573765225270198272/jVae_8rd_normal.jpg,https://pbs.twimg.com/profile_images/1573765225270198272/jVae_8rd_normal.jpg,https://pbs.twimg.com/profile_banners/1147245043356459009/1658153972,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:14:39 +0000 2023,1633093804252184579,1633093804252184579,Ref Watch -Newcastle A https://t.co/wmiHezM8U5 #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 262]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:03:50 +0000 2023,1633091085667909635,1633091085667909635,"Mate has tickets for Newcastle United
v Wolverhampton Wanderers at St James Park, Newcastle Upon Tyne

Sun, 12 Mar 16:30

Let me know if you need them 
@NSpares  @NUFCSpares 

PAYPAL OR PICK UP

#Newcastle #NewcastleTickets #PremierLeague #Wolves #NUFC #NUFCTickets #wolvesTickets",False,"[0, 280]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,902426439420702720,902426439420702720,A,_AlexJones__,United Kingdom,,,,[],False,15,213,0,Tue Aug 29 07:03:24 +0000 2017,1360,,,False,False,241,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633041790444896265/ENjwrfAx_normal.jpg,https://pbs.twimg.com/profile_images/1633041790444896265/ENjwrfAx_normal.jpg,https://pbs.twimg.com/profile_banners/902426439420702720/1504030669,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:30:04 +0000 2023,1633082588288937984,1633082588288937984,Footballing families. https://t.co/MM2Jwd6xle #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 261]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:24:39 +0000 2023,1633081223995072513,1633081223995072513,Look at them! 😍🐺 #WWFC https://t.co/vCXcL0KYNb https://t.co/Ogik3MyiOl,False,"[0, 46]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,4,False,False,False,en,en,recent,39770977,39770977,Darts Corner,DartsCorner,Bolton. UK,The UK Darts Superstore - The largest range of Darts Equipment all Under one roof... over 11500 different products - and counting....,https://t.co/WiWk2hBkYk,"[{'url': 'https://t.co/WiWk2hBkYk', 'expanded_url': 'http://www.dartscorner.co.uk', 'display_url': 'dartscorner.co.uk', 'indices': [0, 23]}]",[],False,24038,493,83,Wed May 13 15:23:02 +0000 2009,7810,,,False,False,7336,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597874990870921217/T_i_xf5C_normal.jpg,https://pbs.twimg.com/profile_images/1597874990870921217/T_i_xf5C_normal.jpg,https://pbs.twimg.com/profile_banners/39770977/1676047333,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,[],1.6330611420450488e+18,1633061142045048833,Tue Mar 07 11:04:51 +0000 2023,1.6330611420450488e+18,1633061142045048833,Loving my new flights @DartsCorner finally got the boys @Wolves https://t.co/nhoyPGUlkT,False,"[0, 63]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,43962135.0,43962135,Matty,HonkyTonk180,"Worcester, England","Wolves 🐺 Titans, Predators,Darts",,[],False,107.0,593.0,0.0,Mon Jun 01 20:16:44 +0000 2009,8898.0,,,False,False,622.0,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/1589079142682841089/s4hefGGS_normal.jpg,https://pbs.twimg.com/profile_images/1589079142682841089/s4hefGGS_normal.jpg,https://pbs.twimg.com/profile_banners/43962135/1670188004,FF0000,F2E195,FFF7CC,0C3E53,True,True,False,False,False,False,False,none,[],,,,,False,0.0,10.0,False,False,False,en,,,,,,,,,,,,,,,
Tue Mar 07 12:17:33 +0000 2023,1633079437989146625,1633079437989146625,"Tyler Roberts plays for Wolverhampton Wanderers, not Leeds. He will represent Jamaica vs Trinidad and Tobago! Be there!",False,"[0, 119]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,9,False,False,,en,en,recent,227833053,227833053,Earl H Bailey,BaldEagleJa,Jamaica,"Press Officer of the Jamaica Football Federation.🇯🇲
Multi-award winning sports reporter/Video journalist/Analyst/Track nut!  The more sports the better!",,,[],False,2456,848,12,Fri Dec 17 23:18:07 +0000 2010,238,,,True,False,2577,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1512121802931195919/bWaZDusN_normal.jpg,https://pbs.twimg.com/profile_images/1512121802931195919/bWaZDusN_normal.jpg,https://pbs.twimg.com/profile_banners/227833053/1660682087,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:00:38 +0000 2023,1633075178849677312,1633075178849677312,"Order your Official #Wolves Home Shirt with full customisation today!

Shop now - https://t.co/FbJBaG3BUH https://t.co/MhY54eTeP6",False,"[0, 105]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
