created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.profile_banner_url,user.entities.url.urls,quoted_status_id,quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Sun Mar 12 16:43:19 +0000 2023,1634958259437326339,1634958259437326339,@Shorey__ @MisssMelina @Arsenal This is sick bro. I love it,False,"[32, 59]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349559368876155e+18,1634955936887615488,126695219.0,126695219,Shorey__,,,,,False,0,0,False,False,,en,en,recent,423484890,423484890,oscar,oskaville,,"be happy 😊

#Romancatholic ☦️

arsenal 🔴⚪️",https://t.co/pN3lm6E6MV,[],False,1853,1522,3,Mon Nov 28 15:26:58 +0000 2011,19768,,,True,False,48447,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632492310226169856/0hDVaCMu_normal.jpg,https://pbs.twimg.com/profile_images/1632492310226169856/0hDVaCMu_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/423484890/1676225404,"[{'url': 'https://t.co/pN3lm6E6MV', 'expanded_url': 'https://linktr.ee/oskaville', 'display_url': 'linktr.ee/oskaville', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:19 +0000 2023,1634958258279694340,1634958258279694340,"3 GOALS 

3 POINTS 

3 ASSIST by TROSSARD 

Another Cleansheet Away From Home 

Up THE ARSENAL🔴⚪️

#COYG https://t.co/21Beoqjbu4",False,"[0, 104]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2939494372,2939494372,Code Ninja 👩‍💻,immatechy,"Lagos, Nigeria",Software Developer || @Arsenal FC 🔴⚪️,,[],False,4891,4223,2,Wed Dec 24 12:35:06 +0000 2014,5602,,,True,False,4794,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1593616929054416896/_n0h9faW_normal.jpg,https://pbs.twimg.com/profile_images/1593616929054416896/_n0h9faW_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2939494372/1672331791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:18 +0000 2023,1634958255612108803,1634958255612108803,@Laemzy I like Arsenal winning but I am sad you are this happy,False,"[8, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6349581051666104e+18,1634958105166610432,344950430.0,344950430,Laemzy,,,,,False,0,0,False,False,,en,en,recent,1083484856124882944,1083484856124882944,Feyisayo❤️🫶🏿,Feyisparkles,"Lagos, Nigeria",Not here to make you laugh. I do Feminism all the time. MANCITY🤯| PHOENIX SUNS😍|🐝| @Feyolashairhub on Instagram|NO PAYMENT ON DELIVERY,https://t.co/MNtQ9dAOBE,[],False,29832,13377,32,Thu Jan 10 22:04:54 +0000 2019,139456,,,True,False,327870,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631557570644041728/yiW6PIhI_normal.jpg,https://pbs.twimg.com/profile_images/1631557570644041728/yiW6PIhI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1083484856124882944/1655387338,"[{'url': 'https://t.co/MNtQ9dAOBE', 'expanded_url': 'https://flutterwave.com/pay/feyolashairhubct1k3gnfo1pr', 'display_url': 'flutterwave.com/pay/feyolashai…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:16 +0000 2023,1634958246422405120,1634958246422405120,@bhavss14 No one cares about arsenal btw. But keep trying to stay relevant,False,"[10, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6349540450719826e+18,1634954045071982592,7.094403716259553e+17,709440371625955328,bhavss14,,,,,False,0,0,False,False,,en,en,recent,1533891899358167040,1533891899358167040,SNIPABL,snipabl,Solana,,,[],False,41,1,0,Mon Jun 06 19:21:50 +0000 2022,92,,,False,False,282,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1539662827794857991/ZwdOZ5ZU_normal.jpg,https://pbs.twimg.com/profile_images/1539662827794857991/ZwdOZ5ZU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1533891899358167040/1655919406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:16 +0000 2023,1634958245092798464,1634958245092798464,@Arsenal @gabrieljesus9 What a slight to behold ❤️,False,"[24, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.634950015398609e+18,1634950015398608896,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,,en,en,recent,1523586009707032578,1523586009707032578,D'real Truth,Arkinkunmii,Abuja,Politics l| Writer ✍️ l| Scorpio 🦂l|  l|🇳🇬l| Arsenal !l,,[],False,255,243,0,Mon May 09 08:49:58 +0000 2022,14555,,,True,False,1631,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579592102425645065/JoA0GF5l_normal.jpg,https://pbs.twimg.com/profile_images/1579592102425645065/JoA0GF5l_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1523586009707032578/1675360319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:16 +0000 2023,1634958244795015168,1634958244795015168,Fulham vs Arsenal was on Astro SuperSport 3. Martin Keown is providing punditry. Gary Stevens is providing punditry.  For more details see https://t.co/IYhd1ca7Ym #Fulham #Arsenal #AstroSuperSport,False,"[0, 196]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,[],False,1951,5003,22,Mon Oct 14 11:54:42 +0000 2019,32842,,,False,False,272544,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:15 +0000 2023,1634958240260976640,1634958240260976640,"@Raiden_AV @YkeeBenda Already it's God's team
Eyo arsenal ekuba😂😂😂",False,"[22, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63495698817314e+18,1634956988173139968,1.4561407091745915e+18,1456140709174591488,Raiden_AV,,,,,False,0,0,False,False,,en,en,recent,1588229969565700096,1588229969565700096,SamJonans,sam_jonans,Wakiso ,God Is A Gracious Giver,,[],False,70,341,0,Thu Nov 03 18:02:06 +0000 2022,2432,,,False,False,627,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628655511070556162/tFTkYSoG_normal.jpg,https://pbs.twimg.com/profile_images/1628655511070556162/tFTkYSoG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1588229969565700096/1672044534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:15 +0000 2023,1634958240047075330,1634958240047075330,"@Arsenal The man of the hour 
Youngest manger that will win the league 
Generational Coach 💯❤",False,"[9, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349460983043727e+18,1634946098304372738,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,,en,en,recent,764716638,764716638,Midnight Breakfast!!,call_me_jabz,Nigeria,Archaeologist|| Anime is in my DNA|| Untold love for Sports||Arsenal Fan..,,[],False,251,548,0,Sat Aug 18 00:24:16 +0000 2012,2948,,,True,False,1507,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1417310899447152642/P_CMU-9k_normal.jpg,https://pbs.twimg.com/profile_images/1417310899447152642/P_CMU-9k_normal.jpg,E81C4F,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/764716638/1676146389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:14 +0000 2023,1634958239082348545,1634958239082348545,@Arsenal @gabrieljesus9 I want the cheering video of his cameo😪,False,"[24, 63]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.634950015398609e+18,1634950015398608896,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,,en,en,recent,2575526619,2575526619,Tobiloba,Tobi_biggest,WorldWide,@tobii_biggest,https://t.co/ATBfqvv7wZ,[],False,2363,1984,8,Sun Jun 01 15:24:23 +0000 2014,3574,,,False,False,37488,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597923281880875008/pkPHXjTK_normal.jpg,https://pbs.twimg.com/profile_images/1597923281880875008/pkPHXjTK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2575526619/1655127187,"[{'url': 'https://t.co/ATBfqvv7wZ', 'expanded_url': 'http://Musicnobs.com', 'display_url': 'Musicnobs.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:14 +0000 2023,1634958235273940998,1634958235273940998,Arsenal for life ♥️,False,"[0, 19]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.634947136247976e+18,1634947136247975937,1.319215552175493e+18,1319215552175493120,Maginumofficial,,,,,False,0,0,False,False,,en,en,recent,1319215552175493120,1319215552175493120,Magnum 256,Maginumofficial,"Kampala, Uganda","folo_fo_folo⚡
🇺🇬♥️",,[],False,2281,5001,1,Thu Oct 22 09:55:27 +0000 2020,110615,,,True,False,1767,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612157282955010049/tPePM5oZ_normal.jpg,https://pbs.twimg.com/profile_images/1612157282955010049/tPePM5oZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1319215552175493120/1664369207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:13 +0000 2023,1634958235013902336,1634958235013902336,"@BabsDa98th Nah UTD fans were cooking quickly, Arsenal fans didn’t turn till halfway through the his 2nd season",False,"[12, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63493446142618e+18,1634934461426180100,2182546052.0,2182546052,BabsDa98th,,,,,False,0,0,False,False,,en,en,recent,397347442,397347442,Kofi 🇬🇭🇬🇧,BoamaEnoch,Sutton,"The boring accountant, who may respectfully disagree with your tweets.",,[],False,175,1435,1,Mon Oct 24 15:29:08 +0000 2011,27064,,,True,False,25329,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1223372440744742912/Wv2X24ML_normal.jpg,https://pbs.twimg.com/profile_images/1223372440744742912/Wv2X24ML_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/397347442/1432120896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:12 +0000 2023,1634958230513414144,1634958230513414144,@BallinKy_ Casemiro has more ucls than arsenal will ever win,False,"[11, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.634931342059397e+18,1634931342059397125,1.2881932679731364e+18,1288193267973136389,BallinKy_,,,,,False,0,0,False,False,,en,en,recent,1505662752089649154,1505662752089649154,Cghv,solefootman,,Sme,,[],False,5,70,0,Sun Mar 20 21:49:17 +0000 2022,2084,,,False,False,227,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564981742489968642/RJNHrJsR_normal.jpg,https://pbs.twimg.com/profile_images/1564981742489968642/RJNHrJsR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:12 +0000 2023,1634958230354010114,1634958230354010114,@Arsenal @LTrossard is my POTM,False,"[9, 30]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349490608921928e+18,1634949060892192768,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,,en,en,recent,740445468,740445468,Igenoza Nicholas🇳🇬,Igenozanic,"Federal Capital Territory, Nig",Child of God || Tech Practitioner || Space Science Enthusiast || Green Energy Advocate || Climate Crisis Respondent || Heal the World Crusader,,[],False,755,467,0,Mon Aug 06 11:49:04 +0000 2012,12359,,,False,False,760,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567875259457486850/BTMMpHkV_normal.jpg,https://pbs.twimg.com/profile_images/1567875259457486850/BTMMpHkV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/740445468/1590275725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:12 +0000 2023,1634958229364158464,1634958229364158464,"▪️ Five points clear at top of the table
▪️ Gabriel Jesus returns
▪️ Trossard hat trick of assists

Things Arsenal fans love to see 🥳 https://t.co/6A0tkYatuL",False,"[0, 133]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1494280550273757188,1494280550273757188,Jaragist,Jaralite1,Nigeria,"All about Entertainment including (Football) and Celebrity gist
Fb:🔗https://t.co/8gTtEB4IVr
Ads placement:https://t.co/dfrcNikfrl",,"[{'url': 'https://t.co/8gTtEB4IVr', 'expanded_url': 'https://www.facebook.com/Jaragist', 'display_url': 'facebook.com/Jaragist', 'indices': [68, 91]}, {'url': 'https://t.co/dfrcNikfrl', 'expanded_url': 'https://bit.ly/3zuiIaR', 'display_url': 'bit.ly/3zuiIaR', 'indices': [106, 129]}]",False,2046,3321,0,Thu Feb 17 12:00:40 +0000 2022,5819,,,False,False,3583,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613054142557179904/7BUs6GBG_normal.jpg,https://pbs.twimg.com/profile_images/1613054142557179904/7BUs6GBG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1494280550273757188/1651827793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:12 +0000 2023,1634958227845840896,1634958227845840896,@_Nev20x @MTCooper1 @andyyy_1 @t_j_l24 Gary Neville was saying that for months that Utd would finish above Arsenal with the implication being that they would only be a dozen points at most off City come the end of the season. That's only 3-4 wins off.,False,"[39, 251]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6349519099908588e+18,1634951909990858753,3147464061.0,3147464061,_Nev20x,,,,,False,0,0,False,False,,en,en,recent,2450512243,2450512243,Ciaran.,OCONNELLAFCFAN,,Arsenal fan.,,[],False,790,1080,19,Thu Apr 17 22:34:52 +0000 2014,178,,,False,False,76498,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1597902591383506949/Mkz8N6c8_normal.jpg,https://pbs.twimg.com/profile_images/1597902591383506949/Mkz8N6c8_normal.jpg,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2450512243/1397788995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:11 +0000 2023,1634958224641376257,1634958224641376257,@LutherHomie May I add your clever meme to my arsenal if you don’t mind? Please? Thank you!,False,"[13, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6347581382295634e+18,1634758138229563394,1.6003469325215785e+18,1600346932521578501,LutherHomie,,,,,False,0,0,False,False,,en,en,recent,1035540356903956480,1035540356903956480,🇺🇸Castle Wallace🏴󠁧󠁢󠁳󠁣󠁴󠁿,WallaceConquers,DC Metro Toll Collection HQ,"♻️Recycling cheese since AD 1297🧀
I’m the poster child of “undeserved grace”.
BEHOLD! ZOUNDS! GOOD GOLLY, MISS MOLLY!",,[],False,375,413,3,Fri Aug 31 14:50:35 +0000 2018,47003,,,False,False,36491,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609927166065524739/-AaBEnSa_normal.jpg,https://pbs.twimg.com/profile_images/1609927166065524739/-AaBEnSa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1035540356903956480/1672671524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:10 +0000 2023,1634958222003179527,1634958222003179527,Arsenal fans are looking too happy for my liking,False,"[0, 48]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1254044217527189504,1254044217527189504,Dan Bidi’a,LomzyBaba,,,,[],False,80,80,0,Sat Apr 25 13:47:34 +0000 2020,3322,,,False,False,1846,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604737452278784002/UO0xOyrn_normal.jpg,https://pbs.twimg.com/profile_images/1604737452278784002/UO0xOyrn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:10 +0000 2023,1634958219960553473,1634958219960553473,"@Arsenal good performance. Take victory, take 3 points and take 3 goals. the defensive side can score a clean sheet. need a big performance in the European league.👊🔥",False,"[9, 165]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6349549064981422e+18,1634954906498142209,34613288.0,34613288,Arsenal,,,,,False,0,0,False,False,,en,en,recent,1332661570007011328,1332661570007011328,Aditia.GD,AditiaGD1,"Central Sulawesi, Indonesia",Try Hard for something.,,[],False,101,604,0,Sat Nov 28 12:24:37 +0000 2020,32742,,,False,False,8985,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1513742310554869760/XAdw8GH3_normal.jpg,https://pbs.twimg.com/profile_images/1513742310554869760/XAdw8GH3_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1332661570007011328/1641093097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 12 16:43:09 +0000 2023,1634958216064008192,1634958216064008192,5 - Arsenal have become the first side in English Football League history to win five consecutive London derbies away from home without conceding a goal. Authority. https://t.co/SgQaFpLeUh,False,"[0, 164]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1590794579963482113,1590794579963482113,𝑀𝑘𝑢𝑟𝑢𝑔𝑒𝑛𝑧𝑖😊,Andrea40643537,,,,[],False,616,1796,0,Thu Nov 10 19:53:05 +0000 2022,224,,,False,False,36,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623279273036357635/-ls9EhqZ_normal.jpg,https://pbs.twimg.com/profile_images/1623279273036357635/-ls9EhqZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
