created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:34:22 +0000 2023,1633506455042117633,1633506455042117633,@FabrizioRomano Sacking from Bournemouth was a mental decision.,False,"[16, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,,en,en,recent,840234594771296256,840234594771296256,Carl,carltoop16,"Swindon, England",#AFC 🔴⚪,,[],False,91,135,0,Fri Mar 10 16:15:13 +0000 2017,2402,,,True,False,1471,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1537542250560991233/X5Qr2Lqv_normal.jpg,https://pbs.twimg.com/profile_images/1537542250560991233/X5Qr2Lqv_normal.jpg,https://pbs.twimg.com/profile_banners/840234594771296256/1675189805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:53 +0000 2023,1633506333533020161,1633506333533020161,@FabrizioRomano Sacked by his own formal club Fulham went to Bournemouth got sacked went club Brugge sacked again I think he should quit coaching,False,"[16, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,,en,en,recent,1232741838693552128,1232741838693552128,OHIA Y3 FOKN,Azizfuzy,"Accra, Ghana",Never Give Up Cuz Great Things Take Time….,,[],False,1008,920,0,Wed Feb 26 18:59:06 +0000 2020,12264,,,False,False,12302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1576936449886265344/eUzYyIaF_normal.jpg,https://pbs.twimg.com/profile_images/1576936449886265344/eUzYyIaF_normal.jpg,https://pbs.twimg.com/profile_banners/1232741838693552128/1667955890,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:33 +0000 2023,1633506248761933825,1633506248761933825,@10sam_hOrns People speak about the bournemouth job towards the end ruined his career. But I think it’s be long time coming. He to drop lower leagues then the championship to learn .,False,"[13, 182]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335007936586465e+18,1633500793658646530,1.5740432328199864e+18,1574043232819986432,10sam_hOrns,,,,,False,0,1,False,False,,en,en,recent,1519277832228200449,1519277832228200449,UZ,TheWatfordWay25,,"Watford FC The Team For Me 💛 | Aviation Enthusiast ✈ . “Live life to the fullest, and focus on the positive.”",,[],False,106,140,0,Wed Apr 27 11:30:43 +0000 2022,5846,,,False,False,2378,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624474731935150082/6T9-cVen_normal.jpg,https://pbs.twimg.com/profile_images/1624474731935150082/6T9-cVen_normal.jpg,https://pbs.twimg.com/profile_banners/1519277832228200449/1664281780,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:59 +0000 2023,1633506104624783368,1633506104624783368,@FabrizioRomano Maybe you mean one season and not same year..cause he was sack last year In Bournemouth,False,"[16, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,1,False,False,,en,en,recent,847212163760578560,847212163760578560,CFC~OsaS!,Sas_jeff,,LOML💙💙 @chelseafc,,[],False,722,943,0,Wed Mar 29 22:21:35 +0000 2017,30696,,,True,False,2754,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606613995607162885/WbBx0sMk_normal.jpg,https://pbs.twimg.com/profile_images/1606613995607162885/WbBx0sMk_normal.jpg,https://pbs.twimg.com/profile_banners/847212163760578560/1657185478,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:49 +0000 2023,1633506062627217410,1633506062627217410,@cuoium @VektorAce @Arsenal Then u play that midfield and expect a win? Why don't u learn from Bournemouth?,False,"[28, 107]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334996127438684e+18,1633499612743868424,1.5339151961751388e+18,1533915196175138823,cuoium,,,,,False,0,0,False,False,,en,en,recent,1561982189251747840,1561982189251747840,Arsenal 4 Life,ArnoldSanchezjr,"Mbarara, Uganda","@Arsenal is and will forever be the best team in the whole world.
@Cristiano is and will forever be the GOAT",,[],False,1827,3298,0,Tue Aug 23 07:42:47 +0000 2022,1691,,,False,False,1957,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633338418460610564/Tx9ECOJ9_normal.jpg,https://pbs.twimg.com/profile_images/1633338418460610564/Tx9ECOJ9_normal.jpg,https://pbs.twimg.com/profile_banners/1561982189251747840/1678253198,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:28 +0000 2023,1633505975519834112,1633505975519834112,"Liverpool FC Team News at Bournemouth: Gomez, Keita, Arthur https://t.co/wbMU52XdTD",False,"[0, 83]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,15914429,15914429,Paul M. Banks,PaulMBanks,"Near Jesus of Suburbia, IL","Webmaster/Media Guy.
Once wrote something that later became a university assigned textbook. 
Obama follows me, so I try to post quality tweets!",https://t.co/QMGVLoouDU,[],False,3715,981,168,Wed Aug 20 05:38:33 +0000 2008,54580,,,True,True,31184,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_banners/15914429/1623696603,2F6EEB,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/QMGVLoouDU', 'expanded_url': 'http://www.thesportsbank.net', 'display_url': 'thesportsbank.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:23 +0000 2023,1633505954145738758,1633505954145738758,Bournemouth PLEASE https://t.co/cp5Ei9YKMh,False,"[0, 18]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1600818938895532033,1600818938895532033,pain connoseur/fan of 22/23 league winners,downhorridmyatz,,wubba lubba dub dub,,[],False,42,91,0,Thu Dec 08 11:46:03 +0000 2022,1603,,,False,False,3964,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600819081619333122/BhEwuB-j_normal.jpg,https://pbs.twimg.com/profile_images/1600819081619333122/BhEwuB-j_normal.jpg,https://pbs.twimg.com/profile_banners/1600818938895532033/1678123244,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6334839879759094e+18,1633483987975909379,Wed Mar 08 15:05:06 +0000 2023,1.6334839879759094e+18,1633483987975909379,@osowxvyy You say this but you know full well you ain’t looking forward to Anfield,False,"[10, 82]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334791128901468e+18,1633479112890146817,1.3383556113067008e+18,1338355611306700801,osowxvyy,8.885432925221929e+17,888543292522192896,FSG OUT,ShaunlfcT,,,,,[],False,11913.0,947.0,82.0,Fri Jul 21 23:36:44 +0000 2017,303381.0,,,False,False,60122.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1349130926845030402/5hAzsKzr_normal.jpg,https://pbs.twimg.com/profile_images/1349130926845030402/5hAzsKzr_normal.jpg,https://pbs.twimg.com/profile_banners/888543292522192896/1673716386,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,14.0,False,False,,en,,,,,,,,,,,,
Wed Mar 08 16:32:17 +0000 2023,1633505930544390154,1633505930544390154,"@theKloppEnd_ Sorry i misunderstood it 😅
it’s not a bad idea but i find games like Bournemouth hard like it’s seems like the games that we lose it by 1-0 so i think as long as Salah is okay let him play every game",False,"[14, 213]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335051275658609e+18,1633505127565860867,1.3317034992441385e+18,1331703499244138496,theKloppEnd_,,,,,False,0,0,False,False,,en,en,recent,1536826679917674502,1536826679917674502,𝑵𝒂𝒅𝒂🇦🇷,iiinadaa_,,"• Egyptian 🇪🇬 • Dentist 🦷 • Personal Account ( Kdrama ,Al Ahly, Messi, LFC )❤️ حساب احتياطي",,[],False,87,191,0,Tue Jun 14 21:43:54 +0000 2022,232,,,False,False,122,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632733072608174081/U6bqIpVm_normal.jpg,https://pbs.twimg.com/profile_images/1632733072608174081/U6bqIpVm_normal.jpg,https://pbs.twimg.com/profile_banners/1536826679917674502/1678108890,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:31:30 +0000 2023,1633505735089766401,1633505735089766401,Liverpool Starting XI Prediction at AFC Bournemouth https://t.co/4cnWsRdfW6,False,"[0, 75]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,15914429,15914429,Paul M. Banks,PaulMBanks,"Near Jesus of Suburbia, IL","Webmaster/Media Guy.
Once wrote something that later became a university assigned textbook. 
Obama follows me, so I try to post quality tweets!",https://t.co/QMGVLoouDU,[],False,3715,981,168,Wed Aug 20 05:38:33 +0000 2008,54580,,,True,True,31184,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_images/1446629145400782848/OPoBTtf__normal.jpg,https://pbs.twimg.com/profile_banners/15914429/1623696603,2F6EEB,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/QMGVLoouDU', 'expanded_url': 'http://www.thesportsbank.net', 'display_url': 'thesportsbank.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:29:59 +0000 2023,1633505353097781255,1633505353097781255,"70’ SUBS 

Jayde in for Ty. 

Earlier substitution of Dan Susteck for Ains that I forgot to mention.

Bournemouth 1s 2 - 1 Southampton 1s 

#sufccarefree",False,"[0, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,316548951,316548951,Southampton University FC,SUFCcarefree,"Southampton, England",,,[],False,584,252,5,Mon Jun 13 16:26:36 +0000 2011,366,,,False,False,3032,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1582648609073422339/iTcu1QXl_normal.jpg,https://pbs.twimg.com/profile_images/1582648609073422339/iTcu1QXl_normal.jpg,https://pbs.twimg.com/profile_banners/316548951/1666167818,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:29:06 +0000 2023,1633505129943949313,1633505129943949313,"@archiert1 Sucked the joy and beauty out of football, no plan B, egotistical maniac who still believes that his style of football works and lastly he benched mitro for a bad RW for an entire prem season causing us to get relegated.... then jumped ship to Bournemouth. Need any more?",False,"[11, 282]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334982919240868e+18,1633498291924086787,145367514.0,145367514,archiert1,,,,,False,0,0,False,False,,en,en,recent,269973048,269973048,TheFFCFan,theFFCfan,,"fpl
Fulham ⚫️⚪️

shitposting and memes",,[],False,384,698,7,Mon Mar 21 19:49:56 +0000 2011,4375,,,True,False,7910,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622754055842942977/HW9TgtaR_normal.jpg,https://pbs.twimg.com/profile_images/1622754055842942977/HW9TgtaR_normal.jpg,https://pbs.twimg.com/profile_banners/269973048/1673285475,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:29:06 +0000 2023,1633505127565860867,1633505127565860867,@iiinadaa_ I mean rest Salah against Bournemouth and play him fully rested against Madrid,False,"[11, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335046066794332e+18,1633504606679433216,1.5368266799176745e+18,1536826679917674502,iiinadaa_,,,,,False,0,0,False,False,,en,en,recent,1331703499244138496,1331703499244138496,Eden,theKloppEnd_,London UK,LFC | 🇩🇪 x 🇯🇲 | Lakers,,[],False,14580,1227,67,Wed Nov 25 20:57:22 +0000 2020,71799,,,False,False,53158,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593991311723560961/M_bsI339_normal.jpg,https://pbs.twimg.com/profile_images/1593991311723560961/M_bsI339_normal.jpg,https://pbs.twimg.com/profile_banners/1331703499244138496/1633386081,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:28:48 +0000 2023,1633505052793995264,1633505052793995264,"✨ Most touches in the opposition box by a team in a single Premier League game this season:

🔴 Arsenal vs Bournemouth - 78
🔴 Arsenal vs Man Utd - 64
🔵 Man City vs Brentford - 62
🔴 Arsenal vs Nottingham Forest - 59
🔵 Man City vs Southampton - 56",False,"[0, 244]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4,47,False,False,,en,en,recent,1499151242525822983,1499151242525822983,Ndubueze Prince Chiagoziem,NdubuezePrince5,Abuja,"Football lover, arsenal fan, follow for lastest transfer news concerning Arsenal and Barcelona. NIGERIAN TRANSFER GURU.",,[],False,9637,8423,17,Wed Mar 02 22:35:02 +0000 2022,8263,,,False,False,6317,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1559606630467133441/rWi-P6MJ_normal.jpg,https://pbs.twimg.com/profile_images/1559606630467133441/rWi-P6MJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:28:02 +0000 2023,1633504862733496321,1633504862733496321,Jurgen Klopp &amp; Liverpool STUNNED by late Bournemouth comeback! | Premier League https://t.co/9VKdDaI47t #PremierLeague,False,"[0, 122]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1533949345,1533949345,UK Football Videos,UKFootball_live,,"Latest Premier League, Champions League & World Cup Videos",https://t.co/gTD4QZOuoj,[],False,125,0,7,Thu Jun 20 13:31:15 +0000 2013,0,,,False,False,25682,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559185917008662528/oX8dz7sN_normal.jpg,https://pbs.twimg.com/profile_images/1559185917008662528/oX8dz7sN_normal.jpg,https://pbs.twimg.com/profile_banners/1533949345/1660574075,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/gTD4QZOuoj', 'expanded_url': 'https://ukfootball.live', 'display_url': 'ukfootball.live', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:27:53 +0000 2023,1633504821411020800,1633504821411020800,"@taadelodun No be lie ooo….. it was raining when left Portsmouth for work this morning, getting to Southampton it was snowing 🌨️ and finally getting to work in Bournemouth it was raining and extremely cold 🥶",False,"[12, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334988339245507e+18,1633498833924550656,170810770.0,170810770,taadelodun,,,,,False,0,1,False,False,,en,en,recent,1139386515325239298,1139386515325239298,Ola of Portsmouth 💥,JKay094,,gentle guy and easy going. @atletiEnglish fan,,[],False,548,1528,0,Fri Jun 14 04:18:08 +0000 2019,111009,,,True,False,12129,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1456292400092094466/68UcMtUW_normal.jpg,https://pbs.twimg.com/profile_images/1456292400092094466/68UcMtUW_normal.jpg,https://pbs.twimg.com/profile_banners/1139386515325239298/1604952624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:27:52 +0000 2023,1633504819557146628,1633504819557146628,"This statement is so brutal! To translate, it essentially says:
“He was appointed on December 31st… the former England international was formerly manager of Fulham and Bournemouth and succeeded Carl Hoefkens at the club. In 12 games, the Brit won twice”.

Didn’t even thank him😂 https://t.co/QrFr4AqWMe",False,"[0, 278]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,935641075422826496,935641075422826496,Alex Zonneveld,A_Zonn,"New York, USA",24 | Chelsea / Boreham Wood fan | Englishman in NYC | @SonyPodcasts Producer | Former @talkSPORT Producer,,[],False,358,1074,0,Tue Nov 28 22:46:30 +0000 2017,6097,,,False,False,1251,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1125194989594656768/2xnlnKV0_normal.jpg,https://pbs.twimg.com/profile_images/1125194989594656768/2xnlnKV0_normal.jpg,https://pbs.twimg.com/profile_banners/935641075422826496/1651415309,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.633495746858156e+18,1633495746858156033,Wed Mar 08 15:51:49 +0000 2023,1.633495746858156e+18,1633495746858156033,ℹ️ Scott Parker is niet langer hoofdcoach van Club Brugge.,False,"[0, 58]",en,recent,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,14233933.0,14233933,Club Brugge KV,ClubBrugge,Brugge,The official account of Club Brugge. 𝟭𝟴 times Champion of Belgium.🏆 Questions? https://t.co/hw2kuDvIP2,https://t.co/YNiLZEdfHb,"[{'url': 'https://t.co/YNiLZEdfHb', 'expanded_url': 'http://www.clubbrugge.be', 'display_url': 'clubbrugge.be', 'indices': [0, 23]}]","[{'url': 'https://t.co/hw2kuDvIP2', 'expanded_url': 'http://Askclub.be', 'display_url': 'Askclub.be', 'indices': [79, 102]}]",False,222150.0,147.0,1118.0,Thu Mar 27 09:28:47 +0000 2008,2159.0,,,True,True,37711.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1550404469933973506/OXGkkk0j_normal.jpg,https://pbs.twimg.com/profile_images/1550404469933973506/OXGkkk0j_normal.jpg,https://pbs.twimg.com/profile_banners/14233933/1653303800,0477BD,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,178.0,835.0,False,False,,nl,,,,,,,,,,,,
Wed Mar 08 16:27:40 +0000 2023,1633504766834757632,1633504766834757632,"@nufcsanjay Tbf his Fulham and Bournemouth teams did play some nice stuff as they got promotion from the championship...maybe his level.
Were Club Brugge meant to go all the way in the CL &amp; Parker the reason they didn't?",False,"[12, 224]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63349881625822e+18,1633498816258220032,7.771044025827574e+17,777104402582757376,nufcsanjay,,,,,False,0,1,False,False,,en,en,recent,290147291,290147291,Tar,NUFC_Tar,Newcastle,Another of NUFC's loyal supporters.,,[],False,48,279,1,Fri Apr 29 20:14:27 +0000 2011,1463,,,False,False,1348,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1114115563918376961/cXjovbjv_normal.jpg,https://pbs.twimg.com/profile_images/1114115563918376961/cXjovbjv_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:27:01 +0000 2023,1633504606054481921,1633504606054481921,"@archiert1 Hi - as a Fulham fan, my quibble was he gave me the impression he thought the club wasn't up to his aspirations - but we all got behind him, and then he left suddenly to join Bournemouth of all places - not a big city club, no long storied history, etc, which was perplexing.",False,"[11, 286]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334982919240868e+18,1633498291924086787,145367514.0,145367514,archiert1,,,,,False,0,0,False,False,,en,en,recent,1200321284300779520,1200321284300779520,Pablo Tarde O Temprano,BinLoads,North by north west,"Happy to be boring in a wide range of topics, esp. physics, maths, skiing, and guitars. Lefty as I've ever been  and getting more so. C'mon Fulham/49ers/Giants!",,[],False,158,318,0,Fri Nov 29 07:51:26 +0000 2019,1864,,,False,False,4646,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1534061307334475776/vRIBOCQ5_normal.jpg,https://pbs.twimg.com/profile_images/1534061307334475776/vRIBOCQ5_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
