created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 14:03:40 +0000 2023,1633468528715022337,1633468528715022337,@CookedByDevy Nottingham Forest,False,"[14, 31]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633465335159591e+18,1633465335159590914,8.291401114555802e+17,829140111455580160,CookedByDevy,,,,,False,0,1,False,False,,en,en,recent,1369746999633993733,1369746999633993733,Will,WillNC32,"England, United Kingdom","17
🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇮🇹 
Very serious Twitter user 
Nottingham Forest Miami Dolphins Milwaukee Bucks and New York Yankees fan",,,[],False,388,687,0,Wed Mar 10 20:28:38 +0000 2021,9524,,,False,False,24763,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623848122957922305/Kj7l0BZx_normal.jpg,https://pbs.twimg.com/profile_images/1623848122957922305/Kj7l0BZx_normal.jpg,https://pbs.twimg.com/profile_banners/1369746999633993733/1673474898,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:03:26 +0000 2023,1633468468866748416,1633468468866748416,"Teams with fixtures in GW28 and GW32 and a double in GW29

🔴Brentford
🔵Leicester City
⚪ Newcastle
🔴 Aston Villa
🔴Bournemouth
🔴 Nottingham Forest

For those who have already used their wildcards Getting in players from these teams would help

#FPL 
#FPLCommunity",False,"[0, 261]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,,en,en,recent,1310276596037611522,1310276596037611522,FPL Alz(Alistair),FPLAlz,"Mumbai, India","Another FPL enthusiast.
link to instagram👇👇👇
https://t.co/L2e1zahrXM",,,"[{'url': 'https://t.co/L2e1zahrXM', 'expanded_url': 'https://www.instagram.com/fpl_guide_888/', 'display_url': 'instagram.com/fpl_guide_888/', 'indices': [45, 68]}]",False,266,173,1,Sun Sep 27 17:54:35 +0000 2020,41,,,False,False,607,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588516754019348480/pQ_98y0G_normal.jpg,https://pbs.twimg.com/profile_images/1588516754019348480/pQ_98y0G_normal.jpg,https://pbs.twimg.com/profile_banners/1310276596037611522/1667567020,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:00:58 +0000 2023,1633467850563395593,1633467850563395593,"We love you remo
https://t.co/vtk0HZNped",False,"[0, 40]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1558841022628626433,1558841022628626433,1,RayRun9,United Kingdom,,,,[],False,13,173,1,Sun Aug 14 15:42:06 +0000 2022,1695,,,False,False,592,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598104158908956674/lnoajQMa_normal.jpg,https://pbs.twimg.com/profile_images/1598104158908956674/lnoajQMa_normal.jpg,https://pbs.twimg.com/profile_banners/1558841022628626433/1661084613,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:59:07 +0000 2023,1633467385809358856,1633467385809358856,"Get him back 
https://t.co/Xv1P1h0Qfn",False,"[0, 37]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1558841022628626433,1558841022628626433,1,RayRun9,United Kingdom,,,,[],False,13,173,1,Sun Aug 14 15:42:06 +0000 2022,1695,,,False,False,592,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598104158908956674/lnoajQMa_normal.jpg,https://pbs.twimg.com/profile_images/1598104158908956674/lnoajQMa_normal.jpg,https://pbs.twimg.com/profile_banners/1558841022628626433/1661084613,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:57:09 +0000 2023,1633466889094692867,1633466889094692867,@Charif1112 Google nottingham forest vs everton full match and just keep clicking on the links,False,"[12, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334667529140593e+18,1633466752914059267,1.4618561749497324e+18,1461856174949732356,Charif1112,,,,,False,0,0,False,False,,en,en,recent,1552328853254799361,1552328853254799361,Alfie,AnalysisAbc,,"he/him. 19. sociology student. Interested in Tactical analysis, recruitment and Everton. Avid John Stones fan",,,[],False,346,478,5,Wed Jul 27 16:23:53 +0000 2022,21420,,,False,False,4386,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588223945773391873/ikHonkco_normal.jpg,https://pbs.twimg.com/profile_images/1588223945773391873/ikHonkco_normal.jpg,https://pbs.twimg.com/profile_banners/1552328853254799361/1670234312,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:46:48 +0000 2023,1633464282993291267,1633464282993291267,"New Overtime Arbitrum AMM position bought
Tottenham Hotspur - Nottingham Forest
Amount: 16.102054373085775
Paid: 10.732 sUSD
Position: Tottenham Hotspur
Potential profit: 5 sUSD (50%)",False,"[0, 183]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:45:00 +0000 2023,1633463833003184132,1633463833003184132,"2/2 
Nottingham Forest-Arsenal(0-1) W
Arsenal Wolves(3-0) W
Total:
28pts
9 wins 1 draw 2 losses
GS:28 GC:10 GD:14
Season Total:
91pts
29 wins 4 draws 5 losses
GS:87 GC:35 GD: 48
Do you think this will be enough to win the title🤔?",False,"[0, 229]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63346249882445e+18,1633462498824450049,1.3585321713430036e+18,1358532171343003652,viceswak,,,,,False,0,0,False,False,,en,en,recent,1358532171343003652,1358532171343003652,Balogun’s Revenge,viceswak,,ARSENAL || EDU OUT || VINAI OUT || GARLICK OUT ||,,,[],False,73,204,0,Sun Feb 07 21:44:53 +0000 2021,27914,,,False,False,3237,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626952729770827777/n6oxerv9_normal.jpg,https://pbs.twimg.com/profile_images/1626952729770827777/n6oxerv9_normal.jpg,https://pbs.twimg.com/profile_banners/1358532171343003652/1676741057,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:41:28 +0000 2023,1633462943487782915,1633462943487782915,"Charlie and ex Nottingham Forest player Kelvin Wilson talk football over a coffee before the show starts. 

Join us for Team Talk tonight at 8pm the only football show dedicated to @officialnffc @nottscountyfc @mansfieldtownfc 

Supported and sponsored by our friends @klgrutland… https://t.co/DpCyyRzxLK https://t.co/Bv2HnyjKgO",False,"[0, 304]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,2160618163,2160618163,Notts TV,Notts_TV,Nottingham,"The only TV Channel just for Notts! Freeview Channel 7, BT 7 and Virgin 159. Independent news, sport, culture and conversation since 2014.",https://t.co/nqgC3repcj,"[{'url': 'https://t.co/nqgC3repcj', 'expanded_url': 'https://nottstv.com', 'display_url': 'nottstv.com', 'indices': [0, 23]}]",[],False,34309,906,257,Mon Oct 28 10:14:42 +0000 2013,6286,,,True,True,20325,,False,False,False,00BCE4,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572161284124065792/lbrYu_E5_normal.png,https://pbs.twimg.com/profile_images/1572161284124065792/lbrYu_E5_normal.png,https://pbs.twimg.com/profile_banners/2160618163/1668509136,00BCE4,000000,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:35:05 +0000 2023,1633461335580360705,1633461335580360705,"EMOCIONANTE EMPATE ENTRE EL NOTTINGHAM FOREST Y EL EVERTON QUE SE FUE AL FRENTE EN DOS OCASIONES.

🏴󠁧󠁢󠁥󠁮󠁧󠁿 Premier League
📅 26
🏟️ The City Ground
🏙️ Nottinghamshire
Nottingham Forest 2-2 Everton

0-1 D. Gray 10' (P)
1-1 B. Johnson 19'
1-2 A. Doucouré 29'
2-2 B. Johnson 77' https://t.co/kbtoJtxnJF",False,"[0, 273]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1319802846687252481,1319802846687252481,Puro Fútbol,PuroFtbol13,,Lo mejor del fútbol,,,[],False,344,778,8,Sat Oct 24 00:48:24 +0000 2020,13918,,,False,False,10051,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1322230441261191169/uP3DFvuv_normal.jpg,https://pbs.twimg.com/profile_images/1322230441261191169/uP3DFvuv_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:32:00 +0000 2023,1633460559306792960,1633460559306792960,The race for survival is hotting up. https://t.co/FV7QyWuRyv,False,"[0, 60]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,755782877292429312,755782877292429312,NottinghamForestLive,NFFC_live,"Nottingham, England","All the latest #NFFC news, views, pictures and videos from NottinghamshireLive.
Sign up for our newsletter here:",https://t.co/8S2W3PuKxY,"[{'url': 'https://t.co/8S2W3PuKxY', 'expanded_url': 'https://www.nottinghampost.com/newsletter-preference-centre/', 'display_url': 'nottinghampost.com/newsletter-pre…', 'indices': [0, 23]}]",[],False,19884,78,127,Wed Jul 20 15:14:14 +0000 2016,63,,,True,True,51548,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559906871498211329/B3hKBn_0_normal.jpg,https://pbs.twimg.com/profile_images/1559906871498211329/B3hKBn_0_normal.jpg,https://pbs.twimg.com/profile_banners/755782877292429312/1660817871,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:29:45 +0000 2023,1633459994053210114,1633459994053210114,Where Nottingham Forest have edge over relegation rivals as battle could go to wire (Nottinghamshire Live) https://t.co/oiwpvulE3K,False,"[0, 130]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,65312766,65312766,Nottm Forest news,NottmForestNews,World Wide Web,"latest aggregated (& largely automated!) Nottingham Forest headlines, gossip & blogs curated by @zakig, a Tricky working in media monitoring #nffc",https://t.co/Zx61vzygFz,"[{'url': 'https://t.co/Zx61vzygFz', 'expanded_url': 'http://nottmforestnews.tumblr.com', 'display_url': 'nottmforestnews.tumblr.com', 'indices': [0, 23]}]",[],False,30841,572,198,Thu Aug 13 08:08:06 +0000 2009,68,,,False,False,137602,,False,False,False,B60000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_banners/65312766/1653980138,B60000,FFFFFF,FFFFFF,D41111,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:29:44 +0000 2023,1633459989984563200,1633459989984563200,"Report: 21-year-old told Forest's players he was going to sign for them, then moved elsewhere (Nottingham Forest News) https://t.co/gf6c9Lkzw0",False,"[0, 142]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,65312766,65312766,Nottm Forest news,NottmForestNews,World Wide Web,"latest aggregated (& largely automated!) Nottingham Forest headlines, gossip & blogs curated by @zakig, a Tricky working in media monitoring #nffc",https://t.co/Zx61vzygFz,"[{'url': 'https://t.co/Zx61vzygFz', 'expanded_url': 'http://nottmforestnews.tumblr.com', 'display_url': 'nottmforestnews.tumblr.com', 'indices': [0, 23]}]",[],False,30841,572,198,Thu Aug 13 08:08:06 +0000 2009,68,,,False,False,137602,,False,False,False,B60000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_banners/65312766/1653980138,B60000,FFFFFF,FFFFFF,D41111,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:29:43 +0000 2023,1633459985706278912,1633459985706278912,"Patience proves a virtue for new Rotherham United signing and former Manchester United, Nottingham Forest and Reading defender (Yorkshire Post) https://t.co/Gs39l2XQ2B",False,"[0, 167]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,65312766,65312766,Nottm Forest news,NottmForestNews,World Wide Web,"latest aggregated (& largely automated!) Nottingham Forest headlines, gossip & blogs curated by @zakig, a Tricky working in media monitoring #nffc",https://t.co/Zx61vzygFz,"[{'url': 'https://t.co/Zx61vzygFz', 'expanded_url': 'http://nottmforestnews.tumblr.com', 'display_url': 'nottmforestnews.tumblr.com', 'indices': [0, 23]}]",[],False,30841,572,198,Thu Aug 13 08:08:06 +0000 2009,68,,,False,False,137602,,False,False,False,B60000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_images/2375558178/711212jzawgl7vh2ok92_normal.jpeg,https://pbs.twimg.com/profile_banners/65312766/1653980138,B60000,FFFFFF,FFFFFF,D41111,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:24:12 +0000 2023,1633458598889295884,1633458598889295884,@bri17373298 @centredevils Smashing them back is probably the only way. Smh no team in the prem loses like that.. not even Nottingham forest,False,"[27, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334516899059098e+18,1633451689905909761,1.367076426520744e+18,1367076426520743940,bri17373298,,,,,False,0,1,False,False,,en,en,recent,1381973176314384388,1381973176314384388,clarkie,Clarkie_UTD,,Football and Bantz. #MUFC,,,[],False,438,423,0,Tue Apr 13 14:11:13 +0000 2021,492,,,False,False,2322,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626444462778884098/xzwxzMwk_normal.jpg,https://pbs.twimg.com/profile_images/1626444462778884098/xzwxzMwk_normal.jpg,https://pbs.twimg.com/profile_banners/1381973176314384388/1661358296,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:21:04 +0000 2023,1633457810297208833,1633457810297208833,"Partido 65:
🗓05/03
🏴󠁧󠁢󠁥󠁮󠁧󠁿Premier League
⚽️Fecha 26
Nottingham Forest 2️⃣
Everton 2️⃣",False,"[0, 85]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6324322547177554e+18,1632432254717755394,1.1131994328735212e+18,1113199432873521152,QQRodrigo,,,,,False,0,0,False,False,,en,en,recent,1113199432873521152,1113199432873521152,Rodrigo Mercado | ⭐️⭐️⭐️,QQRodrigo,"Mar del Plata, Argentina","C. A. Independiente🇦🇹 
R. C. D. Mallorca🇪🇸
Argentina🇦🇷 
Football Mánager 🖥⚽",,,[],False,51,199,0,Tue Apr 02 22:00:01 +0000 2019,4501,,,False,False,5489,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1484541724735139840/VPeZ1Uyp_normal.jpg,https://pbs.twimg.com/profile_images/1484541724735139840/VPeZ1Uyp_normal.jpg,https://pbs.twimg.com/profile_banners/1113199432873521152/1628256969,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:20:00 +0000 2023,1633457539726839808,1633457539726839808,Where #nffc have edge over relegation rivals as battle could go to wire https://t.co/auAZD5ir7Q,False,"[0, 95]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,755782877292429312,755782877292429312,NottinghamForestLive,NFFC_live,"Nottingham, England","All the latest #NFFC news, views, pictures and videos from NottinghamshireLive.
Sign up for our newsletter here:",https://t.co/8S2W3PuKxY,"[{'url': 'https://t.co/8S2W3PuKxY', 'expanded_url': 'https://www.nottinghampost.com/newsletter-preference-centre/', 'display_url': 'nottinghampost.com/newsletter-pre…', 'indices': [0, 23]}]",[],False,19884,78,127,Wed Jul 20 15:14:14 +0000 2016,63,,,True,True,51548,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559906871498211329/B3hKBn_0_normal.jpg,https://pbs.twimg.com/profile_images/1559906871498211329/B3hKBn_0_normal.jpg,https://pbs.twimg.com/profile_banners/755782877292429312/1660817871,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:14:06 +0000 2023,1633456056855584768,1633456056855584768,"The Fox, Dunstable Road/Dallow Road, was a favourite pub for @LutonTown fans as it was very near the ground.
Pictured here decorated before the 1959 FA Cup final when the Hatters played Nottingham Forest. https://t.co/Dd1Ty0tEUQ",False,"[0, 204]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,False,en,en,recent,1422681326197649409,1422681326197649409,Geoff Cox,Coxchat1,"Leighton Buzzard, England","Luton/South Beds journalist for 54 years, previously known as @Coxchat. Strange mix of Luton Town FC, old pics, bad jokes, puns and music, mainly Jethro Tull.",,,[],False,74,109,0,Tue Aug 03 22:11:48 +0000 2021,1,,,False,False,26,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1422681636433432577/yT4aB2ls_normal.jpg,https://pbs.twimg.com/profile_images/1422681636433432577/yT4aB2ls_normal.jpg,https://pbs.twimg.com/profile_banners/1422681326197649409/1676982775,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:09:12 +0000 2023,1633454823822487553,1633454823822487553,Where #nffc have edge over relegation rivals as battle could go to wire https://t.co/HFZ9z73uGm,False,"[0, 95]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,20508613,20508613,Nottinghamshire Live Sport,nottslivesport,"Nottingham, UK",The official Twitter feed for the NottinghamshireLive sport desk. Follow @nottslive for local news. #NFFC #Notts #MTFC #PanthersNation,https://t.co/Fc6x3BGbUM,"[{'url': 'https://t.co/Fc6x3BGbUM', 'expanded_url': 'http://www.nottinghamshire.live/sport', 'display_url': 'nottinghamshire.live/sport', 'indices': [0, 23]}]",[],False,15907,69,193,Tue Feb 10 12:01:41 +0000 2009,40,,,False,True,83317,,False,False,False,B9C900,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/999614006275981313/yEjbw2r2_normal.jpg,https://pbs.twimg.com/profile_images/999614006275981313/yEjbw2r2_normal.jpg,https://pbs.twimg.com/profile_banners/20508613/1567148215,1B6420,FFFFFF,DCDFEA,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:07:11 +0000 2023,1633454315070189571,1633454315070189571,"@WFCConor @UtdPlug He literally plays upfront for Nottingham forest

https://t.co/6hnVZPrKdw",False,"[19, 92]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633270588423766e+18,1633270588423766017,1.1707406550076826e+18,1170740655007682560,WFCConor,,,,,False,0,0,False,False,False,en,en,recent,276642950,276642950,Sukhveer Sangha,SSSangha23,"Slough, England","Man Utd fan,
Web Developer,
FPL fanatic",,,[],False,81,414,5,Sun Apr 03 19:47:28 +0000 2011,6759,,,False,False,658,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1595556998828924929/ZbQ7CKmJ_normal.jpg,https://pbs.twimg.com/profile_images/1595556998828924929/ZbQ7CKmJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
