created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 15:43:18 +0000 2023,1633493603312979968,1633493603312979968,"This is why I (and most) had no problem wildcarding 5/6 Brighton &amp; Brentford assets in GW26

It’s not like bringing Dennis &amp; King last season for Watford’s DGW; Brighton &amp; Brentford have been excellent this season; which is a sustained period of time now. 

WC26 will come good. https://t.co/MIMUMBx7OM",False,"[0, 290]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1,8,False,False,False,en,en,recent,1358843315500814337,1358843315500814337,@𝔽ℙ𝕃𝕍𝕖𝕝𝕧𝕖𝕥,FplVelvet,,|20/21| •79k• |21/22| •25k• Just another 25 year old who has an unhealthy obsession with Spurs and FPL. Spurs predictor for @jumpthewave,,,[],False,1411,754,21,Mon Feb 08 18:21:21 +0000 2021,14769,,,False,False,17323,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607870884320055296/erglGYPH_normal.jpg,https://pbs.twimg.com/profile_images/1607870884320055296/erglGYPH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6334362689597686e+18,1633436268959768580,Wed Mar 08 11:55:28 +0000 2023,1.6334362689597686e+18,1633436268959768580,https://t.co/wbhZ7H64Hl,False,"[0, 0]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.342011128069038e+17,834201112806903809,The xG Philosophy,xGPhilosophy,Buy the book →,📊 Your home of Expected Goals.,https://t.co/VeQ8xNNA62,"[{'url': 'https://t.co/VeQ8xNNA62', 'expanded_url': 'https://rb.gy/01d9c8', 'display_url': 'rb.gy/01d9c8', 'indices': [0, 23]}]",[],False,432939.0,10.0,2022.0,Wed Feb 22 00:40:18 +0000 2017,1476.0,,,False,False,3951.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607674807579037696/PREA-a_0_normal.jpg,https://pbs.twimg.com/profile_images/1607674807579037696/PREA-a_0_normal.jpg,https://pbs.twimg.com/profile_banners/834201112806903809/1579428868,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,180.0,3369.0,False,False,False,zxx,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:43:02 +0000 2023,1633493537437147142,1633493537437147142,"Everton 0-3 Brentford 
Toney ‘17
Toney ‘54
Toney ‘88 https://t.co/hH5gUz3sII",False,"[0, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,7,False,False,False,en,en,recent,1113813957083652096,1113813957083652096,Dylan,efcstaffo,,UTFT,,,[],False,1973,1449,7,Thu Apr 04 14:41:55 +0000 2019,17245,,,True,False,13533,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616714867146211329/mmG8ditL_normal.jpg,https://pbs.twimg.com/profile_images/1616714867146211329/mmG8ditL_normal.jpg,https://pbs.twimg.com/profile_banners/1113813957083652096/1677345236,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6328531233235763e+18,1632853123323576320,Mon Mar 06 21:18:16 +0000 2023,1.6328531233235763e+18,1632853123323576320,It's hilarious that Toney is even allowed to play,False,"[0, 49]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,51861700.0,51861700,𝗣𝗘𝗗 🇪🇺,PED7,The Pool of Life,"Youtuber | Podcaster | Evertonian 

Co-Founder @ToffeeTVEFC

GT5",https://t.co/63CMndokDS,"[{'url': 'https://t.co/63CMndokDS', 'expanded_url': 'https://linktr.ee/Toffeetvefc', 'display_url': 'linktr.ee/Toffeetvefc', 'indices': [0, 23]}]",[],False,26248.0,1482.0,329.0,Sun Jun 28 22:13:13 +0000 2009,46845.0,,,True,False,181189.0,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1612174869369704454/vBOJc9WA_normal.jpg,https://pbs.twimg.com/profile_images/1612174869369704454/vBOJc9WA_normal.jpg,https://pbs.twimg.com/profile_banners/51861700/1470261808,099913,5ED4DC,0FCFFF,0015FF,True,True,False,False,False,False,False,none,[],,,,,False,10.0,291.0,False,False,,en,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:42:37 +0000 2023,1633493431212179459,1633493431212179459,"@snehwho Fulham play ball but honestly they weren't good enough against Brentford. It's not as organised as Arsenal's game is, but we will have to be wary. Optimistic about a win.",False,"[9, 179]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334613503736627e+18,1633461350373662725,4189472833.0,4189472833,snehwho,,,,,False,0,0,False,False,,en,en,recent,2871051177,2871051177,Bharatiya Tifoso Gunner 🇮🇳,kashyap_1407,வடச்சென்னை ,"Food Manufacturing Industry Professional. We're friends for life if you are a fan of: Indian Armed Forces, @Arsenal, @ScuderiaFerrari, @mipaltan. Alonso stan.",,,[],False,222,2406,0,Mon Nov 10 19:55:08 +0000 2014,4459,,,False,False,4102,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1607594415136333824/M_nAp-cr_normal.jpg,https://pbs.twimg.com/profile_images/1607594415136333824/M_nAp-cr_normal.jpg,https://pbs.twimg.com/profile_banners/2871051177/1676453941,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:42:37 +0000 2023,1633493429798977537,1633493429798977537,playing as brentford in 2026🔥🔥💪💪💪 https://t.co/U2bkSWhDWZ,False,"[0, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1126484346867609601,1126484346867609601,𝖒,dalotist,,brokenhearted by manchester united,,,[],False,73,528,0,Thu May 09 13:49:32 +0000 2019,60970,,,True,False,8881,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1478169402633646082/fofK0ezo_normal.jpg,https://pbs.twimg.com/profile_images/1478169402633646082/fofK0ezo_normal.jpg,https://pbs.twimg.com/profile_banners/1126484346867609601/1599926982,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:42:05 +0000 2023,1633493297351077889,1633493297351077889,"Join your Toffees family for our meet up on Saturday morning.

⚽️ @Everton vs Brentford
🗓 Sat Mar 11
🕘 9:00 AM
🍻 @LaDonaCerveza

#UTFT #COYB #EFC #EVEBRE @EvertonUSA @EvertonInUSA @PLinUSA @NAToffees https://t.co/1YsyrsXXCT",False,"[0, 199]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,5,False,False,False,en,en,recent,1070941562,1070941562,Minnesota Toffees,MNToffees,"Minnesota, USA","Home for Minnesota based @Everton supporters. We meet for every Everton match at @LaDonaCerveza in Minneapolis.
#COYB #UTFT",https://t.co/NFWsjtC92G,"[{'url': 'https://t.co/NFWsjtC92G', 'expanded_url': 'https://www.facebook.com/groups/MinnesotaToffees/', 'display_url': 'facebook.com/groups/Minneso…', 'indices': [0, 23]}]",[],False,2989,665,30,Tue Jan 08 13:35:54 +0000 2013,3532,,,True,False,3489,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1425164544247308301/euc77eDU_normal.jpg,https://pbs.twimg.com/profile_images/1425164544247308301/euc77eDU_normal.jpg,https://pbs.twimg.com/profile_banners/1070941562/1653145134,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9665cec9370f0f,https://api.twitter.com/1.1/geo/id/8e9665cec9370f0f.json,city,Minneapolis,"Minneapolis, MN",US,United States,[],Polygon,"[[[-93.329515, 44.889964], [-93.194578, 44.889964], [-93.194578, 45.051257], [-93.329515, 45.051257]]]",,,,,,,,,,
Wed Mar 08 15:42:00 +0000 2023,1633493274894778370,1633493274894778370,"Wonder what what the chances of Leeds v Brighton being off on Saturday, or even Everton v Brentford. Can you imagine 🤦🏼‍♂️🙃 #FPL #GW27 
Forecast ain't great up there is it @fpl_tactician @SebWassell",False,"[0, 198]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,,en,en,recent,113044593,113044593,julian wardle,ff_Masterbaker,"Rednal, Birmingham",Fantasy Football is the place to be!!,,,[],False,196,610,5,Wed Feb 10 14:32:17 +0000 2010,1752,,,True,False,4478,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1490455843279626244/kPpOBR3J_normal.jpg,https://pbs.twimg.com/profile_images/1490455843279626244/kPpOBR3J_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:39:51 +0000 2023,1633492734739718144,1633492734739718144,@amer1nh0 i actually suggested the player to nffc before he got the brentford move,False,"[10, 82]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328432733109862e+18,1632843273310986244,8.163837124683366e+17,816383712468336641,amer1nh0,,,,,False,0,0,False,False,,en,en,recent,156039379,156039379,Brain Kluff FPL,BrainKluff,Spain,"Former Football Scout - Betis, Malaga, Lisbon
Semi Retired Brit
Data Driven. Fantasy Football for Fun. Forest Fan
#FPL #NFFC #fplcommunity #fantasypremierleague",https://t.co/NheuphIokC,"[{'url': 'https://t.co/NheuphIokC', 'expanded_url': 'https://youtube.com/@Brain-Kluff', 'display_url': 'youtube.com/@Brain-Kluff', 'indices': [0, 23]}]",[],False,2002,718,39,Tue Jun 15 21:28:14 +0000 2010,3278,,,True,False,5914,,False,False,False,FBFBFB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1590562361563381761/-yT0t1ZN_normal.jpg,https://pbs.twimg.com/profile_images/1590562361563381761/-yT0t1ZN_normal.jpg,https://pbs.twimg.com/profile_banners/156039379/1668054628,4A913C,FFFFFF,82F37A,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:39:36 +0000 2023,1633492670088658945,1633492670088658945,"Shame he’ll leave the Brentford project but think he deserves a move to a top, top club. Chelsea or Tottenham jump out if he’s to stay in England - my bet is on the latter. https://t.co/OQQ74HX1NR",False,"[0, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1346901769780146176,1346901769780146176,Lewis Browning,Browning_Lewis_,"Gillingham, England","Sports reporter @MailSport. First-Class @ucfb grad. @KentSportsNews columnist. Gills & Kent fan. Mental health, pro wrestling, dogs, FPL. It always gets better.",https://t.co/dbvlHIvskU,"[{'url': 'https://t.co/dbvlHIvskU', 'expanded_url': 'http://linkedin.com/in/browninglewis', 'display_url': 'linkedin.com/in/browninglew…', 'indices': [0, 23]}]",[],False,1467,781,6,Wed Jan 06 19:29:58 +0000 2021,29701,,,True,True,12057,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603186531187003392/ztBYaWCg_normal.jpg,https://pbs.twimg.com/profile_images/1603186531187003392/ztBYaWCg_normal.jpg,https://pbs.twimg.com/profile_banners/1346901769780146176/1677773352,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6334339973456937e+18,1633433997345693697,Wed Mar 08 11:46:27 +0000 2023,1.6334339973456937e+18,1633433997345693697,"David Raya, expected to leave Brentford in the summer — waiting for a big move after turning down two contract bids in the last few months. 🔴🇪🇸 #transfers

Clubs are tracking Raya, exploring the conditions of possible summer deal. https://t.co/peDjff712I",False,"[0, 230]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,330262748.0,330262748,Fabrizio Romano,FabrizioRomano,"Milano, Italia",Here we go! ©,https://t.co/Mdq8Bad5GG,"[{'url': 'https://t.co/Mdq8Bad5GG', 'expanded_url': 'https://m.youtube.com/c/FabrizioRomanoYT', 'display_url': 'm.youtube.com/c/FabrizioRoma…', 'indices': [0, 23]}]",[],False,14165372.0,2263.0,18312.0,Wed Jul 06 10:58:55 +0000 2011,9707.0,,,True,True,24403.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg,https://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg,https://pbs.twimg.com/profile_banners/330262748/1635957145,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,False,849.0,15112.0,False,False,False,en,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:35:21 +0000 2023,1633491604337033217,1633491604337033217,@LJGLA_ Looooooool 4-0 to Brentford 6-3 to Man City 7-0 too Liverpool and your over it loooool why am I surprised,False,"[8, 113]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334558030205747e+18,1633455803020574720,1.2813395136090972e+18,1281339513609097216,LJGLA_,,,,,False,0,0,False,False,,en,en,recent,1355652042300272640,1355652042300272640,TetaSzn🔴⚪️,GJ9_Szn,THE CARPET 🏟,SW LDN 🇬🇧 Arsenal fan ⚪️🔴 Gunners are always welcome 👊🏽 any stupid football opinions I will educate you google is free 😂👌🏾,,,[],False,559,1404,0,Sat Jan 30 23:00:21 +0000 2021,12169,,,False,False,12415,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622703191115661331/CBtbb7G8_normal.jpg,https://pbs.twimg.com/profile_images/1622703191115661331/CBtbb7G8_normal.jpg,https://pbs.twimg.com/profile_banners/1355652042300272640/1676835542,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:34:42 +0000 2023,1633491439924686853,1633491439924686853,"@LetsTalk_FPL With the weather forecast as it is in Northern England, how would you react to the Brighton and Brentford games being postponed on Saturday morning?",False,"[14, 162]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.6334829581694198e+18,1633482958169419778,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,0,False,False,,en,en,recent,113044593,113044593,julian wardle,ff_Masterbaker,"Rednal, Birmingham",Fantasy Football is the place to be!!,,,[],False,196,610,5,Wed Feb 10 14:32:17 +0000 2010,1752,,,True,False,4478,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1490455843279626244/kPpOBR3J_normal.jpg,https://pbs.twimg.com/profile_images/1490455843279626244/kPpOBR3J_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:34:38 +0000 2023,1633491423407353857,1633491423407353857,"@michaelfrancos @Rory_Talks_Ball Absolutely spot on. Arsenal have just been next level, and to think the 2 points we lost because of VAR against Brentford, Should be sitting on 65 points",False,"[33, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334807147787305e+18,1633480714778730499,108058802.0,108058802,michaelfrancos,,,,,False,0,0,False,False,,en,en,recent,1422266997652471813,1422266997652471813,Trevor Power AFC,Trevorp19282072,,life long Arsenal fan and anything football related COYG,,,[],False,39,75,0,Mon Aug 02 18:44:27 +0000 2021,1107,,,False,False,1894,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1570512113554145281/JYp0UlzN_normal.jpg,https://pbs.twimg.com/profile_images/1570512113554145281/JYp0UlzN_normal.jpg,https://pbs.twimg.com/profile_banners/1422266997652471813/1663274243,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:34:36 +0000 2023,1633491415035510784,1633491415035510784,"@svnthagoat I think you should wildcard this team or take a hit. Now and in the next dgw you will want brighton players, brentford give you 5 matches in 3 gw. Maybe you could go without wildcard and get brighton midfielder(Mahrez) and brentford defender/raya (Tarkowski or Ogbonna)",False,"[12, 281]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334599952234168e+18,1633459995223416844,1.4080916974106255e+18,1408091697410625545,svnthagoat,,,,,False,0,0,False,False,,en,en,recent,1478525798663565316,1478525798663565316,Najdzerek FPL,_Najdzerek,,"🗺️Current overall UCL fantasy: 1,8k 

🗺️FPL overall season 21/22: 33k",,,[],False,45,82,0,Wed Jan 05 00:36:54 +0000 2022,16909,,,False,False,59,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1515679104720420864/htEJzPv3_normal.jpg,https://pbs.twimg.com/profile_images/1515679104720420864/htEJzPv3_normal.jpg,https://pbs.twimg.com/profile_banners/1478525798663565316/1650201684,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:33:53 +0000 2023,1633491231346147328,1633491231346147328,"@LetsTalk_FPL Jensen and Wissa from Brentford are in a great form, cheap and can get us massive points as punts in the dgw.
Are we simply ignore them by the lack of space in our team ?",False,"[14, 184]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334829581694198e+18,1633482958169419778,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,1,False,False,,en,en,recent,1435361694075731969,1435361694075731969,FPL Animate,FPLAnimate,,"Welcome to a different FPL acount ! all the players and graphics are
animate for a fun way to look at gameweeks, transfers, captain choice and lots more stuff.",https://t.co/iEsjubXnDO,"[{'url': 'https://t.co/iEsjubXnDO', 'expanded_url': 'https://www.youtube.com/channel/UCAktXHf1-JsrAO4wLurD8nQ', 'display_url': 'youtube.com/channel/UCAktX…', 'indices': [0, 23]}]",[],False,430,15,3,Tue Sep 07 21:58:07 +0000 2021,565,,,False,False,1232,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609935069581574145/dr5OIfOw_normal.jpg,https://pbs.twimg.com/profile_images/1609935069581574145/dr5OIfOw_normal.jpg,https://pbs.twimg.com/profile_banners/1435361694075731969/1673605546,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:33:45 +0000 2023,1633491200333209600,1633491200333209600,"@mac_attack20 @jordanjaustin24 @mikelele1717 @talkSPORT Brentford have been impressive for sure! Slightly controversial that a lot of your goals have been scored by someone who shouldn’t be allowed to play football (but that’s another argument ha), it still would be a big step up to either Chelsea or Spurs though regardless of form",False,"[56, 333]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334086223645983e+18,1633408622364598272,1.3075066994864701e+18,1307506699486470145,mac_attack20,,,,,False,0,0,False,False,,en,en,recent,1545188558,1545188558,SpookySquidd,spookysquidd,UK,,,,[],False,102,345,5,Tue Jun 25 08:44:43 +0000 2013,1996,,,False,False,109,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622158384744042496/a-yETg1Q_normal.jpg,https://pbs.twimg.com/profile_images/1622158384744042496/a-yETg1Q_normal.jpg,https://pbs.twimg.com/profile_banners/1545188558/1596994380,9266CC,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:30:29 +0000 2023,1633490379625439239,1633490379625439239,"@Nifemey_ Baba, this season brentford whooped us 4, Aston villa gave us 3, city pasted us 6 and now Liverpool gave us 7. When we play away and things go wrong, the entire team starts to play like jss2 boys. It’s really simple",False,"[10, 225]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633453558824665e+18,1633453558824665088,2493232147.0,2493232147,Nifemey_,,,,,False,0,0,False,False,,en,en,recent,1328426665,1328426665,Budhha,Bolaji__,"Nexūs ||, Adromeda Galaxy",I’m a jollof rice enthusiast,,,[],False,588,325,1,Fri Apr 05 05:02:01 +0000 2013,16474,,,True,False,23728,,False,False,False,120D0A,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1627052507779469312/Nuq6YGLg_normal.jpg,https://pbs.twimg.com/profile_images/1627052507779469312/Nuq6YGLg_normal.jpg,https://pbs.twimg.com/profile_banners/1328426665/1677397698,981CEB,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:30:24 +0000 2023,1633490357584547843,1633490357584547843,@OriginalUTD1889 @Panchero In Brentford?,False,"[27, 40]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334299650508964e+18,1633429965050896384,1.334807122815701e+18,1334807122815700992,OriginalUTD1889,,,,,False,0,0,False,False,,en,en,recent,258757420,258757420,Josh Timms,Henni_Papenfuss,"Chesterfield
","I watched with glee, while your kings and Queens fought for ten decades, over God's they made.",,,[],False,1228,655,3,Mon Feb 28 12:35:31 +0000 2011,9384,,,True,False,43137,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1614763838867656706/vZ8Nrk4c_normal.jpg,https://pbs.twimg.com/profile_images/1614763838867656706/vZ8Nrk4c_normal.jpg,https://pbs.twimg.com/profile_banners/258757420/1551083476,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
