created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 15:26:46 +0000 2023,1633489443658125312,1633489443658125312,"@TshepoTC11 @TrollFootball They lost 7-2 to Aston villa 
Why didn’t you say it was ridiculous?",False,"[27, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633487766750212e+18,1633487766750212096,9.300472212272865e+17,930047221227286528,TshepoTC11,,,,,False,0,0,False,False,en,en,recent,1567184372104577025,1567184372104577025,Anastasia❤️,Anastasiajoh200,,"I’m special ❤️,software developer👩🏽‍💻,A huge Manchester United fan❤️❤️, let’s talk football and fpl😌 ….check my ig @an.nieeeeee",https://t.co/BAcdZMpDjx,[],False,1929,447,1,Tue Sep 06 16:14:24 +0000 2022,216,,,False,False,2378,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601287629949095938/H01OXz9R_normal.jpg,https://pbs.twimg.com/profile_images/1601287629949095938/H01OXz9R_normal.jpg,https://pbs.twimg.com/profile_banners/1567184372104577025/1662529578,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/BAcdZMpDjx', 'expanded_url': 'https://meavana.com/', 'display_url': 'meavana.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:24:42 +0000 2023,1633488922821926922,1633488922821926922,"John McGinn has admitted that Aston Villa still have plenty to work on, despite recording back-to-back victories with their win over Crystal Palace. #avfc 🟣 [birmingham live]",False,"[0, 174]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,10,False,False,en,en,recent,1529140205818630148,1529140205818630148,The Villa Talk,TheVillaTalk_,"Birmingham, England","Aston Villa Football Club #avfc • Providing the latest @AVFCOfficial news, quotes, interviews & match coverage 🟣 Contact us 👉 TheVillaTalks@gmail.com",,[],False,2376,187,13,Tue May 24 16:40:41 +0000 2022,7793,,,True,False,2382,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606661512264826882/GK4A6GXk_normal.jpg,https://pbs.twimg.com/profile_images/1606661512264826882/GK4A6GXk_normal.jpg,https://pbs.twimg.com/profile_banners/1529140205818630148/1668295392,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:24:16 +0000 2023,1633488812981768192,1633488812981768192,PITCHSIDE | Everton Womens 0-2 Aston Villa Womens https://t.co/2dsXoOQ8mD #AVFC,False,"[0, 79]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,985199382,985199382,Aston Villa Chat,TheVillaForum,Villa Park,Engage with fellow supporters on the unofficial Aston Villa FC Forum twitter page #AVFC,,[],False,3263,1501,6,Sun Dec 02 19:10:42 +0000 2012,0,,,False,False,3500,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2924164991/1f5dc756206a381184c20bfdca74406d_normal.png,https://pbs.twimg.com/profile_images/2924164991/1f5dc756206a381184c20bfdca74406d_normal.png,https://pbs.twimg.com/profile_banners/985199382/1500292676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:23:41 +0000 2023,1633488665501417472,1633488665501417472,@DangerKidsBooks I also don't remember Liverpool themselves getting half this amount of ridicule when they let in seven goals against Aston Villa not too long ago.,False,"[17, 163]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334868061077914e+18,1633486806107791360,566086741.0,566086741,DangerKidsBooks,,,,,False,0,1,False,False,en,en,recent,921404004,921404004,Jonathan O'Brien,obrien_jonathan,Dublin,"Not for me, Clive.",https://t.co/LOuW9t42Gg,[],False,2870,1735,23,Fri Nov 02 17:12:46 +0000 2012,47432,,,True,False,79973,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1604455948789207040/Y8bL3qJ9_normal.jpg,https://pbs.twimg.com/profile_images/1604455948789207040/Y8bL3qJ9_normal.jpg,https://pbs.twimg.com/profile_banners/921404004/1674950113,1B95E0,000000,000000,000000,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/LOuW9t42Gg', 'expanded_url': 'https://www.amazon.co.uk/Euro-Summits-Story-European-Championships-dp-1801501122/dp/1801501122/ref=d', 'display_url': 'amazon.co.uk/Euro-Summits-S…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:22:10 +0000 2023,1633488284897931266,1633488284897931266,PITCHSIDE | Everton Womens 0-2 Aston Villa Womens https://t.co/XeuMu0pdP5 #PremierLeague,False,"[0, 88]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1533949345,1533949345,UK Football Videos,UKFootball_live,,"Latest Premier League, Champions League & World Cup Videos",https://t.co/gTD4QZOuoj,[],False,125,0,7,Thu Jun 20 13:31:15 +0000 2013,0,,,False,False,25682,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559185917008662528/oX8dz7sN_normal.jpg,https://pbs.twimg.com/profile_images/1559185917008662528/oX8dz7sN_normal.jpg,https://pbs.twimg.com/profile_banners/1533949345/1660574075,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/gTD4QZOuoj', 'expanded_url': 'https://ukfootball.live', 'display_url': 'ukfootball.live', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:21:55 +0000 2023,1633488222645805058,1633488222645805058,"Manchester United Ticket Availability:

Fulham - Singles, pairs and a trio
Brentford - Pairs 
Everton - Pairs 
Aston Villa - Singles, pairs and a Quad

All for reasonable prices. DM for more info. Paypal G&amp;S accepted.

#MUFC #mufcspares #Mufctickets #PremierLeague #ManUtd",False,"[0, 276]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1619813136256712704,1619813136256712704,Tickets-Regular & Hospitality,HospitalityTiks,,Hospitality and regular tickets available for Manchester United games and a few other clubs,,[],False,133,105,0,Sun Jan 29 21:42:16 +0000 2023,72,,,False,False,203,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619817070077542404/Nou5kTT1_normal.jpg,https://pbs.twimg.com/profile_images/1619817070077542404/Nou5kTT1_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:19:41 +0000 2023,1633487657840902146,1633487657840902146,"@BlueCityBrain United's Blatant corruption and Draw at Aston Villa too.

We'd be 4 Points Clear now.",False,"[15, 100]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334376061880525e+18,1633437606188052480,632591631.0,632591631,BlueCityBrain,,,,,False,0,0,False,False,en,en,recent,1208957788287836160,1208957788287836160,Demagna Paulo,magna_paulo,,"Manchester City💙//
First Year Med Student🧬",,[],False,59,372,0,Mon Dec 23 03:49:46 +0000 2019,18148,,,False,False,3008,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606205739269328897/7ke2rbdF_normal.jpg,https://pbs.twimg.com/profile_images/1606205739269328897/7ke2rbdF_normal.jpg,https://pbs.twimg.com/profile_banners/1208957788287836160/1653383363,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:19:22 +0000 2023,1633487578396520448,1633487578396520448,@bri17373298 @UtdPlug They lost to Aston villa by tha same number of goals,False,"[22, 74]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334811778637169e+18,1633481177863716864,1.367076426520744e+18,1367076426520743940,bri17373298,,,,,False,0,0,False,False,en,en,recent,569694013,569694013,🤴🏽 ☥ 🐐,Sending_Failed7,Universe's,"Born To Standout Not To Fit IN! 🔂

     🌍         #_FREE_THINKER _% 
                             🥇 🥈 🥉.
#STOIC!!!  #MEGACY_NATION",,[],False,2108,1928,0,Thu May 03 04:52:50 +0000 2012,48445,,,True,False,85970,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1613459405898502144/nCM3xQ74_normal.jpg,https://pbs.twimg.com/profile_images/1613459405898502144/nCM3xQ74_normal.jpg,https://pbs.twimg.com/profile_banners/569694013/1546800693,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:18:37 +0000 2023,1633487392668622851,1633487392668622851,@thespursweb @JackPittBrooke Nothing wrong with his training methods or his intensity. In fact spurs players aren't intense enough. Instead they're a bunch of wimps in many instances not able to handle intense teams like Aston villa as a typical example,False,"[29, 253]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330233989419581e+18,1633023398941958144,20631566.0,20631566,thespursweb,,,,,False,0,0,False,False,en,en,recent,392562758,392562758,yulbrenThfc,kab45m,Botswana,#COYS! #LevyOut,,[],False,73,230,2,Mon Oct 17 07:16:45 +0000 2011,5666,,,True,False,6320,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/816461163596828672/RNefDFKT_normal.jpg,https://pbs.twimg.com/profile_images/816461163596828672/RNefDFKT_normal.jpg,,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:18:09 +0000 2023,1633487274506846208,1633487274506846208,@misfermo2 @futbolj_ So your win over Aston Villa at the end of last year was also lucky as hell then?,False,"[21, 102]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334409390194688e+18,1633440939019468808,1.1067587177883812e+18,1106758717788381187,misfermo2,,,,,False,0,0,False,False,en,en,recent,432135125,432135125,Mamba Mentality 💜,galloway_golf,Arizona,"Arsenal, Kings, Dodgers, Chargers, UCLA, Lakers, FPL, F1. And some politics when I'm in the mood.

#BlackLivesMatter",,[],False,276,521,2,Fri Dec 09 02:36:45 +0000 2011,264115,,,False,False,15967,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1624420193350094850/4hbFGXs9_normal.jpg,https://pbs.twimg.com/profile_images/1624420193350094850/4hbFGXs9_normal.jpg,https://pbs.twimg.com/profile_banners/432135125/1676127066,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:17:34 +0000 2023,1633487127496515584,1633487127496515584,James Milner drops Liverpool hint amid Aston Villa transfer link: https://t.co/HsJG1kauNk,False,"[0, 89]","<a href=""http://james-miller.co.uk"" rel=""nofollow"">Villa News App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,893493499236143105,893493499236143105,Aston Villa News,villanews_app,,"iOS: https://t.co/qDuDfZkuRE
Android: https://t.co/T2mUHjSSUM",,"[{'url': 'https://t.co/qDuDfZkuRE', 'expanded_url': 'https://apps.apple.com/gb/app/villa-news-fan-app/id1472348445', 'display_url': 'apps.apple.com/gb/app/villa-n…', 'indices': [5, 28]}, {'url': 'https://t.co/T2mUHjSSUM', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.villanews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,291,168,0,Fri Aug 04 15:27:05 +0000 2017,18,,,False,False,29559,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_banners/893493499236143105/1503501468,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:17:34 +0000 2023,1633487127446159360,1633487127446159360,Alberto Moleiro transfer latest as Aston Villa ‘monitor’ Liverpool target: https://t.co/C4kJ5EOs4M,False,"[0, 98]","<a href=""http://james-miller.co.uk"" rel=""nofollow"">Villa News App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,893493499236143105,893493499236143105,Aston Villa News,villanews_app,,"iOS: https://t.co/qDuDfZkuRE
Android: https://t.co/T2mUHjSSUM",,"[{'url': 'https://t.co/qDuDfZkuRE', 'expanded_url': 'https://apps.apple.com/gb/app/villa-news-fan-app/id1472348445', 'display_url': 'apps.apple.com/gb/app/villa-n…', 'indices': [5, 28]}, {'url': 'https://t.co/T2mUHjSSUM', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.villanews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,291,168,0,Fri Aug 04 15:27:05 +0000 2017,18,,,False,False,29559,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_banners/893493499236143105/1503501468,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:17:34 +0000 2023,1633487127324360707,1633487127324360707,"Where Leeds United rank compared to the Premier League’s most wasteful teams including Man Utd, Aston Villa &amp; Everton - gallery: https://t.co/7r8FJpO0oy",False,"[0, 156]","<a href=""http://www.james-miller.co.uk"" rel=""nofollow"">Leeds News App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,892758842378944512,892758842378944512,Leeds News App,leedsnews_app,"Leeds, England","iOS: https://t.co/ITnL8VCxh1
Android: https://t.co/VfbAk8KV3k",,"[{'url': 'https://t.co/ITnL8VCxh1', 'expanded_url': 'https://apps.apple.com/gb/app/leeds-news-fan-app/id1269120224', 'display_url': 'apps.apple.com/gb/app/leeds-n…', 'indices': [5, 28]}, {'url': 'https://t.co/VfbAk8KV3k', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.leedsnews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,537,278,3,Wed Aug 02 14:47:49 +0000 2017,19,,,False,False,77765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_images/905348714755215360/UleqrlCD_normal.jpg,https://pbs.twimg.com/profile_banners/892758842378944512/1504686956,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:17:34 +0000 2023,1633487127269842944,1633487127269842944,PITCHSIDE | Everton Womens 0-2 Aston Villa Womens: https://t.co/fXRnFoxInh,False,"[0, 74]","<a href=""http://james-miller.co.uk"" rel=""nofollow"">Villa News App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,893493499236143105,893493499236143105,Aston Villa News,villanews_app,,"iOS: https://t.co/qDuDfZkuRE
Android: https://t.co/T2mUHjSSUM",,"[{'url': 'https://t.co/qDuDfZkuRE', 'expanded_url': 'https://apps.apple.com/gb/app/villa-news-fan-app/id1472348445', 'display_url': 'apps.apple.com/gb/app/villa-n…', 'indices': [5, 28]}, {'url': 'https://t.co/T2mUHjSSUM', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.jimhunty.villanews', 'display_url': 'play.google.com/store/apps/det…', 'indices': [38, 61]}]",False,291,168,0,Fri Aug 04 15:27:05 +0000 2017,18,,,False,False,29559,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_images/900376289294651392/9saUnRP2_normal.jpg,https://pbs.twimg.com/profile_banners/893493499236143105/1503501468,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:17:05 +0000 2023,1633487005022560258,1633487005022560258,James Milner Drops Liverpool Hint Amid Aston Villa Links https://t.co/I5doX0h7Is,False,"[0, 80]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1468576460,1468576460,International Soccer,isoccernigeria,"Lagos, Nigeria ","Nigeria's number one authority on international football. Be informed. Be educated. Be entertained. 

Isoccerng@gmail.com",http://t.co/qDZvVOT0In,[],False,7796,44,28,Thu May 30 00:30:21 +0000 2013,368,,,True,False,33313,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3729633925/acc36c07cb17bc14fb06d2b89c19d62e_normal.jpeg,https://pbs.twimg.com/profile_images/3729633925/acc36c07cb17bc14fb06d2b89c19d62e_normal.jpeg,https://pbs.twimg.com/profile_banners/1468576460/1458725075,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'http://t.co/qDZvVOT0In', 'expanded_url': 'http://www.isoccerng.com', 'display_url': 'isoccerng.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:16:05 +0000 2023,1633486754215784449,1633486754215784449,"@SkySportsPL Liverpool tops the worst loss in the epl 😭😭
Aston villa 😭 https://t.co/0pCyjS7qnZ",False,"[13, 70]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334829573850235e+18,1633482957385023491,713993413.0,713993413,SkySportsPL,,,,,False,0,8,False,False,en,en,recent,1418961971769139210,1418961971769139210,Jowizer🎩,JosephPEze,,"Libra🎗 manchester united fan
deals on unique Vintage shirts both male and female. Travel consultant
I follow back👍🏻",,[],False,629,645,0,Sat Jul 24 15:51:24 +0000 2021,30816,,,False,False,18122,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620549756903628828/Scv2w7q9_normal.jpg,https://pbs.twimg.com/profile_images/1620549756903628828/Scv2w7q9_normal.jpg,https://pbs.twimg.com/profile_banners/1418961971769139210/1677439077,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:09:50 +0000 2023,1633485182635237377,1633485182635237377,"Aston Villa - if you know, you know 😘

#AVFC #UTV 

https://t.co/iS9f1i1at1",False,"[0, 75]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,16886594,16886594,Mat Kendrick,MatKendrick,Middle bit ,"Deputy managing editor for sport (nationals and regionals), Reach PLC https://t.co/weP7BPMVGa…",https://t.co/I5Dzl93cym,"[{'url': 'https://t.co/weP7BPMVGa', 'expanded_url': 'http://facebook.com/matkendrickjou', 'display_url': 'facebook.com/matkendrickjou', 'indices': [70, 93]}]",False,36414,2310,347,Tue Oct 21 14:22:17 +0000 2008,33245,,,False,True,73259,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1540647262090674177/wpzprpO__normal.jpg,https://pbs.twimg.com/profile_images/1540647262090674177/wpzprpO__normal.jpg,https://pbs.twimg.com/profile_banners/16886594/1670055305,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/I5Dzl93cym', 'expanded_url': 'https://data.reachplc.com/210412243400838', 'display_url': 'data.reachplc.com/210412243400838', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:09:37 +0000 2023,1633485126142181376,1633485126142181376,@UTDHXMZXH @nillinillasson @AnfieldEdition @MirrorFootball 🤣🤣🤣🤣🤣🤣 The same day as Aston villa. BUT YOU GOT SKUNKED AT HOME HAHAHAHAHA https://t.co/mJ6SAa2i8L,False,"[59, 133]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334736351250022e+18,1633473635125002243,1.417143551121576e+18,1417143551121575944,UTDHXMZXH,,,,,False,0,0,False,False,en,en,recent,1336483082241794048,1336483082241794048,Flint,LFCflint,"Toronto, Ontario",Top reds beware…,,[],False,29,50,0,Wed Dec 09 01:29:48 +0000 2020,16761,,,False,False,2469,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630637049559543809/NAk3q6DZ_normal.jpg,https://pbs.twimg.com/profile_images/1630637049559543809/NAk3q6DZ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:00:17 +0000 2023,1633482779693285378,1633482779693285378,@theRedsRising @CF_Compss He won that penalty aba Aston villa. One of the biggest robberies even though there was VAR,False,"[26, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633392072144167e+18,1633392072144166914,1.4913661241932595e+18,1491366124193259525,theRedsRising,,,,,False,0,0,False,False,en,en,recent,777586437743050752,777586437743050752,Kelvin Fynn Ofori,keloforifynn,"Dover, DE",Loves food science and its related research activities// Football fan 💙💙// MTN Bright Scholar Alumnus,,[],False,124,283,0,Sun Sep 18 19:13:48 +0000 2016,7597,,,False,False,2050,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1499063721469132805/aMasyORK_normal.jpg,https://pbs.twimg.com/profile_images/1499063721469132805/aMasyORK_normal.jpg,https://pbs.twimg.com/profile_banners/777586437743050752/1572050498,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
