created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 16:46:34 +0000 2023,1633509524366663685,1633509524366663685,@mcfcsamm City fan talking about a club not filling their away allocation on a Thursday night in Spain? Focus on weekdays in Manchester,False,"[10, 135]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335074211370598e+18,1633507421137059843,1.0177998388078387e+18,1017799838807838720,mcfcsamm,,,,,False,0,0,False,False,,en,en,recent,704774489599512577,704774489599512577,ً,UtdTalks_,"England, United Kingdom",Resident Erik ten Hag Enthusiast.,,,[],False,1173,1930,5,Tue Mar 01 21:05:07 +0000 2016,37939,,,True,False,33780,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557401972382253062/u5UAk-n7_normal.jpg,https://pbs.twimg.com/profile_images/1557401972382253062/u5UAk-n7_normal.jpg,https://pbs.twimg.com/profile_banners/704774489599512577/1660148540,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:08 +0000 2023,1633509413754478600,1633509413754478600,"So he got his knob out in public, another sex offender from Manchester City https://t.co/1Vpd2b0OAK",False,"[0, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,1,False,False,True,en,en,recent,1213594940376092672,1213594940376092672,Liam,2somosLosRojos,,was @somos_losrojos but the Twitter cops got me,,,[],False,287,656,1,Sat Jan 04 22:56:07 +0000 2020,1781,,,False,False,913,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1578721378647293953/0y3bQNM8_normal.jpg,https://pbs.twimg.com/profile_images/1578721378647293953/0y3bQNM8_normal.jpg,https://pbs.twimg.com/profile_banners/1213594940376092672/1678143061,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,1.6332699651585106e+18,1633269965158510592,Wed Mar 08 00:54:39 +0000 2023,1.6332699651585106e+18,1633269965158510592,"[🎥] Video of the Kyle Walker alleged incident. #ManCity

[@SunSport] https://t.co/dzifyi0aW9",False,"[0, 68]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.4638481598310236e+18,1463848159831023621,City Zone,City_Zone_,"Manchester, England ","Everything #ManCity: Transfers, News, Stats, Analysis, Quotes and much more | Enquires: cityzone9320@gmail.com or Direct Message",https://t.co/HDsOMUFJae,"[{'url': 'https://t.co/HDsOMUFJae', 'expanded_url': 'https://linktr.ee/_city_zone', 'display_url': 'linktr.ee/_city_zone', 'indices': [0, 23]}]",[],False,13348.0,96.0,58.0,Thu Nov 25 12:33:22 +0000 2021,4755.0,,,False,False,17788.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_banners/1463848159831023621/1676847712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,539.0,4786.0,False,False,False,en
Wed Mar 08 16:46:04 +0000 2023,1633509399791804416,1633509399791804416,"UK's first city-based wellbeing resort, Therme Manchester, moves a step closer to fruition @ThermeGroup #wellbeing #wellness #nature #Manchester #development #economy https://t.co/JuBnrhn8SA https://t.co/04EceH3FVy",False,"[0, 190]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,115714427,115714427,HCM magazine,HCMmag,Global,HCM magazine. Global health and fitness. Subscribe: Digital https://t.co/1Qi6LKQ2Mc Print https://t.co/UNucEnw2uq Latest issue https://t.co/tzhyBbwOoC,https://t.co/HgrsKtbPZC,"[{'url': 'https://t.co/HgrsKtbPZC', 'expanded_url': 'http://www.hcmmag.com', 'display_url': 'hcmmag.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/1Qi6LKQ2Mc', 'expanded_url': 'http://hcmmag.com/green', 'display_url': 'hcmmag.com/green', 'indices': [60, 83]}, {'url': 'https://t.co/UNucEnw2uq', 'expanded_url': 'http://hcmmag.com/subs', 'display_url': 'hcmmag.com/subs', 'indices': [90, 113]}, {'url': 'https://t.co/tzhyBbwOoC', 'expanded_url': 'http://hcmmag.com/digital', 'display_url': 'hcmmag.com/digital', 'indices': [127, 150]}]",False,5365,1428,95,Fri Feb 19 17:14:17 +0000 2010,148,,,False,False,33997,,False,False,False,E0E2E3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1235535368570748928/9FRknG-u_normal.jpg,https://pbs.twimg.com/profile_images/1235535368570748928/9FRknG-u_normal.jpg,https://pbs.twimg.com/profile_banners/115714427/1675249572,005FB3,F2F2F2,FFFFFF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:45:37 +0000 2023,1633509284083384321,1633509284083384321,"👕 MANCHESTER CITY GIVEAWAY 👕 

City fans, look no further 🤝 We’re giving away a @ManCity signed 22/23 home jersey! Enter at the link 👇

https://t.co/Uf0wYXXrRd https://t.co/60f9XYFHzR",False,"[0, 159]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,3,False,False,False,en,en,recent,15356900,15356900,SOCCER.COM,soccerdotcom,"North Carolina, USA",Delivering soccer to 🇺🇸 since 1984 | IG: soccerdotcom | TikTok: soccerdotcom,https://t.co/HdJFJLJ8fZ,"[{'url': 'https://t.co/HdJFJLJ8fZ', 'expanded_url': 'http://SOCCER.COM', 'display_url': 'SOCCER.COM', 'indices': [0, 23]}]",[],False,191567,869,899,Tue Jul 08 19:10:51 +0000 2008,18113,,,True,True,56908,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1320391834892468230/vXD9-vdk_normal.jpg,https://pbs.twimg.com/profile_images/1320391834892468230/vXD9-vdk_normal.jpg,https://pbs.twimg.com/profile_banners/15356900/1669388647,002D62,EEEEEE,EFEFEF,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:47 +0000 2023,1633509074729046016,1633509074729046016,"34 interviews with stakeholders in Manchester’s low-carbon agenda shows the disjunctures (priorities/needs, procurement, and shifting heating expectations/practices) between the city’s vision for domestic heat decarbonisation and implementation https://t.co/0mGTAWFwMU?",False,"[0, 269]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,292377485,292377485,Julian Agyeman,julianagyeman,"Yorkshire UK, now Cambridge MA",Who can belong in our cities will determine what our cities can become. Critical #urbanplanning professor @TuftsUEP using #justsustainabilities to shine a light,https://t.co/srjXOmdKCE,"[{'url': 'https://t.co/srjXOmdKCE', 'expanded_url': 'http://julianagyeman.com', 'display_url': 'julianagyeman.com', 'indices': [0, 23]}]",[],False,8411,1827,314,Tue May 03 15:12:45 +0000 2011,6556,,,True,False,5075,,False,False,False,B3B1B3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1142472278833278977/jpKxeRTa_normal.jpg,https://pbs.twimg.com/profile_images/1142472278833278977/jpKxeRTa_normal.jpg,https://pbs.twimg.com/profile_banners/292377485/1517149650,939396,D4D2C8,CBCACC,665E66,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:44 +0000 2023,1633509061827366913,1633509061827366913,Man City 'not planning to punish Kyle Walker' after video of star flashing in bar #ManCity #MCFC | Daily Express https://t.co/vyyX7gKkTN,False,"[0, 136]","<a href=""http://www.football-addict.com/en/news/premier-league/manchester-city"" rel=""nofollow"">Citizens Addict MCFC</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,824282039939727361,824282039939727361,Cityzens Addict,CitizensAddict,"Manchester, England","Bringing you all the latest #ManCity news from across the web, with https://t.co/SaIbLbUOnC #MCFC",https://t.co/Egn7d32PFQ,"[{'url': 'https://t.co/Egn7d32PFQ', 'expanded_url': 'http://www.football-addict.com/en/news/premier-league/manchester-city', 'display_url': 'football-addict.com/en/news/premie…', 'indices': [0, 23]}]","[{'url': 'https://t.co/SaIbLbUOnC', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [68, 91]}]",False,1441,2427,6,Wed Jan 25 15:45:27 +0000 2017,3,,,False,False,63012,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859483975710015488/2aCCmTwz_normal.jpg,https://pbs.twimg.com/profile_images/859483975710015488/2aCCmTwz_normal.jpg,https://pbs.twimg.com/profile_banners/824282039939727361/1653299392,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:41 +0000 2023,1633509049902702592,1633509049902702592,@SpheraSports @FMSpain Manchester City!,False,"[23, 39]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63342224642005e+18,1633422246420049923,593588008.0,593588008,SpheraSports,,,,,False,0,0,False,False,,en,en,recent,1305234181195210752,1305234181195210752,Pablo Baladrón,Pablo_BC24,Errioxa eta Nafarroa artean,"➖ es ➕

No hables tanto, nadie te escucha.",https://t.co/pWAai85doK,"[{'url': 'https://t.co/pWAai85doK', 'expanded_url': 'https://www.instagram.com/pablobldrn/', 'display_url': 'instagram.com/pablobldrn/', 'indices': [0, 23]}]",[],False,177,383,1,Sun Sep 13 19:57:59 +0000 2020,94934,,,True,False,5235,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1581762883729457154/emybNjOX_normal.jpg,https://pbs.twimg.com/profile_images/1581762883729457154/emybNjOX_normal.jpg,https://pbs.twimg.com/profile_banners/1305234181195210752/1677755507,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:54 +0000 2023,1633508853835857920,1633508853835857920,"On the first night Oasis played at Maine Road, all the members of the band signed this Manchester City crest back stage. 🎶⚽️💙 https://t.co/a1pEjxxPv8",False,"[0, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,8,False,False,False,en,en,recent,2923255223,2923255223,Wozza,wozza64mcfc,MANCHESTER ,"MANCHESTER CITY F.C. South Stand. Football, banter, memorabilia and a laugh. in no particular order. MCFC ok💙",,,[],False,4480,2755,17,Mon Dec 15 17:28:54 +0000 2014,109746,,,True,False,55849,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1590942752442908672/nFZ_QqN4_normal.jpg,https://pbs.twimg.com/profile_images/1590942752442908672/nFZ_QqN4_normal.jpg,https://pbs.twimg.com/profile_banners/2923255223/1658147728,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:42 +0000 2023,1633508804615897088,1633508804615897088,Manchester City and England defender Kyle Walker is being investigated by Cheshire Police over allegations he indecently exposed himself in a Wilmslow bar https://t.co/0b03cAOuXp,False,"[0, 178]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,259427014,259427014,Independent Sport,IndoSport,Ireland,"#Breaking Sports news feed from @Independent_ie, Ireland's biggest news website.
Get in touch: digitalsport@independent.ie 
Submit using #IndoSubmit",https://t.co/lS8ZQSyaUT,"[{'url': 'https://t.co/lS8ZQSyaUT', 'expanded_url': 'http://www.independent.ie/sport/', 'display_url': 'independent.ie/sport/', 'indices': [0, 23]}]",[],False,80412,295,517,Tue Mar 01 22:10:02 +0000 2011,251,,,False,True,231539,,False,False,False,222222,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1073267836099981312/Dd9AYozE_normal.jpg,https://pbs.twimg.com/profile_images/1073267836099981312/Dd9AYozE_normal.jpg,https://pbs.twimg.com/profile_banners/259427014/1553759113,2450AA,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:09 +0000 2023,1633508663687094282,1633508663687094282,"Newcastle Away
Westham Away
Liverpool Away
Manchester city Away
Chelsea at Home

are scaring the hell out of me. Those 5 fixtures out of the 12 remaining are mad fixtures no matter how optimistic you are as an Arsenal fan",False,"[0, 221]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,579802621,579802621,Remi,Ceorhemz,Planet earth,"ARCHITECTURE | Politics | Arsenal | NBA 🏀| God First | Justified by Grace through Faith in Christ JESUS. 
RhemyVirons Consult 🏫🏥🏚 💯",,,[],False,3471,602,25,Mon May 14 11:41:01 +0000 2012,7881,,,True,False,52818,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1627919685898366976/ecv90e3j_normal.jpg,https://pbs.twimg.com/profile_images/1627919685898366976/ecv90e3j_normal.jpg,https://pbs.twimg.com/profile_banners/579802621/1648610458,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:42:11 +0000 2023,1633508419758899200,1633508419758899200,"@utdjimuk @kristoffersimo6 When he bought Team Sky he moved team and headquarters to Manchester. he wants to do good things for his city, he have money to live 100 lives...",False,"[27, 172]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335072954547405e+18,1633507295454740480,1.3480137046930842e+18,1348013704693084169,utdjimuk,,,,,False,0,0,False,False,,en,en,recent,545009581,545009581,MerlinUnited,MerlinUnited,,United-fan since the 70's.,,,[],False,12384,2093,79,Wed Apr 04 10:12:19 +0000 2012,141059,,,True,False,123786,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1498731297337917446/6PPnNP6h_normal.jpg,https://pbs.twimg.com/profile_images/1498731297337917446/6PPnNP6h_normal.jpg,https://pbs.twimg.com/profile_banners/545009581/1639565980,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:45 +0000 2023,1633508313513041931,1633508313513041931,Bayern Munich will turn down the chance to sign Joao Cancelo this summer. Chelsea and Real Madrid are the two most likely options for the 28-year-old star if he does leave Manchester City this summer. (Mail) #CFC #MCFC #RMCF #FCBayern,False,"[0, 234]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,78,False,False,,en,en,recent,310672436,310672436,ChelsTransfer,ChelsTransfer,,🚨 Your 🥇 source in transfers for 11 years. Follow us for breaking transfer gossip of #Chelsea AND rivals | 📧 Business Enquiries: chelstransfer@gmail.com,,,[],False,244404,1451,1174,Sat Jun 04 04:37:14 +0000 2011,379,,,True,False,67177,,False,False,False,022330,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1381029215/chelsea_fc___logo--400x300_normal.jpg,https://pbs.twimg.com/profile_images/1381029215/chelsea_fc___logo--400x300_normal.jpg,https://pbs.twimg.com/profile_banners/310672436/1450634142,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:41:22 +0000 2023,1633508214368083968,1633508214368083968,"We were all Arsenal fans but some people's started supporting Liverpool, Chelsea, Manchester city and the mad one went as far as supporting Manchester united
🤭😂😂",False,"[0, 161]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1545466891593998337,1545466891593998337,benson ombasa HSC,bombasa1611,,It's me again 🥲,,,[],False,114,474,1,Fri Jul 08 17:57:12 +0000 2022,652,,,False,False,262,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545467048750448640/dodvhJxb_normal.jpg,https://pbs.twimg.com/profile_images/1545467048750448640/dodvhJxb_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:10 +0000 2023,1633507912357224455,1633507912357224455,"""jesus de Manchester City"" https://t.co/7SUOXV27TN",False,"[0, 26]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,776487828,776487828,#MOF,Mofiling14,"Liège, Belgique",,https://t.co/acRGQPaRvb,"[{'url': 'https://t.co/acRGQPaRvb', 'expanded_url': 'https://www.instagram.com/blissmg_/', 'display_url': 'instagram.com/blissmg_/', 'indices': [0, 23]}]",[],False,932,491,7,Thu Aug 23 18:20:05 +0000 2012,5144,,,True,False,18821,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1575587375757008925/kMfZYGK4_normal.jpg,https://pbs.twimg.com/profile_images/1575587375757008925/kMfZYGK4_normal.jpg,https://pbs.twimg.com/profile_banners/776487828/1587953665,505252,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,regular,[],9f1ffdda79b5299e,https://api.twitter.com/1.1/geo/id/9f1ffdda79b5299e.json,city,Ans,"Ans, Belgique",BE,Belgium,[],Polygon,"[[[5.4606708, 50.6483307], [5.552482, 50.6483307], [5.552482, 50.7227479], [5.4606708, 50.7227479]]]",1.633383956509782e+18,1633383956509782017,Wed Mar 08 08:27:36 +0000 2023,1.633383956509782e+18,1633383956509782017,https://t.co/emEGnNrN7J,False,"[0, 0]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1940676708.0,1940676708,DAVID OKITAKULA,David_Okit,,,,,[],False,31904.0,168.0,26.0,Sun Oct 06 11:41:58 +0000 2013,22525.0,,,False,False,7284.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632788095459287040/TSXK3O0g_normal.jpg,https://pbs.twimg.com/profile_images/1632788095459287040/TSXK3O0g_normal.jpg,https://pbs.twimg.com/profile_banners/1940676708/1678020658,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,320.0,1319.0,False,False,False,zxx
Wed Mar 08 16:39:02 +0000 2023,1633507629828907011,1633507629828907011,"@silvacityx Hope he don’t get charged tbh not just cos he’s a city player, but indecency should never warrant jail time, some form of lesson learning should be had but not time. Weirdos get naked all the time in weird areas of Manchester",False,"[12, 237]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335072381269524e+18,1633507238126952448,9.905493915923825e+17,990549391592382464,silvacityx,,,,,False,0,0,False,False,,en,en,recent,1498716348721020935,1498716348721020935,ZinnySZN,ZinnySZN,@mancity,"They can’t do it like this, like me",,,[],False,524,389,0,Tue Mar 01 17:46:46 +0000 2022,7338,,,False,False,6204,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633172305789571073/WX-p7Smv_normal.jpg,https://pbs.twimg.com/profile_images/1633172305789571073/WX-p7Smv_normal.jpg,https://pbs.twimg.com/profile_banners/1498716348721020935/1674345450,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:55 +0000 2023,1633507598833184768,1633507598833184768,🔔 | Erling Haaland shocked Manchester City teammate Julian Alvarez with surprise club he supports https://t.co/fXBV4EpR8X,False,"[0, 121]","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,479709882,479709882,SPORTbible News,SportBibleNews,,,,,[],False,212789,5,590,Tue Jan 31 17:42:56 +0000 2012,70,,,False,False,16859,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1535154931329552385/UvYrNpoH_normal.jpg,https://pbs.twimg.com/profile_images/1535154931329552385/UvYrNpoH_normal.jpg,https://pbs.twimg.com/profile_banners/479709882/1654844512,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:34 +0000 2023,1633507509427208198,1633507509427208198,@primevideosport One? Manchester City,False,"[17, 37]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334882418056397e+18,1633488241805639681,1.1256870159562629e+18,1125687015956262917,primevideosport,,,,,False,0,0,False,False,,en,en,recent,2756967911,2756967911,Nicky Walsh,grannaghunited,,,,,[],False,62,88,0,Sun Aug 31 10:29:36 +0000 2014,24,,,False,False,541,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/506862056143077376/7R02EVf7_normal.jpeg,https://pbs.twimg.com/profile_images/506862056143077376/7R02EVf7_normal.jpeg,https://pbs.twimg.com/profile_banners/2756967911/1409680420,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
