created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:47:26 +0000 2023,1633509742113955854,1633509742113955854,"🚨 | Manchester United and Chelsea are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund, who are understood to have a verbal agreement. 
[ @SamiMokbel81_DM - 5️⃣/🔟 ] 
#mufc #mufclatest",False,"[0, 209]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,1075885818877755393,1075885818877755393,MUFC Latest 🇾🇪,MUFCLatestInsta,,Your No.1 Source For All Things United 🔴,https://t.co/Yoapvz9Ts4,[],False,1520,602,1,Thu Dec 20 22:49:03 +0000 2018,135,,,False,False,1463,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1203789893362696193/u9d_baNX_normal.jpg,https://pbs.twimg.com/profile_images/1203789893362696193/u9d_baNX_normal.jpg,https://pbs.twimg.com/profile_banners/1075885818877755393/1673368173,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/Yoapvz9Ts4', 'expanded_url': 'http://www.instagram.com/mufc__latest', 'display_url': 'instagram.com/mufc__latest', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:55 +0000 2023,1633509610790297609,1633509610790297609,Uganda police probe mysterious death of Manchester United fan after Sunday match  https://t.co/AXIziJ5mt0,False,"[0, 105]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,31,False,False,en,en,recent,70394965,70394965,Citizen TV Kenya,citizentvkenya,"Nairobi, Kenya",Kenya's Premier TV Station. Breaking News / Entertainment / Your Favorite Local TV Shows. Follow us on https://t.co/tPzCCpxeFt,https://t.co/Dl1EfhOFnF,"[{'url': 'https://t.co/tPzCCpxeFt', 'expanded_url': 'http://instagram.com/citizentvkenya', 'display_url': 'instagram.com/citizentvkenya', 'indices': [103, 126]}]",False,5119856,172,2162,Mon Aug 31 13:42:16 +0000 2009,14754,,,True,True,705869,,False,False,False,B34200,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1504449578795479045/XRVNsic__normal.png,https://pbs.twimg.com/profile_images/1504449578795479045/XRVNsic__normal.png,https://pbs.twimg.com/profile_banners/70394965/1643821945,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Dl1EfhOFnF', 'expanded_url': 'https://www.citizen.digital/', 'display_url': 'citizen.digital', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:41 +0000 2023,1633509555026927616,1633509555026927616,🚨 Breaking: Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. (@SamiMokbel81_DM @AdrianJKajumba) #CFC https://t.co/O4LcUF7HeN,False,"[0, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1247176095692140545,1247176095692140545,KiNg MuDrYk,KingMudryk,Accra Cantoment,#Mykhailo Mudryk Stan 🎶 .SHATTA MOVEMENT @kiraniayatFOREVER💙💙🎶#CFC 💙🏆🥇FAN🪄👊🏿FAMEYE..KOFI KINAATA 🙏😜..In my real life I don’t discriminate.,https://t.co/MdovFEPC25,[],False,3531,3977,2,Mon Apr 06 14:55:48 +0000 2020,107052,,,False,False,15352,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617108377573724160/XG3igL0__normal.jpg,https://pbs.twimg.com/profile_images/1617108377573724160/XG3igL0__normal.jpg,https://pbs.twimg.com/profile_banners/1247176095692140545/1664465476,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/MdovFEPC25', 'expanded_url': 'http://willgetawebsiteverysoon.com', 'display_url': 'willgetawebsiteverysoon.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:40 +0000 2023,1633509548592963585,1633509548592963585,@UtdPlug @SamiMokbel81_DM Manchester United and crystal palace 🤣 😭,False,"[26, 66]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335094132888535e+18,1633509413288853505,1599057055.0,1599057055,UtdPlug,,,,,False,0,0,False,False,en,en,recent,1523967782806769665,1523967782806769665,Yomade,Yomade26,,"If the truth hurts, keep scrolling.",,[],False,59,26,0,Tue May 10 10:07:33 +0000 2022,135,,,False,False,6685,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1572108834449068038/upPT1ChL_normal.jpg,https://pbs.twimg.com/profile_images/1572108834449068038/upPT1ChL_normal.jpg,https://pbs.twimg.com/profile_banners/1523967782806769665/1659872989,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:39 +0000 2023,1633509545224937474,1633509545224937474,"Eintracht Frankfurt's Daichi Kamada is understood to have a verbal agreement with Dortmund. However, a number of clubs including Manchester United &amp; Chelsea have not given up hope of persuading him to change his mind. [@AdrianJKajumba, @SamiMokbel81_DM] #MUFC",False,"[0, 263]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,29,False,False,en,en,recent,284660112,284660112,MUFC Scoop,MUFCScoop,"Old Trafford, Manchester","🔴 Manchester United — Latest News, Quotes, Pictures, Videos and Stats",,[],False,301089,195,1047,Tue Apr 19 18:23:12 +0000 2011,59,,,False,False,47381,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1520544831411564546/TrzXCjIU_normal.jpg,https://pbs.twimg.com/profile_images/1520544831411564546/TrzXCjIU_normal.jpg,https://pbs.twimg.com/profile_banners/284660112/1623840775,0084B4,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:10 +0000 2023,1633509422097117184,1633509422097117184,"Oleksandr Usyk's impression of Tyson Fury is absolutely hilarious 😂

https://t.co/cIQPSgW8Vg",False,"[0, 92]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,37,False,False,en,en,recent,15332636,15332636,talkSPORT,talkSPORT,United Kingdom,The world’s biggest sports radio station 📻,https://t.co/Ie3kSwlC1F,[],False,2171691,1968,5873,Sun Jul 06 13:22:54 +0000 2008,13912,,,True,True,261202,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_images/1605158550979940360/MUqOEhHq_normal.jpg,https://pbs.twimg.com/profile_banners/15332636/1672739753,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Ie3kSwlC1F', 'expanded_url': 'http://talkSPORT.com', 'display_url': 'talkSPORT.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:07 +0000 2023,1633509413288853505,1633509413288853505,"🚨 BREAKING: 

Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. @SamiMokbel81_DM #MUFC 💰 https://t.co/lgYQFYN1ZS",False,"[0, 194]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,52,621,False,False,en,en,recent,1599057055,1599057055,UtdPlug,UtdPlug,"Manchester, England","📲🔴 Covering Manchester United Updates, Transfer News, Stats, Pictures, Quotes, Match Coverage and Much More | @ManUtd | #MUFC",,[],False,536798,2076,1133,Tue Jul 16 18:47:01 +0000 2013,45987,,,True,False,45496,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_banners/1599057055/1671053978,DD2E44,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:05 +0000 2023,1633509403667361793,1633509403667361793,"Manchester United is back in training ahead of their #UEL clash against Real Betis tomorrow evening. 

https://t.co/sj2Vd8i2FB",False,"[0, 126]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,842699708330131457,842699708330131457,Bet9ja,Bet9jaOfficial,,The best in Nigeria. Simple as that! Tweet @Bet9jaHelp for assistance. Bet responsibly (18+). Join our telegram channel - https://t.co/kJITV23pQf,https://t.co/fUG35omoAA,"[{'url': 'https://t.co/kJITV23pQf', 'expanded_url': 'http://bit.ly/2R3wYE4', 'display_url': 'bit.ly/2R3wYE4', 'indices': [122, 145]}]",False,214820,143,56,Fri Mar 17 11:30:41 +0000 2017,2667,,,True,True,71343,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1533972645452062720/h9KaJwC8_normal.jpg,https://pbs.twimg.com/profile_images/1533972645452062720/h9KaJwC8_normal.jpg,https://pbs.twimg.com/profile_banners/842699708330131457/1664282046,228B22,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fUG35omoAA', 'expanded_url': 'https://linktr.ee/bet9ja', 'display_url': 'linktr.ee/bet9ja', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:46:00 +0000 2023,1633509380833566721,1633509380833566721,"Sancho and Antony start in Man Utd possible Europa League line-up vs Real Betis 😍 #mufc 
https://t.co/F1cwyQz4OI",False,"[0, 112]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,70,False,False,en,en,recent,57299064,57299064,Man United News,ManUtdMEN,"Manchester, UK",🎙𝗣𝗼𝗱𝗰𝗮𝘀𝘁: https://t.co/Wvk7foV9ZN,https://t.co/oSZxOKML7y,"[{'url': 'https://t.co/Wvk7foV9ZN', 'expanded_url': 'https://bit.ly/MUFCPod', 'display_url': 'bit.ly/MUFCPod', 'indices': [10, 33]}]",False,1593246,338,2625,Thu Jul 16 10:35:35 +0000 2009,14,,,False,True,292463,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1045658874773229570/krncu7XV_normal.jpg,https://pbs.twimg.com/profile_images/1045658874773229570/krncu7XV_normal.jpg,https://pbs.twimg.com/profile_banners/57299064/1662036327,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/oSZxOKML7y', 'expanded_url': 'http://bit.ly/DailyMUFCNews', 'display_url': 'bit.ly/DailyMUFCNews', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:45:43 +0000 2023,1633509310633320462,1633509310633320462,"🚨 Breaking: #Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. 
#CFC 

@SamiMokbel81_DM &amp; @AdrianJKajumba https://t.co/OxEbBfuZOB",False,"[0, 215]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,13,False,False,en,en,recent,1533348954963861504,1533348954963861504,Chelsea Express,Chels_Express1,,"Chelsea football club latest news
@ChelseaFC",,[],False,1648,361,13,Sun Jun 05 07:24:23 +0000 2022,941,,,False,False,11610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1600410871741779969/slWC39KG_normal.jpg,https://pbs.twimg.com/profile_images/1600410871741779969/slWC39KG_normal.jpg,https://pbs.twimg.com/profile_banners/1533348954963861504/1654414454,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:45:23 +0000 2023,1633509228303269888,1633509228303269888,@piersmorgan Manchester United get all the rival fans horny always up in man u business,False,"[13, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326448091427062e+18,1632644809142706177,216299334.0,216299334,piersmorgan,,,,,False,0,0,False,False,en,en,recent,1302961833154957312,1302961833154957312,Kunta,Kuntakente421,Jamaica,United,,[],False,0,56,0,Mon Sep 07 13:28:28 +0000 2020,2,,,False,False,17,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610313666020122624/4ogdbq8u_normal.jpg,https://pbs.twimg.com/profile_images/1610313666020122624/4ogdbq8u_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:45:06 +0000 2023,1633509155691720704,1633509155691720704,Henderson and Liverpool Look to Use United Demolition to Build Momentum https://t.co/rzjrIgqnWb,False,"[0, 95]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,116343869,116343869,The Legacy Fan Offside,LFCOffside,,Anti-capitalist manifestos and chorizo news. Mostly Noel (unless it isn't). Yell at us: offsidenoel at hotmail,https://t.co/QcHDunzZGK,[],False,11058,388,432,Mon Feb 22 03:41:19 +0000 2010,19683,,,False,False,98508,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1218876439971487745/GJ3gM_l__normal.jpg,https://pbs.twimg.com/profile_images/1218876439971487745/GJ3gM_l__normal.jpg,https://pbs.twimg.com/profile_banners/116343869/1674321844,FA0505,D3D2CF,E3E2DE,030303,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/QcHDunzZGK', 'expanded_url': 'http://liverpooloffside.sbnation.com', 'display_url': 'liverpooloffside.sbnation.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:43 +0000 2023,1633509059771998209,1633509059771998209,"@yabaleftonline Liverpool Vs Manchester United 
Liverpool Vs Manchester United 
Liverpool Vs Manchester United",False,"[16, 110]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334049395054674e+18,1633404939505467393,769214965.0,769214965,yabaleftonline,,,,,False,0,0,False,False,en,en,recent,1421883118903087104,1421883118903087104,Ebilink,IamEbi10,,I am calm and lovable. I can be anything you want me to be,,[],False,3,170,2,Sun Aug 01 17:19:35 +0000 2021,81,,,False,False,159,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1430819837006290945/hrCJkj5O_normal.jpg,https://pbs.twimg.com/profile_images/1430819837006290945/hrCJkj5O_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:37 +0000 2023,1633509033649815552,1633509033649815552,"Sadly I am selling 3x tickets for Manchester United vs Real Betis , we’re unavailable for this game, that’s why I am putting them on sale, anyone interested in buying them should message me for details about the tickets and proof of tickets.",False,"[0, 241]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,241714587,241714587,Kyle Beatrice,kyle__beatrice,United Kingdom,"Admiring a Lot 🥰🥰, But self control owns all",,[],False,226,88,0,Sat Jan 22 23:47:08 +0000 2011,206,,,False,False,204,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631204416467369985/ESEIO7Gv_normal.jpg,https://pbs.twimg.com/profile_images/1631204416467369985/ESEIO7Gv_normal.jpg,https://pbs.twimg.com/profile_banners/241714587/1677744425,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:22 +0000 2023,1633508971662196736,1633508971662196736,🚨 Breaking: Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. (@SamiMokbel81_DM @AdrianJKajumba) #CFC https://t.co/DkAUUpJOeq,False,"[0, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,901657370849357825,901657370849357825,🇺🇸Shayne 🇸🇱,Ibramem0,United States,CFC news handler,,[],False,829,2407,0,Sun Aug 27 04:07:23 +0000 2017,8195,,,False,False,3720,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622542973773746176/Kjv58P28_normal.jpg,https://pbs.twimg.com/profile_images/1622542973773746176/Kjv58P28_normal.jpg,https://pbs.twimg.com/profile_banners/901657370849357825/1660768987,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:44:00 +0000 2023,1633508877802119171,1633508877802119171,Rio Ferdinand has broken his silence after Liverpool’s historic win over his former club Manchester United.,False,"[0, 107]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335078213868872e+18,1633507821386887168,39563493.0,39563493,mrwedwards,,,,,False,0,1,False,False,en,en,recent,39563493,39563493,LFC for LIFE,mrwedwards,,News. Views. Opinions about Liverpool FC and Sport in General. Click the link to see all the latest on LFC,https://t.co/4WtQC76NZt,[],False,18233,15953,61,Tue May 12 18:39:19 +0000 2009,4,,,False,False,71729,,False,False,False,3B94D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/655347138243772416/iu1snZYa_normal.jpg,https://pbs.twimg.com/profile_images/655347138243772416/iu1snZYa_normal.jpg,https://pbs.twimg.com/profile_banners/39563493/1440839394,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/4WtQC76NZt', 'expanded_url': 'http://lfcnewsandviews.co.uk/#/', 'display_url': 'lfcnewsandviews.co.uk/#/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:54 +0000 2023,1633508853844254722,1633508853844254722,"@daylan_ftbl They all have had good careers outside Manchester United, guess who has been dogsh!t outside of Manchester United? De Gea!",False,"[13, 135]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6333875128391434e+18,1633387512839143424,7.852805606419128e+17,785280560641912832,daylan_ftbl,,,,,False,0,0,False,False,en,en,recent,1416041634219823108,1416041634219823108,Peace Maker,agent_modak,,Just here to make peace,,[],False,360,158,2,Fri Jul 16 14:27:02 +0000 2021,9940,,,False,False,3493,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1548603474715328512/P8qIM9iV_normal.jpg,https://pbs.twimg.com/profile_images/1548603474715328512/P8qIM9iV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:52 +0000 2023,1633508844788752399,1633508844788752399,🚨 Breaking: Chelsea and Manchester United are trying to persuade Daichi Kamada to join them instead of Borussia Dortmund who are understood to have a verbal agreement. (@SamiMokbel81_DM @AdrianJKajumba) #CFC,False,"[0, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,en,en,recent,1538013899588415488,1538013899588415488,ChelseaFC News Talks,Chelseanewstalk,"England, United Kingdom",Welcome to ChelseaFC News Talks page! Football discussion and 💯Information with opinions and views||writer||@ChelseaFC||Transfer||Turn on post notifications🔔,,[],False,2656,29,4,Sat Jun 18 04:21:23 +0000 2022,3567,,,True,False,2184,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1562627393487048704/Lz1ZTOZU_normal.jpg,https://pbs.twimg.com/profile_images/1562627393487048704/Lz1ZTOZU_normal.jpg,https://pbs.twimg.com/profile_banners/1538013899588415488/1661394389,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:43:30 +0000 2023,1633508753558368256,1633508753558368256,"Erik Ten Hag at Manchester United:

42 games 
30 won
5 draws
7 loses
71.43% win percentage
2.26/3 points per game
1 trophy

Not bad for his first season 🏆 https://t.co/KSILDIyRGL",False,"[0, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,1451595555826814983,1451595555826814983,Aryan,KingRashy_10,,"I'm @RashySzn_10, follow this account till I'm back on my main",,[],False,2129,1243,0,Fri Oct 22 17:05:35 +0000 2021,4425,,,True,False,2758,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606297008712589313/2nvl4ZbC_normal.jpg,https://pbs.twimg.com/profile_images/1606297008712589313/2nvl4ZbC_normal.jpg,https://pbs.twimg.com/profile_banners/1451595555826814983/1677495387,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
