created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 17:42:39 +0000 2023,1633523639734657035,1633523639734657035,@RJamesSZN @CfcLex But Chelsea need a Dm at all cost after Dm its okay to stick with back four. I love kante but we still need someone also incase he’s not there . We should go for Fulham man,False,"[19, 191]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334993513171354e+18,1633499351317135363,1.157080035062362e+18,1157080035062362112,RJamesSZN,,,,,False,0,1,False,False,en,en,recent,874233074938236928,874233074938236928,Brandyson MuLLa,MullaBrandyson,"Kumasi, Ghana",Am a true fan of Chelsea FC My blood is Blue 💙🏆🥇 . ☀️Pan Africanist☀️Preach Africans from mental slavery🤦🏿‍♂️🤦🏿‍♂️African Unite 🔗💯 NatureIsTheBest🖤🖤,https://t.co/zdJTCsMqsJ,[],False,359,334,0,Mon Jun 12 11:53:02 +0000 2017,157812,,,True,False,20769,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1422860326006046722/BFj53i1x_normal.jpg,https://pbs.twimg.com/profile_images/1422860326006046722/BFj53i1x_normal.jpg,https://pbs.twimg.com/profile_banners/874233074938236928/1588412908,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zdJTCsMqsJ', 'expanded_url': 'http://mbrandyson.com', 'display_url': 'mbrandyson.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:42:29 +0000 2023,1633523596508250112,1633523596508250112,"@LiamVaughan4 @mjshrimper @PhilHay_ Fulham are having a great season, think that’s a harsh one",False,"[36, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335231934900716e+18,1633523193490071562,762260149.0,762260149,LiamVaughan4,,,,,False,0,2,False,False,en,en,recent,403894381,403894381,El-Bog9,Cashley77,"Dublin City, Ireland",Football is my 🌎,,[],False,166,491,1,Thu Nov 03 04:30:48 +0000 2011,5649,,,False,False,1446,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1257391756888485889/Fcn1k3U3_normal.jpg,https://pbs.twimg.com/profile_images/1257391756888485889/Fcn1k3U3_normal.jpg,https://pbs.twimg.com/profile_banners/403894381/1466365232,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:41:29 +0000 2023,1633523344275300363,1633523344275300363,"@COsoccerpod Although he did a job for us at Fulham, was so glad to see him go.",False,"[13, 79]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633507711009661e+18,1633507711009660951,2460405860.0,2460405860,COsoccerpod,,,,,False,0,0,False,False,en,en,recent,1193212577016434693,1193212577016434693,Lucker,TheLucker88,"Grand Rapids, MI",,,[],False,5,73,0,Sat Nov 09 17:03:50 +0000 2019,701,,,False,False,11,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623405512288075781/uCfIq4G3_normal.jpg,https://pbs.twimg.com/profile_images/1623405512288075781/uCfIq4G3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:41:28 +0000 2023,1633523340705947658,1633523340705947658,@FOS #Fulham signing some more players,False,"[5, 38]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633509760409518e+18,1633509760409518081,2710946063.0,2710946063,FOS,,,,,False,0,0,False,False,en,en,recent,1501189163583950860,1501189163583950860,michael staples,michael54625373,,,,[],False,42,763,1,Tue Mar 08 13:33:19 +0000 2022,3471,,,False,False,7242,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628707883427721218/tpf8SUc7_normal.jpg,https://pbs.twimg.com/profile_images/1628707883427721218/tpf8SUc7_normal.jpg,https://pbs.twimg.com/profile_banners/1501189163583950860/1653837833,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:41:07 +0000 2023,1633523252139110400,1633523252139110400,"@StevenMcinerney Nørgard  and some others from Brentford squad they are doing a great season, I think brighton and fulham have been taking all the spotlight in the ""overperforming"" teams",False,"[17, 186]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335219985244774e+18,1633521998524477440,291077770.0,291077770,StevenMcinerney,,,,,False,0,3,False,False,en,en,recent,262230912,262230912,daniela,djmast,"Lima, Perú",:(,https://t.co/kZfzHvn04S,[],False,196,222,3,Mon Mar 07 16:53:59 +0000 2011,50103,,,True,False,27555,,False,False,False,000E5D,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/1381432686548549633/7zgf67Wt_normal.jpg,https://pbs.twimg.com/profile_images/1381432686548549633/7zgf67Wt_normal.jpg,https://pbs.twimg.com/profile_banners/262230912/1618194988,ABB8C2,F2E195,FFF7CC,0C3E53,True,False,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/kZfzHvn04S', 'expanded_url': 'http://instagram.com/dj.mast', 'display_url': 'instagram.com/dj.mast', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:39:40 +0000 2023,1633522886471196672,1633522886471196672,@xGPhilosophy Fulham's overperformance is shocking,False,"[14, 50]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334362689597686e+18,1633436268959768580,8.342011128069038e+17,834201112806903809,xGPhilosophy,,,,,False,0,0,False,False,en,en,recent,1305427030268313602,1305427030268313602,George,E_George_,,,,[],False,1,0,1,Mon Sep 14 08:44:04 +0000 2020,101,,,False,False,40,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622877634152595456/KJylOEsM_normal.png,https://pbs.twimg.com/profile_images/1622877634152595456/KJylOEsM_normal.png,https://pbs.twimg.com/profile_banners/1305427030268313602/1675759155,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:38:10 +0000 2023,1633522511148118016,1633522511148118016,@TheArsenal1913 @SolManOfficial In Ayia Napa just done a bunjy jump with a hangover and my mate a Fulham fan told me!! Was like yeah whatever Great day 😎,False,"[32, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633430553864151e+18,1633430553864151047,1.5497548859225948e+18,1549754885922594816,TheArsenal1913,,,,,False,0,0,False,False,en,en,recent,1480989479158657024,1480989479158657024,Dave Sparkes,Sparkes19David,,Leo academy Trust Assistant Premises Manager,,[],False,17,47,0,Tue Jan 11 19:46:59 +0000 2022,65,,,False,False,54,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1537846454454206468/KuH-j1Yl_normal.jpg,https://pbs.twimg.com/profile_images/1537846454454206468/KuH-j1Yl_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:38:09 +0000 2023,1633522505334812672,1633522505334812672,"Hopefully Arsenal rest a decent amount of players in the Europa game tomorrow. 

I genuinely do not give a shit about the competition in comparison to possibly winning the league. Fulham away on Sunday could be tough.",False,"[0, 217]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1252505479806255104,1252505479806255104,gr*ffin,griffinp_10,🇺🇸,AniManga | Gaming | Messi / Barcelona | Arsenal | Steph / Golden State 🌉 | Luka Doncic | Taeyeon | IU | Dreamcatcher | G-idle | Le Sserafim | Aespa | 21,,[],False,707,507,12,Tue Apr 21 07:52:38 +0000 2020,35704,,,True,False,18268,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612355267571879940/oCYT9bc0_normal.jpg,https://pbs.twimg.com/profile_images/1612355267571879940/oCYT9bc0_normal.jpg,https://pbs.twimg.com/profile_banners/1252505479806255104/1667963227,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:37:45 +0000 2023,1633522404075921429,1633522404075921429,@StevenMcinerney Palhinha from Fulham! He is absolutely amazing,False,"[17, 63]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335219985244774e+18,1633521998524477440,291077770.0,291077770,StevenMcinerney,,,,,False,0,10,False,False,en,en,recent,831119172637712384,831119172637712384,Mister,MisterCity19,,The Blue moon rises again! City!,,[],False,18,84,0,Mon Feb 13 12:33:47 +0000 2017,10446,,,False,False,3171,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/837989480732704770/Y44_0Rnl_normal.jpg,https://pbs.twimg.com/profile_images/837989480732704770/Y44_0Rnl_normal.jpg,https://pbs.twimg.com/profile_banners/831119172637712384/1618947320,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:37:24 +0000 2023,1633522316029091875,1633522316029091875,Hopefully Scott Parker will now come to the conclusion that management just simply isn't for him. I think poetry is more up his street,False,"[0, 134]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,152323270,152323270,Michael.,Fulham_1879,South Of The River ,"May contain traces of bipolar

@FulhamFC & @ForeignBallaz ❤",,[],False,570,996,12,Sat Jun 05 16:45:36 +0000 2010,3177,,,True,False,14224,,False,False,False,FF14D0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1405791882865750017/tZy_VU_8_normal.jpg,https://pbs.twimg.com/profile_images/1405791882865750017/tZy_VU_8_normal.jpg,https://pbs.twimg.com/profile_banners/152323270/1419086741,0084B4,FFFFFF,DDEEF6,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:47 +0000 2023,1633522161267662867,1633522161267662867,"@bablo220 @ChelseaFC He’s very good, I was sleeping on him but I’ve been watching Fulham because of him. As a pure CDM he’s probably the closest thing to Casemiro",False,"[21, 162]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335203784410808e+18,1633520378441080853,164226628.0,164226628,bablo220,,,,,False,0,0,False,False,en,en,recent,785095965623615488,785095965623615488,⭐️CFC_SWERVO⭐️,SwervoCfc,,,,[],False,13,37,0,Sun Oct 09 12:33:59 +0000 2016,1689,,,False,False,867,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1596954237006643203/ovm5Z-Lj_normal.jpg,https://pbs.twimg.com/profile_images/1596954237006643203/ovm5Z-Lj_normal.jpg,https://pbs.twimg.com/profile_banners/785095965623615488/1669578546,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:23 +0000 2023,1633522060726001688,1633522060726001688,@HarriotCookeMA Tell me where he's at 😤😠,False,"[16, 40]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334356719887647e+18,1633435671988764672,452401328.0,452401328,HarriotCookeMA,,,,,False,0,0,False,False,en,en,recent,152323270,152323270,Michael.,Fulham_1879,South Of The River ,"May contain traces of bipolar

@FulhamFC & @ForeignBallaz ❤",,[],False,570,996,12,Sat Jun 05 16:45:36 +0000 2010,3177,,,True,False,14224,,False,False,False,FF14D0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1405791882865750017/tZy_VU_8_normal.jpg,https://pbs.twimg.com/profile_images/1405791882865750017/tZy_VU_8_normal.jpg,https://pbs.twimg.com/profile_banners/152323270/1419086741,0084B4,FFFFFF,DDEEF6,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:55 +0000 2023,1633521691224670208,1633521691224670208,"Newcastle United have been linked with signing Fulham-linked Benfica defender Alex Grimaldo this summer. #FFC 🌑⚪
https://t.co/rsK7AixRh9",False,"[0, 136]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,886545349539713024,886545349539713024,Fulham FanZone,FulhamFanZone,,Follow me for all the latest Fulham stories and transfer news. Find me on Facebook too here 👇,https://t.co/ZCe1maaBGg,[],False,1405,270,13,Sun Jul 16 11:17:37 +0000 2017,1813,,,False,False,5226,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624463477178769411/Ury_lbuy_normal.jpg,https://pbs.twimg.com/profile_images/1624463477178769411/Ury_lbuy_normal.jpg,https://pbs.twimg.com/profile_banners/886545349539713024/1676214269,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/ZCe1maaBGg', 'expanded_url': 'https://en-gb.facebook.com/groups/526596630802930/', 'display_url': 'en-gb.facebook.com/groups/5265966…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:36 +0000 2023,1633521612011053092,1633521612011053092,@NotYourWinger Cedric plays for Fulham,False,"[15, 38]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335105990312346e+18,1633510599031234595,1.1560857427346637e+18,1156085742734663680,NotYourWinger,,,,,False,0,0,False,False,en,en,recent,757727003365744640,757727003365744640,Jon,johnnyod0021,GULAG,22.,https://t.co/jVebb0YqQb,[],False,211,408,3,Mon Jul 25 23:59:30 +0000 2016,45629,,,True,False,10167,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628420659423461379/SQEKNSLp_normal.jpg,https://pbs.twimg.com/profile_images/1628420659423461379/SQEKNSLp_normal.jpg,https://pbs.twimg.com/profile_banners/757727003365744640/1654781830,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/jVebb0YqQb', 'expanded_url': 'https://bit.ly/2Nqn8u8', 'display_url': 'bit.ly/2Nqn8u8', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:28 +0000 2023,1633521580574744583,1633521580574744583,@GriffoWba Fulham had +18 GD better this time last season tbf,False,"[11, 61]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334452407103324e+18,1633445240710332416,1.1594623148039619e+18,1159462314803961856,GriffoWba,,,,,False,0,0,False,False,en,en,recent,223257959,223257959,Matt,vamatc,,"Likes: Milk Steaks, Magnets, Ghouls
Dislikes: Peoples knees",,[],False,239,113,1,Sun Dec 05 21:34:47 +0000 2010,35621,,,False,False,16934,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1521264381039976450/9atWq8hz_normal.jpg,https://pbs.twimg.com/profile_images/1521264381039976450/9atWq8hz_normal.jpg,https://pbs.twimg.com/profile_banners/223257959/1635621678,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:08 +0000 2023,1633521493761040405,1633521493761040405,"Are we saying that @GaryLineker is sneaking in anti-Government messages in, I don't know, Brentford versus Fulham post-match analysis?",False,"[0, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,10,False,False,en,en,recent,133269529,133269529,Rob Burley,RobBurl,Hove/London,"Editor, Beth Rigby Interviews, Sky News. Ex-BBC Head of Political Programmes. Book out in May. Living, irritatingly, with Parkinson's. info@northbanktalent.com",https://t.co/B8fgP68qrm,[],False,41489,4581,474,Thu Apr 15 12:41:08 +0000 2010,23419,,,True,True,43642,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622741489267748864/2fln3IZJ_normal.jpg,https://pbs.twimg.com/profile_images/1622741489267748864/2fln3IZJ_normal.jpg,https://pbs.twimg.com/profile_banners/133269529/1677776698,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/B8fgP68qrm', 'expanded_url': 'https://lnk.to/lyingbastard', 'display_url': 'lnk.to/lyingbastard', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:34:01 +0000 2023,1633521464564490243,1633521464564490243,@TenHagWay Liverpool lost to arsenal away man United away drew with Fulham away lost to Brentford away and lost to Brighton away from the top 11 as well as drawing with palace away losing to forest away and losing to wolves away lol,False,"[11, 232]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633118228313518e+18,1633118228313518087,3591889637.0,3591889637,TenHagWay,,,,,False,0,0,False,False,en,en,recent,1281580916880674817,1281580916880674817,.,Nc_100zs,"London, England",🔴,,[],False,29,644,0,Fri Jul 10 13:28:05 +0000 2020,74634,,,False,False,2115,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630130974569660418/z0MYux9-_normal.jpg,https://pbs.twimg.com/profile_images/1630130974569660418/z0MYux9-_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:33:46 +0000 2023,1633521403969380373,1633521403969380373,@M4iguess @ClubBrugge He cooked with fulham as well but they had no real striker because mitrovic decided to be fat all season,False,"[22, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633521112461058e+18,1633521112461058060,1.5404079779072164e+18,1540407977907216384,M4iguess,,,,,False,0,1,False,False,en,en,recent,1419141554955030530,1419141554955030530,Jack.A,thfcjackk,,,,[],False,192,348,0,Sun Jul 25 03:45:18 +0000 2021,31536,,,False,False,8961,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1419227668961234949/2e5vqeKY_normal.jpg,https://pbs.twimg.com/profile_images/1419227668961234949/2e5vqeKY_normal.jpg,https://pbs.twimg.com/profile_banners/1419141554955030530/1627206046,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:33:33 +0000 2023,1633521349154021402,1633521349154021402,"@jamiewhu01 @fab_dagnano1 Keep well, see you at Fulham👍⚒️",False,"[26, 57]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633520979400958e+18,1633520979400957980,1.3003861087113503e+18,1300386108711350272,jamiewhu01,,,,,False,0,0,False,False,en,en,recent,28561363,28561363,Ivan Clark,wobblyclark,"London, England","Data Analyst: Media & Advertising.
Cocktails, Cake & Beerstorming.
CAT Softie.
WHU #COYI⚒",https://t.co/HeEixfIBxd,[],False,1727,508,177,Fri Apr 03 13:26:10 +0000 2009,21199,,,True,False,43384,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/820966209537658880/GzRcoBSx_normal.jpg,https://pbs.twimg.com/profile_images/820966209537658880/GzRcoBSx_normal.jpg,https://pbs.twimg.com/profile_banners/28561363/1609489213,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/HeEixfIBxd', 'expanded_url': 'https://www.wobblytics.com/', 'display_url': 'wobblytics.com', 'indices': [0, 23]}]",,,3bc1b6cfd27ef7f6,https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json,admin,East,"East, England",GB,United Kingdom,[],Polygon,"[[[-0.745779800818049, 51.4482221321091], [1.76893599950184, 51.4482221321091], [1.76893599950184, 52.9926789576249], [-0.745779800818049, 52.9926789576249]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:32:01 +0000 2023,1633520963177390108,1633520963177390108,"@secondtierpod They are on +40, fulham after 35 last season were on +58",False,"[15, 71]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334150105914204e+18,1633415010591420418,1.2561070895141683e+18,1256107089514168320,secondtierpod,,,,,False,0,2,False,False,en,en,recent,223257959,223257959,Matt,vamatc,,"Likes: Milk Steaks, Magnets, Ghouls
Dislikes: Peoples knees",,[],False,239,113,1,Sun Dec 05 21:34:47 +0000 2010,35621,,,False,False,16934,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1521264381039976450/9atWq8hz_normal.jpg,https://pbs.twimg.com/profile_images/1521264381039976450/9atWq8hz_normal.jpg,https://pbs.twimg.com/profile_banners/223257959/1635621678,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
