created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 17:44:09 +0000 2023,1633524016538419200,1633524016538419200,@ElliotWellis99 This will be a laughable comment in even a year’s time. Gakpo at the World Cup and his two goals on the weekend tops anything martial has done since the FA Cup semi winner vs Everton.,False,"[16, 199]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633523652162474e+18,1633523652162473984,829915404.0,829915404,ElliotWellis99,,,,,False,0,6,False,False,,en,en,recent,1189658322879885313,1189658322879885313,Sean,SeanDOlfc,,Im not Stephen Merchant,,,[],False,48569,1595,219,Wed Oct 30 21:40:33 +0000 2019,81541,,,False,False,86093,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621224840513421313/KmA5KFV7_normal.jpg,https://pbs.twimg.com/profile_images/1621224840513421313/KmA5KFV7_normal.jpg,https://pbs.twimg.com/profile_banners/1189658322879885313/1629816469,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:43:57 +0000 2023,1633523965464330241,1633523965464330241,"@jhtigers17 @jennylandreth @GaryLineker And Spurs, Everton and Barcelona. Who'd have thought?",False,"[40, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334972338353193e+18,1633497233835319297,230103956.0,230103956,jhtigers17,,,,,False,0,0,False,False,,en,en,recent,20066362,20066362,Glen Leat,GlenTheEd,Midsomer Norton,"NE Somerset. Family, dog, music, rugby (Bath), cricket (Somerset), football (MCFC). Hate damage of Brexit and Tories: didn't vote for Rees-Mogg.",,,[],False,1441,3593,7,Wed Feb 04 16:30:08 +0000 2009,43809,,,True,False,4931,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1240203723776897025/o_vKW35E_normal.jpg,https://pbs.twimg.com/profile_images/1240203723776897025/o_vKW35E_normal.jpg,https://pbs.twimg.com/profile_banners/20066362/1407317470,003399,263D7D,F3F3F3,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:43:55 +0000 2023,1633523959080558593,1633523959080558593,@bhaji_keano @PLforIndia @Everton My goodness. She has never seen her club win a freaking trophy! 😭,False,"[34, 99]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335230336579953e+18,1633523033657995264,1.6007554423845356e+18,1600755442384535552,bhaji_keano,,,,,False,0,1,False,False,,en,en,recent,1151145117006176257,1151145117006176257,Muskan 🌻,muskan07chauhan,Abyss,Don't let the muggles get you down. Philosophy ll Cfc,,,[],False,324,78,0,Tue Jul 16 15:02:37 +0000 2019,16821,,,True,False,2823,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623695300354506756/GI4EAlRh_normal.jpg,https://pbs.twimg.com/profile_images/1623695300354506756/GI4EAlRh_normal.jpg,https://pbs.twimg.com/profile_banners/1151145117006176257/1670517614,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:43:55 +0000 2023,1633523958745055234,1633523958745055234,@LetsTalk_FPL Stoke played Everton in a blizzard in March a few years ago and nobody batted an eyelid. Relax Andy lad 😀,False,"[14, 119]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335215756212716e+18,1633521575621271586,27507215.0,27507215,LetsTalk_FPL,,,,,False,0,0,False,False,,en,en,recent,189202335,189202335,Joey Joe Joe,ShabadooJr1,,,,,[],False,721,328,18,Fri Sep 10 17:01:07 +0000 2010,2912,,,True,False,62534,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1630652928175251468/tfBDGT7h_normal.jpg,https://pbs.twimg.com/profile_images/1630652928175251468/tfBDGT7h_normal.jpg,,FF691F,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:43:37 +0000 2023,1633523881997737984,1633523881997737984,"@Koettalbertus Same mate, I’m 2 points behind my predictions after the draw against Everton although I’m hopeful that’ll even itself out somewhere",False,"[15, 146]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335235846846546e+18,1633523584684654592,618184663.0,618184663,Koettalbertus,,,,,False,0,1,False,False,,en,en,recent,826737192735227904,826737192735227904,Mike...nffc,nffcalways1,Nottingham,"Family,Boxing,Nottingham Forest FC. you’re only here once, be kind and make the most of it.",,,[],False,1611,2009,4,Wed Feb 01 10:21:21 +0000 2017,38225,,,False,False,45888,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595412672698322946/xblTUrKq_normal.jpg,https://pbs.twimg.com/profile_images/1595412672698322946/xblTUrKq_normal.jpg,https://pbs.twimg.com/profile_banners/826737192735227904/1653857573,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:43:02 +0000 2023,1633523734974717972,1633523734974717972,"@Ragweed11852522 He’s contracted to the till 2025 as an employee, probably has a works phone an probably tweeting political stuff with said phone tim",False,"[17, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633514592180609e+18,1633514592180609036,1.4313011534264484e+18,1431301153426448391,Ragweed11852522,,,,,False,0,0,False,False,,en,en,recent,821514437664374787,821514437664374787,James Ⓜ️,everton_toffee1,United Kingdom,"Everton fan, you don’t need to DM me thanking for the follow, I only clicked the follow button, its not like I offered you one of my kidneys",,,[],False,5700,4999,9,Wed Jan 18 00:27:59 +0000 2017,12916,,,False,False,10851,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1139431001782988801/F3jRjIXO_normal.jpg,https://pbs.twimg.com/profile_images/1139431001782988801/F3jRjIXO_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:42:27 +0000 2023,1633523586802544641,1633523586802544641,"@Randalldinhoo I’m not saying to Brugge specifically. I’m saying getting the jobs they clearly aren’t cut out for at the likes of Chelsea, Villa, Everton, etc.",False,"[15, 159]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335043567491727e+18,1633504356749172736,1129610112.0,1129610112,Randalldinhoo,,,,,False,0,0,False,False,,en,en,recent,413349889,413349889,Day,Daylon_Lamar,"Madrid, Spain","Hala Madrid Y Nada Mas • +34. Dallas, Texas born and raised.",,,[],False,474,467,4,Tue Nov 15 19:42:11 +0000 2011,43553,,,True,False,21348,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1533535655942410243/NC8zuP0o_normal.jpg,https://pbs.twimg.com/profile_images/1533535655942410243/NC8zuP0o_normal.jpg,https://pbs.twimg.com/profile_banners/413349889/1677832087,1B95E0,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:41:39 +0000 2023,1633523385526304768,1633523385526304768,@Football__Tweet Everton being shit.,False,"[17, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633520202309673e+18,1633520202309672977,462312323.0,462312323,Football__Tweet,,,,,False,0,0,False,False,,en,en,recent,596849511,596849511,Sid,Sidneykidney4,,"The Man on the Clapham Omnibus. Hull KR, Everton. Left Wing. It was a Scam. Union Jack gammon not welcome. Wear a tall hat.",,,[],False,1214,720,0,Fri Jun 01 20:17:18 +0000 2012,89778,,,False,False,121287,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1333165592208093186/zgWRuF3o_normal.jpg,https://pbs.twimg.com/profile_images/1333165592208093186/zgWRuF3o_normal.jpg,https://pbs.twimg.com/profile_banners/596849511/1596908048,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:41:08 +0000 2023,1633523255288946703,1633523255288946703,"@robertmdaws @WPDigital2 @Everton 1989 Nearing the end of proper football, real kits, ordinary haircuts, portly coaches. This is what we want, none of your fancy Dan modern stuff 🤣",False,"[34, 180]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6335220746678436e+18,1633522074667843584,346114346.0,346114346,robertmdaws,,,,,False,0,2,False,False,,en,en,recent,295096321,295096321,RogW,rogw1,Boundary Park via Ambridge ,Trying to avoid the news. 🤦🏻‍♂️ Follower of #OAFC Lover of #TheArchers #ThePostOfficeScandal,,,[],False,295,767,6,Sun May 08 10:51:51 +0000 2011,2959,,,True,False,9607,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1541864838464520193/LeV8snBr_normal.jpg,https://pbs.twimg.com/profile_images/1541864838464520193/LeV8snBr_normal.jpg,https://pbs.twimg.com/profile_banners/295096321/1614542964,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:40:37 +0000 2023,1633523125416779776,1633523125416779776,"@PLforIndia @Everton “I never said you’re not bad at what you do. It’s just that what you do is not worth doing”- Sheldon cooper to Howard wolowitz. Situations might change, this statement remains true!",False,"[21, 202]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334527145405563e+18,1633452714540556289,1.1551089706100982e+18,1155108970610098176,PLforIndia,,,,,False,0,0,False,False,,en,en,recent,2551791492,2551791492,Arka Karmakar,maximum21k,,Kaukokaipuu #YNWA,,,[],False,37,127,0,Sat Jun 07 05:19:44 +0000 2014,3555,,,False,False,402,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1465919155194847232/_1Lr3i7G_normal.jpg,https://pbs.twimg.com/profile_images/1465919155194847232/_1Lr3i7G_normal.jpg,https://pbs.twimg.com/profile_banners/2551791492/1613874592,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:40:15 +0000 2023,1633523033657995264,1633523033657995264,"@muskan07chauhan @PLforIndia @Everton And a Spurs fan 
Lmaoo",False,"[38, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633522060176814e+18,1633522060176814080,1.1511451170061763e+18,1151145117006176257,muskan07chauhan,,,,,False,0,0,False,False,,en,en,recent,1600755442384535552,1600755442384535552,BhajiKeano,bhaji_keano,,"I think football should be your number one priority. Focus on the game, don't hide behind your cars, or your tattoos or your girlfriends or your agents.",,,[],False,107,208,0,Thu Dec 08 07:33:47 +0000 2022,7038,,,False,False,1843,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629942606594719744/ERA3-Ia3_normal.jpg,https://pbs.twimg.com/profile_images/1629942606594719744/ERA3-Ia3_normal.jpg,https://pbs.twimg.com/profile_banners/1600755442384535552/1670489808,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:40:00 +0000 2023,1633522970307227648,1633522970307227648,"#EFC Women will take on Liverpool in the Merseyside derby later this month

https://t.co/HOXDWvY9Nk",False,"[0, 99]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,26746279,26746279,Everton FC News,LivEchoEFC,Liverpool,"Everton FC news from the Liverpool Echo. Also on Facebook at https://t.co/LYjO9dPWj2…
EFC content on YouTube https://t.co/rG7lBmQyVR",https://t.co/OX5XjwRJuU,"[{'url': 'https://t.co/OX5XjwRJuU', 'expanded_url': 'http://www.liverpoolecho.co.uk/efc', 'display_url': 'liverpoolecho.co.uk/efc', 'indices': [0, 23]}]","[{'url': 'https://t.co/LYjO9dPWj2', 'expanded_url': 'http://facebook.com/LiverpoolEchoE', 'display_url': 'facebook.com/LiverpoolEchoE', 'indices': [61, 84]}, {'url': 'https://t.co/rG7lBmQyVR', 'expanded_url': 'http://bit.ly/3aNfYav', 'display_url': 'bit.ly/3aNfYav', 'indices': [109, 132]}]",False,74659,2010,678,Thu Mar 26 13:17:07 +0000 2009,1202,,,False,True,230784,,False,False,False,1359D1,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1610346852729110532/GPBbZ7Os_normal.jpg,https://pbs.twimg.com/profile_images/1610346852729110532/GPBbZ7Os_normal.jpg,https://pbs.twimg.com/profile_banners/26746279/1661010151,0019F7,FFFFFF,C6F268,3C3940,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:39:28 +0000 2023,1633522837372690462,1633522837372690462,@Stan_Gooner_v3 @PLforIndia @Everton Totspur son Everton daughter https://t.co/VLwFdus8VS,False,"[37, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63352124396945e+18,1633521243969449985,1.5575557133872742e+18,1557555713387274240,Stan_Gooner_v3,,,,,False,0,1,False,False,False,en,en,recent,1420285970750922753,1420285970750922753,Anrdh,Moura_Legacy,,"Average Sebastian Vettel, Tottenham Hotspur and Boston Celtics Enthusiast",,,[],False,126,202,0,Wed Jul 28 07:32:28 +0000 2021,8473,,,False,False,6121,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617495423643693056/ICY9Xl7H_normal.jpg,https://pbs.twimg.com/profile_images/1617495423643693056/ICY9Xl7H_normal.jpg,https://pbs.twimg.com/profile_banners/1420285970750922753/1656222936,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:38:48 +0000 2023,1633522669185298433,1633522669185298433,@Everton_Extra Same old Everton always cheating Colback never fouled Colman. Colman kicked Colback then fell down lack a sack of spuds pathetic he's meant to be a professional footballer not falling over like a little girl,False,"[15, 222]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331601331475988e+18,1633160133147598848,1.2211984024505303e+18,1221198402450530305,Everton_Extra,,,,,False,0,0,False,False,,en,en,recent,1467607909643206656,1467607909643206656,Katie christian,Katiech50523367,,True Nottingham Forest fan,,,[],False,2,90,0,Sun Dec 05 21:33:05 +0000 2021,11,,,False,False,33,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1566345416773353473/4LsJBD3q_normal.jpg,https://pbs.twimg.com/profile_images/1566345416773353473/4LsJBD3q_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:37:59 +0000 2023,1633522463110823936,1633522463110823936,"This week we discussed the amazing stat that Albion haven’t scored a direct free kick since 19 Sept 2020 (Pereira v Everton).

Surely John Swift ends that run soon given how many free-kicks he’s scored in his career! 🤯 

#wba

🎧 https://t.co/H4RT5z1qT7

https://t.co/HcRStGobYv https://t.co/jH0YDfvhmG",False,"[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1492212051325988864,1492212051325988864,Albion Analysis,AlbionAnalysis,,A West Bromwich Albion podcast dedicated to analysing the club through a blend of passion and data. Presented by @CJHall83 and @AnalyticsWBA,https://t.co/xzYVWulWxB,"[{'url': 'https://t.co/xzYVWulWxB', 'expanded_url': 'https://podcasts.apple.com/gb/podcast/albion-analysis/id1607582850', 'display_url': 'podcasts.apple.com/gb/podcast/alb…', 'indices': [0, 23]}]",[],False,585,397,1,Fri Feb 11 19:01:19 +0000 2022,529,,,False,False,661,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1492212254477099014/TJScvFLR_normal.jpg,https://pbs.twimg.com/profile_images/1492212254477099014/TJScvFLR_normal.jpg,https://pbs.twimg.com/profile_banners/1492212051325988864/1644606718,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:37:24 +0000 2023,1633522316599517207,1633522316599517207,@_luke1878_ @EvertonNewsFeed @EvertonBlueArmy @TheBlueRoomEFC @RBMersey @bluekippercom @MightyBluesYT @kit_geek @museumofjerseys @Everton @JustDoodlinRob All went down hill when we got rid of Chang,False,"[154, 197]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633504287270617e+18,1633504287270617088,1.0673280861889659e+18,1067328086188965888,_luke1878_,,,,,False,0,0,False,False,,en,en,recent,1505985821760962574,1505985821760962574,“Everton that” 🏴󠁧󠁢󠁷󠁬󠁳󠁿,KDavies1878,,,,,[],False,101,187,0,Mon Mar 21 19:13:06 +0000 2022,7590,,,False,False,2150,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607404161779351552/RbI-Luk9_normal.jpg,https://pbs.twimg.com/profile_images/1607404161779351552/RbI-Luk9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:26 +0000 2023,1633522074667843584,1633522074667843584,1988-89 squad @Everton #EFC https://t.co/YuIouhNkZn,False,"[0, 27]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,15,False,False,False,en,en,recent,346114346,346114346,FootballRetroPlus,robertmdaws,wiltshire,Love good football wherever it is played. If you follow me you will see lots of retro football PLUS other stuff I like . RT’s are appreciated👍,,,[],False,36901,16850,124,Sun Jul 31 19:06:02 +0000 2011,232008,,,False,False,113244,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1024774875934851074/0g0yu-9T_normal.jpg,https://pbs.twimg.com/profile_images/1024774875934851074/0g0yu-9T_normal.jpg,https://pbs.twimg.com/profile_banners/346114346/1527623854,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:23 +0000 2023,1633522060176814080,1633522060176814080,@bhaji_keano @PLforIndia @Everton Danny Rose lmaoo xD,False,"[34, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335174935779983e+18,1633517493577998338,1.6007554423845356e+18,1600755442384535552,bhaji_keano,,,,,False,0,1,False,False,,en,en,recent,1151145117006176257,1151145117006176257,Muskan 🌻,muskan07chauhan,Abyss,Don't let the muggles get you down. Philosophy ll Cfc,,,[],False,324,78,0,Tue Jul 16 15:02:37 +0000 2019,16821,,,True,False,2823,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623695300354506756/GI4EAlRh_normal.jpg,https://pbs.twimg.com/profile_images/1623695300354506756/GI4EAlRh_normal.jpg,https://pbs.twimg.com/profile_banners/1151145117006176257/1670517614,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:22 +0000 2023,1633522058951811090,1633522058951811090,"@_IrishBlue_ @sam_cfc7 @Chelsea_spares @CFC1905_tickets @CFCTickets4Sale @facevalue_CFC @CFCspares @FaceValueCFC @SparesCFC @Chelsea_spare1 @CFCSparesFV hey, i've got tickets for all Chelsea games including, Everton, Villa and Brighton. Read my reviews and dm me if interested thanks",False,"[153, 283]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334951141640847e+18,1633495114164084736,2780505770.0,2780505770,_IrishBlue_,,,,,False,0,0,False,False,,en,en,recent,1484616453181558784,1484616453181558784,acetokens,acetokens,,Supply Meets Demand! Tickets for all your favourite events.,,,[],False,1255,71,1,Fri Jan 21 19:58:53 +0000 2022,632,,,False,False,5478,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1485254031614394375/yo3SoQJR_normal.jpg,https://pbs.twimg.com/profile_images/1485254031614394375/yo3SoQJR_normal.jpg,https://pbs.twimg.com/profile_banners/1484616453181558784/1642947131,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 17:36:21 +0000 2023,1633522055030136835,1633522055030136835,"@Clarkey_No1 @Sarah_Clapson One good performance against Leicester. Absolutely battered by Leeds, Man City. Everton the better team until he went off. Lucky against Palace. He's awful. Dragged him off at the weekend, we looked a different team.",False,"[28, 244]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63352066104909e+18,1633520661049090064,40096340.0,40096340,Clarkey_No1,,,,,False,0,0,False,False,,en,en,recent,1613299104544587778,1613299104544587778,Paul Clarke,PaulCla120,,,,,[],False,9,5,2,Wed Jan 11 22:18:26 +0000 2023,1455,,,False,False,1297,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613299322493276160/y6pQ2wtY_normal.jpg,https://pbs.twimg.com/profile_images/1613299322493276160/y6pQ2wtY_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
