created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Mon Mar 06 11:27:23 +0000 2023,1632704424647729152,1632704424647729152,New contract for Mickey van de Ven at VfL Wolfsburg solidifies what has been a big season for him. Flipped from playing 6% of minutes last season under Van Bommel and Kohfeldt to 100% of minutes this season under Kovač. He's in a good place to develop further. https://t.co/2vnycNilJ3,False,"[0, 260]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,True,2,45,False,False,en,en,recent,783787407938314240,783787407938314240,Scouted Football,scoutedftbl,admin@scoutedftbl.com,"Discover the next generation: insight into the future of football. Website, podcast, YouTube, and more.",https://t.co/Bqp8hdqG14,[],False,116984,898,1033,Wed Oct 05 21:54:14 +0000 2016,13730,,,True,False,39763,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1630935723342798853/KQ1fOhm__normal.jpg,https://pbs.twimg.com/profile_images/1630935723342798853/KQ1fOhm__normal.jpg,https://pbs.twimg.com/profile_banners/783787407938314240/1677680306,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Bqp8hdqG14', 'expanded_url': 'https://linktr.ee/scoutedftbl', 'display_url': 'linktr.ee/scoutedftbl', 'indices': [0, 23]}]",False,1.6316877968248668e+18,1631687796824866816,Fri Mar 03 16:07:40 +0000 2023,1.6316877968248668e+18,1631687796824866816,"💬Micky van de Ven: Ich freue mich sehr, dass ich über 2025 hinaus Teil des #VfLWolfsburg bleibe und meine Entwicklung hier fortsetzen kann. Ich spiele unglaublich gerne in diesem Team und möchte mit dazu beitragen, dass wir unsere Ziele erreicht. 

➡ https://t.co/ZYFAQ0TE6n https://t.co/0teW2cAl6J",False,"[0, 274]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,15915062.0,15915062,VfL Wolfsburg,VfL_Wolfsburg,Wolfsburg,Offizieller Twitter-Account des #VfLWolfsburg 🐺 #immernurdu | @VfLWolfsburg_EN 🇬🇧 | @VfLWolfsburg_ES 🇪🇦 |  @VfLWolfsburg_PT 🇵🇹 | @VfL_Frauen 🐺,https://t.co/6RyFdqCqFc,"[{'url': 'https://t.co/6RyFdqCqFc', 'expanded_url': 'http://www.vfl-wolfsburg.de', 'display_url': 'vfl-wolfsburg.de', 'indices': [0, 23]}]",[],False,293794.0,307.0,2110.0,Wed Aug 20 07:25:47 +0000 2008,3930.0,,,True,True,38925.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1373913077511561216/JFPg_ZB5_normal.jpg,https://pbs.twimg.com/profile_images/1373913077511561216/JFPg_ZB5_normal.jpg,https://pbs.twimg.com/profile_banners/15915062/1656147759,1E8C00,1E8C00,FFFFFF,1E8C00,True,True,False,False,False,False,False,none,[],,,,,False,15.0,160.0,False,False,False,de,,,,,,,,,,,
Mon Mar 06 09:42:40 +0000 2023,1632678071412170753,1632678071412170753,@WhoScored @MoussaDiaby_19 @mdeligt_04 @AlphonsoDavies @fcunion @bayer04fussball @FCBayernEN @FCAugsburg @s04 @VfL_Wolfsburg @Eintracht Frimpong only played 29' wtf,False,"[136, 164]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6326775344027648e+18,1632677534402764801,99806132.0,99806132,WhoScored,,,,,False,0,0,False,False,en,en,recent,1037327161697423360,1037327161697423360,☆Thomassss☆🇮🇹🇩🇪,Kenshiro0o,Carmin-sur-mer,Atalanta / Aston Villa,https://t.co/Q02uOV6UrJ,[],False,87,178,0,Wed Sep 05 13:10:42 +0000 2018,35139,,,False,False,10396,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622701048493211655/oNQJTiPd_normal.jpg,https://pbs.twimg.com/profile_images/1622701048493211655/oNQJTiPd_normal.jpg,https://pbs.twimg.com/profile_banners/1037327161697423360/1677194226,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/Q02uOV6UrJ', 'expanded_url': 'https://instagram.com/thxmasig?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/thxmasig?igshi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:02:53 +0000 2023,1632668061277859843,1632668061277859843,@VfL_Wolfsburg @kicker @yannickgerhardt Goathardt 🐐,False,"[40, 51]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632664491140817e+18,1632664491140816896,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,3,False,False,en,en,recent,1159592941213687813,1159592941213687813,Marc,SpIashford,,@vfl_wolfsburg @manutd @russwest44,,[],False,2978,2787,10,Thu Aug 08 22:31:16 +0000 2019,269113,,,False,False,86534,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1591529285864620032/MZQ3tiVI_normal.jpg,https://pbs.twimg.com/profile_images/1591529285864620032/MZQ3tiVI_normal.jpg,https://pbs.twimg.com/profile_banners/1159592941213687813/1666161434,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:00:29 +0000 2023,1632667454093631488,1632667454093631488,"Honourable Mentions:

Yunus Musah (Valencia) - USA
Ademola Lookman (Atalanta) - Nigeria
Lukas Nmecha (VFL Wolfsburg) - Germany
Gareth Bale (Retired) - he's still good enough so makes the sideline https://t.co/Kxhz2WuvF0",False,"[0, 195]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632667446707454e+18,1632667446707453957,1.235231516818641e+18,1235231516818640897,RetroShirtsFC,,,,,False,1,67,False,False,en,en,recent,1235231516818640897,1235231516818640897,Dan - Retro Shirts FC,RetroShirtsFC,"Salford, England",Football shirt and @VeneziaFC_EN enthusiast 🟠⚫️🟢,,[],False,5835,862,22,Wed Mar 04 15:52:05 +0000 2020,40117,,,True,False,8402,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588659136753008640/_Rfvaq2g_normal.jpg,https://pbs.twimg.com/profile_images/1588659136753008640/_Rfvaq2g_normal.jpg,https://pbs.twimg.com/profile_banners/1235231516818640897/1666878138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:00:05 +0000 2023,1632667353065439233,1632667353065439233,"#Bayern Munich @FCBFrauen now in striking distance of #DieLiga title after win over Werder Bremen and Wolfsburg stumble 

@FCBayern @FCBayernUS @FCBayernEN #MiaSanMia
 https://t.co/e7OvJWRHWY",False,"[0, 191]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,,False,2,7,False,False,en,en,recent,284175430,284175430,Bavarian Football Works,BavarianFBWorks,United States,"SB Nation's Blog On FC Bayern Munich | Breaking News, Analysis Articles, & More | #MiaSanMia | Home of World Soccer Talk's Best Club Podcast of 2022",https://t.co/DnVqKdNnQT,[],False,43278,523,299,Mon Apr 18 19:39:17 +0000 2011,40913,,,True,True,88013,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_banners/284175430/1598217270,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/DnVqKdNnQT', 'expanded_url': 'http://www.bavarianfootballworks.com', 'display_url': 'bavarianfootballworks.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 22:27:02 +0000 2023,1632508042863575040,1632508042863575040,"VfL Wolfsburg 2 - 2 Eintracht Frankfurt

#Wolfsburg's Yannick Gerhardt's is making waves in the #Bundesliga this season with six goals finishing off with the equalizer against #eintrachtfrankfurt today
⚽⚽💪
#Germany #football #futbol #goals #trending https://t.co/PXhfI8lXga",False,"[0, 249]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1555892450652295169,1555892450652295169,FutbolConnect English,FutbolconnectE,United States,"Futbol/Soccer Network for players, coaches and fans to interconnect and take their passion for soccer to the next level.",https://t.co/s7OHp4IqzS,[],False,31,161,0,Sat Aug 06 12:27:10 +0000 2022,37,,,False,False,609,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555893990880411650/OXgp7B3W_normal.jpg,https://pbs.twimg.com/profile_images/1555893990880411650/OXgp7B3W_normal.jpg,https://pbs.twimg.com/profile_banners/1555892450652295169/1676917624,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/s7OHp4IqzS', 'expanded_url': 'http://www.futbolconnect.com', 'display_url': 'futbolconnect.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 22:05:00 +0000 2023,1632502496928169985,1632502496928169985,An eighth straight win and a new tally of 34 points after 13 games means @FCBfrauen have closed the gap on leaders VfL Wolfsburg to two points.,False,"[0, 143]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,288489921,288489921,Felipe,FCBayernUpdate,Latinoamérica,"Football, Fútbol #FCBayern #MiaSanMia 🔴⚪️",https://t.co/WGGMZYB5tB,[],False,14070,572,220,Tue Apr 26 23:16:32 +0000 2011,1,,,True,False,167172,,False,False,False,08063D,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1621520493621968900/T0ysNfaO_normal.jpg,https://pbs.twimg.com/profile_images/1621520493621968900/T0ysNfaO_normal.jpg,https://pbs.twimg.com/profile_banners/288489921/1613330626,08063D,FFFFFF,F6F6F6,333333,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/WGGMZYB5tB', 'expanded_url': 'http://www.bayernupdate.com', 'display_url': 'bayernupdate.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 20:20:12 +0000 2023,1632476123543252992,1632476123543252992,"Eintracht Frankfurt's hopes of finishing in the Bundesliga's top four suffered another setback when they were held to a 2-2 draw at VfL Wolfsburg.
Read full Story here -  https://t.co/HwSaQaWgbb
#Bundesliga #Germany #football #soccer",False,"[0, 233]","<a href=""https://onefootballstats.com"" rel=""nofollow"">1footballstats-website-int</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1291619622765158400,1291619622765158400,1FootballStats,1FootballStats,Toronto,All you need to know about your favorite football/soccer club,,[],False,60,33,3,Fri Aug 07 06:18:23 +0000 2020,9,,,False,False,6654,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_images/1321977625330540545/FWdWIy4__normal.jpg,https://pbs.twimg.com/profile_banners/1291619622765158400/1604019003,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 20:12:17 +0000 2023,1632474130619441152,1632474130619441152,@VfL_Wolfsburg @yannickgerhardt Goathardt 🐐,False,"[32, 43]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6324692884214088e+18,1632469288421408770,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1367015317860462596,1367015317860462596,Kyxce ⚡,Kyxxce,,,https://t.co/RxC88S6oJ8,[],False,376,542,0,Wed Mar 03 07:33:52 +0000 2021,82934,,,False,False,5645,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632350925871370240/q5qkOnkn_normal.jpg,https://pbs.twimg.com/profile_images/1632350925871370240/q5qkOnkn_normal.jpg,https://pbs.twimg.com/profile_banners/1367015317860462596/1678018260,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/RxC88S6oJ8', 'expanded_url': 'https://solo.to/kyxce', 'display_url': 'solo.to/kyxce', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 20:11:37 +0000 2023,1632473964181061632,1632473964181061632,@VfL_Wolfsburg @yannickgerhardt Goat,False,"[32, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324692884214088e+18,1632469288421408770,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,0,False,False,en,en,recent,1321074449907617793,1321074449907617793,Fynn,VfLFynn,,@VfL_Wolfsburg 💚🐺 @KarlsruherSC Symphatie vorhanden,,[],False,114,110,0,Tue Oct 27 13:01:20 +0000 2020,48109,,,False,False,3545,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631678247359459329/MGWHApTa_normal.jpg,https://pbs.twimg.com/profile_images/1631678247359459329/MGWHApTa_normal.jpg,https://pbs.twimg.com/profile_banners/1321074449907617793/1677629438,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:59:52 +0000 2023,1632471008341893120,1632471008341893120,@VfL_Wolfsburg @yannickgerhardt Goathardt,False,"[32, 41]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324692884214088e+18,1632469288421408770,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,2,False,False,en,en,recent,607407118,607407118,Sascha,Sascha3599,"Wolfsburg, Deutschland",23 | VfL Wolfsburg 💚🐺,,[],False,50,41,1,Wed Jun 13 17:42:54 +0000 2012,1378,,,False,False,2972,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/795718378606493696/MqdqUnnp_normal.jpg,https://pbs.twimg.com/profile_images/795718378606493696/MqdqUnnp_normal.jpg,https://pbs.twimg.com/profile_banners/607407118/1478548994,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:56:28 +0000 2023,1632470150673776641,1632470150673776641,"@Eintracht @VfL_Wolfsburg @Bundesliga_DE @DAZN_DE Kamada Come next season, be the star of this league!!! Come to FENERBAHÇE💛💙🇹🇷",False,"[50, 127]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6322898467051274e+18,1632289846705127424,120127817.0,120127817,Eintracht,,,,,False,0,0,False,False,en,en,recent,1355239593294114817,1355239593294114817,TAMER TASTAN¹⁹⁰⁷,Tamer36674795,,"GENÇ FENERBAHÇELİLER

↔#BizFenerbahceyiz

↔İçimden geçenide yaptım
    Elimden gelenide
    Olmayınca olmuyor...

#BizBizeYeterizBizFenerbahceyiz💛💙",,[],False,8,153,9,Fri Jan 29 19:41:23 +0000 2021,2679,,,True,False,455,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584282121924972544/_aekA0R4_normal.jpg,https://pbs.twimg.com/profile_images/1584282121924972544/_aekA0R4_normal.jpg,https://pbs.twimg.com/profile_banners/1355239593294114817/1648671108,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:27:43 +0000 2023,1632462916837416964,1632462916837416964,"#Bundesliga 🇩🇪 | Jornada 23 📝

@bayer04fussball 4️⃣-1 Hertha Berlín
VfL Wolfsburg 2️⃣-2️⃣ Eintracht Frankfurt

#B04BSC #WOBSGE ⚽ https://t.co/WQS7DbyMBw",False,"[0, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,97759790,97759790,Solo ⚽ Fútbol (Héctor),SoloFutbolPlus,"León, Guanajuato, México",🇲🇽 15 Años informándote toda la actualidad del Planeta Fútbol. 🇵🇪  Publicidad / Ventas: ventas@solofutbol.com.mx,https://t.co/BCZAwy0ljF,[],False,92643,82541,227,Fri Dec 18 22:19:09 +0000 2009,43613,,,True,False,137474,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_banners/97759790/1522641877,1B95E0,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/BCZAwy0ljF', 'expanded_url': 'http://www.solofutbol.com.mx', 'display_url': 'solofutbol.com.mx', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027fcd83c280af3,https://api.twitter.com/1.1/geo/id/1027fcd83c280af3.json,city,Lagos de Moreno,"Lagos de Moreno, Jalisco",MX,Mexico,[],Polygon,"[[[-102.16888, 21.1778369], [-101.568873, 21.1778369], [-101.568873, 21.8892021], [-102.16888, 21.8892021]]]",1.632462916837417e+18
Sun Mar 05 19:08:54 +0000 2023,1632458182005256192,1632458182005256192,"#Bundesliga 
Eintracht Frankfurt’s hopes of finishing in the Bundesliga’s top four suffered another setback when they were held to a 2-2 draw at VfL Wolfsburg on Sunday.
https://t.co/EXV8Est57p",False,"[0, 193]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1666804076,1666804076,Express Sports,IExpressSports,New Delhi,Sports news from @IndianExpress. Get Sandeep Dwivedi's newsletter here: https://t.co/VuGcvCiqJY,https://t.co/kTS28lD2Q8,"[{'url': 'https://t.co/VuGcvCiqJY', 'expanded_url': 'http://bit.ly/3HDxayt', 'display_url': 'bit.ly/3HDxayt', 'indices': [72, 95]}]",False,90299,418,534,Tue Aug 13 04:44:51 +0000 2013,81,,,False,True,213098,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1064747434004250624/RkFmAKCN_normal.jpg,https://pbs.twimg.com/profile_images/1064747434004250624/RkFmAKCN_normal.jpg,https://pbs.twimg.com/profile_banners/1666804076/1668397666,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/kTS28lD2Q8', 'expanded_url': 'https://indianexpress.com/section/sports/', 'display_url': 'indianexpress.com/section/sports/', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 19:00:16 +0000 2023,1632456006889340929,1632456006889340929,Eintracht Frankfurt's hopes of finishing in the Bundesliga's top four suffered another setback when they were held to a 2-2 draw at VfL Wolfsburg on Sunday. https://t.co/J5HJCfWR2o,False,"[0, 180]","<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,26851173,26851173,Reuters Sports,ReutersSports,Global,Full coverage of international sports from Reuters.,http://t.co/E7h3bU6yVL,[],False,43477,358,1524,Thu Mar 26 21:06:30 +0000 2009,35,,,False,True,122944,,False,False,False,444444,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_images/1151162297668296709/MosL-F45_normal.png,https://pbs.twimg.com/profile_banners/26851173/1561491190,006F97,F5F5F5,F5F5F5,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/E7h3bU6yVL', 'expanded_url': 'http://www.reuters.com', 'display_url': 'reuters.com', 'indices': [0, 22]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:46:47 +0000 2023,1632437513288658946,1632437513288658946,"ALERT: New high roller bet posted!
A bet has been placed for $26,847.56 on VfL Wolfsburg - Eintracht Frankfurt to win $33,559.44.
To view this bet or copy it https://t.co/FfhfVWM8QC https://t.co/kLFWwh9Ryo",False,"[0, 181]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1310800524619386880,1310800524619386880,Stake High Roller,stakehighroller,Everywhere,"Follow the big money. All bets here are REAL. Go where the big money goes and increase your chances of winning!
Welcome BONUS register here 👉 https://t.co/gsqJWkYdAh",https://t.co/gsqJWkYdAh,"[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [142, 165]}]",False,17823,8929,66,Tue Sep 29 04:36:21 +0000 2020,3616,,,False,False,94340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_images/1323851625769754624/nrLTZT-Z_normal.png,https://pbs.twimg.com/profile_banners/1310800524619386880/1604464316,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/gsqJWkYdAh', 'expanded_url': 'http://betonstake.com', 'display_url': 'betonstake.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:21:46 +0000 2023,1632431218196111360,1632431218196111360,@VfL_Wolfsburg Goathardt,False,"[15, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6324290897210327e+18,1632429089721032707,15915062.0,15915062,VfL_Wolfsburg,,,,,False,0,7,False,False,en,en,recent,794177095559741440,794177095559741440,Tobi,Trobbbyyy,386,@VfL_Wolfsburg,,[],False,969,353,8,Thu Nov 03 13:59:09 +0000 2016,76696,,,True,False,11547,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_images/1609572217670467586/2NhRd8s6_normal.jpg,https://pbs.twimg.com/profile_banners/794177095559741440/1666188315,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
