created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.profile_banner_url,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Tue Mar 07 16:49:04 +0000 2023,1633147767647268881,1633147767647268881,"Omar Marmoush and Houssem Aouar have both passed their medicals with Eintracht Frankfurt but the deals are not yet done. Eintracht remain positive, according to @BILD_Eintracht. https://t.co/6C566og1oB",False,"[0, 177]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.63099849421013e+18,1630998494210129932,2981020176.0,2981020176,BL_LatestNews,,,,,True,4,48,False,False,en,en,recent,2981020176,2981020176,Bundesliga Latest,BL_LatestNews,"Vienna, Austria",Bundesliga Latest are covering Breaking News on the German Bundesliga from domestic and international media. | formerly @BL_Latest,,[],False,10382,1020,221,Tue Jan 13 23:54:10 +0000 2015,6648,,,True,False,6589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,https://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2981020176/1450724135,False,,1.6331472297530286e+18,1633147229753028610,Tue Mar 07 16:46:56 +0000 2023,1.6331472297530286e+18,1633147229753028610,*** BILDplus Inhalt *** Spannende Details - Eintracht verhandelt mit diesen 3 Stars https://t.co/iaJ8EVxOSY #BILDSport,False,"[0, 118]",en,recent,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,9330802.0,9330802,BILD Sport,BILD_Sport,Berlin,"Alle News aus den Bereichen Fußball, Bundesliga, Formel 1, Tennis und Boxen. Impressum: https://t.co/QmyG5OkSeF Datenschutzerklärung: https://t.co/P9NlgE2vSB",https://t.co/x3wnfkwRct,"[{'url': 'https://t.co/x3wnfkwRct', 'expanded_url': 'http://bild.de/BILD/sport/home/sport.html', 'display_url': 'bild.de/BILD/sport/hom…', 'indices': [0, 23]}]","[{'url': 'https://t.co/QmyG5OkSeF', 'expanded_url': 'http://on.bild.de/BILDinfo', 'display_url': 'on.bild.de/BILDinfo', 'indices': [88, 111]}, {'url': 'https://t.co/P9NlgE2vSB', 'expanded_url': 'http://on.bild.de/DSE', 'display_url': 'on.bild.de/DSE', 'indices': [134, 157]}]",False,336549.0,281.0,2005.0,Tue Oct 09 15:22:07 +0000 2007,769.0,,,True,True,181500.0,,False,False,False,292929,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/916251311083085824/jWRqv0EF_normal.jpg,https://pbs.twimg.com/profile_images/916251311083085824/jWRqv0EF_normal.jpg,https://pbs.twimg.com/profile_banners/9330802/1629632665,E3001B,FFFFFF,E6E6E6,000000,False,False,False,False,False,False,False,none,[],,,,,False,0.0,1.0,False,False,False,de
Tue Mar 07 16:36:05 +0000 2023,1633144496815763456,1633144496815763456,"Dear @ChampionsLeague:
Will Napoli play completely without fans?
Or in a neutral stadium outside Italy? Or will the match be counted for Eintracht Frankfurt?
Or do you give a shit on your own rules regarding the minimum of 5% away fans?
Just asking… #napolieintracht",False,"[0, 266]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,126933179,126933179,🇺🇦 La Bestia Blanca! ❤️🖤🤍🦅,AntonHuebler,,"Lebenslanges Mitglied der Alleinseligmachenden SG Eintracht Frankfurt, Member of Shamrock Rovers Football Club",,[],False,161,407,5,Sat Mar 27 13:34:57 +0000 2010,57622,,,False,False,17435,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1438964148570890242/xxTu0piY_normal.jpg,https://pbs.twimg.com/profile_images/1438964148570890242/xxTu0piY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/126933179/1571068107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:18:31 +0000 2023,1633140079660089349,1633140079660089349,🚨 The Italian Interior Ministry has decided that Napoli can't sell tickets to Eintracht Frankfurt supporters for the Champions League return game in Naples. It follows the clashes between supporters at the first leg in Frankfurt. [GdS] #Napoli #UCL,False,"[0, 248]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,39,False,False,en,en,recent,1488916191943004166,1488916191943004166,Italian Football News 🇮🇹,footitalia1,Italy / London,"Serie A news, transfers, matches & everything else calcio • W: https://t.co/WQTIGNYbbB • IG: https://t.co/b9zqazI5B3 •  FB: https://t.co/cJRU0CsCjD",https://t.co/a1yHYWS9Gg,"[{'url': 'https://t.co/WQTIGNYbbB', 'expanded_url': 'http://footitalia.com', 'display_url': 'footitalia.com', 'indices': [63, 86]}, {'url': 'https://t.co/b9zqazI5B3', 'expanded_url': 'http://instagram.com/footitalia1', 'display_url': 'instagram.com/footitalia1', 'indices': [93, 116]}, {'url': 'https://t.co/cJRU0CsCjD', 'expanded_url': 'http://facebook.com/FootItalia', 'display_url': 'facebook.com/FootItalia', 'indices': [124, 147]}]",False,17154,356,165,Wed Feb 02 16:44:25 +0000 2022,5410,,,False,False,10112,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1495323624349347843/ADVx8iyB_normal.jpg,https://pbs.twimg.com/profile_images/1495323624349347843/ADVx8iyB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1488916191943004166/1674410667,,"[{'url': 'https://t.co/a1yHYWS9Gg', 'expanded_url': 'https://www.footitalia.com', 'display_url': 'footitalia.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:53:22 +0000 2023,1633133747435446274,1633133747435446274,"⚠️#SSCSGE📍#EintrachFrankfurt

The Italian interior ministry bans German citizens from the city and stadium of the #SSCNeaple against Frankfurt with a decree

 This is #EU legal questionable

#Eintracht talks about a serious intervention in the #ChampionsLeague  1/6 #Uefa https://t.co/x7sOTFbOlU",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,13,54,False,False,en,en,recent,3319071782,3319071782,Neutral zone,fanatico_japan,,"We are a group of Ger, Jap and Thai and we post mostly War and football 

currently mostly UkraineWar

Our Sources are Reuter, ITV, etc

Neutrality is our credo",,[],False,204,70,4,Tue Aug 18 20:12:16 +0000 2015,417,,,True,False,1672,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1498648789774745607/ZEoz2x3Q_normal.jpg,https://pbs.twimg.com/profile_images/1498648789774745607/ZEoz2x3Q_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/3319071782/1646140690,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:33:31 +0000 2023,1633128751524466688,1633128751524466688,"@UEFAcom_de @Eintracht @eintracht_eng @eintracht_jp @eintracht_us Not a good day for you to be  posting Frankfurt feelgood content. ::)
Like, seriously, wtf? Rub some more salt on, will you?",False,"[66, 190]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330633208937636e+18,1633063320893763587,74425157.0,74425157,UEFAcom_de,,,,,False,0,3,False,False,en,en,recent,1179319695536726017,1179319695536726017,minionofmidas,minionofmidas,,"Sieht hier vielleicht so aus, aber die SGE ist nicht mein einziges Thema",,[],False,7,14,1,Wed Oct 02 08:58:30 +0000 2019,1650,,,False,False,238,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1535130318449135616/NKwleXlC_normal.jpg,https://pbs.twimg.com/profile_images/1535130318449135616/NKwleXlC_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:58:44 +0000 2023,1633119999794577411,1633119999794577411,"Who‘s your favorite team from,

🇮🇹: Ac Milan
🏴󠁧󠁢󠁥󠁮󠁧󠁿: Liverpool/Arsenal
🇩🇪: Eintracht Frankfurt 
🇫🇷: LOSC Lille
🇪🇸: Fc Barcelona 
🇳🇱: Ajax
🇵🇹: Benfica",False,"[0, 150]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,1606778568247230466,1606778568247230466,Milo | Iliev needs his Debut,MiloComeback,,"@eintracht | @fcbarcelona | VfB Oldenburg | Ebimbe,Kolo,Marmoursh,Balde, Aouar und Pacho Liebhaber | 🇧🇬🇩🇪 | Danny Da Costa is king | Jkeey4 stan",,[],False,249,478,0,Sat Dec 24 22:27:28 +0000 2022,2394,,,False,False,2789,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628829509142077441/TXoI_0FB_normal.jpg,https://pbs.twimg.com/profile_images/1628829509142077441/TXoI_0FB_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1606778568247230466/1677438039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:50:46 +0000 2023,1633117996754382852,1633117996754382852,"@Ctarkwright @KierDoyle @ChicagoDmitry Erik Palmer Brown plays for Troyes and is mostly ok, Aaronson just moved to Eintracht Frankfurt",False,"[39, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633113207719043e+18,1633113207719043075,1.2673713034236764e+18,1267371303423676417,Ctarkwright,,,,,False,0,1,False,False,en,en,recent,114912553,114912553,Paul Harvey,Thundering165,"Raleigh, NC","Kayaker, former college wrestler (Wheaton ‘10), foster/bio/adoptive dad, husband to the world’s best wife. Writer for The Outfield and American Soccer Analysis",https://t.co/4GCUaoDlna,[],False,1001,451,39,Wed Feb 17 01:01:02 +0000 2010,9295,,,True,False,11218,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/636093493207666689/dLDycSCd_normal.jpg,https://pbs.twimg.com/profile_images/636093493207666689/dLDycSCd_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/114912553/1671154731,,"[{'url': 'https://t.co/4GCUaoDlna', 'expanded_url': 'https://nc-analytics.medium.com/', 'display_url': 'nc-analytics.medium.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:48:23 +0000 2023,1633117394628489217,1633117394628489217,"The Italian Ministry of the Interior will issue an injunction against @sscnapoli prohibiting the club from selling tickets to Eintracht Frankfurt supporters for the second leg.

 https://t.co/cPvWOyyBZo",False,"[0, 202]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,991686888384843781,991686888384843781,Eintracht Frankfurt,eintracht_us,"Frankfurt on the Main, Germany",Official 🇺🇸 account of Eintracht Frankfurt | 🇩🇪@eintracht | 🇬🇧@eintracht_eng | 🇪🇸@eintracht_esp | 🇯🇵@eintracht_jp | Imprint: https://t.co/tHD6MK5fCn,https://t.co/cVub3Wn5FR,"[{'url': 'https://t.co/tHD6MK5fCn', 'expanded_url': 'http://sge.de/imprint', 'display_url': 'sge.de/imprint', 'indices': [125, 148]}]",False,17698,691,105,Wed May 02 14:32:33 +0000 2018,6478,,,True,True,19762,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505525126321905664/pVU6Yixp_normal.jpg,https://pbs.twimg.com/profile_images/1505525126321905664/pVU6Yixp_normal.jpg,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/991686888384843781/1672767658,False,"[{'url': 'https://t.co/cVub3Wn5FR', 'expanded_url': 'https://en.eintracht.de/', 'display_url': 'en.eintracht.de', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:33:19 +0000 2023,1633113604936351745,1633113604936351745,"Napoli with the help of the Italian government want to ban away supporters in the Champions League home leg against Frankfurt? 

That seems fucking unfair. If they can't guarantee the safety of away supporters, they shouldn't be allowed in the Champions League. Simple as https://t.co/X1s1NHZNcB",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,3,False,False,en,en,recent,1411798823135895559,1411798823135895559,knob,W4Gooner,"Chiswick, London","Tweets on data and houses. Hammersmith born, W4 bred, heart in N5. Work in the City. @Oddonos enjoyer. The Arsenal.",,[],False,332,543,4,Sun Jul 04 21:27:38 +0000 2021,55893,,,True,False,34552,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630674590983757826/GZ9SIvFL_normal.jpg,https://pbs.twimg.com/profile_images/1630674590983757826/GZ9SIvFL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1411798823135895559/1677107937,False,,1.633044343178113e+18,1633044343178113025,Tue Mar 07 09:58:06 +0000 2023,1.633044343178113e+18,1633044343178113025,"Die Eintracht wurde gestern am späten Abend von der UEFA darüber informiert, dass das italienische Innenministerium eine Verfügung gegen @sscnapoli erlassen wird, wonach dem Verein der Verkauf von Gästetickets für das Achtelfinalrückspiel untersagt ist.
https://t.co/d99c5boAuo",False,"[0, 277]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,120127817.0,120127817,Eintracht Frankfurt,Eintracht,"Frankfurt am Main, Deutschland",Offizieller Account von Eintracht Frankfurt | #SGE | 🇺🇸 @eintracht_us | 🇬🇧 @eintracht_eng | 🇯🇵 @eintracht_jp | 🦅 @EintrachtFrauen | Impr.: https://t.co/gevz20f1Sx,https://t.co/kAYhfq3JDc,"[{'url': 'https://t.co/kAYhfq3JDc', 'expanded_url': 'http://www.eintracht.de', 'display_url': 'eintracht.de', 'indices': [0, 23]}]","[{'url': 'https://t.co/gevz20f1Sx', 'expanded_url': 'http://sge.de/imp', 'display_url': 'sge.de/imp', 'indices': [139, 162]}]",False,598445.0,159.0,2064.0,Fri Mar 05 15:03:12 +0000 2010,8053.0,,,True,True,64284.0,,False,False,False,010101,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_banners/120127817/1672602299,CC0000,FFFFFF,FFFFFF,333333,True,True,False,False,False,False,False,none,[],,,,,False,89.0,1230.0,False,False,False,de
Tue Mar 07 14:31:57 +0000 2023,1633113259862552578,1633113259862552578,"They got dumped out of the Champions League group stages to Eintracht Frankfurt, in a game where they were supposed to win but apparently not. They sit fourth in the Premiera Liga this season with 5 points off the Champions League places with SC Braga filling up the third place",False,"[0, 278]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331132539025367e+18,1633113253902536706,1.63156818560956e+18,1631568185609560068,afcthomas7,,,,,False,0,2,False,False,en,en,recent,1631568185609560068,1631568185609560068,Thomas🇳🇬,afcthomas7,"Lagos, Nigeria","My Opinions are about football are accurate. The Greatest Club in the world @Arsenal . Freelancer, Threads about Arsenal's tactical insights and player profile.",,[],False,3,4,0,Fri Mar 03 08:12:47 +0000 2023,73,,,False,False,83,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631575355638022149/-ytUq8KA_normal.jpg,https://pbs.twimg.com/profile_images/1631575355638022149/-ytUq8KA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1631568185609560068/1677835168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:14:59 +0000 2023,1633108988354068482,1633108988354068482,Full story: https://t.co/YmtGEzbhVF #Napoli #Eintracht #Calcio #SerieA #UCL,False,"[0, 75]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.63310898575351e+18,1633108985753509892,18841928.0,18841928,footballitalia,,,,,False,1,6,False,False,en,en,recent,18841928,18841928,Football Italia,footballitalia,,The website for English-speaking fans of Italian football,https://t.co/DsazpSkeBW,[],False,195321,1173,3347,Sat Jan 10 18:34:38 +0000 2009,2606,,,False,False,349813,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,28920C,FA0A16,DDFFCC,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/18841928/1628154486,False,"[{'url': 'https://t.co/DsazpSkeBW', 'expanded_url': 'http://www.football-italia.net/', 'display_url': 'football-italia.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:14:58 +0000 2023,1633108985753509892,1633108985753509892,🔴 The Interior Ministry in Italy has decided that Napoli will not be permitted to sell any tickets to Eintracht Frankfurt supporters for the Champions League return game in Naples.,False,"[0, 180]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7,31,False,False,en,en,recent,18841928,18841928,Football Italia,footballitalia,,The website for English-speaking fans of Italian football,https://t.co/DsazpSkeBW,[],False,195321,1173,3347,Sat Jan 10 18:34:38 +0000 2009,2606,,,False,False,349813,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,28920C,FA0A16,DDFFCC,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/18841928/1628154486,,"[{'url': 'https://t.co/DsazpSkeBW', 'expanded_url': 'http://www.football-italia.net/', 'display_url': 'football-italia.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:05:57 +0000 2023,1633106716102471682,1633106716102471682,#Eintracht Frankfurt: Fan ban in #Naples at ⁦@ChampionsLeague⁩ second leg! WHY ⁦@Viminale⁩ 😒 #ChampionsLeague #UCL ⁦@Eintracht⁩ ⁦@en_sscnapoli⁩  https://t.co/rMZjqWtIL4,False,"[0, 168]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1581593804221681664,1581593804221681664,Danielski,life_of_dasch,"Berlin, Deutschland",Hier Twitter ich über alles und wie mir der Schnabel gewachsen ist. 😎,,[],False,48,119,0,Sun Oct 16 10:32:12 +0000 2022,1927,,,False,False,777,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1581594080336908290/BwnjkZ8E_normal.jpg,https://pbs.twimg.com/profile_images/1581594080336908290/BwnjkZ8E_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1581593804221681664/1665916600,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:05:10 +0000 2023,1633106518693359627,1633106518693359627,Oliver Glasner (48) has been offered a contract extension by Eintracht Frankfurt. (FAZ) https://t.co/y1f8NoQVKG,False,"[0, 111]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,18,False,False,en,en,recent,755863512388399109,755863512388399109,Get German Football News,GGFN_,team@getgermanfootballnews.com,Get German Football News (GGFN) - Your Home of German Football.,https://t.co/W5OFRiDGDs,[],False,67277,540,970,Wed Jul 20 20:34:39 +0000 2016,687,,,True,False,18930,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623029450148352009/5jZSvZF-_normal.jpg,https://pbs.twimg.com/profile_images/1623029450148352009/5jZSvZF-_normal.jpg,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/755863512388399109/1675794041,False,"[{'url': 'https://t.co/W5OFRiDGDs', 'expanded_url': 'http://www.getfootballnewsgermany.com', 'display_url': 'getfootballnewsgermany.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:48:03 +0000 2023,1633102213705809923,1633102213705809923,"SSC #Napoli and the Italian authorities should be ashamed. Visiting fans are part of football, you are destroying this wonderful sport, it is now up to #UEFA to put the pressure on. #Frankfurt #SGE #UECL #ChampionsLeague #Fans #Eintracht",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,807944049953034240,807944049953034240,Sportaddict,sportaddict13,"Hamburg, Deutschland","Crazy about sports. 

In der Jugend Torwart beim @hsv & @LSK_Hansa sowie Niedersachsenauswahl. Dann kamen schwere Depressionen, nicht mehr sportlich aber love",,[],False,44,1048,0,Sun Dec 11 13:44:07 +0000 2016,22897,,,False,False,4128,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1357676206804590592/Lk0S7yMz_normal.jpg,https://pbs.twimg.com/profile_images/1357676206804590592/Lk0S7yMz_normal.jpg,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
