created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 16:15:03 +0000 2023,1633139204350787585,1633139204350787585,He has already been bought by RB Leipzig. Very hard for another club to buy him now. https://t.co/uUNWpnSX6a,False,"[0, 84]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,1582628738,1582628738,Dextrous.,mainneli_,Hustle Hill Drive.,"We Are All The Devil, We Are All Christ, We Just Have To Walk With The Good Part of Us Every Day/ I Am Somebody ~ Who is No Business Of Yours.",,[],False,21269,1671,90,Wed Jul 10 08:59:35 +0000 2013,3226,,,True,False,807106,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1390489771949101056/MYkvTArB_normal.jpg,https://pbs.twimg.com/profile_images/1390489771949101056/MYkvTArB_normal.jpg,https://pbs.twimg.com/profile_banners/1582628738/1428467724,4A913C,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,1.633138690309456e+18,1633138690309455872,Tue Mar 07 16:13:00 +0000 2023,1.633138690309456e+18,1633138690309455872,Any team scouting Benjamin Sesko?👀,False,"[0, 34]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.241796707819688e+18,1241796707819687942,Miss Wirtz 🌻,HKuriah,"Nairobi, Kenya","#B04 #FORCABARCA #Clippernation #LetEmKnow @AlphatauriF1 #Crusaders #Allblacks @ArsenalWFC ❤ #WhoDey
Know God know Peace, no God no peace ✌
Ig kuriahharnandez06",https://t.co/lIGEkPoLNY,"[{'url': 'https://t.co/lIGEkPoLNY', 'expanded_url': 'https://ballsnets.wordpress.com/2022/11/14/world-cup-qatar-2022/', 'display_url': 'ballsnets.wordpress.com/2022/11/14/wor…', 'indices': [0, 23]}]",[],False,2948.0,3336.0,2.0,Sun Mar 22 18:39:57 +0000 2020,41763.0,,,True,False,40100.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632731014505148418/-lrFAiTJ_normal.jpg,https://pbs.twimg.com/profile_images/1632731014505148418/-lrFAiTJ_normal.jpg,https://pbs.twimg.com/profile_banners/1241796707819687942/1661904429,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,8.0,False,False,en,,01e215db7136a37e,https://api.twitter.com/1.1/geo/id/01e215db7136a37e.json,city,Nairobi,"Nairobi, Kenya",KE,Kenya,[],Polygon,"[[[36.6645733, -1.3890532], [37.0626672, -1.3890532], [37.0626672, -1.1606735], [36.6645733, -1.1606735]]]"
Tue Mar 07 16:01:35 +0000 2023,1633135818444341253,1633135818444341253,"@ManCityHelp hi, I have a question regarding my RB Leipzig ticket - please could you DM to confirm? Thanks",False,"[0, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,821081617.0,821081617,ManCityHelp,,,,,False,0,0,False,False,en,en,recent,955379446260871168,955379446260871168,Kieran Fitzgibbon,KDFitzgibbon,,"@ManCity, @mariners, @seahawks, @lancscricket",,[],False,92,652,0,Mon Jan 22 09:59:44 +0000 2018,5653,,,True,False,850,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1198989432503853058/lBwJ-yvI_normal.jpg,https://pbs.twimg.com/profile_images/1198989432503853058/lBwJ-yvI_normal.jpg,https://pbs.twimg.com/profile_banners/955379446260871168/1550064661,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:54:48 +0000 2023,1633134110053892099,1633134110053892099,@NewtonOmache How about Chelsea bound Christopher Nkunku scoring the winner to send RB Leipzig through to the last eight? #UCL,False,"[14, 126]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633133143497515e+18,1633133143497515010,9.960771141462753e+17,996077114146275328,NewtonOmache,,,,,False,0,0,False,False,en,en,recent,1889784728,1889784728,Mejja wa Gitugi ⭐️⭐️,mejja_mwangi,"Nairobi, Kenya","Purely Kenyan, |  | ⚽  SPORTS Analyst |

 CEO & Founder of @PristineCondit1 | Tech-preneur | @CHELSEAFC fan⚽ | Football enthusiasts |",,[],False,6499,7198,15,Sat Sep 21 10:47:54 +0000 2013,50015,,,True,False,83953,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1462656790894682121/tmL3RT3G_normal.jpg,https://pbs.twimg.com/profile_images/1462656790894682121/tmL3RT3G_normal.jpg,https://pbs.twimg.com/profile_banners/1889784728/1622323537,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:49:23 +0000 2023,1633132745269321734,1633132745269321734,"Dortmund are in imperious form as a 2-1 win over RB Leipzig on Friday extending their winning run to 10 games.

👉 Over 2.75 ➡ 2.12

 Stake ₦5,000 and Win ₦10,600

If exactly 3 goals is scored your stake will be returned

This option is exclusive to https://t.co/JwJ49qojef https://t.co/nnGcUXzv8S",False,"[0, 272]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633132730144682e+18,1633132730144681991,9.138635934180065e+17,913863593418006529,Tamuno_Jorge,,,,,False,0,0,False,False,en,en,recent,913863593418006529,913863593418006529,Odd_Fiesta𓃵,Tamuno_Jorge,"Port Harcourt, Nigeria","social and ready to mingle ❕

🚨Rivers-Akwa Ibom Son  

🗞Breaking all the biggest Sport News  

#MUFC FAN❕  #FPL",https://t.co/Q5fozVsiIe,[],False,2945,2027,3,Fri Sep 29 20:30:34 +0000 2017,41424,,,False,False,37996,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631828435638145028/h_-8dsRt_normal.jpg,https://pbs.twimg.com/profile_images/1631828435638145028/h_-8dsRt_normal.jpg,https://pbs.twimg.com/profile_banners/913863593418006529/1677893271,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Q5fozVsiIe', 'expanded_url': 'https://bit.ly/3JhJ4yU', 'display_url': 'bit.ly/3JhJ4yU', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:24:58 +0000 2023,1633126602442670083,1633126602442670083,RB Leipzig’s Josko Gvardiol 🇭🇷 is reportedly on Jurgen Klopp's list ahead of the summer transfer window to strengthen at the back | #LFC https://t.co/yWfhLQLrHl,False,"[0, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1565424293336473600,1565424293336473600,Football Alerts 🚨,Jake10533853,,"Football latest updates, Stats, Transfers and News Alerts 🚨",,[],False,4,110,0,Thu Sep 01 19:40:39 +0000 2022,165,,,False,False,151,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633263443343036416/jHmjovrw_normal.jpg,https://pbs.twimg.com/profile_images/1633263443343036416/jHmjovrw_normal.jpg,https://pbs.twimg.com/profile_banners/1565424293336473600/1678235149,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:09:49 +0000 2023,1633122789421973504,1633122789421973504,"Chelsea, Liverpool and Manchester City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer.
https://t.co/lKQDxdRu0V
#DCIHeadquarters #Matiangi https://t.co/Vs48GV27sg",False,"[0, 173]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1370692948019576834,1370692948019576834,Sokapro,sokaprokenya,Westlands Nairobi,"The Best Sports Analytics Site

https://t.co/KZuwc4VhKq",https://t.co/cx0UxriuMA,"[{'url': 'https://t.co/KZuwc4VhKq', 'expanded_url': 'https://chat.whatsapp.com/Kkr4aQv8Y5dAE18FVBlUNf', 'display_url': 'chat.whatsapp.com/Kkr4aQv8Y5dAE1…', 'indices': [32, 55]}]",False,51,24,1,Sat Mar 13 11:07:33 +0000 2021,71,,,True,False,3188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1370693222012493824/epgvWaZt_normal.jpg,https://pbs.twimg.com/profile_images/1370693222012493824/epgvWaZt_normal.jpg,https://pbs.twimg.com/profile_banners/1370692948019576834/1615633855,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/cx0UxriuMA', 'expanded_url': 'http://Sokapro.com', 'display_url': 'Sokapro.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:34:23 +0000 2023,1633113870209261568,1633113870209261568,"[🚨🌕] Contacts exist between #ManCity, Josko Gvardiol’s agent and RB Leipzig for a potential deal.

[@Santi_J_FM]",False,"[0, 112]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,1490071016063782912,1490071016063782912,The City Stands,CityStandsMCFC,"Manchester, England","Everything #ManCity: Transfers, News, Stats, Analysis, Quotes and Much More: https://t.co/ZWyrWHfbTK",,"[{'url': 'https://t.co/ZWyrWHfbTK', 'expanded_url': 'https://instagram.com/citydistrict_?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/citydistrict_?…', 'indices': [77, 100]}]",False,1502,102,1,Sat Feb 05 21:13:23 +0000 2022,3012,,,True,False,2067,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630506877783080961/BjwdilRW_normal.jpg,https://pbs.twimg.com/profile_images/1630506877783080961/BjwdilRW_normal.jpg,https://pbs.twimg.com/profile_banners/1490071016063782912/1677578433,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:12:30 +0000 2023,1633108364971343879,1633108364971343879,@SHoomwitter Would personally be happy with a Colwill or Inacio with JoeG staying another season. He covers RB too! May be we could tempt Gvardiol to stay put for 1 more season at Leipzig and join us in '24 when Virg would have 1 year remaining on his contract!,False,"[13, 261]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328184280409375e+18,1632818428040937473,178435052.0,178435052,SHoomwitter,,,,,False,0,0,False,False,en,en,recent,822075749200838656,822075749200838656,Vinoth,vagabondvinoth,"Toronto, Ontario",LFC ⚽ YNWA! I travel a lot; I hate having my life disrupted by routine!,,[],False,37,1683,0,Thu Jan 19 13:38:26 +0000 2017,982,,,True,False,835,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525660998819926017/b4Gnuh-g_normal.jpg,https://pbs.twimg.com/profile_images/1525660998819926017/b4Gnuh-g_normal.jpg,https://pbs.twimg.com/profile_banners/822075749200838656/1484840450,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:57:01 +0000 2023,1633104466953084928,1633104466953084928,... Dortmund is coming to today's game from a 2:1 win over their Bundesliga rival RB Leipzig no do they will be without they're starman Karim Adeyemi who netted the only goal in the first leg encounter between the two...,False,"[0, 220]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331044612236698e+18,1633104461223669761,1.2168848755564216e+18,1216884875556421634,PkayRohn,,,,,False,0,0,False,False,en,en,recent,1216884875556421634,1216884875556421634,Kai Kwasi Affum,PkayRohn, GHANA,"Chelsea By-heart By-heart
reading something else..",,[],False,446,2345,0,Tue Jan 14 00:49:20 +0000 2020,25542,,,False,False,5363,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1556812251138490368/WtIMtPFI_normal.jpg,https://pbs.twimg.com/profile_images/1556812251138490368/WtIMtPFI_normal.jpg,https://pbs.twimg.com/profile_banners/1216884875556421634/1647901747,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:55:56 +0000 2023,1633104195527090181,1633104195527090181,"📊 Borussia Dortmund are in imperious form as a 2-1 win over RB Leipzig on Friday saw them extend their winning run in all competitions to 10 games.

👉Over 2.75 ➡ 2.12

 Stake ₦5,000 and Win ₦10,600

If exactly 3 goals is scored your stake will be returned https://t.co/BP6w8ofs0H",False,"[0, 255]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1569231121497444352,1569231121497444352,Deluxe_boy,deluxe__boy,"Lagos, Nigeria","emi lagbaja, omo lagbaja https://t.co/0eonbc9XKt",,"[{'url': 'https://t.co/0eonbc9XKt', 'expanded_url': 'http://bitly.ws/vc9S', 'display_url': 'bitly.ws/vc9S', 'indices': [25, 48]}]",False,529,680,0,Mon Sep 12 07:47:15 +0000 2022,3518,,,False,False,13020,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1570044366873403392/g8VGM6Ba_normal.jpg,https://pbs.twimg.com/profile_images/1570044366873403392/g8VGM6Ba_normal.jpg,https://pbs.twimg.com/profile_banners/1569231121497444352/1677596808,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:49:27 +0000 2023,1633102565389877254,1633102565389877254,Will someone tell this weirdo he’s signed for RB Leipzig https://t.co/FTpJuoVgOQ,False,"[0, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,942202620357300224,942202620357300224,James,jfsmith98,W3103,Manchester United • They think they’re fucking Galatasaray 🇾🇪,,[],False,533,448,0,Sun Dec 17 01:19:44 +0000 2017,17628,,,False,False,9078,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631000231734136833/ydmz0Jg-_normal.jpg,https://pbs.twimg.com/profile_images/1631000231734136833/ydmz0Jg-_normal.jpg,https://pbs.twimg.com/profile_banners/942202620357300224/1651505285,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6330453535187558e+18,1633045353518755840,Tue Mar 07 10:02:07 +0000 2023,1.6330453535187558e+18,1633045353518755840,"#mufc scouted Benjamin Šeško at the weekend [@alex_crook, @talkSPORT]",False,"[0, 69]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,2430359540.0,2430359540,utdreport,utdreport,"Manchester, England","The original hub of all the latest #mufc news — including quotes, stats, live match coverage & more",https://t.co/TIvqkP15go,"[{'url': 'https://t.co/TIvqkP15go', 'expanded_url': 'http://utdreport.co.uk', 'display_url': 'utdreport.co.uk', 'indices': [0, 23]}]",[],False,1352611.0,129.0,3837.0,Sun Apr 06 12:06:07 +0000 2014,3.0,,,True,False,76302.0,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1260280391178563584/kFkGySR7_normal.jpg,https://pbs.twimg.com/profile_images/1260280391178563584/kFkGySR7_normal.jpg,https://pbs.twimg.com/profile_banners/2430359540/1672922959,ABB8C2,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,119.0,2308.0,False,False,lt,,,,,,,,,,,
Tue Mar 07 13:48:26 +0000 2023,1633102307964362753,1633102307964362753,"🥇| Liverpool are interested in Josko Gvardiol and the RB Leipzig defender is on their list of targets, but there are currently no negotiations. [@Plettigoal] https://t.co/6mS8GbfWtL",False,"[0, 157]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,38,954,False,False,en,en,recent,4581796174,4581796174,Anfield Edition,AnfieldEdition,,"Independent LFC platform | Double @The_FCAs award winners | News, Transfers + More | 📧 theanfieldedition@gmail.com | 18+ PlaySafe https://t.co/3p75LrCcD9",,"[{'url': 'https://t.co/3p75LrCcD9', 'expanded_url': 'http://www.begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [130, 153]}]",False,278018,200,936,Wed Dec 23 19:55:16 +0000 2015,4636,,,True,False,40922,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_banners/4581796174/1629622928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:39:08 +0000 2023,1633099967366676487,1633099967366676487,"#RBLeipzig appoint #RouvenSchröder as new sporting director! 

https://t.co/yFbkUdr9Fc",False,"[0, 86]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,143245156,143245156,Arunava Chaudhuri | arunfoot,Arunfoot,"Remscheid, Nordrhein-Westfalen",Official account of Arunava Chaudhuri | #SportsStrategy | #FootballConsultant | #Media Pro | #Blogger | @rs1tv | #arunfoot | #IndianFootball #GermanFootball,https://t.co/GmznjK8Mau,[],False,6733,1223,225,Thu May 13 00:13:06 +0000 2010,277,,,True,True,75452,,False,False,False,000000,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1495872581697777664/uULAtK-H_normal.jpg,https://pbs.twimg.com/profile_images/1495872581697777664/uULAtK-H_normal.jpg,https://pbs.twimg.com/profile_banners/143245156/1478543568,1B95E0,FFFFFF,F7DA93,000000,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/GmznjK8Mau', 'expanded_url': 'https://www.arunfoot.com/', 'display_url': 'arunfoot.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:18:29 +0000 2023,1633094770636599299,1633094770636599299,"🚨 NEW: As reported yesterday, Liverpool are interested in Joško Gvardiol. He’s on their list of targets. However, there are no negotiations yet at this stage, RB Leipzig want to keep him. He has a release clause for the summer in 2024, around €110m. #lfc [@plettigoal]",False,"[0, 268]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,18,276,False,False,en,en,recent,2525206496,2525206496,Anfield Watch,AnfieldWatch,United Kingdom,"Independent Liverpool FC business • Providing the latest @LFC news, quotes, interviews & match coverage 🔴 Contact Us 👉 https://t.co/pTwsqRET58",https://t.co/No2j90djsW,"[{'url': 'https://t.co/pTwsqRET58', 'expanded_url': 'https://anfieldwatch.co.uk/contact-us/', 'display_url': 'anfieldwatch.co.uk/contact-us/', 'indices': [119, 142]}]",False,1049034,648,2707,Mon May 26 14:57:04 +0000 2014,17173,,,True,True,33566,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1291289260189011968/ow9mR2OL_normal.jpg,https://pbs.twimg.com/profile_images/1291289260189011968/ow9mR2OL_normal.jpg,https://pbs.twimg.com/profile_banners/2525206496/1647369719,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/No2j90djsW', 'expanded_url': 'http://www.anfieldwatch.co.uk', 'display_url': 'anfieldwatch.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:49:54 +0000 2023,1633087579158466565,1633087579158466565,🚨🚨| #MUFC scouted the RB Leipzig-bound Benjamin Sesko at the weekend. @alex_crook,False,"[0, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4,51,False,False,en,en,recent,1550073301749334016,1550073301749334016,Red Central,RedCentrall,United Kingdom,"Keeping you updated with the best club in the world! #MUFC 🔴 
Breaking news | Latest transfers | Match results | Squad updates",,[],False,1678,920,3,Thu Jul 21 11:00:57 +0000 2022,387,,,True,False,3525,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627367558495043585/VSZW6aTu_normal.jpg,https://pbs.twimg.com/profile_images/1627367558495043585/VSZW6aTu_normal.jpg,https://pbs.twimg.com/profile_banners/1550073301749334016/1676829637,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:39:42 +0000 2023,1633085010302365697,1633085010302365697,"[🚨🌕] Contacts exist between #ManCity, Josko Gvardiol’s agent and RB Leipzig for a potential deal.

[@Santi_J_FM]",False,"[0, 112]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10,377,False,False,en,en,recent,1463848159831023621,1463848159831023621,City Zone,City_Zone_,"Manchester, England ","Everything #ManCity: Transfers, News, Stats, Analysis, Quotes and much more | Enquires: cityzone9320@gmail.com or Direct Message",https://t.co/HDsOMUFJae,[],False,12678,95,60,Thu Nov 25 12:33:22 +0000 2021,4728,,,False,False,17759,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_images/1627405936997400577/8CSqCgB6_normal.jpg,https://pbs.twimg.com/profile_banners/1463848159831023621/1676847712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/HDsOMUFJae', 'expanded_url': 'https://linktr.ee/_city_zone', 'display_url': 'linktr.ee/_city_zone', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
