created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.profile_banner_url,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 01 19:07:18 +0000 2023,1631008228459925504,1631008228459925504,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : Liverpool
🇪🇸 : Atlético Madrid
🇮🇹 : AC Milan duh
🇫🇷 : idc 😭
🇩🇪 : BVB / Mainz 05
🇳🇱 : Ajax
🇵🇹 : idc 😭 https://t.co/LDSj8ClbnP",False,"[0, 144]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,598423104,598423104,mich²⁴ ⚔️,goldenkjaer,she/her || fan acc || 27,|| td¹⁷ || th¹⁹ || bd¹⁰ || ag⁸ || jb¹⁹ ||,,,[],False,2548,1458,49,Sun Jun 03 13:39:22 +0000 2012,59058,,,False,False,112774,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,True,http://pbs.twimg.com/profile_images/1632870502699094037/GmQRyujX_normal.jpg,https://pbs.twimg.com/profile_images/1632870502699094037/GmQRyujX_normal.jpg,https://pbs.twimg.com/profile_banners/598423104/1677512862,ABB8C2,FFFFFF,DDFFCC,333333,True,True,False,False,False,False,False,none,[],1.6306087524276388e+18,1630608752427638790,Tue Feb 28 16:39:56 +0000 2023,1.6306087524276388e+18,1630608752427638790,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 :
🇪🇸 :
🇮🇹 :
🇫🇷 :
🇩🇪 :
🇳🇱 :
🇵🇹 :",False,"[0, 73]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.303026765737218e+18,1303026765737218049,george,StokeyyG2,send me tweets to nab,📩 My Business Email: stokeyenquiries@gmail.com | drop my second account a follow! @StokeyyFC,https://t.co/I1D0FXgaYN,"[{'url': 'https://t.co/I1D0FXgaYN', 'expanded_url': 'https://linktr.ee/stokeyyg2', 'display_url': 'linktr.ee/stokeyyg2', 'indices': [0, 23]}]",[],False,331421.0,3802.0,530.0,Mon Sep 07 17:46:15 +0000 2020,73184.0,,,True,False,50294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,298.0,17005.0,False,False,en,https://pbs.twimg.com/profile_banners/1303026765737218049/1653306587,,,,,,,,,,,,,,
Wed Mar 01 18:26:48 +0000 2023,1630998034438914048,1630998034438914048,Another pick for GW 351 is Zentner. Zentner will play with his team Mainz 05 against Hoffenheim. He recently came back from injury. Mainz 05 is in 8th place while Hoffenheim in in 16th place. #Sorare #CappedMode. https://t.co/UAxNTDWK5m,False,"[0, 212]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1620104998683086852,1620104998683086852,CappedModepicks,CappedModepicks,,#Notfinancialadvise. Picking Capped Mode players daily.,,,[],False,72,35,1,Mon Jan 30 17:01:54 +0000 2023,13,,,False,False,48,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620105469950889990/6LxBhxRG_normal.jpg,https://pbs.twimg.com/profile_images/1620105469950889990/6LxBhxRG_normal.jpg,https://pbs.twimg.com/profile_banners/1620104998683086852/1675100584,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 15:22:30 +0000 2023,1630951651728146432,1630951651728146432,"Bob has Tailed this tip!
      Sport: Football
      Match: 1. Fsv Mainz 05 - 1899 Hoffenheim
      Start Date: 2023-03-04 14:30:00
      Bet: Mainz 05 to win 

      @ 2.00 for 1 unit

      #GamblingTwitter #sportsbettingtwitter
      #MachineLearning",False,"[0, 253]","<a href=""https://novomo-f5610.web.app/"" rel=""nofollow"">Investor Bot</a>",,,,,,,,,,False,1,0,False,False,,en,en,recent,1525603760386494465,1525603760386494465,In4Freedom,HaggardNova,,"Pro alternative investor, I rummage around the darkest places of the internet for value.
Sports, Financials', Stock or Crypto it is all to same to me.",,,[],False,56,9,0,Sat May 14 22:28:15 +0000 2022,0,,,False,False,3858,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_banners/1525603760386494465/1669668481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 13:01:34 +0000 2023,1630916187465850880,1630916187465850880,"Bob has Tailed this tip!
      Sport: Football
      Match: 1. Fsv Mainz 05 - 1899 Hoffenheim
      Start Date: 2023-03-04 14:30:00
      Bet: Mainz 05 to win 

      @ 1.98 for 1 unit

      #GamblingTwitter #sportsbettingtwitter
      #MachineLearning",False,"[0, 253]","<a href=""https://novomo-f5610.web.app/"" rel=""nofollow"">Investor Bot</a>",,,,,,,,,,False,1,0,False,False,,en,en,recent,1525603760386494465,1525603760386494465,In4Freedom,HaggardNova,,"Pro alternative investor, I rummage around the darkest places of the internet for value.
Sports, Financials', Stock or Crypto it is all to same to me.",,,[],False,56,9,0,Sat May 14 22:28:15 +0000 2022,0,,,False,False,3858,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_banners/1525603760386494465/1669668481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 12:18:36 +0000 2023,1630905372834668548,1630905372834668548,"Jonas Omlin registered as Borussia Mönchengladbach's third-fastest player against Mainz 05 last week - the stat highlights some of the club's problems. (Bild) 
https://t.co/lbBzBkIdY4",False,"[0, 183]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,24,False,False,False,en,en,recent,755863512388399109,755863512388399109,Get German Football News,GGFN_,team@getgermanfootballnews.com,Get German Football News (GGFN) - Your Home of German Football.,https://t.co/W5OFRiDGDs,"[{'url': 'https://t.co/W5OFRiDGDs', 'expanded_url': 'http://www.getfootballnewsgermany.com', 'display_url': 'getfootballnewsgermany.com', 'indices': [0, 23]}]",[],False,67277,540,970,Wed Jul 20 20:34:39 +0000 2016,687,,,True,False,18930,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623029450148352009/5jZSvZF-_normal.jpg,https://pbs.twimg.com/profile_images/1623029450148352009/5jZSvZF-_normal.jpg,https://pbs.twimg.com/profile_banners/755863512388399109/1675794041,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 06:59:44 +0000 2023,1630825126907224064,1630825126907224064,"@StokeyyG2 Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : man united (favourite team)
🇪🇸 : real betis (but not when we play em in europa)
🇮🇹 : inter milan (the dons from my fifa 22 UT)
🇫🇷 : farmers league
🇩🇪 : mainz 05 (joint fave)
🇳🇱 : ajax (idk they cool)
🇵🇹 : idk bro maybe sporting or sum",False,"[11, 289]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,0,False,False,,en,en,recent,1593135471097438208,1593135471097438208,mitochondria,mitochondria232,nowhere,"deluded man united and mainz 05 fan
shawberto carlos my goat",,,[],False,20,177,0,Thu Nov 17 06:54:38 +0000 2022,784,,,False,False,208,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616179570905858052/6tidR7T2_normal.jpg,https://pbs.twimg.com/profile_images/1616179570905858052/6tidR7T2_normal.jpg,https://pbs.twimg.com/profile_banners/1593135471097438208/1674162215,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 06:57:50 +0000 2023,1630824650866302976,1630824650866302976,"@BSCDaniel98 ""You'll never walk alone"" von Mainz 05",False,"[13, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6303140848506225e+18,1630314084850622464,1.0442555440962396e+18,1044255544096239616,BSCDaniel98,,,,,False,0,2,False,False,,en,en,recent,295204395,295204395,Joe Ritzo,Metthappen,Köln,"Sport, Filme, #Effzeh, und #StarWars. Professioneller Sammler von REWE Papiertüten.  Auch englisch unterwegs...",,,[],False,347,243,21,Sun May 08 15:29:40 +0000 2011,42391,,,True,False,30400,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1399029224443351042/BGEIVlQf_normal.jpg,https://pbs.twimg.com/profile_images/1399029224443351042/BGEIVlQf_normal.jpg,https://pbs.twimg.com/profile_banners/295204395/1592457172,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8abc99434d4f5d28,https://api.twitter.com/1.1/geo/id/8abc99434d4f5d28.json,city,Cologne,"Cologne, Germany",DE,Germany,[],Polygon,"[[[6.772567, 50.830287], [7.162373, 50.830287], [7.162373, 51.0849471], [6.772567, 51.0849471]]]",1.630824650866303e+18
Wed Mar 01 06:43:28 +0000 2023,1630821035787313153,1630821035787313153,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : Arsenal
🇪🇸 : Valencia
🇮🇹 : Inter
🇫🇷 : Marseille 
🇩🇪 : Mainz 05
🇳🇱 : Ajax
🇵🇹 : Porto https://t.co/iGXfqivaFO",False,"[0, 127]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1346950425484922880,1346950425484922880,ØØØØØ,DrammensFinest,"Mainz, Deutschland","|23|
Arsènes Lovechild.
Jean-Paul Boëtius ultra.",,,[],False,88,278,0,Wed Jan 06 22:43:12 +0000 2021,64604,,,False,False,2349,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1529709373043396610/Iy6FPwPV_normal.jpg,https://pbs.twimg.com/profile_images/1529709373043396610/Iy6FPwPV_normal.jpg,https://pbs.twimg.com/profile_banners/1346950425484922880/1609973315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6306087524276388e+18,1630608752427638790,Tue Feb 28 16:39:56 +0000 2023,1.6306087524276388e+18,1630608752427638790,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 :
🇪🇸 :
🇮🇹 :
🇫🇷 :
🇩🇪 :
🇳🇱 :
🇵🇹 :",False,"[0, 73]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.303026765737218e+18,1303026765737218049,george,StokeyyG2,send me tweets to nab,📩 My Business Email: stokeyenquiries@gmail.com | drop my second account a follow! @StokeyyFC,https://t.co/I1D0FXgaYN,"[{'url': 'https://t.co/I1D0FXgaYN', 'expanded_url': 'https://linktr.ee/stokeyyg2', 'display_url': 'linktr.ee/stokeyyg2', 'indices': [0, 23]}]",[],False,331421.0,3802.0,530.0,Mon Sep 07 17:46:15 +0000 2020,73184.0,,,True,False,50294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,298.0,17005.0,False,False,en,https://pbs.twimg.com/profile_banners/1303026765737218049/1653306587,,,,,,,,,,,,,,
Tue Feb 28 15:04:05 +0000 2023,1630584629387317249,1630584629387317249,Brighton is not Mainz 05. Brighton is Brighton. Get a real coach with European pedigree.,False,"[0, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.630584481064026e+18,1630584481064026116,8.326669121861755e+17,832666912186175488,ob3kenobi,,,,,False,0,0,False,False,,en,en,recent,832666912186175488,832666912186175488,sid,ob3kenobi,"Boston, MA",@chelseafc • @patriots • @celtics • @nhlbruins • @nerevolution • @redsox,,,[],False,56,74,2,Fri Feb 17 19:03:56 +0000 2017,1423,,,True,False,2623,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1174022588613431297/lAKIkQBz_normal.jpg,https://pbs.twimg.com/profile_images/1174022588613431297/lAKIkQBz_normal.jpg,https://pbs.twimg.com/profile_banners/832666912186175488/1652453464,000000,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 12:13:35 +0000 2023,1630541721690861569,1630541721690861569,rocking up with my Mainz 05 portfolio of signings and champions league trophies. https://t.co/FcnLa255H1,False,"[0, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,3,False,False,False,en,en,recent,1500165028347011077,1500165028347011077,James,_Jammyyyy_,Ingerland,WA25 CL16 RV22 Family Guy S7 E2,,,[],False,60,197,0,Sat Mar 05 17:43:18 +0000 2022,1523,,,False,False,600,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632562355732185089/JrJVO33G_normal.jpg,https://pbs.twimg.com/profile_images/1632562355732185089/JrJVO33G_normal.jpg,https://pbs.twimg.com/profile_banners/1500165028347011077/1676471733,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.630532526597976e+18,1630532526597976066,Tue Feb 28 11:37:02 +0000 2023,1.630532526597976e+18,1630532526597976066,"📝 Southampton have now posted their vacancy for head of recruitment!

Reports to DOF Jason Wilcox but is responsible for head of youth, player pathways manager and recruitment analysts.

I’m personally not going for it. But have a look …👇 #SaintsFC

https://t.co/fPEqB4W5vp",False,"[0, 273]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2808681058.0,2808681058,Alfie House,AlfieHouseEcho,Southampton/Somerset,"Southampton FC reporter @dailyecho. ✍️ @SolentSportsJ record graduate. 🎓 @TotalSaintsPod guest. 🎙 DM’s open, get in touch. 📩",https://t.co/DqflgSKS1s,"[{'url': 'https://t.co/DqflgSKS1s', 'expanded_url': 'https://www.dailyecho.co.uk/', 'display_url': 'dailyecho.co.uk', 'indices': [0, 23]}]",[],False,8582.0,942.0,55.0,Sun Oct 05 17:57:55 +0000 2014,17644.0,,,False,True,14991.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1473619491145887748/Bbkb-Odx_normal.jpg,https://pbs.twimg.com/profile_images/1473619491145887748/Bbkb-Odx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,2.0,59.0,False,False,en,https://pbs.twimg.com/profile_banners/2808681058/1674839319,,,False,,,,,,,,,,,
Tue Feb 28 10:16:42 +0000 2023,1630512307074740226,1630512307074740226,@BryanB_LFC Mainz 05 kit https://t.co/pnSiUxH3v0,False,"[12, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6302326471329055e+18,1630232647132905472,866579420.0,866579420,BryanB_LFC,,,,,False,0,1,False,False,False,en,en,recent,1470158456095232001,1470158456095232001,REDFELLAS 🔴,Redfellas_,,"#Liverpool FC Supporter #LFC  #LiverpoolFC #YNWA #Anfield #Reds #COYR #LFCFAMILY #JFT97 #LFCFollowback #DontBuyTheSun #UTR
Priv: @Red_Bloke_",,,[],False,3096,5001,6,Sun Dec 12 22:27:57 +0000 2021,78871,,,False,False,40638,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1494435925060984834/HBCEB-bX_normal.jpg,https://pbs.twimg.com/profile_images/1494435925060984834/HBCEB-bX_normal.jpg,https://pbs.twimg.com/profile_banners/1470158456095232001/1639348580,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:37:44 +0000 2023,1630472303309094913,1630472303309094913,has delighted the fans of Mainz 05 with the signing of Giuseppe Sabatini. #FM23Mobile,False,"[0, 85]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:29:59 +0000 2023,1630470352760610816,1630470352760610816,has delighted the fans of Mainz 05 with the signing of Marcattilio Suriano. #FM23Mobile,False,"[0, 87]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:27:09 +0000 2023,1630469638973972480,1630469638973972480,has delighted the fans of Mainz 05 with the signing of Adam Ferrer. #FM23Mobile,False,"[0, 79]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:19:53 +0000 2023,1630467811368898560,1630467811368898560,has delighted the fans of Mainz 05 with the signing of Nigel Gabrielson. #FM23Mobile,False,"[0, 84]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 07:19:40 +0000 2023,1630467755714461697,1630467755714461697,has delighted the fans of Mainz 05 with the signing of Luis Alfonso López. #FM23Mobile,False,"[0, 86]","<a href=""http://www.footballmanager.com"" rel=""nofollow"">Football Manager Mobile</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,60019798,60019798,Adhi Rizky Putra,Adhirizkyputra,,Saya adalah satu unit Insan yang insane,https://t.co/KV5RJpgZTs,"[{'url': 'https://t.co/KV5RJpgZTs', 'expanded_url': 'http://www.kaskus.us/member.php?u=943125', 'display_url': 'kaskus.us/member.php?u=9…', 'indices': [0, 23]}]",[],False,514,1052,17,Sat Jul 25 09:01:40 +0000 2009,42864,,,True,False,123138,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,https://pbs.twimg.com/profile_images/515187903090012160/J-l8tLxs_normal.jpeg,,CC3300,FFFFFF,05DAFF,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
