created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls
Wed Mar 08 00:15:55 +0000 2023,1633260220389392384,1633260220389392384,"@Agon531 @UTDTrey Sevilla 0-4 City
City 3-1 Sevilla
United 2-1 Barca
Liverpool 2-0 Villarreal
Villarreal 2-3 Liverpool
United 2-1 Villarreal 
Villarreal 0-2 United
Liverpool 2-0 Atletico
Atletico 2-3 Liverpool
West Ham 2-0 Sevilla

Only from last 2 seasons, and I cant write more because twitter",False,"[18, 295]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332183332008591e+18,1633218333200859137,1.5741207360751698e+18,1574120736075169792,Agon531,,,,,False,0,8,False,False,en,en,recent,3406279090,3406279090,Tallarín16,SebastinUlloa2,"Quinta Normal, Chile",Hola,,[],False,14,65,0,Thu Aug 06 22:09:24 +0000 2015,2399,,,False,False,2192,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/888120967871975424/N8BKBeLO_normal.jpg,https://pbs.twimg.com/profile_images/888120967871975424/N8BKBeLO_normal.jpg,https://pbs.twimg.com/profile_banners/3406279090/1484715422,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 00:13:52 +0000 2023,1633259701629591552,1633259701629591552,"Sevilla News⚪️🔴

Sevilla are considering sacking head coach Jorge Sampaoli. Poor performances under the Argentine have left Sevilla in 17th place, only safe from relegation by goal difference.

If Sevilla fail to win against Fenerbahçe or Almeria, Sampaoli will likely be sacked. https://t.co/jOtb6a3yZw",False,"[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1623660654291832833,1623660654291832833,Football Live,FF00tballUpdate,,"Live transfer updates for the Beautiful Game 

For business inquiries: footballlivebusiness@gmail.com",,[],False,7,49,1,Thu Feb 09 12:31:03 +0000 2023,5,,,False,False,189,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625585505399103521/hur75aws_normal.jpg,https://pbs.twimg.com/profile_images/1625585505399103521/hur75aws_normal.jpg,https://pbs.twimg.com/profile_banners/1623660654291832833/1675946078,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:58:55 +0000 2023,1633255941859848198,1633255941859848198,"link: https://t.co/9dOHEKlr8I
📰🔥 
 Sevilla dragged back into La Liga’s Sarlacc pit ...
#news #short #shortnews #breaking #breakingnews
2023-03-08 03:58:54.289112 https://t.co/5xd65fugIW",False,"[0, 161]","<a href=""https://twitter.com/home"" rel=""nofollow"">Aliex13</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,797731048893321216,797731048893321216,Short News,Product_for_you,United States,"https://t.co/lECzF467ye
Short News Every Day",https://t.co/hPGeEflDed,"[{'url': 'https://t.co/lECzF467ye', 'expanded_url': 'http://shrtnews.com', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",False,251,3077,5,Sun Nov 13 09:21:18 +0000 2016,71,,,False,False,48748,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_images/1622080977878097921/8MS4_y0X_normal.jpg,https://pbs.twimg.com/profile_banners/797731048893321216/1675569313,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/hPGeEflDed', 'expanded_url': 'https://www.shrtnews.com/', 'display_url': 'shrtnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:58:02 +0000 2023,1633255719033094146,1633255719033094146,If you like paella and the best sangria you could think of go to Sevilla in the corner of W. 10 St &amp; Charles in the Village. 10 minutes from where you are at. https://t.co/3Dg3DVTomB,False,"[0, 162]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,1,False,False,en,en,recent,18940451,18940451,Lorenzo Canizares,canilor,"Miami, Fl.",Retired PSEA Organizing Specialist . St.Peter's University. Co-Chair of the Labor Community Alliance of South Florida.,,[],False,1771,5002,13,Tue Jan 13 15:13:29 +0000 2009,8022,,,True,False,42800,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1218270730862964737/zHwOFwQM_normal.jpg,https://pbs.twimg.com/profile_images/1218270730862964737/zHwOFwQM_normal.jpg,https://pbs.twimg.com/profile_banners/18940451/1445663252,4A913C,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,,1.6332536746748027e+18,1633253674674802691,Tue Mar 07 23:49:55 +0000 2023,1.6332536746748027e+18,1633253674674802691,A Cuban restaurant for sure! 👍 https://t.co/rFXwFG5lNw,False,"[0, 30]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,357331066.0,357331066,BostonCubanKid 🇺🇸 🇨🇺 🌈🏳️‍⚧️🇺🇦 🌻🌻🌻🌻,WaterSolarWind,Massachusetts,🇨🇺 🇺🇸 🏳️‍🌈🏳️‍⚧️🇺🇦 🌻🌻🌻🌻 Cuban-American He/Him   ¡Me llamo Paulo!  🌊#ForUkraine 🇺🇦 🌻  #Climate #BlueCrew #LoveIsLove #NOH8 #BLM #FBR  #NoDMs🙏,,[],False,12880.0,12835.0,17.0,Thu Aug 18 05:59:55 +0000 2011,85894.0,,,False,False,211567.0,,False,False,False,FA743E,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1630958396336746496/VtUxd_Y1_normal.jpg,https://pbs.twimg.com/profile_images/1630958396336746496/VtUxd_Y1_normal.jpg,https://pbs.twimg.com/profile_banners/357331066/1674912993,ABB8C2,FFFFFF,626874,5D867E,True,True,False,False,False,False,False,regular,[],,,,,True,0.0,1.0,False,False,False,ca,1.6332534294464307e+18,1633253429446430720,,,,,,,,,,,,
Tue Mar 07 23:50:04 +0000 2023,1633253714076254208,1633253714076254208,FM - 1998/99 MadScientist Database Patter W/ Sevilla (7th Season) !sub !prime #ScottishStream https://t.co/9po92xWrIB,False,"[0, 117]","<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1259974934941569024,1259974934941569024,Lawbawz,lawbawz,Scotland,"Tall Pro Enthusiast
Chef Stuff & Streaming Patter

Falkirk/Arsenal/Union Berlin",https://t.co/4BKx6ul35u,[],False,1100,1037,3,Mon May 11 22:33:37 +0000 2020,2678,,,False,False,4571,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1569556653841825793/bz2tCrFT_normal.jpg,https://pbs.twimg.com/profile_images/1569556653841825793/bz2tCrFT_normal.jpg,https://pbs.twimg.com/profile_banners/1259974934941569024/1649261871,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/4BKx6ul35u', 'expanded_url': 'http://Twitch.tv/lawbawz', 'display_url': 'Twitch.tv/lawbawz', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:48:45 +0000 2023,1633253381681876993,1633253381681876993,"New Overtime AMM position bought
Sevilla - Fenerbahce
Amount: 21.03956849737272
Paid: 9.573 sUSD
Position: X2
Potential profit: 11 sUSD (120%)",False,"[0, 142]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:48:44 +0000 2023,1633253380473880576,1633253380473880576,"New Overtime Market Parlay
Paid: $5.000
Positions:
Bayer Leverkusen - Ferencvaros @ 1 - 1.36
AS Roma - Real Sociedad @ 1 - 2.29
Manchester United - Real Betis @ 1 - 1.48
Sporting CP - Arsenal @ 2 - 2.19
Sevilla - Fenerbahce @ X2 - 2.22
Potential profit: 82 sUSD (1637%)",False,"[0, 269]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:48:20 +0000 2023,1633253276870234113,1633253276870234113,"Yesterday I had the chance to watch the English Opera preform one of my favourite pieces, Barber of Sevilla. It was magical, too magical that I can still hear “Figaaaaarooo” in my ears throughout the day and night…",False,"[0, 214]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1157458263316869120,1157458263316869120,Basel AlMadhoun,BaselOMadhoun,"London, England","Learning, Brewing, and Thinking | @GlobalShapers | @EYLeaders | @SOAS Alum",,[],False,97,199,0,Sat Aug 03 01:08:49 +0000 2019,856,,,False,False,267,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1159098838340243456/jJFTiAEK_normal.jpg,https://pbs.twimg.com/profile_images/1159098838340243456/jJFTiAEK_normal.jpg,https://pbs.twimg.com/profile_banners/1157458263316869120/1675333162,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:44:57 +0000 2023,1633252427960057856,1633252427960057856,@TeacherOfBall And in 2016 we knocked them out and lost the final to Sevilla,False,"[15, 76]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332321745843978e+18,1633232174584397826,1.3356557587431465e+18,1335655758743146497,TeacherOfBall,,,,,False,0,0,False,False,en,en,recent,949637832607350785,949637832607350785,John Ian 🇬🇷,athan_trixes,Botswana,,,[],False,108,1422,1,Sat Jan 06 13:44:37 +0000 2018,33924,,,False,False,1126,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1508325656576241664/n7aLoAwB_normal.jpg,https://pbs.twimg.com/profile_images/1508325656576241664/n7aLoAwB_normal.jpg,https://pbs.twimg.com/profile_banners/949637832607350785/1673071333,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:41:45 +0000 2023,1633251623152631810,1633251623152631810,"@TeamRMFC @totalcristiano Not just that, the Sevilla game was the most scandalous game in La Liga history",False,"[26, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332511333837373e+18,1633251133383737345,1.4871829021568e+18,1487182902156800004,TeamRMFC,,,,,False,0,19,False,False,en,en,recent,1328099484119732224,1328099484119732224,John H O N E S T Y,ExJohnHonestyy,,"You can give a person knowledge, but you can't make them think. Some people want to remain fools, only because the truth requires change of belief. | Typo prone",,[],False,7740,872,35,Sun Nov 15 22:16:19 +0000 2020,62582,,,True,False,41201,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616825609014988800/gFE-ph3G_normal.jpg,https://pbs.twimg.com/profile_images/1616825609014988800/gFE-ph3G_normal.jpg,https://pbs.twimg.com/profile_banners/1328099484119732224/1662039947,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:38:45 +0000 2023,1633250866147762176,1633250866147762176,@totalcristiano Hernandez Hernandez refereeing the Sevilla game https://t.co/7i0ay6Ursq,False,"[16, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332505757425336e+18,1633250575742533635,1.3280994841197322e+18,1328099484119732224,ExJohnHonestyy,,,,,False,0,24,False,False,en,en,recent,1328099484119732224,1328099484119732224,John H O N E S T Y,ExJohnHonestyy,,"You can give a person knowledge, but you can't make them think. Some people want to remain fools, only because the truth requires change of belief. | Typo prone",,[],False,7740,872,35,Sun Nov 15 22:16:19 +0000 2020,62582,,,True,False,41201,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616825609014988800/gFE-ph3G_normal.jpg,https://pbs.twimg.com/profile_images/1616825609014988800/gFE-ph3G_normal.jpg,https://pbs.twimg.com/profile_banners/1328099484119732224/1662039947,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:38:45 +0000 2023,1633250865950646277,1633250865950646277,"@ohlitmybad Worst games of the past 5 years:
Sunday
Villareal final
Sevilla 2018 Champions league",False,"[12, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332500853781135e+18,1633250085378113537,1.389871650125095e+18,1389871650125094913,ohlitmybad,,,,,False,0,1,False,False,en,en,recent,1124329550492704769,1124329550492704769,k,buyoutboy,"London, England",I work in Private Executions | 23 | @manutd,,[],False,291,585,0,Fri May 03 15:07:08 +0000 2019,7111,,,True,False,7157,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1523405032070205442/vvj-z0Ff_normal.jpg,https://pbs.twimg.com/profile_images/1523405032070205442/vvj-z0Ff_normal.jpg,https://pbs.twimg.com/profile_banners/1124329550492704769/1677447035,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:29:38 +0000 2023,1633248573595762689,1633248573595762689,@StabbyandSpicy Sevilla! Stop by! I’ll be in Madrid a lot too.,False,"[16, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633245679840813e+18,1633245679840813056,1.3860320425051668e+18,1386032042505166849,StabbyandSpicy,,,,,False,0,4,False,False,en,en,recent,220863206,220863206,Tennesseine,Tennesseine,,"#Healthcare access innovator: https://t.co/f8pf8dhHcf, https://t.co/bx5dXv4zE6, https://t.co/XmfYe4swkf. #StarTrek #nerd! #dadjokes #expat #skeptic #voteblue",https://t.co/IfyDaJIYPB,"[{'url': 'https://t.co/f8pf8dhHcf', 'expanded_url': 'http://CareNotClicks.com', 'display_url': 'CareNotClicks.com', 'indices': [30, 53]}, {'url': 'https://t.co/bx5dXv4zE6', 'expanded_url': 'http://FastLayneSolutions.Store', 'display_url': 'FastLayneSolutions.Store', 'indices': [55, 78]}, {'url': 'https://t.co/XmfYe4swkf', 'expanded_url': 'http://GigSafety.Net', 'display_url': 'GigSafety.Net', 'indices': [80, 103]}]",False,49997,8167,147,Mon Nov 29 01:53:22 +0000 2010,153287,,,True,False,79323,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1612870681569509381/22chVOwt_normal.jpg,https://pbs.twimg.com/profile_images/1612870681569509381/22chVOwt_normal.jpg,https://pbs.twimg.com/profile_banners/220863206/1622007775,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/IfyDaJIYPB', 'expanded_url': 'http://u2tl.com', 'display_url': 'u2tl.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d487de3c4e0807,https://api.twitter.com/1.1/geo/id/01d487de3c4e0807.json,admin,Maldonado,"Maldonado, Uruguay",UY,Uruguay,[],Polygon,"[[[-55.4833278, -34.973751], [-54.462574, -34.973751], [-54.462574, -33.940979], [-55.4833278, -33.940979]]]",1.6332485735957627e+18,
Tue Mar 07 23:22:56 +0000 2023,1633246884084043777,1633246884084043777,Such bullshit rewind to 2017 when Craig shakespeare beat Sevilla 2-1 with Islam slimani and Danny Simpson https://t.co/k7Lsj6vpB6,False,"[0, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,23,False,False,en,en,recent,1350818235772493829,1350818235772493829,T🥣,KiIIVestergaard,"Leicester, England",Bitches Love Kele,,[],False,1655,661,4,Sun Jan 17 14:52:28 +0000 2021,35388,,,True,False,30715,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632406652304367616/b234I5kA_normal.jpg,https://pbs.twimg.com/profile_images/1632406652304367616/b234I5kA_normal.jpg,https://pbs.twimg.com/profile_banners/1350818235772493829/1676216287,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6332294355654042e+18,1633229435565404161,Tue Mar 07 22:13:36 +0000 2023,1.6332294355654042e+18,1633229435565404161,Graham Potter becomes the first English manager since 2010 to progress through a knockout tie in the #UCL 💪 https://t.co/pdzkAcz2mZ,False,"[0, 107]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2319121626.0,2319121626,Football on BT Sport,btsportfootball,,The home of football on BT Sport,https://t.co/USxmnaWwY5,[],False,1869426.0,522.0,4534.0,Thu Jan 30 15:49:13 +0000 2014,3865.0,,,True,True,74076.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1587029380139831298/B10e2Nv__normal.jpg,https://pbs.twimg.com/profile_images/1587029380139831298/B10e2Nv__normal.jpg,https://pbs.twimg.com/profile_banners/2319121626/1675684024,00A0D6,000000,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,False,78.0,1137.0,False,False,False,en,,,,,,,,,,,,,,"[{'url': 'https://t.co/USxmnaWwY5', 'expanded_url': 'https://www.bt.com/sport/football', 'display_url': 'bt.com/sport/football', 'indices': [0, 23]}]"
Tue Mar 07 23:18:01 +0000 2023,1633245646831472644,1633245646831472644,"@Liam_ashley 👆🏿I don't want to see Man Utd get knocked out by say Betis or Sevilla in the Europa. That would be an uncomfortable conversation.
Only Arsenal or Juventus are acceptable rivals.",False,"[13, 190]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332443705508127e+18,1633244370550812673,204909246.0,204909246,Liam_ashley,,,,,False,0,1,False,False,en,en,recent,309316953,309316953,Isaac Anim,papa_tuesday,London (The Southern bit),"Dad, Designer, Picture maker, guy who likes stuff.",,[],False,237,1099,9,Wed Jun 01 22:05:46 +0000 2011,35729,,,True,False,9459,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1378853248/40285_416466221995_666456995_5217923_2186923_n_normal.jpg,https://pbs.twimg.com/profile_images/1378853248/40285_416466221995_666456995_5217923_2186923_n_normal.jpg,https://pbs.twimg.com/profile_banners/309316953/1518390157,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:09:15 +0000 2023,1633243441013374976,1633243441013374976,🚨 Marseille will be heard this Wednesday and tomorrow by the Court of Arbitration for Sport in the dispute between OM and Watford over Pape Gueye. Sevilla are waiting for FIFA's decision and will definitely buy the Senegalese if he does not face any suspension. @mundodeportivo https://t.co/0n8uGHOrLx,False,"[0, 277]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617131816170684416,1617131816170684416,News OM 🇬🇧,NewsOMInEnglish,,"All the news about the biggest French club | Marseille killed me on March 2nd, 2023 | 💙🤍",,[],False,19,55,1,Sun Jan 22 12:09:26 +0000 2023,11,,,False,False,330,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617132510407786498/yojxYFDr_normal.jpg,https://pbs.twimg.com/profile_images/1617132510407786498/yojxYFDr_normal.jpg,https://pbs.twimg.com/profile_banners/1617131816170684416/1674419122,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:06:21 +0000 2023,1633242713020592130,1633242713020592130,"@BucketJonBets @StoppageTimePB Looking ahead, are we smashing Valencia +280 vs Sevilla?",False,"[31, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332293416591524e+18,1633229341659152385,1.4356273610604052e+18,1435627361060405248,BucketJonBets,,,,,False,0,0,False,False,en,en,recent,3198306242,3198306242,Eric Shulman,shulzzz19,,,,[],False,34,47,0,Sun May 17 01:48:17 +0000 2015,34,,,False,False,133,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/599755743898836993/C4UxMRDs_normal.jpg,https://pbs.twimg.com/profile_images/599755743898836993/C4UxMRDs_normal.jpg,https://pbs.twimg.com/profile_banners/3198306242/1433560840,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
