created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 19:48:57 +0000 2023,1633193037244375052,1633193037244375052,"#MLSRefStats MD 3
#SKCvLA

R: Armando VILLARREAL

2023 REGULAR SEASON:
1 g, 5.00 Y/g, 0 R, 0 pens, 27.00 F/g

HOME: 1.00 Y/g, 0 R, 0 pens, 14.00 FC/g
AWAY: 4.00 Y/g, 0 R, 0 pens, 13.00 FC/g
HOME RECORD: 1 W - 0 D - 0 L (3.000 PPG)

#SportingKC #LAGalaxy",False,"[0, 253]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331930358098166e+18,1633193035809816581,8.254650571737661e+17,825465057173766144,MLSRefStats,,,,,False,0,0,False,False,,en,en,recent,825465057173766144,825465057173766144,MLS Referee Stats,MLSRefStats,United States and Canada,"In this house, shootouts are draws.
We are not @PROReferees.
Data/Tweets: @thepratshow, Database Guru: @rjhutc
Regular season unless otherwise noted",,,[],False,2979,369,57,Sat Jan 28 22:06:20 +0000 2017,7608,,,True,False,41289,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_banners/825465057173766144/1609477513,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:48:57 +0000 2023,1633193035809816581,1633193035809816581,"#MLSRefStats MD 3
#SKCvLA

R: Armando VILLARREAL

REGULAR SEASON:
190 g, 3.39 Y/g, 32 R, 41 pens, 22.69 F/g

HOME: 188 g, 1.53 Y/g, 16 R, 24 pens, 11.29 FC/g
AWAY: 1.86 Y/g, 16 R, 17 pens, 11.44 FC/g
HOME RECORD: 87 W - 46 D - 55 L (1.633 PPG)

#SportingKC #LAGalaxy",False,"[0, 266]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633193034241147e+18,1633193034241146883,8.254650571737661e+17,825465057173766144,MLSRefStats,,,,,False,0,0,False,False,,en,en,recent,825465057173766144,825465057173766144,MLS Referee Stats,MLSRefStats,United States and Canada,"In this house, shootouts are draws.
We are not @PROReferees.
Data/Tweets: @thepratshow, Database Guru: @rjhutc
Regular season unless otherwise noted",,,[],False,2979,369,57,Sat Jan 28 22:06:20 +0000 2017,7608,,,True,False,41289,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_banners/825465057173766144/1609477513,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:48:57 +0000 2023,1633193034241146883,1633193034241146883,"#MLSRefStats Match Day 3
@SportingKC vs @LAGalaxy 

REF: Armando VILLARREAL - 191st game

AR1: Ian ANDERSON - 301st
AR2: Jeremy HANSON - 220th
4TH: Rosendo MENDOZA - 31st
VAR: Edvin JURISEVIC - 173rd
AVAR: TJ ZABLOCKI - 59th

#SKCvLA #SportingKC #LAGalaxy",False,"[0, 255]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,3,False,False,,en,en,recent,825465057173766144,825465057173766144,MLS Referee Stats,MLSRefStats,United States and Canada,"In this house, shootouts are draws.
We are not @PROReferees.
Data/Tweets: @thepratshow, Database Guru: @rjhutc
Regular season unless otherwise noted",,,[],False,2979,369,57,Sat Jan 28 22:06:20 +0000 2017,7608,,,True,False,41289,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_images/1524816768161701888/HsSym6yh_normal.jpg,https://pbs.twimg.com/profile_banners/825465057173766144/1609477513,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:45:55 +0000 2023,1633192270504534020,1633192270504534020,"Tamaulipas, Mexico, Gov. Américo Villarreal said at least 1 person has been detained in connection with the kidnapping of 4 Americans in Matamoros. 1 of the 2 surviving U.S. citizens was shot but received medical assistance. https://t.co/CRVaqacHrs",False,"[0, 224]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",,,,,,,,,,False,14,43,False,False,False,en,en,recent,701725963,701725963,NowThis,nowthisnews,The Internet & NYC,Subscribe to our newsletter: https://t.co/Zi51dpnKnD,https://t.co/2Z5672Wbcd,"[{'url': 'https://t.co/2Z5672Wbcd', 'expanded_url': 'https://go.nowth.is/3lQSM4Z', 'display_url': 'go.nowth.is/3lQSM4Z', 'indices': [0, 23]}]","[{'url': 'https://t.co/Zi51dpnKnD', 'expanded_url': 'http://nowthisnews.com/newsletters', 'display_url': 'nowthisnews.com/newsletters', 'indices': [29, 52]}]",False,2701085,1289,10014,Tue Jul 17 20:31:08 +0000 2012,12661,,,True,True,270563,,False,False,False,7FDBB6,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1544694790884921346/R_UqdPTz_normal.jpg,https://pbs.twimg.com/profile_images/1544694790884921346/R_UqdPTz_normal.jpg,https://pbs.twimg.com/profile_banners/701725963/1667858607,1F98C7,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:35:49 +0000 2023,1633189729733693440,1633189729733693440,@WestHam_Central Villarreal winning easily,False,"[17, 42]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633183959960912e+18,1633183959960911872,2235039606.0,2235039606,WestHam_Central,,,,,False,0,0,False,False,,en,en,recent,1194288627028762625,1194288627028762625,MugFPL,FinishedPanda,The Greatest Country on Earth,Don’t talk to me unless you have a World Cup| Panelist for @BBC| RATIO’D Elon Musk | blocked by chris kirkland | 31st in best FT account awards 2020 |,,,[],False,89,126,1,Tue Nov 12 16:19:38 +0000 2019,3550,,,False,False,5579,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632855999282401281/yzti5A7L_normal.jpg,https://pbs.twimg.com/profile_images/1632855999282401281/yzti5A7L_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:34:37 +0000 2023,1633189428049989632,1633189428049989632,"Two of the four Americans kidnapped in Matamoros, Mexico, have been found dead, the state's governor said Tuesday.

https://t.co/drm7gjHUTP",False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,805872552690249732,805872552690249732,FOX56 NEWS WOLF-TV,FOX56WOLF,"Wilkes-Barre, PA",Covering the local news that matters most to you. Email us at FOX56news@sbgtv.com with your news stories.,https://t.co/JOM4PVxdgQ,"[{'url': 'https://t.co/JOM4PVxdgQ', 'expanded_url': 'http://www.FOX56.com', 'display_url': 'FOX56.com', 'indices': [0, 23]}]",[],False,1667,258,45,Mon Dec 05 20:32:44 +0000 2016,524,,,True,False,33249,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1272872722863923202/IkOP_ged_normal.jpg,https://pbs.twimg.com/profile_images/1272872722863923202/IkOP_ged_normal.jpg,https://pbs.twimg.com/profile_banners/805872552690249732/1660760533,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:03 +0000 2023,1633188280471638017,1633188280471638017,@AlekzOlvera @SiKImagery Chandelier https://t.co/Z4qlmNZYx3,False,"[25, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633162418724434e+18,1633162418724433924,142538072.0,142538072,AlekzOlvera,,,,,False,0,0,False,False,False,en,en,recent,229634432,229634432,Najla Villarreal,na_villarreal,,"English Teacher.
Reader.
Mi rodilla me avisa cuando el clima cambia.",https://t.co/mmiEUWhnAJ,"[{'url': 'https://t.co/mmiEUWhnAJ', 'expanded_url': 'http://instagram.com/airali_v', 'display_url': 'instagram.com/airali_v', 'indices': [0, 23]}]",[],False,170,268,0,Wed Dec 22 22:44:23 +0000 2010,3847,,,False,False,2189,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1610296131019227141/D-5Nfz3w_normal.jpg,https://pbs.twimg.com/profile_images/1610296131019227141/D-5Nfz3w_normal.jpg,https://pbs.twimg.com/profile_banners/229634432/1602870922,990000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:01 +0000 2023,1633188268626833409,1633188268626833409,"SO SAD 😔🙏 Two of the four Americans kidnapped in Matamoros, Mexico, have been found dead, the state's governor said Tuesday.

MORE ⬇️
https://t.co/rTStvgJK1Z",False,"[0, 157]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,2,5,False,False,False,en,en,recent,14897840,14897840,7News DC,7NewsDC,"Washington, DC","Breaking news, weather, sports and information for the Washington, D.C. area.",https://t.co/gJ6qdxR1fs,"[{'url': 'https://t.co/gJ6qdxR1fs', 'expanded_url': 'https://wjla.com/', 'display_url': 'wjla.com', 'indices': [0, 23]}]",[],False,188085,1376,2860,Sun May 25 10:27:38 +0000 2008,7847,,,True,True,431975,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1603876167261487104/cE_tLGIG_normal.jpg,https://pbs.twimg.com/profile_images/1603876167261487104/cE_tLGIG_normal.jpg,https://pbs.twimg.com/profile_banners/14897840/1671228852,1F5FC6,FFFFFF,D1E6FA,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:30:00 +0000 2023,1633188265120657409,1633188265120657409,"Two of the four Americans kidnapped in Matamoros, Mexico have been found dead. The other two are alive and back in the U.S.

https://t.co/hK9PkTcKms",False,"[0, 148]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,16329426,16329426,13WHAM,13WHAM,"Rochester, NY USA","No. 1 for Breaking News & Weather Authority in the Rochester, N.Y. area. https://t.co/CNrxXXj8po | Twitter: @13wham | IG: @13whamtv",https://t.co/TFRl878zFo,"[{'url': 'https://t.co/TFRl878zFo', 'expanded_url': 'http://www.13wham.com/', 'display_url': '13wham.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/CNrxXXj8po', 'expanded_url': 'http://Facebook.com/13WHAM', 'display_url': 'Facebook.com/13WHAM', 'indices': [73, 96]}]",False,182595,1132,1057,Wed Sep 17 14:42:13 +0000 2008,1820,,,True,True,241442,,False,False,False,003399,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1606017112383885329/3hVGq3R9_normal.jpg,https://pbs.twimg.com/profile_images/1606017112383885329/3hVGq3R9_normal.jpg,https://pbs.twimg.com/profile_banners/16329426/1665418593,0000FF,FFFFFF,EEEEEE,000000,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:29:56 +0000 2023,1633188250243219456,1633188250243219456,@MuvSaid Don't rule out Villarreal,False,"[9, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331869528065802e+18,1633186952806580227,1395114206.0,1395114206,MuvSaid,,,,,False,0,0,False,False,,en,en,recent,1247478179167698947,1247478179167698947,Sugi,DerpySugi,Lost in Paradise,"Honorary member of #YoshidaChurch

                  Anime + Betis fan",,,[],False,1137,1176,4,Tue Apr 07 10:56:01 +0000 2020,27902,,,False,False,36006,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609167588159881217/TDxehaFq_normal.jpg,https://pbs.twimg.com/profile_images/1609167588159881217/TDxehaFq_normal.jpg,https://pbs.twimg.com/profile_banners/1247478179167698947/1668036747,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:26:32 +0000 2023,1633187392449282050,1633187392449282050,"Tamaulipas governor Américo Villarreal Anaya confirms that the kidnapped Americans in Matamoros have been found. 2 are dead &amp; 1 is wounded.
 https://t.co/IEb5JyR1Sb",False,"[0, 168]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10,11,False,False,False,en,en,recent,1445807890342637574,1445807890342637574,Juan Mendoza Díaz,JuanMoreNews,"Laredo, TX",Bilingual Journalist @RealAmVoice @Noticias_Front,https://t.co/vynxLwPNsu,"[{'url': 'https://t.co/vynxLwPNsu', 'expanded_url': 'https://linktr.ee/Juanmorenews', 'display_url': 'linktr.ee/Juanmorenews', 'indices': [0, 23]}]",[],False,5443,431,20,Wed Oct 06 17:47:36 +0000 2021,1227,,,True,False,1197,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1450304681985597441/x8Lj0ubn_normal.jpg,https://pbs.twimg.com/profile_images/1450304681985597441/x8Lj0ubn_normal.jpg,https://pbs.twimg.com/profile_banners/1445807890342637574/1661216456,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:23:50 +0000 2023,1633186712431079424,1633186712431079424,"Barcelona vs Villarreal. Carried Barca straight win 
Come and see Villarreal pressing second half Jesus Christ 😭😂
God bless you Arajuo 🥺❤️",False,"[0, 138]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1475344929807347713,1475344929807347713,Garri. eth❄️🙏/OVERWORLD/PLAY POGLIN/DIMENSIONAL,HopkinsScally,,"NFTs... Crypto.... Japanese 🇯🇵🇯🇵 #CNL Gamify....
Biochemist🌚👍 @onisekai_world Zoku ambassador @UnidentifiedDao",,,[],False,274,3231,2,Mon Dec 27 05:57:12 +0000 2021,4091,,,False,False,13915,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629030820596916228/GGeXYKcs_normal.jpg,https://pbs.twimg.com/profile_images/1629030820596916228/GGeXYKcs_normal.jpg,https://pbs.twimg.com/profile_banners/1475344929807347713/1674717267,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:23:27 +0000 2023,1633186619703578626,1633186619703578626,"Anderlecht vs Villarreal Prediction 09.03.2023
Europa Conference League

Dane, Brian Riemer, will be without the services of centre-back Hannes Delcroix...

https://t.co/mPMVItDKcn https://t.co/GNI3pF4oPz",False,"[0, 180]","<a href=""http://www.mightytips.com/"" rel=""nofollow"">Mighty Tips</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2758195237,2758195237,Mighty Tips,MightyTips,Riga,"The best betting tips and advices
Telegram channel - https://t.co/VCNQLW8r06",https://t.co/G885ptyvKm,"[{'url': 'https://t.co/G885ptyvKm', 'expanded_url': 'https://www.mightytips.com/', 'display_url': 'mightytips.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/VCNQLW8r06', 'expanded_url': 'https://t.me/joinchat/ktukFZ0Tuo0xMmUy', 'display_url': 't.me/joinchat/ktukF…', 'indices': [53, 76]}]",False,2041,1026,16,Sat Aug 23 08:27:42 +0000 2014,561,,,True,False,29679,,False,False,False,93A3F5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_banners/2758195237/1590488267,071EB3,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:19:40 +0000 2023,1633185667223285760,1633185667223285760,"Stage being set. 

Russia has already been holding tribunals in Ukraine for bioterrorism and crimes against humanity(last 6 months).",False,"[0, 132]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1527787773968535552,1527787773968535552,Ronnie Sticks Chingon,ron_villarreal,Earth,"Retired Federal Officer, Martial Arts Instructor, Composer, Jazz  Drummer, Patriot!",,,[],False,340,114,0,Fri May 20 23:06:23 +0000 2022,6006,,,False,False,5574,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611144215567945732/_TrsRc0m_normal.jpg,https://pbs.twimg.com/profile_images/1611144215567945732/_TrsRc0m_normal.jpg,https://pbs.twimg.com/profile_banners/1527787773968535552/1672961833,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:17:04 +0000 2023,1633185011972157445,1633185011972157445,@espn_villarreal yes yes yes yes yes,False,"[17, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633156453816062e+18,1633156453816061952,1.5934165079287562e+18,1593416507928756224,espn_villarreal,,,,,False,0,1,False,False,,en,en,recent,1256003519167037440,1256003519167037440,my,myleighluna,,kys,,,[],False,30,35,0,Thu Apr 30 23:32:38 +0000 2020,98,,,False,False,114,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622308311671488524/h6bTf5Xr_normal.jpg,https://pbs.twimg.com/profile_images/1622308311671488524/h6bTf5Xr_normal.jpg,https://pbs.twimg.com/profile_banners/1256003519167037440/1671868243,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:15:35 +0000 2023,1633184636800049155,1633184636800049155,"Two of the four #Americans who were kidnapped in #Mexico have been found dead, according to #Tamaulipas Governor Américo Villarreal. One of the two survivors has injuries, he said. #Matamoros #USA https://t.co/RBOhva8pre",False,"[0, 196]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,285404341,285404341,Said Pulido,Super_Said,Mexico City,"Journalism & Photography || Periodismo, Fotografía, Comunicación, Relaciones Públicas",https://t.co/s3IVij8jrX,"[{'url': 'https://t.co/s3IVij8jrX', 'expanded_url': 'http://Instagram.com/super_said', 'display_url': 'Instagram.com/super_said', 'indices': [0, 23]}]",[],False,11390,6133,156,Thu Apr 21 02:56:31 +0000 2011,6014,,,True,False,39094,,False,False,False,2B8A7A,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1064635785729724416/ILzWa4ys_normal.jpg,https://pbs.twimg.com/profile_images/1064635785729724416/ILzWa4ys_normal.jpg,https://pbs.twimg.com/profile_banners/285404341/1644087231,9C2E2E,D9B17E,EADEAA,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:09:13 +0000 2023,1633183036694056961,1633183036694056961,Congratulations to Leo Villarreal 30-4A 2nd Team All District https://t.co/qg0OEZydpa,False,"[0, 61]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,10,False,False,False,en,en,recent,1391055924752699395,1391055924752699395,Ingleside.basketball,Inglesidebaske1,,,,,[],False,103,46,0,Sat May 08 15:42:48 +0000 2021,71,,,False,False,113,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1391056343327510529/nKi_igBr_normal.jpg,https://pbs.twimg.com/profile_images/1391056343327510529/nKi_igBr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:07:40 +0000 2023,1633182647693242368,1633182647693242368,Where are all the bulls at? Or is it just me? $SPY $SPX https://t.co/PnIcVjk3co,False,"[0, 55]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,129893750,129893750,Oscar Villarreal,O_Villarreal,,"Economics, NUFC, Dogs",,,[],False,284,943,9,Mon Apr 05 18:42:18 +0000 2010,8286,,,True,False,494,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1588292525126811648/BqojKt3k_normal.jpg,https://pbs.twimg.com/profile_images/1588292525126811648/BqojKt3k_normal.jpg,https://pbs.twimg.com/profile_banners/129893750/1614027932,000000,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
