created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.possibly_sensitive
Tue Mar 07 23:17:34 +0000 2023,1633245535460282368,1633245535460282368,4-2-3-1: This drastically changed United side will roar back against Real Betis: https://t.co/zGXgGbsqBY,False,"[0, 104]","<a href=""http://www.footballnewsapps.co.uk"" rel=""nofollow"">MUFC Tweet App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,873675511,873675511,MUFC News,MUFCNewsApp,Old Trafford,App now on iOS - https://t.co/iRAN5DcKR2,https://t.co/S59psxxsOL,"[{'url': 'https://t.co/iRAN5DcKR2', 'expanded_url': 'https://itunes.apple.com/us/app/mufc-news-app/id827401893', 'display_url': 'itunes.apple.com/us/app/mufc-ne…', 'indices': [17, 40]}]",False,2366,334,23,Thu Oct 11 13:56:39 +0000 2012,44,,,False,False,168487,,False,False,False,E30F0E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/549882258513883139/MOcgnq28_normal.png,https://pbs.twimg.com/profile_images/549882258513883139/MOcgnq28_normal.png,https://pbs.twimg.com/profile_banners/873675511/1419937094,0084B4,000000,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/S59psxxsOL', 'expanded_url': 'https://itunes.apple.com/us/app/mufc-news-app/id827401893?mt=8', 'display_url': 'itunes.apple.com/us/app/mufc-ne…', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 23:16:41 +0000 2023,1633245313824694275,1633245313824694275,2 for 1 tickets going for Real Betis game - Block N4403 - DM if interested! #MUFC #EuropaLeague @ManUtdFaceValue,False,"[0, 112]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328749836962652e+18,1632874983696265217,1.5801013757315645e+18,1580101375731564544,BharatNakarja4,,,,,False,,,0,0,False,False,,en,en,recent,1580101375731564544,1580101375731564544,Bharat Nakarja,BharatNakarja4,,Tickets for Theatre of Dreams 🔴👹,,[],False,11,9,0,Wed Oct 12 07:41:54 +0000 2022,0,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630268371924140033/k-kdiwTk_normal.jpg,https://pbs.twimg.com/profile_images/1630268371924140033/k-kdiwTk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:16:33 +0000 2023,1633245279565619200,1633245279565619200,"@_NotTobi_ Real betis that drew Real Madrid, lol 

Too much hope for real betis to win",False,"[11, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331743388651848e+18,1633174338865184768,1.525922666703618e+18,1525922666703618048,_NotTobi_,,,,,False,,,0,0,False,False,,en,en,recent,1252936679217864704,1252936679217864704,GHLLZ,HillsMichaelin,"Istanbul, Turkey",Just Me,https://t.co/eKoQDgbL8Q,[],False,10,76,0,Wed Apr 22 12:26:11 +0000 2020,1077,,,True,False,35,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1541784719020490752/vOanIjX1_normal.jpg,https://pbs.twimg.com/profile_images/1541784719020490752/vOanIjX1_normal.jpg,https://pbs.twimg.com/profile_banners/1252936679217864704/1656425108,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/eKoQDgbL8Q', 'expanded_url': 'http://Audiomack.com/ghllz', 'display_url': 'Audiomack.com/ghllz', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 23:16:26 +0000 2023,1633245248666103809,1633245248666103809,Manchester United vs Real Betis - Europa League Match Preview https://t.co/wZJWCQYiKg via @YouTube Still live for a bit,False,"[0, 119]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,1,False,False,False,en,en,recent,1277671273859092480,1277671273859092480,Rich Sports 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🏴󠁧󠁢󠁥󠁮󠁧󠁿🎙️,Richsports7,UK,"Rich Sports 🔴🇾🇪 @ManUtd ⚽️Manchester United #MUFC⚽️Premier League 
#FIFA23 - Live streams and Podcasts 🎙️",https://t.co/kbteIykCkj,[],False,7055,2631,9,Mon Jun 29 18:32:35 +0000 2020,23524,,,False,False,20537,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1541590422585311234/dJSPQTDe_normal.jpg,https://pbs.twimg.com/profile_images/1541590422585311234/dJSPQTDe_normal.jpg,https://pbs.twimg.com/profile_banners/1277671273859092480/1657735616,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/kbteIykCkj', 'expanded_url': 'https://www.youtube.com/c/RichSports/featured?sub_confirmation=1', 'display_url': 'youtube.com/c/RichSports/f…', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 23:11:49 +0000 2023,1633244089759019009,1633244089759019009,"THREE THINGS:

1️⃣ The prosecutor’s office denounced FC Barcelona for corruption in the Negreira case

2️⃣ Laporta denied the accusations and informed that Barça have prepared a press conference about it

3️⃣ Real Betis announced plans to improve Benito Villamarín

#LLL
🧡🇪🇸⚽️ https://t.co/6gVS1wq0Oo",False,"[0, 276]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,6,False,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 23:06:05 +0000 2023,1633242644792090625,1633242644792090625,Revenge done. Let's focus on Real Betis #GGMU #MUFC 🇾🇪 https://t.co/MldPz8j0mo,False,"[0, 54]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.6332413332078223e+18,1633241333207822336,4,40,False,False,False,en,en,recent,1611754492168646661,1611754492168646661,AURA❣️💫,Crocx_Dude,,"Love Man Utd, anime, music, art and reading. On a journey to make everyone's timeline beautiful (⁠ ⁠◜⁠‿⁠◝⁠ ⁠)⁠♡ I also stream games: https://t.co/wSmwfpReeM",,"[{'url': 'https://t.co/wSmwfpReeM', 'expanded_url': 'http://Twitch.tv/xconsin', 'display_url': 'Twitch.tv/xconsin', 'indices': [133, 156]}]",False,106,198,0,Sat Jan 07 16:01:08 +0000 2023,304,,,False,False,310,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630210792028254208/lSbYWaaf_normal.jpg,https://pbs.twimg.com/profile_images/1630210792028254208/lSbYWaaf_normal.jpg,https://pbs.twimg.com/profile_banners/1611754492168646661/1677493865,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Tue Mar 07 23:00:52 +0000 2023,1.6332413332078223e+18,1633241333207822336,LIVERPOOL CAN HOLD THAT! https://t.co/E6F6omO0zG,False,"[0, 24]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.0149282456853996e+18,1014928245685399554,ًEl.,UtdEIIis,"England, United Kingdom",DMs are open for business and promo enquiries. 📨,,,[],False,93616.0,509.0,346.0,Thu Jul 05 17:45:25 +0000 2018,290436.0,,,False,False,104685.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610778797703299075/fvNe25gF_normal.jpg,https://pbs.twimg.com/profile_images/1610778797703299075/fvNe25gF_normal.jpg,https://pbs.twimg.com/profile_banners/1014928245685399554/1659656303,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,1027.0,14424.0,False,False,en,,,,,,,,,,,,,False
Tue Mar 07 23:05:11 +0000 2023,1633242416818913281,1633242416818913281,@adtrey123 Real Betis to continue the demolishing process started by Liverpool who says no?😂😂,False,"[11, 93]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633240704058028e+18,1633240704058028032,1.1644298275852984e+18,1164429827585298432,adtrey123,,,,,False,,,0,1,False,False,,en,en,recent,1508889983272341505,1508889983272341505,Nii✌️,_Nii_A,,"Feed your spirit, starve your flesh! staunch @FCBarcelona fan. Messi is the GOAT.",,[],False,47,265,0,Tue Mar 29 19:33:15 +0000 2022,9047,,,False,False,357,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620118541235011584/SO_jeaZC_normal.jpg,https://pbs.twimg.com/profile_images/1620118541235011584/SO_jeaZC_normal.jpg,https://pbs.twimg.com/profile_banners/1508889983272341505/1648735412,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 23:04:38 +0000 2023,1633242281192083457,1633242281192083457,"Predicted Man United XI vs Real Betis: five changes to be made by Erik ten Hag - Man United News And Transfer News #soccer #football
https://t.co/DWZuk0Oc2d",False,"[0, 156]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1599995142194302976,1599995142194302976,Breaking News Update,RDijkot,los Angeles,Daily news updates on current affairs. #news #sports #crypto #entertainment #headlines #breakingnews #latestnews #livenews #worldnews #hindinews #Politics,https://t.co/7IvveFVOwk,[],False,2584,1280,0,Tue Dec 06 05:12:44 +0000 2022,61,,,False,False,13958,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605250887676469255/5Yu8kuab_normal.png,https://pbs.twimg.com/profile_images/1605250887676469255/5Yu8kuab_normal.png,https://pbs.twimg.com/profile_banners/1599995142194302976/1671556554,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/7IvveFVOwk', 'expanded_url': 'https://newstodayclick.xyz/', 'display_url': 'newstodayclick.xyz', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 23:02:45 +0000 2023,1633241805981450241,1633241805981450241,@UTDTrey real Betis are sitting 5th in la liga right now there are no push over,False,"[9, 79]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633233191929561e+18,1633233191929561088,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,254046873,254046873,Chad AFC,koolboy1993,London lyv,"Chad the mad Gunner 

football Analyst YouTube channel",,[],False,159,1079,5,Fri Feb 18 13:53:40 +0000 2011,14943,,,True,False,15968,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1621109468170780672/YinqcgvK_normal.jpg,https://pbs.twimg.com/profile_images/1621109468170780672/YinqcgvK_normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:59:55 +0000 2023,1633241094254108672,1633241094254108672,FT: Real Betis 2-1 Manchester United https://t.co/1Nx1htxiij,False,"[0, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.633233191929561e+18,1633233191929561088,0,0,False,False,False,en,en,recent,2221844304,2221844304,jakov,Jakovvvvvv,,i make videos on Youtube,https://t.co/aSneHtXNqG,[],False,214,221,0,Fri Nov 29 18:17:09 +0000 2013,7663,,,True,False,6667,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1586068447699550208/imWBjBEc_normal.jpg,https://pbs.twimg.com/profile_images/1586068447699550208/imWBjBEc_normal.jpg,https://pbs.twimg.com/profile_banners/2221844304/1645379044,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Tue Mar 07 22:28:31 +0000 2023,1.633233191929561e+18,1633233191929561088,"I just feel sorry for Real Betis on Thursday. All the anger, pain and frustration is going to be put on them",False,"[0, 108]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.96550698543874e+17,896550698543874049,Trey,UTDTrey,Somewhere,"If my tweets piss you off, I'm not sorry because I speak the truth. Business- DM || Carabao Cup Champions 2023 https://t.co/DgjjrPV2QX",https://t.co/Zwce1EBBCg,"[{'url': 'https://t.co/Zwce1EBBCg', 'expanded_url': 'https://www.mysportdab.com/author/utdtrey/', 'display_url': 'mysportdab.com/author/utdtrey/', 'indices': [0, 23]}]","[{'url': 'https://t.co/DgjjrPV2QX', 'expanded_url': 'http://Instagram.com/utdtrrey', 'display_url': 'Instagram.com/utdtrrey', 'indices': [111, 134]}]",False,565994.0,943.0,1098.0,Sun Aug 13 01:55:18 +0000 2017,205571.0,,,False,False,95665.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617857952408391681/TUkMzKkF_normal.jpg,https://pbs.twimg.com/profile_images/1617857952408391681/TUkMzKkF_normal.jpg,https://pbs.twimg.com/profile_banners/896550698543874049/1677447191,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,469.0,8418.0,False,False,en,"[{'url': 'https://t.co/aSneHtXNqG', 'expanded_url': 'https://linktr.ee/Jakovvv', 'display_url': 'linktr.ee/Jakovvv', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 22:58:22 +0000 2023,1633240702678122497,1633240702678122497,@AdamBak33996349 @tacticalwise @AidanWalshMUFC @talkfcb_ losing to real betis,False,"[57, 77]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6325552832631562e+18,1632555283263156226,1.5504885003064156e+18,1550488500306415616,AdamBak33996349,,,,,False,,,0,0,False,False,,en,en,recent,3380634093,3380634093,ok,30plem,,yea,,[],False,89,129,1,Fri Jul 17 18:29:11 +0000 2015,3883,,,False,False,6187,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1544587916462043137/NNzDmMXu_normal.jpg,https://pbs.twimg.com/profile_images/1544587916462043137/NNzDmMXu_normal.jpg,https://pbs.twimg.com/profile_banners/3380634093/1657093558,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:55:50 +0000 2023,1633240065303535618,1633240065303535618,@KhanalNirvik @agarnacho7 Real Betis ho Thursday.,False,"[26, 49]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332270523285873e+18,1633227052328587264,1.2113108366705828e+18,1211310836670582785,KhanalNirvik,,,,,False,,,0,2,False,False,,en,en,recent,256065649,256065649,Gorey Don!!,pratkkk,"Kathmandu, Nepal",👹👺,https://t.co/mSIgPpRxIM,[],False,1610,522,33,Tue Feb 22 15:51:53 +0000 2011,2242,,,False,False,90990,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1576733308947681280/ut9BUAly_normal.jpg,https://pbs.twimg.com/profile_images/1576733308947681280/ut9BUAly_normal.jpg,https://pbs.twimg.com/profile_banners/256065649/1623551096,4B2FEB,000000,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/mSIgPpRxIM', 'expanded_url': 'http://upsanddowns007.blogspot.com', 'display_url': 'upsanddowns007.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,
Tue Mar 07 22:55:28 +0000 2023,1633239974815363072,1633239974815363072,@UTDTrey @TransfersIntel But you have rooted for playing against real Betis,False,"[25, 75]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633049324719317e+18,1633049324719316993,8.96550698543874e+17,896550698543874049,UTDTrey,,,,,False,,,0,0,False,False,,en,en,recent,1372296739990953991,1372296739990953991,mrr_cupcake,Enzodream5,"Tema, Ghana",shush 🤫 it…….. London is blue 💙💙💙we all know that periodt,,[],False,237,658,0,Wed Mar 17 21:20:29 +0000 2021,800,,,False,False,2181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620901505367777290/HILNmUBK_normal.jpg,https://pbs.twimg.com/profile_images/1620901505367777290/HILNmUBK_normal.jpg,https://pbs.twimg.com/profile_banners/1372296739990953991/1675288021,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:54:05 +0000 2023,1633239624351899648,1633239624351899648,@Cassy254__ Can't wait for real betis enough,False,"[12, 44]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332378321720197e+18,1633237832172019713,1.4150540282502595e+18,1415054028250259459,Cassy254__,,,,,False,,,1,1,False,False,,en,en,recent,1473344644880551936,1473344644880551936,Fabowale Tobi,Abdul_Tobi_,,"Yoruba boy, but not the Demon type. Manchester is my heaven #MUFC, proudly Muslim. team YBNL. I follow back though you don't need to ask. ✌✌",,[],False,1099,1175,0,Tue Dec 21 17:28:43 +0000 2021,5870,,,False,False,5527,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605797899421483010/FULHJQpf_normal.jpg,https://pbs.twimg.com/profile_images/1605797899421483010/FULHJQpf_normal.jpg,https://pbs.twimg.com/profile_banners/1473344644880551936/1677485733,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:53:51 +0000 2023,1633239565891772416,1633239565891772416,My be say make man utd demolish real betis on Thursday,False,"[0, 54]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1436756615479316484,1436756615479316484,Mysteryman4pf,Charlie71891133,TRENCHES,"NA CRUISE I DEY CATCH NO TO REASON ME.😂💔....ALSO HELP ME 🙏🏻

Die hard man utd fan 🔴🔴🔴🔴",,[],False,128,594,0,Sat Sep 11 18:20:54 +0000 2021,998,,,False,False,1589,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1548760472815558659/nS7RkAYd_normal.jpg,https://pbs.twimg.com/profile_images/1548760472815558659/nS7RkAYd_normal.jpg,https://pbs.twimg.com/profile_banners/1436756615479316484/1635277589,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:55 +0000 2023,1633239332222894080,1633239332222894080,Let's just say real betis is gone https://t.co/mmRGe2rpjS,False,"[0, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1515319653295403012,1515319653295403012,youngdidia,UTDdidia,"Los Angeles, CA","Manchester united fan 🔥❤️❤️

just a fan account reping young stars",,[],False,644,799,1,Sat Apr 16 13:22:38 +0000 2022,13762,,,False,False,2523,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627392311054270464/4ZqEsaIM_normal.jpg,https://pbs.twimg.com/profile_images/1627392311054270464/4ZqEsaIM_normal.jpg,https://pbs.twimg.com/profile_banners/1515319653295403012/1668410979,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:28 +0000 2023,1633239219236732929,1633239219236732929,Man United fans thinking they'll beat Real Betis easily is the funniest part of my day.,False,"[0, 87]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,1,False,False,,en,en,recent,1417783757969494026,1417783757969494026,RAPHAEL ,_CFCRaph,"Uyo, Nigeria",Content Writer | Chelsea FC | HTML - CSS - JavaScript,,[],False,1476,1430,2,Wed Jul 21 09:49:32 +0000 2021,17300,,,False,False,12249,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550787324509884416/dWXEyPKK_normal.jpg,https://pbs.twimg.com/profile_images/1550787324509884416/dWXEyPKK_normal.jpg,https://pbs.twimg.com/profile_banners/1417783757969494026/1661111778,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:52:28 +0000 2023,1633239217252827142,1633239217252827142,"Predicted Man United XI vs Real Betis: five changes to be made by Erik ten Hag

https://t.co/lzPU74oWqL @unitedpeoplestv #mufc #manutd #latestnews #adoRED",False,"[0, 154]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1390960134315200512,1390960134315200512,neverignored,adored_za,South of Africa,"#mufc supporter sharing news, rumors, match highlights and more. #luhg | DM and share your Man Utd blog, or website.",,[],False,893,2277,0,Sat May 08 09:22:07 +0000 2021,19007,,,False,False,20009,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1408424208108032003/qM5-CuKW_normal.jpg,https://pbs.twimg.com/profile_images/1408424208108032003/qM5-CuKW_normal.jpg,https://pbs.twimg.com/profile_banners/1390960134315200512/1620665426,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
