created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries
Tue Mar 07 23:29:38 +0000 2023,1633248572266397696,1633248572266397696,"🔴 LIVE!! ~ 2023 Granada VS Salesian College Preparatory

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/cbpdAMPvIM

 Date : 7-Mar-23 - 10:00 PM EST
xwhqoehoyj
https://t.co/TVJiNwJBZF",False,"[0, 215]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1601734048522436608,1601734048522436608,Kalem'we'mang,kalem_mang,,,,,[],False,141,260,0,Sun Dec 11 00:24:25 +0000 2022,8,,,False,False,9097,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616047008606982144/7kAh5gf7_normal.jpg,https://pbs.twimg.com/profile_images/1616047008606982144/7kAh5gf7_normal.jpg,https://pbs.twimg.com/profile_banners/1601734048522436608/1674130613,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:27:30 +0000 2023,1633248036691537920,1633248036691537920,"Granada VS Salesian College Preparatory 2023
California High School Basketball
alsuaraeun
📅7-Mar-23 - ⏰7p
🔵Liveᴴᴰ⬇️⬇️⬇️
https://t.co/il1bsbIOBB
https://t.co/qdnYWmfIzs",False,"[0, 167]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1601543829508616192,1601543829508616192,johnmundri254,johnmundri254,,,,,[],False,169,345,0,Sat Dec 10 11:46:22 +0000 2022,5,,,False,False,10040,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612087231782727685/r55B_pEk_normal.jpg,https://pbs.twimg.com/profile_images/1612087231782727685/r55B_pEk_normal.jpg,https://pbs.twimg.com/profile_banners/1601543829508616192/1673186540,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:24:42 +0000 2023,1633247330345549825,1633247330345549825,"Granada vs Salesian College Preparatory - California High School Boys Basketball

[📅7-Mar-23 | 7:00 PM]

🌀 Salesian College Preparatory vs Granada
🌐WATCHING HERE ▶️ 

🔴 https://t.co/ebK93nUEmj ⬅
https://t.co/QovGeuCQDk
fdywrnfiasz",False,"[0, 230]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1583691816737525763,1583691816737525763,Clean musa,MaggyBailey1,"Alabama, AL","💯 Get access to stream nearly 20,000 live events per year - high school, college & pro!",https://t.co/Pc4mwo2Ucg,"[{'url': 'https://t.co/Pc4mwo2Ucg', 'expanded_url': 'http://Bomastiasports.com', 'display_url': 'Bomastiasports.com', 'indices': [0, 23]}]",[],False,0,3,0,Sat Oct 22 05:29:18 +0000 2022,0,,,False,False,8932,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623635116324196353/-xYlDi2o_normal.jpg,https://pbs.twimg.com/profile_images/1623635116324196353/-xYlDi2o_normal.jpg,https://pbs.twimg.com/profile_banners/1583691816737525763/1675595714,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:21:37 +0000 2023,1633246555850543104,1633246555850543104,"🇺🇸 High School Basketball Live Stream
 Valley Christian vs San Francisco Waldorf
Granada vs Salesian College Preparatory
🔴⏩Watch Here : https://t.co/qytc3yheUs",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1624931929584988160,1624931929584988160,Cepi,senoa3326,us,around sport high school,,,[],False,20,16,0,Mon Feb 13 00:42:29 +0000 2023,0,,,False,False,843,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629675826085253120/tPomW0oH_normal.jpg,https://pbs.twimg.com/profile_images/1629675826085253120/tPomW0oH_normal.jpg,https://pbs.twimg.com/profile_banners/1624931929584988160/1677380010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:05:01 +0000 2023,1633242376776065024,1633242376776065024,"Granada VS Salesian College Preparatory - California High School Basketball 2023
yjtrydijmz
[📅7-Mar-23 - ⌚7p]

 ⬇️🟩⬇️
   ((⭕Live : 👇🏀👇))
https://t.co/JjhCfBsyMc
https://t.co/8H9SN6fSXJ",False,"[0, 184]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1595931401446371328,1595931401446371328,brenda burgess 561,561_brenda,,,,,[],False,152,417,0,Fri Nov 25 00:04:42 +0000 2022,7,,,False,False,16773,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,https://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:04:35 +0000 2023,1633242267115995136,1633242267115995136,"🔴 LIVE!! ~ 2023 Granada VS Salesian College Preparatory

California High School Basketball

Click Link ➤ https://t.co/4IQvCCzSDt

 Date : 7-Mar-23 - 7p
tytwqxlbww
https://t.co/eauuSF91W4",False,"[0, 186]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1598310109972946944,1598310109972946944,aliza_sporer11,ASporer11,,,,,[],False,24,113,0,Thu Dec 01 13:37:15 +0000 2022,4,,,False,False,16190,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598311643783790592/RLsEX9Rc_normal.jpg,https://pbs.twimg.com/profile_images/1598311643783790592/RLsEX9Rc_normal.jpg,https://pbs.twimg.com/profile_banners/1598310109972946944/1669902179,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 23:03:29 +0000 2023,1633241989067186178,1633241989067186178,"🇺🇸 High School Basketball Live Stream
 Valley Christian vs San Francisco Waldorf
Granada vs Salesian College Preparatory
🔴⏩Watch Here : https://t.co/obTGYCGzCX",False,"[0, 159]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1624934957360775168,1624934957360775168,roko,rokocoklat70,us,"Sport gives you the power to be your best self, no matter what form of enhancement or enhancement is needed.",,,[],False,47,112,0,Mon Feb 13 00:54:29 +0000 2023,6,,,False,False,2506,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629664322971648003/Da1YFacN_normal.jpg,https://pbs.twimg.com/profile_images/1629664322971648003/Da1YFacN_normal.jpg,https://pbs.twimg.com/profile_banners/1624934957360775168/1677377250,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:53:54 +0000 2023,1633239580252987393,1633239580252987393,@ticketaddict @tomhfh Isle of Man swapped to Granada in 2009,False,"[22, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328486052361462e+18,1632848605236146178,329910291.0,329910291,ticketaddict,,,,,False,0,0,False,False,,en,en,recent,71247031,71247031,ᴀɴᴅʏ ᴛʀᴀᴠᴇʟꜱ,andy_travels,United Kingdom,IT person. Trainee digital nomad. I love new places & people & food 🍜🥢✈️ UK is home. Centrist. Rude = blocked.,,,[],False,4613,2106,20,Thu Sep 03 13:02:24 +0000 2009,11277,,,True,False,6114,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1316449950553833474/d-z4kOQX_normal.jpg,https://pbs.twimg.com/profile_images/1316449950553833474/d-z4kOQX_normal.jpg,https://pbs.twimg.com/profile_banners/71247031/1582747769,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[]
Tue Mar 07 22:47:46 +0000 2023,1633238035042271232,1633238035042271232,A kit was just created for Granada! Check it out at: https://t.co/tLMaUk3IaX,False,"[0, 76]","<a href=""https://www.titanpinball.com/kits/"" rel=""nofollow"">Titan Pinball Kits</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1950600721,1950600721,Titan Pinball,TitanPinball,"Allen, TX",Home of Titan Competition Silicone Rings,https://t.co/9SGnGWTdko,"[{'url': 'https://t.co/9SGnGWTdko', 'expanded_url': 'http://www.titanpinball.com', 'display_url': 'titanpinball.com', 'indices': [0, 23]}]",[],False,1059,250,20,Thu Oct 10 02:11:18 +0000 2013,920,,,False,False,2811,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000573868683/7c0fde76f0d3205131d662fb0d45c518_normal.png,https://pbs.twimg.com/profile_images/378800000573868683/7c0fde76f0d3205131d662fb0d45c518_normal.png,https://pbs.twimg.com/profile_banners/1950600721/1506903307,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:44:16 +0000 2023,1633237156067164160,1633237156067164160,"🔴 LIVE!! ~ 2023 Granada VS Salesian

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/5hDjF3pDVu

 Date : 7-Mar-23 - 10:00 PM EST
ktllybiegk
https://t.co/632lVKBHkS",False,"[0, 195]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1598316551085903872,1598316551085903872,evvabid,evvabid,,,,,[],False,147,279,0,Thu Dec 01 14:02:39 +0000 2022,3,,,False,False,16289,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1598317331918225409/1hE7kC2j_normal.jpg,https://pbs.twimg.com/profile_images/1598317331918225409/1hE7kC2j_normal.jpg,https://pbs.twimg.com/profile_banners/1598316551085903872/1669903533,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:43:03 +0000 2023,1633236847680798721,1633236847680798721,My new album Live at the Granada drops 3-31-23 on all platforms https://t.co/kJaDekAWIR,False,"[0, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,116345532,116345532,El Jugador,novacain007,"Atlanta, GA",Cool with the raps better with the vibes..Midnight Sessions OUT NOW!!!,https://t.co/9CuMiEjGPf,"[{'url': 'https://t.co/9CuMiEjGPf', 'expanded_url': 'https://music.apple.com/us/album/midnight-sessions/1633465953', 'display_url': 'music.apple.com/us/album/midni…', 'indices': [0, 23]}]",[],False,196,393,0,Mon Feb 22 03:50:17 +0000 2010,382,,,False,False,930,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1262893422442053635/4XUxy-UG_normal.jpg,https://pbs.twimg.com/profile_images/1262893422442053635/4XUxy-UG_normal.jpg,https://pbs.twimg.com/profile_banners/116345532/1589932591,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Tue Mar 07 22:42:37 +0000 2023,1633236741296467968,1633236741296467968,@TomiCaws @BeardedGenius Massive ford granada without power steering. See how brave he is then.,False,"[25, 95]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332210358676357e+18,1633221035867635712,243757638.0,243757638,TomiCaws,,,,,False,0,6,False,False,,en,en,recent,26001072,26001072,John Driffield,JohnDriffield,"Wrexham, Wales","Director of Simplify Creative, @NUJofficial journalist, ST holder @Wrexham_AFC, 8 Hcp at @CardenPark",https://t.co/EPYWekfnie,"[{'url': 'https://t.co/EPYWekfnie', 'expanded_url': 'https://www.simplify-creative.co.uk', 'display_url': 'simplify-creative.co.uk', 'indices': [0, 23]}]",[],False,819,328,6,Mon Mar 23 13:35:58 +0000 2009,4313,,,False,False,12740,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1629950291780022274/A4W2fj5k_normal.jpg,https://pbs.twimg.com/profile_images/1629950291780022274/A4W2fj5k_normal.jpg,https://pbs.twimg.com/profile_banners/26001072/1665997319,DD2E44,000000,95E8EC,3C3940,True,True,False,False,False,False,False,none,[]
Tue Mar 07 22:38:59 +0000 2023,1633235825092620288,1633235825092620288,@AutoPap Looks like it came off the back of an old Granada,False,"[9, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633181325573124e+18,1633181325573124096,604528213.0,604528213,AutoPap,,,,,False,0,0,False,False,,en,en,recent,1346564096,1346564096,Ben Battye,BattyeB,"Manchester, England","Architect, husband & father, lover of travel & classic cars, cyclist, wannabe motorbiker and Man City fan!",https://t.co/GDRvkQQxPB,"[{'url': 'https://t.co/GDRvkQQxPB', 'expanded_url': 'http://www.fletcher-rae.com', 'display_url': 'fletcher-rae.com', 'indices': [0, 23]}]",[],False,594,934,0,Fri Apr 12 11:02:43 +0000 2013,3994,,,True,False,3077,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/894603328126169089/EBkN2xie_normal.jpg,https://pbs.twimg.com/profile_images/894603328126169089/EBkN2xie_normal.jpg,https://pbs.twimg.com/profile_banners/1346564096/1467356142,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:28:10 +0000 2023,1633233102205222912,1633233102205222912,The Granada High School boys basketball team has climbed new heights for its program.  https://t.co/c4yqPzC9By,False,"[0, 110]","<a href=""https://www.townnews.com/"" rel=""nofollow"">BLOX CMS</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1152694499539243008,1152694499539243008,The Independent Newspaper & Magazine,IndepNewspaper,"Livermore, CA","The Independent has been dedicated to giving Dublin, Livermore, Pleasanton, and Sunol readers local news to be in-the-know about what's going on.",https://t.co/KHxCVhU8nQ,"[{'url': 'https://t.co/KHxCVhU8nQ', 'expanded_url': 'http://independentnews.com', 'display_url': 'independentnews.com', 'indices': [0, 23]}]",[],False,581,1104,9,Sat Jul 20 21:39:19 +0000 2019,713,,,False,False,4490,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1269115102420021248/bz2eU5lT_normal.png,https://pbs.twimg.com/profile_images/1269115102420021248/bz2eU5lT_normal.png,https://pbs.twimg.com/profile_banners/1152694499539243008/1565312623,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:27:52 +0000 2023,1633233028955664385,1633233028955664385,"@paulghiottojr Don Pablo, first of all I hope you are fine! Do you remember, spending together a beautiful time in Granada 20 years ago? I would like to see you soon, please contact me at: pavel.hudecek@dolanea.cz... Ciao Pablo alias Pavel Hudecek, Pilsen, Czech Rep.",False,"[0, 267]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,9.432449607651164e+17,943244960765116416,paulghiottojr,,,,,False,0,0,False,False,,en,en,recent,1633227014751547396,1633227014751547396,Pavel Hudeček,PavelAHudecek,"Plzeň, Česká republika",Looking for old friends.Looking forward to find them.,,,[],False,0,1,0,Tue Mar 07 22:05:45 +0000 2023,0,,,False,False,1,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633227463017873411/ycB1ZB22_normal.png,https://pbs.twimg.com/profile_images/1633227463017873411/ycB1ZB22_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:27:49 +0000 2023,1633233014653353984,1633233014653353984,"Granada vs Salesian College Preparatory - California High School Boys Basketball

[📅7-Mar-23 | 7:00 PM]

🌀 Salesian College Preparatory vs Granada
🌐WATCHING HERE ▶️ 

🔴 https://t.co/wQBnuI52pC ⬅
https://t.co/EMXmdqa8BC
llmfbkwzdfk",False,"[0, 230]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1583730178903388160,1583730178903388160,Rincana cargs #23,EricaTu98150154,usa,"Ty For watching 
· Football – 1,037,234 
· Outdoor Track and Field – 605,354 
· Basketball – 540,769 
· Baseball – 482,740 
· Soccer – 459,077.",https://t.co/r422MDVUlH,"[{'url': 'https://t.co/r422MDVUlH', 'expanded_url': 'http://Rincana.com', 'display_url': 'Rincana.com', 'indices': [0, 23]}]",[],False,3,4,0,Sat Oct 22 08:01:40 +0000 2022,0,,,False,False,9719,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624225782972420101/L90j9Duz_normal.jpg,https://pbs.twimg.com/profile_images/1624225782972420101/L90j9Duz_normal.jpg,https://pbs.twimg.com/profile_banners/1583730178903388160/1676080584,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:23:33 +0000 2023,1633231941179969536,1633231941179969536,"Voigtlander Bessa-R3M + NOKTON classic 40mm
Kentmere400 by ID-11

#フィルムカメラ #フィルム写真 #モノクロ写真 #monochromephotography #filmphotography #voigtlander #kentmere #cosina https://t.co/vKTNT5DbEw",False,"[0, 161]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,1522778190342676480,1522778190342676480,satoru,granada_satoru,愛知 一宮市,愛知県一宮市在住　 趣味：写真、プラモデル、盆栽,,,[],False,15,34,0,Sat May 07 03:20:00 +0000 2022,996,,,False,False,156,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557705610031816704/HWGUOpQ7_normal.jpg,https://pbs.twimg.com/profile_images/1557705610031816704/HWGUOpQ7_normal.jpg,https://pbs.twimg.com/profile_banners/1522778190342676480/1651996653,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:20:48 +0000 2023,1633231250541486081,1633231250541486081,Any further rumours of Bob Dylan dates in Europe apart from Granada?,False,"[0, 68]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,,en,en,recent,4093343003,4093343003,Vincent,Planetwaves20,,“The killing frost is on the ground and the autumn leaves are gone I lit the torch and I looked to the east and I crossed the Rubicon” - Bob Dylan 😎 🇺🇦,,,[],False,6822,5587,13,Sun Nov 01 23:35:15 +0000 2015,62564,,,True,False,38248,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1586004013438435330/tcCIfkPT_normal.jpg,https://pbs.twimg.com/profile_images/1586004013438435330/tcCIfkPT_normal.jpg,https://pbs.twimg.com/profile_banners/4093343003/1670248670,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Tue Mar 07 22:16:16 +0000 2023,1633230107186982912,1633230107186982912,A not-so-gentleman-burglar burgled Granada Estates at 5335 Daisy St burglarishly. Officers took a report.,False,"[0, 105]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Springfield Police Log</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1346164970875064320,1346164970875064320,Springfield Police Log,PoliceSpringfld,97478,"I post Springfield police dispatches. This is a tool for both community crime awareness & promoting police accountability.

@PoliceEugene is my counterpart.",,,[],False,485,2,3,Mon Jan 04 18:42:00 +0000 2021,25,,,False,False,25146,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1346270386984349697/R4OoSY55_normal.jpg,https://pbs.twimg.com/profile_images/1346270386984349697/R4OoSY55_normal.jpg,https://pbs.twimg.com/profile_banners/1346164970875064320/1609810848,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 22:07:27 +0000 2023,1633227887955546112,1633227887955546112,"I'd love to show you how you can make this home your own. I'm here to help and happy to do so! #Home #RealEstate
#MikeMurphyTeam
#Eaganhomesforsale
#Eaganrealestate https://t.co/Tge49umrgf",False,"[0, 188]","<a href=""http://www.paradym.com"" rel=""nofollow"">Paradym Social</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,353159674,353159674,Michael Brian Murphy,MikeMurphyTeam,"Eagan, MN","Realtor at EXP Realty, BA Christian, Lucky husband, proud father, coach... Eagan Real Estate",https://t.co/JLPEqibVKF,"[{'url': 'https://t.co/JLPEqibVKF', 'expanded_url': 'http://www.mikemurphyteam.com', 'display_url': 'mikemurphyteam.com', 'indices': [0, 23]}]",[],False,72,304,1,Thu Aug 11 16:55:12 +0000 2011,96,,,False,False,2449,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1575543009785090054/urQWpZyM_normal.jpg,https://pbs.twimg.com/profile_images/1575543009785090054/urQWpZyM_normal.jpg,https://pbs.twimg.com/profile_banners/353159674/1549058405,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Tue Mar 07 22:03:30 +0000 2023,1633226894731771904,1633226894731771904,"Granada VS Salesian College Preparatory 2023
California High School Basketball
ypqhibmohy
📅7-Mar-23 - ⏰7p
🔵Liveᴴᴰ⬇️⬇️⬇️
https://t.co/o3wpJOAfk3
https://t.co/pYD3A8Ozhu",False,"[0, 167]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1601751125799337990,1601751125799337990,Bathox Khalapa,BathoxK,,,,,[],False,183,369,0,Sun Dec 11 01:30:16 +0000 2022,0,,,False,False,9482,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1609910976798945283/NBTI4aIR_normal.jpg,https://pbs.twimg.com/profile_images/1609910976798945283/NBTI4aIR_normal.jpg,https://pbs.twimg.com/profile_banners/1601751125799337990/1672667669,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 21:52:20 +0000 2023,1633224083671502848,1633224083671502848,The Palms https://t.co/rENoMUKA3S,False,"[0, 9]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,True,en,en,recent,1458792375430561797,1458792375430561797,DenyGreen,granada_dennis,,"In my single life I spend my $ with the right girl, we can go to Key West or we can stay in Miami Beach, or simply we can stay in bed the whole day.",,,[],False,191,319,0,Thu Nov 11 13:44:11 +0000 2021,473,,,True,False,2067,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595430513392730114/FdDWtz6q_normal.jpg,https://pbs.twimg.com/profile_images/1595430513392730114/FdDWtz6q_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Tue Mar 07 21:42:48 +0000 2023,1633221687486316552,1633221687486316552,@GranadaReports ITV Granada Reports keeps pushing this narrative and nobodies buying it,False,"[16, 87]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332109177216287e+18,1633210917721628674,117442705.0,117442705,GranadaReports,,,,,False,0,0,False,False,,en,en,recent,1252199132862824449,1252199132862824449,J,yxo675,,.,,,[],False,13,134,0,Mon Apr 20 11:35:21 +0000 2020,1872,,,False,False,477,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1316843090523623425/ErvKC-_4_normal.jpg,https://pbs.twimg.com/profile_images/1316843090523623425/ErvKC-_4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Tue Mar 07 21:41:12 +0000 2023,1633221283881295873,1633221283881295873,The Palms Miami Beach https://t.co/tdLcOW9Bpu,False,"[0, 21]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,True,en,en,recent,1458792375430561797,1458792375430561797,DenyGreen,granada_dennis,,"In my single life I spend my $ with the right girl, we can go to Key West or we can stay in Miami Beach, or simply we can stay in bed the whole day.",,,[],False,191,319,0,Thu Nov 11 13:44:11 +0000 2021,473,,,True,False,2067,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595430513392730114/FdDWtz6q_normal.jpg,https://pbs.twimg.com/profile_images/1595430513392730114/FdDWtz6q_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
