created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 16:34:18 +0000 2023,1633144048264396801,1633144048264396801,My reaction? I just smiled calmly and said “Ok 😊”. Lmao idgf anymore 🤣🤣🤣 https://t.co/LpLu98SrGB,False,"[0, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,5,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.6331258196262748e+18,1633125819626274817,Tue Mar 07 15:21:52 +0000 2023,1.6331258196262748e+18,1633125819626274817,"Awww they won’t renew my contract if I keep on making a fuss of the extra hours they put me? That’s a pity. Oh well. I’ll just continue what I’ve been doing and sending my CVs around, idgf 🤗",False,"[0, 190]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.3479716725619016e+18,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038.0,1239.0,0.0,Sat Jan 09 18:21:16 +0000 2021,189471.0,,,False,False,17709.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,16.0,False,False,,en,"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]"
Tue Mar 07 16:24:04 +0000 2023,1633141474350206977,1633141474350206977,@isa_levante Nope 🤸🏃,False,"[13, 20]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331412370908447e+18,1633141237090844673,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,1,False,False,en,en,recent,1022106212,1022106212,Yokeshwaran,yogesh_gunners,Simp Land,"#தமிழன்❤️
#Dravidian🖤❤️
#Gunner_For_Life❤️
#Arsenal_FC❤️
#Leftist😎
#MotoGP❤️
#VR_46❤️
#PB_63❤️
#Nadal❤️
#Ruud❤️
#Ferrari❤️
#SpacesHost  #At_Silaaki_Dumma❤️",,[],False,681,875,0,Wed Dec 19 13:40:22 +0000 2012,130323,,,False,False,28934,,False,False,False,000000,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_images/1632070279810940928/zlT_qSef_normal.jpg,https://pbs.twimg.com/profile_banners/1022106212/1677960217,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:23:07 +0000 2023,1633141237090844673,1633141237090844673,What is this a romance novel? https://t.co/xYotaEvXXF,False,"[0, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,11,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,1.6331176834859295e+18,1633117683485929472,Tue Mar 07 14:49:32 +0000 2023,1.6331176834859295e+18,1633117683485929472,"Joan Laporta: ""I saw Leo in Paris. We glanced at each other."" https://t.co/O512VmueL1",False,"[0, 61]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,8.859729820525978e+17,885972982052597761,Barça Universal,BarcaUniversal,,"Biggest independent FC Barcelona channel: News, opinion, stats, and match coverage • Contact: info@barcauniversal.com",https://t.co/FQgZCN08uj,[],False,756137.0,95.0,1443.0,Fri Jul 14 21:23:14 +0000 2017,448.0,,,False,False,85910.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1375821599270707206/XNV11BTW_normal.jpg,https://pbs.twimg.com/profile_images/1375821599270707206/XNV11BTW_normal.jpg,https://pbs.twimg.com/profile_banners/885972982052597761/1657234585,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,97.0,3860.0,False,False,False,en,"[{'url': 'https://t.co/FQgZCN08uj', 'expanded_url': 'http://barcauniversal.com', 'display_url': 'barcauniversal.com', 'indices': [0, 23]}]"
Tue Mar 07 16:16:23 +0000 2023,1633139539999961088,1633139539999961088,@des_xxy @AbdeGOAT @theMadridZone @fansjavimiguel What big trophies? The club world cup? 🤣 Because this year you ain't winning shit my boy unless you pull some more miracles out your ass for the UCL again. The league and CDR are finished for you 😎👋 levante has a better record than you? That makes 2 teams including us then 😘,False,"[50, 325]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633137975218389e+18,1633137975218389003,1.5489971572100055e+18,1548997157210005504,des_xxy,,,,,False,0,0,False,False,en,en,recent,1565072761982259204,1565072761982259204,Drip Biden,FrozeBiden,,,,[],False,38,87,0,Wed Aug 31 20:23:32 +0000 2022,12613,,,False,False,5953,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,https://pbs.twimg.com/profile_images/1565074231490134016/TNoNwYN2_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 16:13:00 +0000 2023,1633138688199888898,1633138688199888898,"You could have the once-in-a-lifetime experience you have always dreamed of next summer!  
Head over to 👉 https://t.co/Qa3GxWvPd2 to sign up for the best #summercamp yet ✨
•
•
•
#campamentodeverano #fun #playa #windsurf #kitesurf #wingfoil #levante #teens #bilingual #spain https://t.co/GKgAPDBqO6",False,"[0, 273]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,309119539,309119539,Lenguaventura Camps,Lenguaventura,Tarifa (Spain),"International Summer Camps for teens in Tarifa (Spain)
Kitesurf l Windsurf l Wingsurf
English & Spanish language courses",https://t.co/gVuP1t48UY,[],False,299,752,17,Wed Jun 01 15:22:58 +0000 2011,229,,,True,False,2267,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1380078010288721920/FmZDxd7S_normal.jpg,https://pbs.twimg.com/profile_images/1380078010288721920/FmZDxd7S_normal.jpg,https://pbs.twimg.com/profile_banners/309119539/1617871214,FFCC4D,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/gVuP1t48UY', 'expanded_url': 'http://www.lenguaventura.com', 'display_url': 'lenguaventura.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:51:24 +0000 2023,1633133255711944704,1633133255711944704,@Sherl0Ck14 @sushiniesta @GriezmannsAlt @cruzeirxo The 5-4 Levante loss broke me ngl,False,"[51, 84]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.633132762462032e+18,1633132762462031872,1.5273742517494292e+18,1527374251749429249,Sherl0Ck14,,,,,False,0,2,False,False,en,en,recent,1519730956588003328,1519730956588003328,Jim 🇨🇦,Jim_BaJ,1st in La Liga,Supporter of the GOAT. #TebasOut #LahozOut #FreeMessi ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️,,[],False,1457,3157,1,Thu Apr 28 17:31:33 +0000 2022,7970,,,False,False,10191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630323849412714504/0epXX7qM_normal.jpg,https://pbs.twimg.com/profile_images/1630323849412714504/0epXX7qM_normal.jpg,https://pbs.twimg.com/profile_banners/1519730956588003328/1678110552,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:24:19 +0000 2023,1633126440102404096,1633126440102404096,@isa_levante Good Luck!!,False,"[13, 24]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331258196262748e+18,1633125819626274817,1.3479716725619016e+18,1347971672561901568,isa_levante,,,,,False,0,1,False,False,en,en,recent,1377182475575648259,1377182475575648259,TheAlvorKey,MrCladeWise,Singapore,Only Fools rush in. You Never Walk Alone! Visca El Barca! Forza Milan Per Sempre!,,[],False,274,871,0,Wed Mar 31 08:55:08 +0000 2021,59054,,,False,False,8726,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632032142342656002/JLfyhNpA_normal.jpg,https://pbs.twimg.com/profile_images/1632032142342656002/JLfyhNpA_normal.jpg,https://pbs.twimg.com/profile_banners/1377182475575648259/1677585290,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:21:52 +0000 2023,1633125819626274817,1633125819626274817,"Awww they won’t renew my contract if I keep on making a fuss of the extra hours they put me? That’s a pity. Oh well. I’ll just continue what I’ve been doing and sending my CVs around, idgf 🤗",False,"[0, 190]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,16,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:15:29 +0000 2023,1633124216256987136,1633124216256987136,"hoy me levanté muy ""IN MY DREAMS YOU'RE WITH ME, WE'LL BE EVERYTHING I WANT US TO BE""",False,"[0, 85]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2281480400,2281480400,katia can't get enough 🍄,kindacoolkat,22 | she/her/ella | 🇲🇽,"here for BTR, JVCKJ & Jack G. | @katelyntarver & @katyperry as religion. | AGFIN album; @BTRisbackbitch ♡. | “this is my design.”",,[],False,5292,3709,43,Wed Jan 08 02:55:46 +0000 2014,85621,,,False,False,69149,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1613209394799382533/4f59hooa_normal.jpg,https://pbs.twimg.com/profile_images/1613209394799382533/4f59hooa_normal.jpg,https://pbs.twimg.com/profile_banners/2281480400/1676396928,CCC9CA,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 15:08:39 +0000 2023,1633122497032859649,1633122497032859649,me levante a comerme mis overnight oats who am i,False,"[0, 48]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,972983341887709184,972983341887709184,Jibarux ♡,venuspapii,el/elle,801 | lindo pq soy libra,https://t.co/PpWbe57SuL,[],False,434,505,0,Sun Mar 11 23:51:20 +0000 2018,12946,,,True,False,3815,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627132919700500480/vY3hKFX2_normal.jpg,https://pbs.twimg.com/profile_images/1627132919700500480/vY3hKFX2_normal.jpg,https://pbs.twimg.com/profile_banners/972983341887709184/1667267398,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/PpWbe57SuL', 'expanded_url': 'https://www.instagram.com/shalom.omarr/', 'display_url': 'instagram.com/shalom.omarr/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 14:58:09 +0000 2023,1633119851370741764,1633119851370741764,@ManMilk2 I find giving under 5 euros a miserable tip too,False,"[10, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328784737473413e+18,1632878473747341312,1.258094477861892e+18,1258094477861892096,ManMilk2,,,,,False,0,0,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:38:12 +0000 2023,1633099734440189955,1633099734440189955,Hoy me levanté harta de la vida.. tipo “FUCK THIS SHIT FUCK EVERYTHING”,False,"[0, 71]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,52245954,52245954,g.,dimelogii_,,Trato de empezar el 2026 bien cabron 🇵🇷 | 🏳️‍🌈 | ♉️ | 1:30🖤 | & bad for Benito,,[],False,491,438,3,Tue Jun 30 00:36:47 +0000 2009,34259,,,True,False,29551,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1479903090706989057/cGl3mUn9_normal.jpg,https://pbs.twimg.com/profile_images/1479903090706989057/cGl3mUn9_normal.jpg,https://pbs.twimg.com/profile_banners/52245954/1616133684,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:30:03 +0000 2023,1633097681433251843,1633097681433251843,Happy birthday to the best CB in the world 🦍 https://t.co/p1zusNvkBn,False,"[0, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,11,False,False,en,en,recent,1347971672561901568,1347971672561901568,Isabella Levante 😈,isa_levante,"Milan, Lombardy",🇮🇹 🇹🇷 🇬🇧🇸🇾🇱🇧 Proud bisexual 💖💜💙🏳️‍🌈 14/05/98 ♉️ Centrist progressivist 🟢 Atheist ⚛️ she/her,https://t.co/tXnsK75YUS,[],False,1038,1239,0,Sat Jan 09 18:21:16 +0000 2021,189471,,,False,False,17709,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_images/1624948586843701250/uo6lZd9f_normal.jpg,https://pbs.twimg.com/profile_banners/1347971672561901568/1671663138,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tXnsK75YUS', 'expanded_url': 'https://instagram.com/isabella.levante?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/isabella.levan…', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:29:33 +0000 2023,1633097555054665735,1633097555054665735,Hoy me levante en modo working bitch,False,"[0, 36]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1051121620704743428,1051121620704743428,𝕸𝖆𝖗 ☯︎,marinina__,,de Varela a cualquier lado,,[],False,45,45,0,Sat Oct 13 14:44:58 +0000 2018,2465,,,False,False,853,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1568233521436663808/Zrah9Plr_normal.jpg,https://pbs.twimg.com/profile_images/1568233521436663808/Zrah9Plr_normal.jpg,https://pbs.twimg.com/profile_banners/1051121620704743428/1662731097,F58EA8,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:42:34 +0000 2023,1633070634489053190,1633070634489053190,@z77real @isa_levante No it's funny to make fun of religions,False,"[22, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329199838889329e+18,1632919983888932865,1.5328700170540237e+18,1532870017054023680,z77real,,,,,False,0,0,False,False,en,en,recent,1601734434415337472,1601734434415337472,bottom G,rightrepealer,,,,[],False,23,102,0,Sun Dec 11 00:23:56 +0000 2022,5298,,,False,False,1012,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601751578234568705/bnFn1soZ_normal.jpg,https://pbs.twimg.com/profile_images/1601751578234568705/bnFn1soZ_normal.jpg,https://pbs.twimg.com/profile_banners/1601734434415337472/1677587945,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:22:20 +0000 2023,1633065541219807233,1633065541219807233,"@awscloud has accredited us as specialists in database management, operation and scaling in #AmazonRDS.

Results ➡️performance optimization, cost reduction and better database management ✅

https://t.co/pfIf18TWWt https://t.co/xpxrhUl9TN",False,"[0, 213]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,66780587.0,66780587,awscloud,,,,,False,1,2,False,False,en,en,recent,847742454782504961,847742454782504961,Cloud Levante,Cloud_Levante,"Alicante, España",AWS Select Consulting Partner. We help organizations to adopt and deep into AWS cloud. Cloud Mentoring,https://t.co/09GwjmRuVN,[],False,222,145,7,Fri Mar 31 09:28:46 +0000 2017,481,,,False,False,4578,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1092842908217196545/dwS7rx_p_normal.jpg,https://pbs.twimg.com/profile_images/1092842908217196545/dwS7rx_p_normal.jpg,https://pbs.twimg.com/profile_banners/847742454782504961/1549389163,FF9900,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/09GwjmRuVN', 'expanded_url': 'https://cloudlevante.com/', 'display_url': 'cloudlevante.com', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:09:01 +0000 2023,1633062190151516162,1633062190151516162,"@dannynoeljackso @tonyfromthemoon Fangirl, Levante, Osipenko, Golden Mile, Riodini, Converge, Kirwan's Lane think will all be there. 

Communist, Zou Tiger, Aft Cabin possibles as works for program. 
Mo'Unga cpuld run here but also chance to be in ASM if IWIW pulls out which is likely.",False,"[34, 286]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633060757293396e+18,1633060757293395968,2328535387.0,2328535387,dannynoeljackso,,,,,False,1,2,False,False,en,en,recent,2515625024,2515625024,Trav Noonan,TravTurf,,"Race Caller/ Form Analyst @Racing @Rsn927 | Owner @TheRacingShow. 

Supporter- Carlton 🏈, Brooklyn Nets 🏀",https://t.co/ynRTPEsZK8,[],False,8678,929,54,Thu May 22 14:56:37 +0000 2014,16173,,,True,False,11561,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1614122479974486017/HZgjZvjK_normal.jpg,https://pbs.twimg.com/profile_images/1614122479974486017/HZgjZvjK_normal.jpg,https://pbs.twimg.com/profile_banners/2515625024/1597562233,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ynRTPEsZK8', 'expanded_url': 'https://www.patreon.com/TheRacingShow', 'display_url': 'patreon.com/TheRacingShow', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
