created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Wed Mar 08 03:00:26 +0000 2023,1633301620992749568,1633301620992749568,"𝗗𝗮𝘂𝗴𝗵𝘁𝗲𝗿 𝗢𝗳 𝗗𝗲𝗶𝗮̀

When Laura Lundon goes to Mallorca in search of her unknown biological father, she must deal with an unimagined challenge that will change her life.

https://t.co/2ecOtmthnZ

@MallorcaJan https://t.co/g0WkD9s89G",False,"[0, 206]","<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1307211557961596929,1307211557961596929,TheIndieBookStore,IndieBookMart,On your bookshelf and e-reader,"📚 Wonderful indie books showcased to our network of 130,000+ (and growing daily) book lovers 📚 

List your book here: https://t.co/W1hdfQyXrn",https://t.co/MV8LPytxu3,"[{'url': 'https://t.co/MV8LPytxu3', 'expanded_url': 'https://www.theindiebook.store/', 'display_url': 'theindiebook.store', 'indices': [0, 23]}]","[{'url': 'https://t.co/W1hdfQyXrn', 'expanded_url': 'http://theindiebook.store/add-your-book/', 'display_url': 'theindiebook.store/add-your-book/', 'indices': [118, 141]}]",False,33728,30956,156,Sat Sep 19 06:55:12 +0000 2020,64,,,False,False,117006,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1307264742445195264/UDmJ-V3B_normal.jpg,https://pbs.twimg.com/profile_images/1307264742445195264/UDmJ-V3B_normal.jpg,https://pbs.twimg.com/profile_banners/1307211557961596929/1669329150,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Wed Mar 08 02:11:40 +0000 2023,1633289348568301568,1633289348568301568,"@ACI_EUROPE @aena Hey #Mallorca 

How's the best #airport in #Europe prioritizing #ESG 
and #customer care, disembarking a full plane in the middle of the track... On Low season.

Better to squander Petrol, staff and 3 buses so passangers get a free tour to admire all the free bridges? https://t.co/vqUqDVc4qZ",False,"[18, 286]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6326720422511657e+18,1632672042251165697,253061519.0,253061519,ACI_EUROPE,,,,,False,0,0,False,False,False,en,en,recent,796220051833524224,796220051833524224,Diego Martinez,Diegombre,,,,,[],False,0,8,0,Wed Nov 09 05:17:08 +0000 2016,4,,,False,False,1,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,
Wed Mar 08 01:59:35 +0000 2023,1633286308326932480,1633286308326932480,"@a_presbitero Things change, for good I think. I grew up spending summers in Mallorca basically baking under the sun. I just hope some skin cancer doesn’t kick me in the butt at some point.",False,"[14, 189]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332835097698632e+18,1633283509769863169,1411023120.0,1411023120,a_presbitero,,,,,False,0,0,False,False,,en,en,recent,57383574,57383574,Francisco Mejía,franciscome,"Washington, DC",🇺🇸🇪🇸🇨🇴 • inmigrante • economist • @realmadrid siempre • @EconomiaUAndes • @LSEEcon • @Georgetown •,https://t.co/wKffWqDgrU,"[{'url': 'https://t.co/wKffWqDgrU', 'expanded_url': 'https://pointerpointer.com/', 'display_url': 'pointerpointer.com', 'indices': [0, 23]}]",[],False,6661,256,130,Thu Jul 16 17:02:43 +0000 2009,7166,,,True,False,34468,,False,False,False,47AFCF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1633094787082362880/n6mZOl24_normal.jpg,https://pbs.twimg.com/profile_images/1633094787082362880/n6mZOl24_normal.jpg,https://pbs.twimg.com/profile_banners/57383574/1677964328,1B95E0,FFFFFF,D9D9D9,0A1038,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Wed Mar 08 01:01:09 +0000 2023,1633271600844767233,1633271600844767233,do mlejn mend ill book a trip to mallorca right now #nothinggoodhappensafter2am https://t.co/8mfZsQUstC,False,"[0, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,3618546135,3618546135,risi’s pieces,itsactuallyiris,Willy Wonka’s Factory,hajt se bo zoti mar,,,[],False,858,357,0,Fri Sep 11 08:42:57 +0000 2015,23136,,,True,False,6958,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623065395463880705/f4-3pG4O_normal.jpg,https://pbs.twimg.com/profile_images/1623065395463880705/f4-3pG4O_normal.jpg,https://pbs.twimg.com/profile_banners/3618546135/1670769890,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:52:02 +0000 2023,1633254210316935168,1633254210316935168,2 Hour Boeing 747 Flights: Lufthansa Is Sending The Jumbo To Mallorca Again https://t.co/2u3TARIeEI,False,"[0, 99]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,False,en,en,recent,178010946,178010946,✈Monica-مونيكا✈️,vargasmoni,Airborne,With a mile of runway you have the whole world!! Aviatrix sharing news from the web!! In ❤️ with Aviation ✈..NO DM´s,,,[],False,24731,14568,243,Fri Aug 13 16:53:26 +0000 2010,20227,,,False,False,68660,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1609377472528670721/Jy2xgE9Y_normal.jpg,https://pbs.twimg.com/profile_images/1609377472528670721/Jy2xgE9Y_normal.jpg,https://pbs.twimg.com/profile_banners/178010946/1673823032,FFFFFF,000000,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:40:37 +0000 2023,1633251334337212416,1633251334337212416,"🚴8 Reasons to Embrace the Mallorca Cycling Expereince🚴
Fantastic roads, fantastic weather, fantastic cycling. What's not to love about Mallorca cycling? 
👉️ https://t.co/w7HVKoHUku
#mallorca #majorca #roadcycling https://t.co/TfG34KZqt1",False,"[0, 212]","<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,368439383,368439383,SportActive Cycling,SportActive_net,Europe,"Ride with cycling experts in Mallorca, Spain, and France.  Cycle training camps, cycling holidays, cycle tours, sportives. Cycle further, cycle faster. Improve!",http://t.co/ZKrHEF6nEt,"[{'url': 'http://t.co/ZKrHEF6nEt', 'expanded_url': 'http://www.sportactive.net', 'display_url': 'sportactive.net', 'indices': [0, 22]}]",[],False,1556,4023,22,Mon Sep 05 16:56:36 +0000 2011,810,,,False,False,11202,,False,False,False,1B78DB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1157030673410154498/SKrNeh2S_normal.jpg,https://pbs.twimg.com/profile_images/1157030673410154498/SKrNeh2S_normal.jpg,https://pbs.twimg.com/profile_banners/368439383/1523290786,1B95E0,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:34:37 +0000 2023,1633249824056254464,1633249824056254464,@aangelitto_98 @guitux11 @Dalealfifa @eLaLiga @RCD_Mallorca Crack🔥🔝,False,"[60, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332181206167593e+18,1633218120616759296,560418318.0,560418318,aangelitto_98,,,,,False,0,0,False,False,,en,en,recent,1204038786700763141,1204038786700763141,Masi Dabo,MasiDabo_,"Barcelona, España",20| 🇪🇸🇸🇳 | Professional FIFA Player for @RCDEspanyol | TOP 8 @eLaLiga DRAFTS 2022 | ✉️Contacto: masidabo596@gmail.com o MD | 📸:https://t.co/qmWhHlzawm,https://t.co/emJWoaqVcx,"[{'url': 'https://t.co/emJWoaqVcx', 'expanded_url': 'https://www.twitch.tv/masidabo_', 'display_url': 'twitch.tv/masidabo_', 'indices': [0, 23]}]","[{'url': 'https://t.co/qmWhHlzawm', 'expanded_url': 'http://instgram.com/masi_d10', 'display_url': 'instgram.com/masi_d10', 'indices': [127, 150]}]",False,686,525,4,Mon Dec 09 14:03:26 +0000 2019,5032,,,True,False,1253,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618338828837593103/Fdy6dgHP_normal.jpg,https://pbs.twimg.com/profile_images/1618338828837593103/Fdy6dgHP_normal.jpg,https://pbs.twimg.com/profile_banners/1204038786700763141/1673649860,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:30:06 +0000 2023,1633248689308442624,1633248689308442624,"#TheArcOfOblivion, a film I produced with @IanCheney, premieres @SXSW Film Festival on 3/10!

The film explores the human impulse toward preservation through a journey from Austrian mineshafts to bat caves in Mallorca, in a quest to build an arc in Maine.

https://t.co/L27AHnq84Q",False,"[0, 280]","<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,19885844,19885844,Robyn Metcalfe,robynsmetcalfe,,"Writer, Producer, Historian, Creative. Fascinated by how we feed cities. Sign up for my Substack newsletter: https://t.co/izXe6gSqob",https://t.co/UN7vdbDmf6,"[{'url': 'https://t.co/UN7vdbDmf6', 'expanded_url': 'https://humansinourfood.com', 'display_url': 'humansinourfood.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/izXe6gSqob', 'expanded_url': 'http://robynmetcalfe.substack.com/subscribe', 'display_url': 'robynmetcalfe.substack.com/subscribe', 'indices': [109, 132]}]",False,1568,1461,77,Mon Feb 02 00:47:12 +0000 2009,2498,,,True,False,2438,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1252723025025265664/QV9y5OVu_normal.jpg,https://pbs.twimg.com/profile_images/1252723025025265664/QV9y5OVu_normal.jpg,https://pbs.twimg.com/profile_banners/19885844/1595714010,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:29:07 +0000 2023,1633248440619773953,1633248440619773953,A Modern Mediterranean Home in Mallorca With Water Views Lists for €24.5 Million https://t.co/sxOSlxXWD6,False,"[0, 104]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1608482509246926849,1608482509246926849,TradFi News,TradFiNews,,Business & Markets News,,,[],False,17,0,1,Thu Dec 29 15:18:30 +0000 2022,1,,,False,False,18515,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619939784130170881/bFs42Z2X_normal.jpg,https://pbs.twimg.com/profile_images/1619939784130170881/bFs42Z2X_normal.jpg,https://pbs.twimg.com/profile_banners/1608482509246926849/1674215278,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:08:28 +0000 2023,1633243244539658240,1633243244539658240,@Ahmad_Rufaei @goal Even Mallorca beat Madrid mate. Who's Madrid?,False,"[20, 65]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332251391050056e+18,1633225139105005570,2347263827.0,2347263827,Ahmad_Rufaei,,,,,False,0,0,False,False,,en,en,recent,1611402744283152384,1611402744283152384,StockGenics,StockGenics,,"For Investors Only
https://t.co/zryC5LdZto",https://t.co/iKJLyzdl2r,"[{'url': 'https://t.co/iKJLyzdl2r', 'expanded_url': 'https://www.youtube.com/@StockGenics/about', 'display_url': 'youtube.com/@StockGenics/a…', 'indices': [0, 23]}]","[{'url': 'https://t.co/zryC5LdZto', 'expanded_url': 'http://youtube.com/@StockGenics/', 'display_url': 'youtube.com/@StockGenics/', 'indices': [19, 42]}]",False,0,1,0,Fri Jan 06 16:42:25 +0000 2023,0,,,False,False,11,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611403545969836044/9WlA0bIM_normal.jpg,https://pbs.twimg.com/profile_images/1611403545969836044/9WlA0bIM_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:07:02 +0000 2023,1633242885880512515,1633242885880512515,"Eco-luxury living con vistas espectaculares en Mallorca #generadoporia #casas #ia #arquitectura #casaXia #Mallorca #España #ladrillo #fibra #Bambú

https://t.co/RGacqwEjoq",False,"[0, 171]","<a href=""https://casaxia.com/"" rel=""nofollow"">Casaxia</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615942884124925952,1615942884124925952,casaXia,casaxia_com,,Diseños de #arquitectura de casas generadas por IA,https://t.co/toW39txSfH,"[{'url': 'https://t.co/toW39txSfH', 'expanded_url': 'https://casaxia.com', 'display_url': 'casaxia.com', 'indices': [0, 23]}]",[],False,16,1,1,Thu Jan 19 05:23:58 +0000 2023,0,,,False,False,4451,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615943747782443011/PDlbnf53_normal.jpg,https://pbs.twimg.com/profile_images/1615943747782443011/PDlbnf53_normal.jpg,https://pbs.twimg.com/profile_banners/1615942884124925952/1674111709,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 23:05:30 +0000 2023,1633242498066706432,1633242498066706432,"Come to Mallorca with us and @NiallOfficial! 🌴

Book your trip now: https://t.co/6TQLbk7E5F  

Use code ELVIS for 10% off! #ElvisDuransEuropeanVacay @Z100NewYork @ElvisDuranShow https://t.co/8gSlB6bpf4",False,"[0, 177]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,24,90,False,False,False,en,en,recent,46116615,46116615,iHeartRadio,iHeartRadio,United States,"Your Music, Your Stations, And #1 For Podcasts! Listen to Hit Nation on iHeartRadio 👇",https://t.co/w6l3BmIaXz,"[{'url': 'https://t.co/w6l3BmIaXz', 'expanded_url': 'https://ihr.fm/HitNationTW', 'display_url': 'ihr.fm/HitNationTW', 'indices': [0, 23]}]",[],False,2028389,67697,4959,Wed Jun 10 13:56:14 +0000 2009,27749,,,True,True,165127,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1344027934399619081/S8DQ1DAz_normal.jpg,https://pbs.twimg.com/profile_images/1344027934399619081/S8DQ1DAz_normal.jpg,https://pbs.twimg.com/profile_banners/46116615/1678210503,000000,000000,2E2E2E,787878,True,False,False,False,False,False,False,regular,[],,,,,,,,,,,
Tue Mar 07 22:56:12 +0000 2023,1633240157577936896,1633240157577936896,"Magalluf Beach Rugby set for April https://t.co/XIROgGlO3m via @MajorcaDaily
Indeed we are, ready for what this years tournament holds 🙌",False,"[0, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,376702202,376702202,Majorca Beach Rugby,MajorcaBeachRug,Magaluf,Official twitter of the Majorca Beach Rugby. info@majorcabeachrugby.com,https://t.co/7uOrKzQTnf,"[{'url': 'https://t.co/7uOrKzQTnf', 'expanded_url': 'http://www.majorcabeachrugby.com', 'display_url': 'majorcabeachrugby.com', 'indices': [0, 23]}]",[],False,1506,567,7,Tue Sep 20 10:47:38 +0000 2011,390,,,True,False,976,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276841215514808320/112csMYs_normal.jpg,https://pbs.twimg.com/profile_images/1276841215514808320/112csMYs_normal.jpg,https://pbs.twimg.com/profile_banners/376702202/1662460124,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 22:55:07 +0000 2023,1633239883576664064,1633239883576664064,"Magalluf Beach Rugby set for April https://t.co/XIROgGlO3m via @MajorcaDaily
Indeed we are 🙌",False,"[0, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,376702202,376702202,Majorca Beach Rugby,MajorcaBeachRug,Magaluf,Official twitter of the Majorca Beach Rugby. info@majorcabeachrugby.com,https://t.co/7uOrKzQTnf,"[{'url': 'https://t.co/7uOrKzQTnf', 'expanded_url': 'http://www.majorcabeachrugby.com', 'display_url': 'majorcabeachrugby.com', 'indices': [0, 23]}]",[],False,1506,567,7,Tue Sep 20 10:47:38 +0000 2011,390,,,True,False,976,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1276841215514808320/112csMYs_normal.jpg,https://pbs.twimg.com/profile_images/1276841215514808320/112csMYs_normal.jpg,https://pbs.twimg.com/profile_banners/376702202/1662460124,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 22:46:01 +0000 2023,1633237595856719875,1633237595856719875,"Feeling a bit low on energy? Nothing that a boat ride in Palma de Mallorca can't fix! Temperatures here are mild in March, and the city is not overcrowded with tourists, so visiting should also be a breeze🎯Get your boat and peace of mind! 👉https://t.co/LgdNhJJtpX #sailo… https://t.co/INKo5lrfKW",False,"[0, 271]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2546363942,2546363942,Sailo,SailoBoats,"New York, NY","The online boat rental marketplace that connects renters, boat owners & licensed captains to make every trip on the water memorable.",https://t.co/JwKRuHXcs7,"[{'url': 'https://t.co/JwKRuHXcs7', 'expanded_url': 'http://sailo.com', 'display_url': 'sailo.com', 'indices': [0, 23]}]",[],False,1291,1163,103,Wed Jun 04 15:30:51 +0000 2014,1915,,,True,True,3632,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/474213168424558593/JRdR00L__normal.png,https://pbs.twimg.com/profile_images/474213168424558593/JRdR00L__normal.png,https://pbs.twimg.com/profile_banners/2546363942/1439346547,3B94D9,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,,,,,,,,,
Tue Mar 07 22:31:45 +0000 2023,1633234003422486528,1633234003422486528,"Another paper of the research team based in Mallorca: @SonEspases, @HManacor &amp; @idisbaib! TEAMWORK! 

@joanssiquier @laurablaya
@diez_villanueva
@VijayKunadian @GabellaTania @thiele_holger @YndigegnY @irenens21 @VDelgadoGarcia @luisnietor93 @FH_Verbrugge @cristina_gavina",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332315388369756e+18,1633231538836975616,1.0873069485617848e+18,1087306948561784834,RosselloXavier,,,,,False,0,2,False,False,,en,en,recent,1087306948561784834,1087306948561784834,Xavier Rosselló,RosselloXavier,,"Cardiologist & Researcher @SonEspases, @idisbaib & @CNIC_CARDIO. Statistical Editor at EHJ-ACVC @ESC_Journals & @CircOutcomes. Associate Professor @fmedicinauib",https://t.co/NEFVxa2P3X,"[{'url': 'https://t.co/NEFVxa2P3X', 'expanded_url': 'https://www.linkedin.com/in/xavier-rossello-66a79764/', 'display_url': 'linkedin.com/in/xavier-ross…', 'indices': [0, 23]}]",[],False,524,439,2,Mon Jan 21 11:12:32 +0000 2019,1588,,,False,False,448,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1556929465468567554/khwnpDFG_normal.jpg,https://pbs.twimg.com/profile_images/1556929465468567554/khwnpDFG_normal.jpg,https://pbs.twimg.com/profile_banners/1087306948561784834/1613764809,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 22:31:01 +0000 2023,1633233818567180288,1633233818567180288,"Bernard Gallay Yacht Brokerage (BGYB) has opened a new office in Palma de Mallorca to deliver greater support to existing clients within the Balearic yachting community...

https://t.co/7zvvEmPyHt",False,"[0, 196]","<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,34229232,34229232,Boat International,boatint,London,"Boat International is the global authority in superyachting, celebrating the yachts and the life that comes with them.",https://t.co/YVammKkeyQ,"[{'url': 'https://t.co/YVammKkeyQ', 'expanded_url': 'http://www.boatinternational.com', 'display_url': 'boatinternational.com', 'indices': [0, 23]}]",[],False,39944,1973,574,Wed Apr 22 09:23:52 +0000 2009,3855,,,True,True,48327,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1263465424869605378/yVsEWZaq_normal.jpg,https://pbs.twimg.com/profile_images/1263465424869605378/yVsEWZaq_normal.jpg,https://pbs.twimg.com/profile_banners/34229232/1637763098,1E4164,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 22:10:08 +0000 2023,1633228565738315776,1633228565738315776,"Driven by an influx of foreigners and an upscale shift in the tourism sector, soaring rents and housing prices in Mallorca and its neighboring island of Ibiza are pushing residents into tough choices https://t.co/LDhLcNpGbQ https://t.co/1es7h7gpEX",False,"[0, 223]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,5,14,False,False,False,en,en,recent,34713362,34713362,Bloomberg,business,New York and the World,The first word in business news. Newsletters: https://t.co/nWaCxHSKuU Podcasts: https://t.co/096e9xMbPz The Big Take podcast: https://t.co/UqskwXtp5Z,https://t.co/MdLRpsrsk5,"[{'url': 'https://t.co/MdLRpsrsk5', 'expanded_url': 'https://www.bloomberg.com/account/newsletters/politics', 'display_url': 'bloomberg.com/account/newsle…', 'indices': [0, 23]}]","[{'url': 'https://t.co/nWaCxHSKuU', 'expanded_url': 'http://bloom.bg/newsletters', 'display_url': 'bloom.bg/newsletters', 'indices': [46, 69]}, {'url': 'https://t.co/096e9xMbPz', 'expanded_url': 'http://bloom.bg/podcasts', 'display_url': 'bloom.bg/podcasts', 'indices': [80, 103]}, {'url': 'https://t.co/UqskwXtp5Z', 'expanded_url': 'http://trib.al/jtoXfuT', 'display_url': 'trib.al/jtoXfuT', 'indices': [126, 149]}]",False,9196089,1471,70085,Thu Apr 23 20:05:17 +0000 2009,3780,,,True,True,908475,,False,False,True,101112,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_normal.jpg,https://pbs.twimg.com/profile_banners/34713362/1677719259,3B94D9,DADADA,EEEEEE,666666,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 21:42:15 +0000 2023,1633221546394222592,1633221546394222592,"@NotThisTux I definitely feel like that but not sure if it's gonna happen. 

I'm starting a new job soon and already booked a flight to Mallorca in march.",False,"[12, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332191529691218e+18,1633219152969121794,181887370.0,181887370,NotThisTux,,,,,False,0,1,False,False,,en,en,recent,1242807226449920003,1242807226449920003,SeKa's Snackoil™,SeKa0815,Somewhere,"Founder of #snackoil

Never forget ninja are still human!

Does some cyber security things.

Shitpost professionell.

https://t.co/nBqyQy4KbM",,,"[{'url': 'https://t.co/nBqyQy4KbM', 'expanded_url': 'http://buymeacoffee.com/seka0815', 'display_url': 'buymeacoffee.com/seka0815', 'indices': [118, 141]}]",False,1543,1882,13,Wed Mar 25 13:35:18 +0000 2020,71084,,,False,False,30006,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1242814348139118600/JzCN_3wP_normal.jpg,https://pbs.twimg.com/profile_images/1242814348139118600/JzCN_3wP_normal.jpg,https://pbs.twimg.com/profile_banners/1242807226449920003/1648620461,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 21:36:04 +0000 2023,1633219991372701700,1633219991372701700,"Kepa just isn't a very bright person. How do you get booked for time wasting with at least 25 mins to go?

Mallorca level behavior but without Spanish refs",False,"[0, 155]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,12,False,False,,en,en,recent,1006689529040982017,1006689529040982017,Loconte,Loconteee,,Creating Real Madrid Content. Some serious & some not so much tweets.,https://t.co/NcBRZbHTH2,"[{'url': 'https://t.co/NcBRZbHTH2', 'expanded_url': 'http://youtube.com/c/loconte19', 'display_url': 'youtube.com/c/loconte19', 'indices': [0, 23]}]",[],False,3468,241,29,Wed Jun 13 00:07:41 +0000 2018,4649,,,True,False,59002,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1602039658422177801/MnAvoZoT_normal.jpg,https://pbs.twimg.com/profile_images/1602039658422177801/MnAvoZoT_normal.jpg,https://pbs.twimg.com/profile_banners/1006689529040982017/1663324462,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 21:33:08 +0000 2023,1633219252604870659,1633219252604870659,I’m never going to get over my family going to Mallorca without us on Henry’s birthday. I know we’re not allowed to go legally but BROOO,False,"[0, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1444274174097334274,1444274174097334274,Mamas,kenny_d_king,,"Mom & dad. 
Better than I used to be, not as good as I’m gonna be",,,[],False,177,101,0,Sat Oct 02 12:12:56 +0000 2021,9716,,,True,False,9874,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632493560216813574/nGIMzcue_normal.jpg,https://pbs.twimg.com/profile_images/1632493560216813574/nGIMzcue_normal.jpg,https://pbs.twimg.com/profile_banners/1444274174097334274/1677532547,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
