created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Mon Mar 06 18:50:25 +0000 2023,1632815915761819650,1632815915761819650,Once https://t.co/pnXXWHwXxR,False,"[0, 4]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1168880799728492544,1168880799728492544,Sergio,sergihio199,,,,[],False,1326,815,9,Tue Sep 03 13:38:11 +0000 2019,23008,,,True,False,127074,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629262467028201477/PjMiGDFM_normal.jpg,https://pbs.twimg.com/profile_images/1629262467028201477/PjMiGDFM_normal.jpg,https://pbs.twimg.com/profile_banners/1168880799728492544/1606088281,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6328157743843901e+18,1632815774384390146,Mon Mar 06 18:49:51 +0000 2023,1.6328157743843901e+18,1632815774384390146,"👥 𝐀𝐋𝐈𝐍𝐄𝐀𝐂𝐈𝐎́𝐍

#VillarrealBAlavés #AltaLaFrente 🔵⚪ https://t.co/yP5B9JqxmP",False,"[0, 50]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,186055984.0,186055984,Deportivo Alavés,Alaves,"Araba/Álava, País Vasco","📌 𝗧𝘄𝗶𝘁𝘁𝗲𝗿 𝗢𝗳𝗶𝗰𝗶𝗮𝗹  | ♀ @AlavesFem | @Alaves_eus | @alaveseng

📸 𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺: https://t.co/706JHPgE2B  
👥 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸: https://t.co/tUx0KBNaTz",https://t.co/pBvw1oi5LM,"[{'url': 'https://t.co/pBvw1oi5LM', 'expanded_url': 'http://www.deportivoalaves.com', 'display_url': 'deportivoalaves.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/706JHPgE2B', 'expanded_url': 'http://bit.ly/2xEwvP3', 'display_url': 'bit.ly/2xEwvP3', 'indices': [75, 98]}, {'url': 'https://t.co/tUx0KBNaTz', 'expanded_url': 'http://bit.ly/3Ncvei', 'display_url': 'bit.ly/3Ncvei', 'indices': [113, 136]}]",False,245963.0,360.0,1765.0,Thu Sep 02 13:51:41 +0000 2010,29593.0,,,True,True,80615.0,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1583396306311122945/9oqd2pIj_normal.png,https://pbs.twimg.com/profile_images/1583396306311122945/9oqd2pIj_normal.png,https://pbs.twimg.com/profile_banners/186055984/1678135640,0061A6,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,False,19.0,72.0,False,False,False,es
Mon Mar 06 18:49:30 +0000 2023,1632815685171572743,1632815685171572743,@Rickk1204 Nah away team on good form recon be 3-1 alaves,False,"[11, 57]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328151984981688e+18,1632815198498168833,8.28750340430377e+17,828750340430376960,Rickk1204,,,,,False,0,0,False,False,en,en,recent,1618356579782336522,1618356579782336522,jake,jake_1304,,,,[],False,2,27,0,Wed Jan 25 21:14:18 +0000 2023,2,,,False,False,2,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628765897371406344/0P5FL7Bf_normal.jpg,https://pbs.twimg.com/profile_images/1628765897371406344/0P5FL7Bf_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:46:25 +0000 2023,1632814910794080256,1632814910794080256,"⚡ Home Win
🆚 Villarreal II v Deportivo Alavés
🏆 Spain La Liga 2
📆 20:00

🧠 Our Odds: 2.75
🔴 Bookies Odds: 3.72
✨ Value: +35.27%

⚠️ Train The Bot:
(❤️ = More Like This)",False,"[0, 168]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">OddAlerts</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1586939171519594496,1586939171519594496,Football Value Bets,valuebets_bot,,Posting value bets every hour of every day. Powered by data.,https://t.co/id6PKqSGjE,[],False,1668,2,10,Mon Oct 31 04:32:47 +0000 2022,1,,,False,False,2990,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587091777752010752/IiHWLVD1_normal.jpg,https://pbs.twimg.com/profile_images/1587091777752010752/IiHWLVD1_normal.jpg,https://pbs.twimg.com/profile_banners/1586939171519594496/1667227996,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/id6PKqSGjE', 'expanded_url': 'https://oddalerts.com/value-bets', 'display_url': 'oddalerts.com/value-bets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:34:44 +0000 2023,1632811971392290817,1632811971392290817,"Top Colombian Coke available in Spain. #cocain #cannabis #weed #Spain #kush #community #RealSociedad #alaves #Mallorca #coke 
🔝🔝🔝 https://t.co/3zW0AZW84G",False,"[0, 129]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1632083232282869760,1632083232282869760,Julene Michellé,Spaincoca,Spain ,"Telegram link 👇👇👇
https://t.co/CMcMyQvqOO",https://t.co/CMcMyQvqOO,"[{'url': 'https://t.co/CMcMyQvqOO', 'expanded_url': 'https://t.me/spaincoka', 'display_url': 't.me/spaincoka', 'indices': [18, 41]}]",False,0,11,0,Sat Mar 04 18:20:00 +0000 2023,54,,,False,False,13,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632084781449072640/5e9mIrNR_normal.jpg,https://pbs.twimg.com/profile_images/1632084781449072640/5e9mIrNR_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/CMcMyQvqOO', 'expanded_url': 'https://t.me/spaincoka', 'display_url': 't.me/spaincoka', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:25:11 +0000 2023,1632809566650900482,1632809566650900482,Red cards in 🇵🇹 Casa match and 🇪🇸 Segunda Alaves match also on the double 🤜 🤛,False,"[0, 77]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,2411084402,2411084402,Statsbet,statsbet,,Game state analysis since 2010,,[],False,8290,168,147,Tue Mar 25 14:16:34 +0000 2014,18433,,,False,False,45586,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1346616058644492290/NG2dVe5C_normal.jpg,https://pbs.twimg.com/profile_images/1346616058644492290/NG2dVe5C_normal.jpg,https://pbs.twimg.com/profile_banners/2411084402/1473938450,FF8000,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:02:39 +0000 2023,1632788795283087361,1632788795283087361,"2u
Dropping now before odds drop.

Villarreal B v Alaves
Only played each other once and the selection landed.

Torino v Bologna
This selection has landed in the last 14/14 H2H meetings. https://t.co/lWBKXzB5mB https://t.co/qQxIGN8Y70",False,"[0, 210]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,2,False,False,en,en,recent,3439172974,3439172974,R,unknown_punter,,Just love a bet. DM for VIP service 💰,,[],False,5996,198,37,Tue Aug 25 12:56:16 +0000 2015,19799,,,True,False,25220,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1430139076984950821/ZZ3QJha4_normal.jpg,https://pbs.twimg.com/profile_images/1430139076984950821/ZZ3QJha4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6327675126925312e+18,1632767512692531202,Mon Mar 06 15:38:05 +0000 2023,1.6327675126925312e+18,1632767512692531202,"Who wants me to share todays VIP bet?
If enough ❤️’s, I’ll share at 19:00.",False,"[0, 74]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3439172974.0,3439172974,R,unknown_punter,,Just love a bet. DM for VIP service 💰,,,[],False,5996.0,198.0,37.0,Tue Aug 25 12:56:16 +0000 2015,19799.0,,,True,False,25220.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1430139076984950821/ZZ3QJha4_normal.jpg,https://pbs.twimg.com/profile_images/1430139076984950821/ZZ3QJha4_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,14.0,False,False,,en
Mon Mar 06 14:15:00 +0000 2023,1632746605836214274,1632746605836214274,"🎂 𝐁𝐈𝐑𝐓𝐇𝐃𝐀𝐘 𝐁𝐎𝐘 🎂

#AltaLaFrente 🔵⚪️ https://t.co/t0PCDSsOkp",False,"[0, 35]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,56,False,False,en,en,recent,186055984,186055984,Deportivo Alavés,Alaves,"Araba/Álava, País Vasco","📌 𝗧𝘄𝗶𝘁𝘁𝗲𝗿 𝗢𝗳𝗶𝗰𝗶𝗮𝗹  | ♀ @AlavesFem | @Alaves_eus | @alaveseng

📸 𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺: https://t.co/706JHPgE2B  
👥 𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸: https://t.co/tUx0KBNaTz",https://t.co/pBvw1oi5LM,"[{'url': 'https://t.co/706JHPgE2B', 'expanded_url': 'http://bit.ly/2xEwvP3', 'display_url': 'bit.ly/2xEwvP3', 'indices': [75, 98]}, {'url': 'https://t.co/tUx0KBNaTz', 'expanded_url': 'http://bit.ly/3Ncvei', 'display_url': 'bit.ly/3Ncvei', 'indices': [113, 136]}]",False,245963,360,1765,Thu Sep 02 13:51:41 +0000 2010,29593,,,True,True,80615,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1583396306311122945/9oqd2pIj_normal.png,https://pbs.twimg.com/profile_images/1583396306311122945/9oqd2pIj_normal.png,https://pbs.twimg.com/profile_banners/186055984/1678135640,0061A6,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/pBvw1oi5LM', 'expanded_url': 'http://www.deportivoalaves.com', 'display_url': 'deportivoalaves.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:14:50 +0000 2023,1632716363528650754,1632716363528650754,"MATCHDAY | @Alaves 
#VillarrealBAlavés 🔵⚪️🏟️
#AltaLaFrente @LaLiga2 ⚽️ https://t.co/brtgBbVAR4",False,"[0, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,45,False,False,en,en,recent,149134887,149134887,Toni Moya,tonimoya8, Palma de Mallorca,Jugador del @alaves ⚽️🦊,,[],False,3860,224,35,Fri May 28 14:12:33 +0000 2010,2279,,,True,True,2188,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/1567567807973408770/eN_n_Sdf_normal.jpg,https://pbs.twimg.com/profile_images/1567567807973408770/eN_n_Sdf_normal.jpg,https://pbs.twimg.com/profile_banners/149134887/1662572279,0099B9,FFFFFF,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:11:56 +0000 2023,1632715634134876160,1632715634134876160,"@DowleBFC Good shout. How was Alavés? I was gutted that when I went to Galicia last year, it was international weekend and Deportivo weren’t at home as it was all last minute and wanted to explore a new region. Have you had a look at hotels as yet for Bilbao?",False,"[10, 259]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327120170594058e+18,1632712017059405825,240262276.0,240262276,DowleBFC,,,,,False,0,0,False,False,en,en,recent,33571573,33571573,Sean G-L,SeanGL_SFC_5,"Southampton, UK",32. Autistic. Carer for my 2 brothers. Massive #SaintsFC fan! Half Spanish 🇪🇸. Keen runner. Own opinions.,,[],False,1070,2154,47,Mon Apr 20 16:32:23 +0000 2009,485,,,True,False,52621,,False,False,False,EB1212,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1080080129467052032/OBEZ8n78_normal.jpg,https://pbs.twimg.com/profile_images/1080080129467052032/OBEZ8n78_normal.jpg,https://pbs.twimg.com/profile_banners/33571573/1636135929,89C9FA,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:57:33 +0000 2023,1632712017059405825,1632712017059405825,@SeanGL_SFC_5 I might see who the Froday game turns out to be then and potentially do a Friday game and the Basque derby if it's not too far away on the train. I'd have liked to do Eibar after already doing Alaves.,False,"[14, 214]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327002059371766e+18,1632700205937176576,33571573.0,33571573,SeanGL_SFC_5,,,,,False,0,0,False,False,en,en,recent,240262276,240262276,Dowle,DowleBFC,Barnsley,"Barnsley FC fan, La Liga admirer.",,[],False,1050,846,20,Wed Jan 19 14:37:52 +0000 2011,27052,,,True,False,52862,,False,False,False,F0F0F0,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/528988957712080897/1HPn5TIQ_normal.jpeg,https://pbs.twimg.com/profile_images/528988957712080897/1HPn5TIQ_normal.jpeg,,3C3C3C,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:36:43 +0000 2023,1632706771901980673,1632706771901980673,😎✌🏾⚽⚽⚽🇷🇺🧤✈️Strikes Improve Seven Seven Getting An Overall Penalty Assist Strikes An Hundred Million @Alaves @Shaqguccio #77 @Maserati_HQ,False,"[0, 136]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,211854527,211854527,Shaquille Knott 🖕🏾🖕🏾😎,Shaqguccio,,What ain't me is no good,,[],False,71,1,1,Thu Nov 04 13:08:28 +0000 2010,295,,,True,False,3600,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1566395679815204868/fg5nQuLh_normal.jpg,https://pbs.twimg.com/profile_images/1566395679815204868/fg5nQuLh_normal.jpg,https://pbs.twimg.com/profile_banners/211854527/1552041676,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:10:37 +0000 2023,1632700205937176576,1632700205937176576,@DowleBFC It’s always worth checking because then you’ll know on it won’t be on the Saturday at least but definitely book the Monday off as well personally. Neither Alavés not Eibar are at home that weekend otherwise that would have been a bonus.,False,"[10, 246]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632698955397038e+18,1632698955397038083,240262276.0,240262276,DowleBFC,,,,,False,0,0,False,False,en,en,recent,33571573,33571573,Sean G-L,SeanGL_SFC_5,"Southampton, UK",32. Autistic. Carer for my 2 brothers. Massive #SaintsFC fan! Half Spanish 🇪🇸. Keen runner. Own opinions.,,[],False,1070,2154,47,Mon Apr 20 16:32:23 +0000 2009,485,,,True,False,52621,,False,False,False,EB1212,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1080080129467052032/OBEZ8n78_normal.jpg,https://pbs.twimg.com/profile_images/1080080129467052032/OBEZ8n78_normal.jpg,https://pbs.twimg.com/profile_banners/33571573/1636135929,89C9FA,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:00:01 +0000 2023,1632697536556445696,1632697536556445696,"🔥#DAFT is Burning According to Team's Performance! 🔥

Villareal B🆚 Deportivo Alaves

Good Luck @Alaves !

#Bitci #BitciFanTokenYeniden #FanToken #PerformanceBurnings #DAFT 

Details👇 https://t.co/ayuXq9t3fP",False,"[0, 182]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1608022969724424201,1608022969724424201,Bitci Fan Token Global,fantokensbitci,,Official Fan Token Partner Of The Greatest Sport Teams,,[],False,104,57,0,Wed Dec 28 08:52:26 +0000 2022,0,,,False,False,181,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626318945132195842/c3pgJpls_normal.jpg,https://pbs.twimg.com/profile_images/1626318945132195842/c3pgJpls_normal.jpg,https://pbs.twimg.com/profile_banners/1608022969724424201/1672815671,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 10:40:02 +0000 2023,1632692508017799168,1632692508017799168,Villarreal B have lost 3 of their last 4 league games - bet on Villarreal B vs Alaves https://t.co/JSYYUsDU47,False,"[0, 109]","<a href=""http://www.betstatz.com"" rel=""nofollow"">Stats Posting Service</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,342356201,342356201,betstatz,betstatz,,"AI generated football predictions and stats. App here 👉 https://t.co/lbj5nlulUQ
 #football #stats #babb",https://t.co/Svee8lKAue,"[{'url': 'https://t.co/lbj5nlulUQ', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.betstatz.babbspredictions', 'display_url': 'play.google.com/store/apps/det…', 'indices': [56, 79]}]",False,16130,1,19,Mon Jul 25 21:54:04 +0000 2011,6,,,False,False,14543,,False,False,False,008800,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/3609347819/6bed2fc5773d9d7007d1d61b2780bf23_normal.jpeg,https://pbs.twimg.com/profile_images/3609347819/6bed2fc5773d9d7007d1d61b2780bf23_normal.jpeg,https://pbs.twimg.com/profile_banners/342356201/1412376478,008800,FFFFFF,EFEFEF,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Svee8lKAue', 'expanded_url': 'http://www.betstatz.com', 'display_url': 'betstatz.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 10:00:02 +0000 2023,1632682442023739392,1632682442023739392,Alaves are the 11th best form team in Europe over the last five league games. https://t.co/fR21uRHk9M - bet on Villarreal B vs Alaves https://t.co/JSYYUsDU47,False,"[0, 157]","<a href=""http://www.betstatz.com"" rel=""nofollow"">Stats Posting Service</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,342356201,342356201,betstatz,betstatz,,"AI generated football predictions and stats. App here 👉 https://t.co/lbj5nlulUQ
 #football #stats #babb",https://t.co/Svee8lKAue,"[{'url': 'https://t.co/lbj5nlulUQ', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.betstatz.babbspredictions', 'display_url': 'play.google.com/store/apps/det…', 'indices': [56, 79]}]",False,16130,1,19,Mon Jul 25 21:54:04 +0000 2011,6,,,False,False,14543,,False,False,False,008800,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/3609347819/6bed2fc5773d9d7007d1d61b2780bf23_normal.jpeg,https://pbs.twimg.com/profile_images/3609347819/6bed2fc5773d9d7007d1d61b2780bf23_normal.jpeg,https://pbs.twimg.com/profile_banners/342356201/1412376478,008800,FFFFFF,EFEFEF,000000,False,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Svee8lKAue', 'expanded_url': 'http://www.betstatz.com', 'display_url': 'betstatz.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 09:14:34 +0000 2023,1632670999672942593,1632670999672942593,"⏰Btts Time⏰
A 21h00
🇪🇸Villareal B v Alaves🇪🇸
📊2.22
💶0.9u
🧿🤞🏻🧿
#TeamParieur https://t.co/1wpfqaZCQZ",False,"[0, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,5,False,False,en,en,recent,1003706158161547265,1003706158161547265,Stevinho Pela Invicta ⭐️,PelaInvicta,Porto,"🫡Passionné de football ⚽️, #BTTS Analyst 📊 Value-Digger 💎aucun pari n’est Safe 🤫  https://t.co/XwdVPnK2Ol #TeamParieur",,"[{'url': 'https://t.co/XwdVPnK2Ol', 'expanded_url': 'https://app.bet-analytix.com/bankroll/833507', 'display_url': 'app.bet-analytix.com/bankroll/833507', 'indices': [82, 105]}]",False,873,220,7,Mon Jun 04 18:32:50 +0000 2018,16914,,,False,False,4704,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621269039082266626/-BUvds69_normal.jpg,https://pbs.twimg.com/profile_images/1621269039082266626/-BUvds69_normal.jpg,https://pbs.twimg.com/profile_banners/1003706158161547265/1669531948,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
