created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang
Sat Mar 04 16:40:34 +0000 2023,1632058462380126212,1632058462380126212,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/7IkQMETWwd",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:52 +0000 2023,1632043439813537798,1632043439813537798,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/GrFeesE3Hb",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:50 +0000 2023,1632043432708284417,1632043432708284417,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/72sW7HtfNw",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:48 +0000 2023,1632043421182337025,1632043421182337025,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/sU87BmXrNe",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:45 +0000 2023,1632043409228611585,1632043409228611585,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/2BHhttJiEN",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:42 +0000 2023,1632043396725448706,1632043396725448706,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/53GM10K2TE",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:39 +0000 2023,1632043385694420993,1632043385694420993,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/wsSbLrJzud",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 15:40:37 +0000 2023,1632043375674159105,1632043375674159105,"Match amical
ASSE / FC Metz
Victoire 5-0
Longvic

#asse #assefeminines #assaintetienne #allezlesvertes #football #footfeminin #photography #womanfootball #instagram
#instafootball #canon #nike #d2 #hummel #soccer #sportfeminin #footofeminin #photographie https://t.co/cWixsRUWzw",False,"[0, 254]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1471092386696736778,1471092386696736778,Allez Les Vertes !,AllezLesVertes,"Saint-Etienne, France",📸 Instagram @allez_lesvertes,https://t.co/kzMKLES0vU,"[{'url': 'https://t.co/kzMKLES0vU', 'expanded_url': 'http://www.instagram.com/allez_lesvertes', 'display_url': 'instagram.com/allez_lesvertes', 'indices': [0, 23]}]",[],False,72,60,2,Wed Dec 15 12:19:03 +0000 2021,254,,,True,False,2470,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_images/1488961716578836486/MAxE2Yso_normal.jpg,https://pbs.twimg.com/profile_banners/1471092386696736778/1642782619,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 20:46:41 +0000 2023,1631758011092938753,1631758011092938753,"A Vote

Will be Much Appreciated, Help Me to Deicide Which Team to Manage for my next Save. Please 

Académica de Coimbra 🇵🇹

Sandecja Nowy Sącz 🇵🇱

FC Metz 🇨🇵

Dundee F.C 🏴󠁧󠁢󠁳󠁣󠁴󠁿

#FM23",False,"[0, 186]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,1,False,False,,en,en,recent,1454750491410370563,1454750491410370563,FM Firenze ⚽,FmFirenze,"Dubai, United Arab Emirates","🇦🇪 #UAE & 🟡⚫ @AlWaslSC Club Assistant Researcher @FootballManager #AlWasl U18 Team Manager 🟡⚫️

AFC C Diploma #FootballManager💜",,,[],False,192,361,2,Sun Oct 31 10:02:29 +0000 2021,742,,,True,False,593,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1529176156196544514/U-QR5FsY_normal.jpg,https://pbs.twimg.com/profile_images/1529176156196544514/U-QR5FsY_normal.jpg,https://pbs.twimg.com/profile_banners/1454750491410370563/1653418907,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 18:59:16 +0000 2023,1631730982519808012,1631730982519808012,"FC Annecy - Metz : Bissenty Mendy revient, Arnold Temanfo forfait  https://t.co/PY6lP7MN4G",False,"[0, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,316688021,316688021,Julien Babaud,JuBabaud,annecy,Journaliste sportif @ledauphine à Annecy/Haute-Savoie depuis 2006.,https://t.co/N0SwipDO0J,"[{'url': 'https://t.co/N0SwipDO0J', 'expanded_url': 'https://www.ledauphine.com/sport/sports-haute-savoie', 'display_url': 'ledauphine.com/sport/sports-h…', 'indices': [0, 23]}]",[],False,1602,1399,27,Mon Jun 13 20:30:20 +0000 2011,3630,,,False,False,11013,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1582770243323174912/l4N3x47Q_normal.jpg,https://pbs.twimg.com/profile_images/1582770243323174912/l4N3x47Q_normal.jpg,https://pbs.twimg.com/profile_banners/316688021/1420669523,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 13:00:24 +0000 2023,1630915890928668674,1630915890928668674,"@StokeyyG2 🏴󠁧󠁢󠁥󠁮󠁧󠁿: Sheffield Wednesday / Oldham Athletic
🇪🇸: Valencia CF
🇮🇹: Napoli
🇫🇷: FC Metz
🇩🇪: Schalke 04
🇳🇱: None
🇵🇹: Boavista",False,"[11, 133]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6306087524276388e+18,1630608752427638790,1.303026765737218e+18,1303026765737218049,StokeyyG2,,,,,False,0,0,False,False,,en,en,recent,1173367183,1173367183,Stefan Meng Tamstrup,StefanPedersen3,6690 Gørding,,https://t.co/k3XMrsRKzD,"[{'url': 'https://t.co/k3XMrsRKzD', 'expanded_url': 'http://www.efb.dk', 'display_url': 'efb.dk', 'indices': [0, 23]}]",[],False,453,1791,15,Tue Feb 12 23:35:27 +0000 2013,35173,,,True,False,13754,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1167802356395851779/NshNmFKO_normal.jpg,https://pbs.twimg.com/profile_images/1167802356395851779/NshNmFKO_normal.jpg,https://pbs.twimg.com/profile_banners/1173367183/1677795745,0024B3,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 12:38:31 +0000 2023,1630910385241874433,1630910385241874433,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 : Manchester United 
🇪🇸 : Atletico Madrid
🇮🇹 : AC Milan
🇫🇷 : FC Metz
🇩🇪 : Eintracht Frankfurt
🇳🇱 : Ajax Amsterdam
🇵🇹 : Sporting Portugal https://t.co/jighz6cm5c",False,"[0, 178]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,1,False,False,False,en,en,recent,1440722700905816073,1440722700905816073,Valentin 🇨🇵 ☨🎈,Valent1UltraHD,Bas-fonds de Coruscant,"Ici on parle de Star Wars, de Marvel, de DC, de Tolkien, d'Harry Potter et de Pixar. On parle foot et jeux vidéos aussi. @FCMetz @PSG_inside. /@Valent1UltraHD2",https://t.co/VxSUPj3kEk,"[{'url': 'https://t.co/VxSUPj3kEk', 'expanded_url': 'https://open.spotify.com/playlist/4Mm5kImexjj8OTaa4iRvKM?si=8ljX4ZF8Sk2XmK31yh5tvg&utm_source=copy-l', 'display_url': 'open.spotify.com/playlist/4Mm5k…', 'indices': [0, 23]}]",[],False,477,1996,2,Wed Sep 22 17:00:48 +0000 2021,48973,,,True,False,16197,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625617786847240206/udXa1GVn_normal.jpg,https://pbs.twimg.com/profile_images/1625617786847240206/udXa1GVn_normal.jpg,https://pbs.twimg.com/profile_banners/1440722700905816073/1677946045,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6306087524276388e+18,1630608752427638790,Tue Feb 28 16:39:56 +0000 2023,1.6306087524276388e+18,1630608752427638790,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 :
🇪🇸 :
🇮🇹 :
🇫🇷 :
🇩🇪 :
🇳🇱 :
🇵🇹 :",False,"[0, 73]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.303026765737218e+18,1303026765737218049,george,StokeyyG2,send me tweets to nab,📩 My Business Email: stokeyenquiries@gmail.com | drop my second account a follow! @StokeyyFC,https://t.co/I1D0FXgaYN,"[{'url': 'https://t.co/I1D0FXgaYN', 'expanded_url': 'https://linktr.ee/stokeyyg2', 'display_url': 'linktr.ee/stokeyyg2', 'indices': [0, 23]}]",[],False,331430.0,3802.0,530.0,Mon Sep 07 17:46:15 +0000 2020,73184.0,,,True,False,50294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_banners/1303026765737218049/1653306587,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,298.0,17005.0,False,False,en
Wed Mar 01 02:46:12 +0000 2023,1630761323805179905,1630761323805179905,"@MohdSaadAli11 @ChampionsLeague probably back to france
FC Metz",False,"[32, 63]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6307462654442988e+18,1630746265444298753,1.3047060274560614e+18,1304706027456061440,MohdSaadAli11,,,,,False,0,1,False,False,,en,en,recent,1492847055408369664,1492847055408369664,MudBall,panjang_jenggot,,Any bot spammer reply to me = auto kick,,,[],False,35,5,0,Sun Feb 13 13:04:17 +0000 2022,1,,,False,False,1360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622084197275041793/cs_LHkOs_normal.jpg,https://pbs.twimg.com/profile_images/1622084197275041793/cs_LHkOs_normal.jpg,https://pbs.twimg.com/profile_banners/1492847055408369664/1675570090,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 01 00:19:13 +0000 2023,1630724334737055745,1630724334737055745,"@BBCSport 
Hi, Im tommy metz from the newly rebranded 322 sports channel, We are dedicated to following york city fc, the minster bells and the development teams.  Please enjoythe video
https://t.co/Jqk69Edyd7",False,"[0, 209]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,265902729.0,265902729,BBCSport,,,,,False,0,0,False,False,False,en,en,recent,1620107659373428736,1620107659373428736,the322channel,the322channel,york,"We are the322channel, bringing you York city fc, the minsterbells and the development teams  video reports.",,,[],False,2,29,0,Mon Jan 30 17:13:31 +0000 2023,2,,,False,False,50,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1620107659373428736/1677676872,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Feb 28 22:17:18 +0000 2023,1630693652191232003,1630693652191232003,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 : man united
🇪🇸 : real madrid 
🇮🇹 : AC Milan 
🇫🇷 : Metz
🇩🇪 : Dortmund 
🇳🇱 : Ajax
🇵🇹 : CR7 fc https://t.co/0sy3OKtuPR",False,"[0, 100]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1381244550929342464,1381244550929342464,benziicius 🤍,Footix26704140,la cage de ter Stegen,#realmadrid 🇪🇸 #CR7𓃵🇵🇹 #Fcmetz 🇱🇻,https://t.co/2cwzFqjyq6,"[{'url': 'https://t.co/2cwzFqjyq6', 'expanded_url': 'https://twitter.com/FCBarcelona/status/1294375616041684992?s=19', 'display_url': 'twitter.com/FCBarcelona/st…', 'indices': [0, 23]}]",[],False,269,279,1,Sun Apr 11 13:55:50 +0000 2021,5796,,,False,False,9379,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624526340614488066/uquK3hvz_normal.jpg,https://pbs.twimg.com/profile_images/1624526340614488066/uquK3hvz_normal.jpg,https://pbs.twimg.com/profile_banners/1381244550929342464/1652603414,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6306087524276388e+18,1630608752427638790,Tue Feb 28 16:39:56 +0000 2023,1.6306087524276388e+18,1630608752427638790,"Favourite team from each country 
🏴󠁧󠁢󠁥󠁮󠁧󠁿 :
🇪🇸 :
🇮🇹 :
🇫🇷 :
🇩🇪 :
🇳🇱 :
🇵🇹 :",False,"[0, 73]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.303026765737218e+18,1303026765737218049,george,StokeyyG2,send me tweets to nab,📩 My Business Email: stokeyenquiries@gmail.com | drop my second account a follow! @StokeyyFC,https://t.co/I1D0FXgaYN,"[{'url': 'https://t.co/I1D0FXgaYN', 'expanded_url': 'https://linktr.ee/stokeyyg2', 'display_url': 'linktr.ee/stokeyyg2', 'indices': [0, 23]}]",[],False,331430.0,3802.0,530.0,Mon Sep 07 17:46:15 +0000 2020,73184.0,,,True,False,50294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_images/1565722268738748416/4FWACDQs_normal.jpg,https://pbs.twimg.com/profile_banners/1303026765737218049/1653306587,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,298.0,17005.0,False,False,en
