created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Tue Mar 07 21:17:07 +0000 2023,1633215221060845570,1633215221060845570,"The @UNHCRUK is right.
The UK signed the Refugee Convention, and it should stand by the obligations it agreed to. This Bill is an inhumane device to blame others (lawyers, Strasbourg) for Tory failures. Do not be fooled. https://t.co/KUsQ54yAsz",False,"[0, 220]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,5,False,False,en,en,recent,562866860,562866860,Tony Vaughan,anthonymv1,Kent,Speaking only for myself | Labour Party activist | Barrister @DoughtyStreet | @SocLabLaw Equalities Officer | Shortlisted Dover & Deal PPC 2022,https://t.co/rM1QFV1vsr,[],False,1391,1460,11,Wed Apr 25 13:09:54 +0000 2012,1231,,,True,False,673,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1547713719638974464/WZ2CC4AJ_normal.jpg,https://pbs.twimg.com/profile_images/1547713719638974464/WZ2CC4AJ_normal.jpg,https://pbs.twimg.com/profile_banners/562866860/1678132169,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/rM1QFV1vsr', 'expanded_url': 'https://www.doughtystreet.co.uk/barristers/anthony-vaughan', 'display_url': 'doughtystreet.co.uk/barristers/ant…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,1.6331657835712635e+18,1633165783571263521,Tue Mar 07 18:00:40 +0000 2023,1.6331657835712635e+18,1633165783571263521,"UNHCR, the UN Refugee Agency, is profoundly concerned by the asylum bill introduced by the UK Government to the House of Commons today. 

Our statement here: https://t.co/gyn8sAKqVg Tweet 1/2 https://t.co/l1FC8Ctpl2",False,"[0, 191]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,35749197.0,35749197,UNHCR United Kingdom,UNHCRUK,"London, United Kingdom","UN Refugee Agency in the UK - Regularly tweeting on refugee protection, asylum and immigration issues. Follow us at https://t.co/zFdpD601ll #WithRefugees",https://t.co/HGPF4sYDHB,"[{'url': 'https://t.co/HGPF4sYDHB', 'expanded_url': 'http://www.unhcr.org/uk', 'display_url': 'unhcr.org/uk', 'indices': [0, 23]}]","[{'url': 'https://t.co/zFdpD601ll', 'expanded_url': 'http://www.facebook.com/UNHCR', 'display_url': 'facebook.com/UNHCR', 'indices': [116, 139]}]",False,72167.0,3393.0,1080.0,Mon Apr 27 14:08:02 +0000 2009,9305.0,,,True,True,43222.0,,False,False,False,CC564E,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/876744859259998208/G3iQjL8a_normal.jpg,https://pbs.twimg.com/profile_images/876744859259998208/G3iQjL8a_normal.jpg,https://pbs.twimg.com/profile_banners/35749197/1615384737,1B95E0,FFFFFF,EAF209,000000,True,True,False,False,False,False,False,regular,[],,,,,False,3103.0,5184.0,False,False,en,False,,,,,,,,,,,,
Tue Mar 07 21:09:03 +0000 2023,1633213194524033030,1633213194524033030,@_david4960 Strasbourg,False,"[12, 22]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332115083468268e+18,1633211508346826752,1.5144808327313981e+18,1514480832731398145,_david4960,,,,,False,0,0,False,False,en,en,recent,387281342,387281342,Monteirinho_3,kazo77270,Castro,Socio n*105470         L💙,,[],False,193,214,0,Sat Oct 08 19:38:06 +0000 2011,483,,,True,False,12350,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1521074538313830401/LsozrpbG_normal.jpg,https://pbs.twimg.com/profile_images/1521074538313830401/LsozrpbG_normal.jpg,https://pbs.twimg.com/profile_banners/387281342/1651487419,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:00:13 +0000 2023,1633210968401645568,1633210968401645568,"From @map_of_europe
Strasbourg ❤ 🇫🇷 Alsace, France
@suleaslaner
******************
  Planning to go to France?
Make sure you keep a journal of your trip - https://t.co/vmKPlo3gvr
#lovefrance #visitfrance #france https://t.co/RKnu3QV4ia",False,"[0, 211]","<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner LLC</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,760144909437468672,760144909437468672,BitMedia24,BMedia24,Global,Digital Magazine | Podcasts | Travel | Lifestyle | Interests | Environment | Plastic Pledge,https://t.co/WZMsqeEo4i,[],False,4108,4626,46,Mon Aug 01 16:07:24 +0000 2016,9724,,,False,False,36164,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1259364150117109762/2AZAGG4o_normal.jpg,https://pbs.twimg.com/profile_images/1259364150117109762/2AZAGG4o_normal.jpg,https://pbs.twimg.com/profile_banners/760144909437468672/1589090787,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/WZMsqeEo4i', 'expanded_url': 'https://lovetovisitireland.com/top10placesinireland', 'display_url': 'lovetovisitireland.com/top10placesini…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:54:44 +0000 2023,1633209590362906625,1633209590362906625,"@Hangar261 @Caroline_Mucus G is full for the moment but Strasbourg H has space as does I.  However, given his obvious far-right xenophobic little-Englander profile picture, perhaps it would be fun to redesignate  H as Strasbourg Luft H to bring back happy memories.",False,"[27, 265]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6331768035303834e+18,1633176803530383361,1.1699318713394053e+18,1169931871339405313,Hangar261,,,,,False,0,1,False,False,en,en,recent,1109847254771343360,1109847254771343360,Anna Sobriety #FBPG #ReginEU #EuropeanStill 35%ABV,AnnaSobriety,"Berlaymont Palace, Brussels",Chief EuroTwit. Provincial Governor of the Britannic Provinces of the Ever Glorious Union.🇪🇺 Founder: Follow Back Pro Gin. #PARODY #SATIRE #ARRSE,,[],False,10521,10938,14,Sun Mar 24 15:59:40 +0000 2019,64949,,,False,False,21139,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1599893646450593794/9mvdZ1OJ_normal.jpg,https://pbs.twimg.com/profile_images/1599893646450593794/9mvdZ1OJ_normal.jpg,https://pbs.twimg.com/profile_banners/1109847254771343360/1555181419,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:40:03 +0000 2023,1633205892920360960,1633205892920360960,bellingham try to have any sort of effect on a game that’s not against Mainz and Strasbourg challenge,False,"[0, 101]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,2559885495,2559885495,🪢,lLAIXMORIBA,camp nou,fan (not anymore) account | @fcbarcelona,,[],False,9058,794,51,Fri May 23 06:52:15 +0000 2014,307887,,,False,False,97775,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1402722955059240960/s7ivbV3k_normal.jpg,https://pbs.twimg.com/profile_images/1402722955059240960/s7ivbV3k_normal.jpg,https://pbs.twimg.com/profile_banners/2559885495/1671399496,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:39:21 +0000 2023,1633205718307225600,1633205718307225600,"If you're in #Berlin #Frankfurt #Strasbourg #Brussels #Amsterdam #Utrecht and others cities and you want to show that you also refuse to stay silent in the face of injustice, let's do it together!",False,"[0, 196]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331917926140355e+18,1633191792614035458,15502437.0,15502437,merj,,,,,False,0,0,False,False,en,en,recent,15502437,15502437,"Merj Hemp, Ph.D.",merj,,Director #BeyondTheShadowOfSeptember Co-founder/CEO https://t.co/lbnI6lYa5n. Critical Multimedia Literacy/Middle East.  Professional Skydiver,https://t.co/APXuTudpCR,"[{'url': 'https://t.co/lbnI6lYa5n', 'expanded_url': 'http://boldandsmart.tech', 'display_url': 'boldandsmart.tech', 'indices': [52, 75]}]",False,1297,137,19,Sun Jul 20 14:36:10 +0000 2008,7883,,,True,False,5343,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1055500346473234433/BsZwtxxC_normal.jpg,https://pbs.twimg.com/profile_images/1055500346473234433/BsZwtxxC_normal.jpg,https://pbs.twimg.com/profile_banners/15502437/1665951442,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/APXuTudpCR', 'expanded_url': 'http://www.beyondtheshadowofseptember.com', 'display_url': 'beyondtheshadowofseptember.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:34:07 +0000 2023,1633204401975316487,1633204401975316487,"Another one added recently, if you've not checked it out, have a look!

RACING CLUB STRASBOURG Away Shirt (2021-2022) - ADIDAS (XL) 
£34.99 
https://t.co/BBJVoNO6Ny
https://t.co/BBJVoNO6Ny",False,"[0, 188]","<a href=""https://www.outfy.com"" rel=""nofollow"">Outfy</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1312402118779772934,1312402118779772934,Football Kit Market,FootyKitMarket,United Kingdom,"We sell a huge range of genuine, authentic football shirts and related items, from teams around the world!",https://t.co/4iZs4UEAob,[],False,6224,1280,26,Sat Oct 03 14:40:33 +0000 2020,6841,,,True,False,12995,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1493985296458952704/DtjEWPsB_normal.jpg,https://pbs.twimg.com/profile_images/1493985296458952704/DtjEWPsB_normal.jpg,https://pbs.twimg.com/profile_banners/1312402118779772934/1645028827,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/4iZs4UEAob', 'expanded_url': 'http://www.footballkitmarket.com', 'display_url': 'footballkitmarket.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:31:46 +0000 2023,1633203811790606339,1633203811790606339,@Arkunir Strasbourg,False,"[9, 19]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633193657544106e+18,1633193657544105984,1708129158.0,1708129158,Arkunir,,,,,False,0,0,False,False,en,en,recent,1318278383281856512,1318278383281856512,Le Cogiteur,cogiteur_YT,,"🔍Cogiteur Stories
🩸Le frisson sur Youtube ⤵️",https://t.co/DWUuQgC1kb,[],False,810,95,1,Mon Oct 19 19:50:41 +0000 2020,1712,,,False,False,799,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1555234810259464198/WaW9upCU_normal.jpg,https://pbs.twimg.com/profile_images/1555234810259464198/WaW9upCU_normal.jpg,https://pbs.twimg.com/profile_banners/1318278383281856512/1609520114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/DWUuQgC1kb', 'expanded_url': 'https://youtube.com/c/CogiteurStories', 'display_url': 'youtube.com/c/CogiteurStor…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:29:08 +0000 2023,1633203147077189633,1633203147077189633,@hi_priest_teeth @MartinDaubney @dizzydj2015 They tried to use it! They were blocked time and time again by Strasbourg!,False,"[45, 119]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332029341114122e+18,1633202934111412224,2324634119.0,2324634119,hi_priest_teeth,,,,,False,0,0,False,False,en,en,recent,2223526477,2223526477,An Audio Engineer,SoundEngUK,,"Proud to be a TERF for my mum, partner, sister, aunts, cousins and friends!

Never used to be, but the trans movement have gone too far now!",,[],False,206,232,0,Sat Nov 30 18:14:32 +0000 2013,20691,,,False,False,7617,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1474761350962368518/MnOTTu_D_normal.jpg,https://pbs.twimg.com/profile_images/1474761350962368518/MnOTTu_D_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:18:51 +0000 2023,1633200560978501635,1633200560978501635,@Seanaid1 @SirJJKC @Sime0nStylites @BBCDomC The Communication Act example referred to a ban on certain political advertising. The U.K. Govt eventually won the case in Strasbourg (Animal Defenders International) and so all was well.,False,"[44, 231]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331995641433375e+18,1633199564143337475,196229109.0,196229109,Seanaid1,,,,,False,1,2,False,False,en,en,recent,285541744,285541744,Alexander Horne,AlexanderHorne1,London/Brussels,Barrister & commentator. Visiting Prof @Durham_Uni Special Adviser @Commonswomequ Hackett & Dabbs LLP @Cornerstonebarr. Fmr parliamentary lawyer. Personal views,https://t.co/dqqS6VaiIr,[],False,6036,3141,75,Thu Apr 21 10:25:45 +0000 2011,11770,,,False,True,9750,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1615666502794895362/xt_LU5pY_normal.jpg,https://pbs.twimg.com/profile_images/1615666502794895362/xt_LU5pY_normal.jpg,https://pbs.twimg.com/profile_banners/285541744/1535015321,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dqqS6VaiIr', 'expanded_url': 'https://www.prospectmagazine.co.uk/author/alexander-horne', 'display_url': 'prospectmagazine.co.uk/author/alexand…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:05:27 +0000 2023,1633197187705327617,1633197187705327617,"@somersetchris @NicholasTyrone Do you know how many flights EU go on ?
Thous &amp; thous. As well as 46 of Europes largest buildings to heat &amp; light, embassies, Brussels to Strasbourg every month &amp; you’re worried about the PM in a helicopter.FFS.",False,"[31, 254]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6331798057797222e+18,1633179805779722241,205706223.0,205706223,somersetchris,,,,,False,0,0,False,False,en,en,recent,1051577212418355201,1051577212418355201,Peter Jeffries,jeffries_peter1,"London, England",Ultra Remainers have resorted to pushing fake news. Is there a bigger more divisive project on earth than the EU ? New Labour’s top tax rate was 40% for 12 yrs,,[],False,101,41,5,Sun Oct 14 20:55:19 +0000 2018,1846,,,False,False,22272,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1051578071286013953/96_FH32G_normal.jpg,https://pbs.twimg.com/profile_images/1051578071286013953/96_FH32G_normal.jpg,https://pbs.twimg.com/profile_banners/1051577212418355201/1612280058,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:03:00 +0000 2023,1633196570278785024,1633196570278785024,"New Post: « Soqotra » , nouvel EP de EIGHTY TWO [broken beat / Strasbourg] https://t.co/gGBoU0Z5f9",False,"[0, 98]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1611699054878023682,1611699054878023682,Musiques actuelles Région Grand Est,reseaugrabuge,Nancy,musiques actuelles Région Grand Est,https://t.co/2P6iNLHt3G,[],False,2,83,0,Sat Jan 07 12:19:46 +0000 2023,5,,,False,False,154,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611699254086537217/9mK9cjfI_normal.jpg,https://pbs.twimg.com/profile_images/1611699254086537217/9mK9cjfI_normal.jpg,https://pbs.twimg.com/profile_banners/1611699054878023682/1673095581,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/2P6iNLHt3G', 'expanded_url': 'https://reseaugrabuge.fr/', 'display_url': 'reseaugrabuge.fr', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:01:24 +0000 2023,1633196166706782208,1633196166706782208,"Sunak is just blowing his horn ,to say look !look! Strasbourg and lefties have stopped my plan to protect the starving on U C, BIG PROBLEM... 
Macron isn't that bothered about refugees , nor are the French,  it's such a diverse population, I can't see too much enthusiasm, /1",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1612433006353960965,1612433006353960965,Glenn,Glenn12166576,,X Israeli Army etc,,[],False,4,63,0,Mon Jan 09 12:56:54 +0000 2023,75,,,True,False,324,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612433234058412033/Age9W8r7_normal.png,https://pbs.twimg.com/profile_images/1612433234058412033/Age9W8r7_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:59:13 +0000 2023,1633195619773710343,1633195619773710343,"@Nigel_Farage gathered in Strasbourg in the summer of 1949 for the first-ever meeting of the Council's Consultative Assembly to draft a ""charter of human rights"" and to establish a court to enforce it. British MP and lawyer Sir David Maxwell-Fyfe, the Chair of the Assembly's Committee",False,"[14, 285]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331950389927404e+18,1633195038992740353,68277171.0,68277171,colinbotterman,,,,,False,0,0,False,False,en,en,recent,68277171,68277171,colin botterman,colinbotterman,,,,[],False,17,59,0,Mon Aug 24 00:27:02 +0000 2009,44,,,True,False,1706,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1103687407042510848/40YSKyhL_normal.png,https://pbs.twimg.com/profile_images/1103687407042510848/40YSKyhL_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:51:23 +0000 2023,1633193647578529795,1633193647578529795,@Nigel_Farage UK judges sit in Strasbourg. Detail,False,"[14, 49]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330251989359002e+18,1633025198935900160,19017675.0,19017675,Nigel_Farage,,,,,False,0,0,False,False,en,en,recent,569203467,569203467,Filippo Terruso,FTerruso,,,,[],False,42,257,0,Wed May 02 13:51:22 +0000 2012,59,,,False,False,145,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1562205024746254336/qTUl333t_normal.jpg,https://pbs.twimg.com/profile_images/1562205024746254336/qTUl333t_normal.jpg,https://pbs.twimg.com/profile_banners/569203467/1661293723,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:44:02 +0000 2023,1633191799815651329,1633191799815651329,"Am in Strasbourg
Whomever took my rucksack left in-between BOMA and Picard pillars on Rue Novembre, PLEASE RETURN IT. 
I should add there are Police CCTV cameras incl one right opposite,  and other cameras/audio you all know about; connected to corrupt GAME fr 2013. 
Thanks",False,"[0, 274]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633183509903704e+18,1633183509903704064,2163000445.0,2163000445,_DipikaR,,,,,False,1,1,False,False,en,en,recent,2163000445,2163000445,"Dipika, MBA 🤓",_DipikaR,"Strasbourg, France 🇫🇷","Founder Advisor: Global Human Capital Strategy, Executive Compensation, Total Rewards & Performance: Equality Global. Tweets, Likes, RTs ≠ endorsements",https://t.co/8BV1OHYEd7,[],False,1097,3593,769,Tue Oct 29 14:48:13 +0000 2013,147935,,,True,False,107572,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/957753373880733698/uI2muVsO_normal.jpg,https://pbs.twimg.com/profile_images/957753373880733698/uI2muVsO_normal.jpg,https://pbs.twimg.com/profile_banners/2163000445/1457374182,FF0000,F2E195,FFF7CC,0C3E53,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8BV1OHYEd7', 'expanded_url': 'http://www.capitalemployedconsulting.com', 'display_url': 'capitalemployedconsulting.com', 'indices': [0, 23]}]",,,,,0cce40c33dd43000,https://api.twitter.com/1.1/geo/id/0cce40c33dd43000.json,poi,Picard,Picard,FR,France,[],Polygon,"[[[7.741693, 48.582896], [7.741693, 48.582896], [7.741693, 48.582896], [7.741693, 48.582896]]]",1.6331917998156513e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
